Datetime,TMUS
2017-12-11 15:30:00,63.2599983215332
2017-12-11 16:30:00,63.150001525878906
2017-12-11 17:30:00,63.2599983215332
2017-12-11 18:30:00,63.20000076293945
2017-12-11 19:30:00,63.220001220703125
2017-12-11 20:30:00,63.06999969482422
2017-12-12 14:30:00,63.58530044555664
2017-12-12 15:30:00,63.86000061035156
2017-12-12 16:30:00,63.68000030517578
2017-12-12 17:30:00,63.61000061035156
2017-12-12 18:30:00,63.349998474121094
2017-12-12 19:30:00,63.560001373291016
2017-12-12 20:30:00,63.47999954223633
2017-12-13 14:30:00,64.29000091552734
2017-12-13 15:30:00,64.22000122070312
2017-12-13 16:30:00,63.959999084472656
2017-12-13 17:30:00,64.13500213623047
2017-12-13 18:30:00,64.10780334472656
2017-12-13 19:30:00,64.08999633789062
2017-12-13 20:30:00,63.83000183105469
2017-12-14 14:30:00,63.2599983215332
2017-12-14 15:30:00,63.189998626708984
2017-12-14 16:30:00,63.18000030517578
2017-12-14 17:30:00,62.7400016784668
2017-12-14 18:30:00,62.79999923706055
2017-12-14 19:30:00,62.97999954223633
2017-12-14 20:30:00,62.52000045776367
2017-12-15 14:30:00,63.310001373291016
2017-12-15 15:30:00,63.22999954223633
2017-12-15 16:30:00,63.11970138549805
2017-12-15 17:30:00,62.95000076293945
2017-12-15 18:30:00,62.79999923706055
2017-12-15 19:30:00,62.779998779296875
2017-12-15 20:30:00,62.65999984741211
2017-12-18 14:30:00,62.904998779296875
2017-12-18 15:30:00,63.060001373291016
2017-12-18 16:30:00,63.34000015258789
2017-12-18 17:30:00,63.36000061035156
2017-12-18 18:30:00,63.4010009765625
2017-12-18 19:30:00,63.400001525878906
2017-12-18 20:30:00,63.470001220703125
2017-12-19 14:30:00,63.79499816894531
2017-12-19 15:30:00,63.77000045776367
2017-12-19 16:30:00,63.86000061035156
2017-12-19 17:30:00,64.33000183105469
2017-12-19 18:30:00,64.0999984741211
2017-12-19 19:30:00,64.02999877929688
2017-12-19 20:30:00,63.63999938964844
2017-12-20 14:30:00,63.459999084472656
2017-12-20 15:30:00,63.09000015258789
2017-12-20 16:30:00,63.27000045776367
2017-12-20 17:30:00,63.06999969482422
2017-12-20 18:30:00,63.18000030517578
2017-12-20 19:30:00,63.10499954223633
2017-12-20 20:30:00,62.90999984741211
2017-12-21 14:30:00,63.30659866333008
2017-12-21 15:30:00,63.279998779296875
2017-12-21 16:30:00,63.369998931884766
2017-12-21 17:30:00,63.380001068115234
2017-12-21 18:30:00,63.52000045776367
2017-12-21 19:30:00,63.61000061035156
2017-12-21 20:30:00,63.52000045776367
2017-12-22 14:30:00,63.63999938964844
2017-12-22 15:30:00,63.790000915527344
2017-12-22 16:30:00,63.654998779296875
2017-12-22 17:30:00,63.529998779296875
2017-12-22 18:30:00,63.61429977416992
2017-12-22 19:30:00,63.619998931884766
2017-12-22 20:30:00,63.630001068115234
2017-12-26 14:30:00,64.05999755859375
2017-12-26 15:30:00,64.01000213623047
2017-12-26 16:30:00,63.9900016784668
2017-12-26 17:30:00,63.95500183105469
2017-12-26 18:30:00,63.849998474121094
2017-12-26 19:30:00,63.755001068115234
2017-12-26 20:30:00,63.79999923706055
2017-12-27 14:30:00,64.18000030517578
2017-12-27 15:30:00,64.0199966430664
2017-12-27 16:30:00,64.12999725341797
2017-12-27 17:30:00,64.0
2017-12-27 18:30:00,64.01000213623047
2017-12-27 19:30:00,64.05000305175781
2017-12-27 20:30:00,64.0999984741211
2017-12-28 14:30:00,64.41000366210938
2017-12-28 15:30:00,64.38999938964844
2017-12-28 16:30:00,64.3550033569336
2017-12-28 17:30:00,64.27999877929688
2017-12-28 18:30:00,64.19999694824219
2017-12-28 19:30:00,64.25
2017-12-28 20:30:00,64.36000061035156
2017-12-29 14:30:00,63.90999984741211
2017-12-29 15:30:00,63.689998626708984
2017-12-29 16:30:00,63.8650016784668
2017-12-29 17:30:00,63.750099182128906
2017-12-29 18:30:00,63.720001220703125
2017-12-29 19:30:00,63.83000183105469
2017-12-29 20:30:00,63.52000045776367
2018-01-02 14:30:00,64.29000091552734
2018-01-02 15:30:00,63.75
2018-01-02 16:30:00,64.18000030517578
2018-01-02 17:30:00,64.23999786376953
2018-01-02 18:30:00,64.37999725341797
2018-01-02 19:30:00,64.06500244140625
2018-01-02 20:30:00,64.0199966430664
2018-01-03 14:30:00,63.72999954223633
2018-01-03 15:30:00,63.56999969482422
2018-01-03 16:30:00,63.29999923706055
2018-01-03 17:30:00,63.701900482177734
2018-01-03 18:30:00,63.540000915527344
2018-01-03 19:30:00,63.63999938964844
2018-01-03 20:30:00,63.61000061035156
2018-01-04 14:30:00,63.13999938964844
2018-01-04 15:30:00,63.09000015258789
2018-01-04 16:30:00,63.29999923706055
2018-01-04 17:30:00,63.220001220703125
2018-01-04 18:30:00,63.40999984741211
2018-01-04 19:30:00,63.2400016784668
2018-01-04 20:30:00,63.0
2018-01-05 14:30:00,63.779998779296875
2018-01-05 15:30:00,64.55000305175781
2018-01-05 16:30:00,64.44000244140625
2018-01-05 17:30:00,64.53500366210938
2018-01-05 18:30:00,64.33999633789062
2018-01-05 19:30:00,64.48999786376953
2018-01-05 20:30:00,64.58999633789062
2018-01-08 14:30:00,65.66000366210938
2018-01-08 15:30:00,65.75499725341797
2018-01-08 16:30:00,65.53500366210938
2018-01-08 17:30:00,65.4800033569336
2018-01-08 18:30:00,65.51000213623047
2018-01-08 19:30:00,65.5
2018-01-08 20:30:00,65.08000183105469
2018-01-09 14:30:00,66.44000244140625
2018-01-09 15:30:00,66.25
2018-01-09 16:30:00,66.31999969482422
2018-01-09 17:30:00,66.22000122070312
2018-01-09 18:30:00,66.2300033569336
2018-01-09 19:30:00,65.87999725341797
2018-01-09 20:30:00,65.5999984741211
2018-01-10 14:30:00,64.27999877929688
2018-01-10 15:30:00,63.869998931884766
2018-01-10 16:30:00,63.72999954223633
2018-01-10 17:30:00,63.90999984741211
2018-01-10 18:30:00,64.0
2018-01-10 19:30:00,63.869998931884766
2018-01-10 20:30:00,63.869998931884766
2018-01-11 14:30:00,63.92300033569336
2018-01-11 15:30:00,63.665000915527344
2018-01-11 16:30:00,63.59000015258789
2018-01-11 17:30:00,63.470001220703125
2018-01-11 18:30:00,63.619998931884766
2018-01-11 19:30:00,63.65999984741211
2018-01-11 20:30:00,63.849998474121094
2018-01-12 14:30:00,64.0
2018-01-12 15:30:00,63.91999816894531
2018-01-12 16:30:00,63.75
2018-01-12 17:30:00,63.77000045776367
2018-01-12 18:30:00,63.72999954223633
2018-01-12 19:30:00,63.72999954223633
2018-01-12 20:30:00,63.665000915527344
2018-01-16 14:30:00,63.69279861450195
2018-01-16 15:30:00,63.38999938964844
2018-01-16 16:30:00,63.09000015258789
2018-01-16 17:30:00,62.880001068115234
2018-01-16 18:30:00,63.029998779296875
2018-01-16 19:30:00,62.79999923706055
2018-01-16 20:30:00,62.970001220703125
2018-01-17 14:30:00,63.06999969482422
2018-01-17 15:30:00,63.83000183105469
2018-01-17 16:30:00,63.935001373291016
2018-01-17 17:30:00,64.30999755859375
2018-01-17 18:30:00,64.2300033569336
2018-01-17 19:30:00,63.970001220703125
2018-01-17 20:30:00,63.75
2018-01-18 14:30:00,63.150001525878906
2018-01-18 15:30:00,63.06999969482422
2018-01-18 16:30:00,62.939998626708984
2018-01-18 17:30:00,62.90999984741211
2018-01-18 18:30:00,62.755001068115234
2018-01-18 19:30:00,62.630001068115234
2018-01-18 20:30:00,62.86000061035156
2018-01-19 14:30:00,63.0
2018-01-19 15:30:00,63.494998931884766
2018-01-19 16:30:00,63.61000061035156
2018-01-19 17:30:00,63.54840087890625
2018-01-19 18:30:00,63.61000061035156
2018-01-19 19:30:00,63.63999938964844
2018-01-19 20:30:00,63.709999084472656
2018-01-22 14:30:00,63.83000183105469
2018-01-22 15:30:00,63.630001068115234
2018-01-22 16:30:00,63.77000045776367
2018-01-22 17:30:00,63.83000183105469
2018-01-22 18:30:00,63.77000045776367
2018-01-22 19:30:00,63.650001525878906
2018-01-22 20:30:00,63.900001525878906
2018-01-23 14:30:00,64.19999694824219
2018-01-23 15:30:00,64.37000274658203
2018-01-23 16:30:00,64.43499755859375
2018-01-23 17:30:00,64.41000366210938
2018-01-23 18:30:00,64.44000244140625
2018-01-23 19:30:00,64.4800033569336
2018-01-23 20:30:00,64.5199966430664
2018-01-24 14:30:00,65.26000213623047
2018-01-24 15:30:00,65.16999816894531
2018-01-24 16:30:00,65.06999969482422
2018-01-24 17:30:00,65.11000061035156
2018-01-24 18:30:00,65.06999969482422
2018-01-24 19:30:00,64.96499633789062
2018-01-24 20:30:00,65.0199966430664
2018-01-25 14:30:00,64.91999816894531
2018-01-25 15:30:00,64.86000061035156
2018-01-25 16:30:00,64.91000366210938
2018-01-25 17:30:00,64.78500366210938
2018-01-25 18:30:00,64.73999786376953
2018-01-25 19:30:00,64.5
2018-01-25 20:30:00,64.4000015258789
2018-01-26 14:30:00,64.76000213623047
2018-01-26 15:30:00,64.9000015258789
2018-01-26 16:30:00,64.93000030517578
2018-01-26 17:30:00,64.77999877929688
2018-01-26 18:30:00,64.86740112304688
2018-01-26 19:30:00,65.05999755859375
2018-01-26 20:30:00,65.2699966430664
2018-01-29 14:30:00,64.66999816894531
2018-01-29 15:30:00,64.37000274658203
2018-01-29 16:30:00,64.61000061035156
2018-01-29 17:30:00,64.87999725341797
2018-01-29 18:30:00,64.7699966430664
2018-01-29 19:30:00,64.62000274658203
2018-01-29 20:30:00,64.56999969482422
2018-01-30 14:30:00,64.54000091552734
2018-01-30 15:30:00,64.4800033569336
2018-01-30 16:30:00,64.5833969116211
2018-01-30 17:30:00,64.52999877929688
2018-01-30 18:30:00,64.63999938964844
2018-01-30 19:30:00,64.87000274658203
2018-01-30 20:30:00,64.7300033569336
2018-01-31 14:30:00,64.81500244140625
2018-01-31 15:30:00,64.83999633789062
2018-01-31 16:30:00,65.08999633789062
2018-01-31 17:30:00,65.2300033569336
2018-01-31 18:30:00,65.02999877929688
2018-01-31 19:30:00,65.05999755859375
2018-01-31 20:30:00,65.0999984741211
2018-02-01 14:30:00,64.33999633789062
2018-02-01 15:30:00,63.96500015258789
2018-02-01 16:30:00,64.01000213623047
2018-02-01 17:30:00,64.31999969482422
2018-02-01 18:30:00,64.05000305175781
2018-02-01 19:30:00,63.9900016784668
2018-02-01 20:30:00,63.810001373291016
2018-02-02 14:30:00,63.949798583984375
2018-02-02 15:30:00,64.11000061035156
2018-02-02 16:30:00,64.12999725341797
2018-02-02 17:30:00,64.02999877929688
2018-02-02 18:30:00,64.12999725341797
2018-02-02 19:30:00,63.84000015258789
2018-02-02 20:30:00,63.619998931884766
2018-02-05 14:30:00,63.40999984741211
2018-02-05 15:30:00,63.38999938964844
2018-02-05 16:30:00,63.310001373291016
2018-02-05 17:30:00,63.27000045776367
2018-02-05 18:30:00,63.02000045776367
2018-02-05 19:30:00,62.77000045776367
2018-02-05 20:30:00,61.540000915527344
2018-02-06 14:30:00,61.56999969482422
2018-02-06 15:30:00,60.459999084472656
2018-02-06 16:30:00,60.959999084472656
2018-02-06 17:30:00,61.0
2018-02-06 18:30:00,60.58000183105469
2018-02-06 19:30:00,61.41999816894531
2018-02-06 20:30:00,60.849998474121094
2018-02-07 14:30:00,61.939998626708984
2018-02-07 15:30:00,62.20000076293945
2018-02-07 16:30:00,62.060001373291016
2018-02-07 17:30:00,62.0099983215332
2018-02-07 18:30:00,62.470001220703125
2018-02-07 19:30:00,62.70500183105469
2018-02-07 20:30:00,62.060001373291016
2018-02-08 14:30:00,61.0
2018-02-08 15:30:00,59.35070037841797
2018-02-08 16:30:00,59.61000061035156
2018-02-08 17:30:00,59.779998779296875
2018-02-08 18:30:00,59.75
2018-02-08 19:30:00,59.75
2018-02-08 20:30:00,58.91999816894531
2018-02-09 14:30:00,59.30500030517578
2018-02-09 15:30:00,59.0
2018-02-09 16:30:00,57.91999816894531
2018-02-09 17:30:00,58.189998626708984
2018-02-09 18:30:00,58.904998779296875
2018-02-09 19:30:00,58.93000030517578
2018-02-09 20:30:00,59.220001220703125
2018-02-12 14:30:00,58.75
2018-02-12 15:30:00,58.58000183105469
2018-02-12 16:30:00,58.31999969482422
2018-02-12 17:30:00,58.70000076293945
2018-02-12 18:30:00,58.72999954223633
2018-02-12 19:30:00,58.16999816894531
2018-02-12 20:30:00,58.119998931884766
2018-02-13 14:30:00,57.58000183105469
2018-02-13 15:30:00,57.59000015258789
2018-02-13 16:30:00,57.39500045776367
2018-02-13 17:30:00,57.70000076293945
2018-02-13 18:30:00,57.880001068115234
2018-02-13 19:30:00,58.01499938964844
2018-02-13 20:30:00,57.68000030517578
2018-02-14 14:30:00,57.560001373291016
2018-02-14 15:30:00,57.720001220703125
2018-02-14 16:30:00,57.59000015258789
2018-02-14 17:30:00,57.630001068115234
2018-02-14 18:30:00,57.83000183105469
2018-02-14 19:30:00,58.70500183105469
2018-02-14 20:30:00,58.59000015258789
2018-02-15 14:30:00,58.63999938964844
2018-02-15 15:30:00,58.59000015258789
2018-02-15 16:30:00,58.75
2018-02-15 17:30:00,58.959999084472656
2018-02-15 18:30:00,59.45500183105469
2018-02-15 19:30:00,60.31999969482422
2018-02-15 20:30:00,60.459999084472656
2018-02-16 14:30:00,60.54999923706055
2018-02-16 15:30:00,60.43000030517578
2018-02-16 16:30:00,60.61000061035156
2018-02-16 17:30:00,59.959999084472656
2018-02-16 18:30:00,60.04999923706055
2018-02-16 19:30:00,60.02000045776367
2018-02-16 20:30:00,60.04999923706055
2018-02-20 14:30:00,59.880001068115234
2018-02-20 15:30:00,60.040000915527344
2018-02-20 16:30:00,60.34000015258789
2018-02-20 17:30:00,60.05500030517578
2018-02-20 18:30:00,60.22999954223633
2018-02-20 19:30:00,60.349998474121094
2018-02-20 20:30:00,60.5
2018-02-21 14:30:00,60.310001373291016
2018-02-21 15:30:00,60.359901428222656
2018-02-21 16:30:00,60.119998931884766
2018-02-21 17:30:00,59.900001525878906
2018-02-21 18:30:00,60.150001525878906
2018-02-21 19:30:00,59.86000061035156
2018-02-21 20:30:00,59.400001525878906
2018-02-22 14:30:00,59.2599983215332
2018-02-22 15:30:00,59.45000076293945
2018-02-22 16:30:00,59.2400016784668
2018-02-22 17:30:00,59.27009963989258
2018-02-22 18:30:00,59.11000061035156
2018-02-22 19:30:00,58.86000061035156
2018-02-22 20:30:00,58.7400016784668
2018-02-23 14:30:00,58.810001373291016
2018-02-23 15:30:00,59.31999969482422
2018-02-23 16:30:00,59.45000076293945
2018-02-23 17:30:00,59.61000061035156
2018-02-23 18:30:00,59.435001373291016
2018-02-23 19:30:00,59.81999969482422
2018-02-23 20:30:00,60.060001373291016
2018-02-26 14:30:00,60.06999969482422
2018-02-26 15:30:00,60.599998474121094
2018-02-26 16:30:00,60.8745002746582
2018-02-26 17:30:00,60.91999816894531
2018-02-26 18:30:00,60.91999816894531
2018-02-26 19:30:00,61.1349983215332
2018-02-26 20:30:00,61.099998474121094
2018-02-27 14:30:00,60.400001525878906
2018-02-27 15:30:00,60.42499923706055
2018-02-27 16:30:00,60.59000015258789
2018-02-27 17:30:00,60.720001220703125
2018-02-27 18:30:00,60.70429992675781
2018-02-27 19:30:00,60.11000061035156
2018-02-27 20:30:00,59.939998626708984
2018-02-28 14:30:00,60.77000045776367
2018-02-28 15:30:00,60.459999084472656
2018-02-28 16:30:00,60.650001525878906
2018-02-28 17:30:00,61.313499450683594
2018-02-28 18:30:00,61.09000015258789
2018-02-28 19:30:00,60.834999084472656
2018-02-28 20:30:00,60.619998931884766
2018-03-01 14:30:00,61.79999923706055
2018-03-01 15:30:00,62.119998931884766
2018-03-01 16:30:00,61.82529830932617
2018-03-01 17:30:00,61.380001068115234
2018-03-01 18:30:00,61.779998779296875
2018-03-01 19:30:00,61.869998931884766
2018-03-01 20:30:00,61.91999816894531
2018-03-02 14:30:00,62.18000030517578
2018-03-02 15:30:00,62.41999816894531
2018-03-02 16:30:00,62.334999084472656
2018-03-02 17:30:00,61.97999954223633
2018-03-02 18:30:00,62.1349983215332
2018-03-02 19:30:00,62.2599983215332
2018-03-02 20:30:00,62.439998626708984
2018-03-05 14:30:00,62.369998931884766
2018-03-05 15:30:00,62.349998474121094
2018-03-05 16:30:00,62.709999084472656
2018-03-05 17:30:00,62.970001220703125
2018-03-05 18:30:00,62.9900016784668
2018-03-05 19:30:00,63.02000045776367
2018-03-05 20:30:00,62.95000076293945
2018-03-06 14:30:00,63.27000045776367
2018-03-06 15:30:00,63.560001373291016
2018-03-06 16:30:00,63.77000045776367
2018-03-06 17:30:00,63.564300537109375
2018-03-06 18:30:00,63.58000183105469
2018-03-06 19:30:00,63.52000045776367
2018-03-06 20:30:00,63.56999969482422
2018-03-07 14:30:00,63.77000045776367
2018-03-07 15:30:00,64.12000274658203
2018-03-07 16:30:00,64.33499908447266
2018-03-07 17:30:00,64.3550033569336
2018-03-07 18:30:00,64.73999786376953
2018-03-07 19:30:00,64.88999938964844
2018-03-07 20:30:00,64.55999755859375
2018-03-08 14:30:00,64.87000274658203
2018-03-08 15:30:00,64.73999786376953
2018-03-08 16:30:00,64.4800033569336
2018-03-08 17:30:00,64.41000366210938
2018-03-08 18:30:00,64.42500305175781
2018-03-08 19:30:00,64.79000091552734
2018-03-08 20:30:00,65.05999755859375
2018-03-09 14:30:00,65.5
2018-03-09 15:30:00,65.41000366210938
2018-03-09 16:30:00,65.63999938964844
2018-03-09 17:30:00,65.46499633789062
2018-03-09 18:30:00,65.38999938964844
2018-03-09 19:30:00,65.55999755859375
2018-03-09 20:30:00,65.25
2018-03-12 13:30:00,64.9800033569336
2018-03-12 14:30:00,64.69999694824219
2018-03-12 15:30:00,64.66000366210938
2018-03-12 16:30:00,64.5
2018-03-12 17:30:00,64.56500244140625
2018-03-12 18:30:00,64.54000091552734
2018-03-12 19:30:00,64.55500030517578
2018-03-13 13:30:00,65.41500091552734
2018-03-13 14:30:00,65.45500183105469
2018-03-13 15:30:00,65.33000183105469
2018-03-13 16:30:00,65.16000366210938
2018-03-13 17:30:00,65.16000366210938
2018-03-13 18:30:00,65.18000030517578
2018-03-13 19:30:00,64.9800033569336
2018-03-14 13:30:00,64.79000091552734
2018-03-14 14:30:00,64.86000061035156
2018-03-14 15:30:00,64.58999633789062
2018-03-14 16:30:00,64.69999694824219
2018-03-14 17:30:00,64.93000030517578
2018-03-14 18:30:00,64.75
2018-03-14 19:30:00,64.7699966430664
2018-03-15 13:30:00,65.32499694824219
2018-03-15 14:30:00,65.41500091552734
2018-03-15 15:30:00,65.0
2018-03-15 16:30:00,64.90499877929688
2018-03-15 17:30:00,64.83999633789062
2018-03-15 18:30:00,64.91999816894531
2018-03-15 19:30:00,64.70999908447266
2018-03-16 13:30:00,64.61499786376953
2018-03-16 14:30:00,64.79000091552734
2018-03-16 15:30:00,64.7699966430664
2018-03-16 16:30:00,64.69499969482422
2018-03-16 17:30:00,64.56999969482422
2018-03-16 18:30:00,64.48999786376953
2018-03-16 19:30:00,64.76000213623047
2018-03-19 13:30:00,63.90999984741211
2018-03-19 14:30:00,63.459999084472656
2018-03-19 15:30:00,63.525001525878906
2018-03-19 16:30:00,63.185001373291016
2018-03-19 17:30:00,63.290000915527344
2018-03-19 18:30:00,63.084999084472656
2018-03-19 19:30:00,63.220001220703125
2018-03-20 13:30:00,63.08000183105469
2018-03-20 14:30:00,63.040000915527344
2018-03-20 15:30:00,62.95000076293945
2018-03-20 16:30:00,62.79999923706055
2018-03-20 17:30:00,62.814998626708984
2018-03-20 18:30:00,62.9900016784668
2018-03-20 19:30:00,62.77000045776367
2018-03-21 13:30:00,62.7400016784668
2018-03-21 14:30:00,62.95000076293945
2018-03-21 15:30:00,63.10499954223633
2018-03-21 16:30:00,62.959999084472656
2018-03-21 17:30:00,62.900001525878906
2018-03-21 18:30:00,62.79999923706055
2018-03-21 19:30:00,62.59000015258789
2018-03-22 13:30:00,61.61000061035156
2018-03-22 14:30:00,61.50199890136719
2018-03-22 15:30:00,61.75
2018-03-22 16:30:00,61.689998626708984
2018-03-22 17:30:00,61.5
2018-03-22 18:30:00,61.439998626708984
2018-03-22 19:30:00,61.2599983215332
2018-03-23 13:30:00,61.15999984741211
2018-03-23 14:30:00,60.849998474121094
2018-03-23 15:30:00,60.66999816894531
2018-03-23 16:30:00,61.0099983215332
2018-03-23 17:30:00,60.93000030517578
2018-03-23 18:30:00,60.27000045776367
2018-03-23 19:30:00,59.72999954223633
2018-03-26 13:30:00,60.36000061035156
2018-03-26 14:30:00,60.439998626708984
2018-03-26 15:30:00,60.939998626708984
2018-03-26 16:30:00,60.939998626708984
2018-03-26 17:30:00,61.189998626708984
2018-03-26 18:30:00,61.43000030517578
2018-03-26 19:30:00,61.380001068115234
2018-03-27 13:30:00,61.86000061035156
2018-03-27 14:30:00,61.599998474121094
2018-03-27 15:30:00,61.70500183105469
2018-03-27 16:30:00,61.560001373291016
2018-03-27 17:30:00,61.2599983215332
2018-03-27 18:30:00,60.5099983215332
2018-03-27 19:30:00,60.34000015258789
2018-03-28 13:30:00,61.150001525878906
2018-03-28 14:30:00,60.68000030517578
2018-03-28 15:30:00,61.279998779296875
2018-03-28 16:30:00,61.18000030517578
2018-03-28 17:30:00,60.95000076293945
2018-03-28 18:30:00,60.900001525878906
2018-03-28 19:30:00,60.880001068115234
2018-03-29 13:30:00,60.75
2018-03-29 14:30:00,60.529998779296875
