Datetime,LBTYA
2018-05-24 14:30:00,28.540000915527344
2018-05-24 15:30:00,28.834999084472656
2018-05-24 16:30:00,28.780000686645508
2018-05-24 17:30:00,28.780000686645508
2018-05-24 18:30:00,28.899999618530273
2018-05-24 19:30:00,28.790000915527344
2018-05-25 13:30:00,28.899999618530273
2018-05-25 14:30:00,28.915000915527344
2018-05-25 15:30:00,28.59000015258789
2018-05-25 16:30:00,28.739999771118164
2018-05-25 17:30:00,28.739999771118164
2018-05-25 18:30:00,28.780000686645508
2018-05-25 19:30:00,28.690000534057617
2018-05-29 13:30:00,28.600000381469727
2018-05-29 14:30:00,28.450000762939453
2018-05-29 15:30:00,28.190000534057617
2018-05-29 16:30:00,28.440000534057617
2018-05-29 17:30:00,28.479999542236328
2018-05-29 18:30:00,28.420000076293945
2018-05-29 19:30:00,28.469999313354492
2018-05-30 13:30:00,29.0
2018-05-30 14:30:00,29.030000686645508
2018-05-30 15:30:00,28.9950008392334
2018-05-30 16:30:00,28.989999771118164
2018-05-30 17:30:00,29.0049991607666
2018-05-30 18:30:00,28.93000030517578
2018-05-30 19:30:00,28.700000762939453
2018-05-31 13:30:00,28.329999923706055
2018-05-31 14:30:00,28.450000762939453
2018-05-31 15:30:00,28.469999313354492
2018-05-31 16:30:00,28.479999542236328
2018-05-31 17:30:00,28.559999465942383
2018-05-31 18:30:00,28.59000015258789
2018-05-31 19:30:00,28.5
2018-06-01 13:30:00,28.809999465942383
2018-06-01 14:30:00,28.899999618530273
2018-06-01 15:30:00,28.860000610351562
2018-06-01 16:30:00,29.09000015258789
2018-06-01 17:30:00,29.18000030517578
2018-06-01 18:30:00,29.3799991607666
2018-06-01 19:30:00,29.399999618530273
2018-06-04 13:30:00,29.440000534057617
2018-06-04 14:30:00,29.34000015258789
2018-06-04 15:30:00,29.5
2018-06-04 16:30:00,29.5
2018-06-04 17:30:00,29.56999969482422
2018-06-04 18:30:00,29.420000076293945
2018-06-04 19:30:00,29.309999465942383
2018-06-05 13:30:00,28.969999313354492
2018-06-05 14:30:00,28.690000534057617
2018-06-05 15:30:00,28.359800338745117
2018-06-05 16:30:00,28.28499984741211
2018-06-05 17:30:00,27.969999313354492
2018-06-05 18:30:00,28.18000030517578
2018-06-05 19:30:00,28.190000534057617
2018-06-06 13:30:00,28.25
2018-06-06 14:30:00,28.459999084472656
2018-06-06 15:30:00,28.68000030517578
2018-06-06 16:30:00,29.0
2018-06-06 17:30:00,28.969999313354492
2018-06-06 18:30:00,29.0
2018-06-06 19:30:00,29.0
2018-06-07 13:30:00,29.399999618530273
2018-06-07 14:30:00,29.479999542236328
2018-06-07 15:30:00,29.209999084472656
2018-06-07 16:30:00,28.980199813842773
2018-06-07 17:30:00,29.15999984741211
2018-06-07 18:30:00,29.295000076293945
2018-06-07 19:30:00,29.31999969482422
2018-06-08 13:30:00,29.18000030517578
2018-06-08 14:30:00,29.420000076293945
2018-06-08 15:30:00,29.510000228881836
2018-06-08 16:30:00,29.43000030517578
2018-06-08 17:30:00,29.40999984741211
2018-06-08 18:30:00,29.450000762939453
2018-06-08 19:30:00,29.375
2018-06-11 13:30:00,29.729999542236328
2018-06-11 14:30:00,29.889999389648438
2018-06-11 15:30:00,29.959999084472656
2018-06-11 16:30:00,29.90999984741211
2018-06-11 17:30:00,29.75
2018-06-11 18:30:00,29.829999923706055
2018-06-11 19:30:00,29.719999313354492
2018-06-12 13:30:00,30.059999465942383
2018-06-12 14:30:00,30.149999618530273
2018-06-12 15:30:00,30.239999771118164
2018-06-12 16:30:00,30.110000610351562
2018-06-12 17:30:00,30.040000915527344
2018-06-12 18:30:00,30.110000610351562
2018-06-12 19:30:00,30.149999618530273
2018-06-13 13:30:00,29.610000610351562
2018-06-13 14:30:00,29.399999618530273
2018-06-13 15:30:00,29.399999618530273
2018-06-13 16:30:00,29.024999618530273
2018-06-13 17:30:00,28.940000534057617
2018-06-13 18:30:00,29.040000915527344
2018-06-13 19:30:00,29.170000076293945
2018-06-14 13:30:00,29.200000762939453
2018-06-14 14:30:00,29.0674991607666
2018-06-14 15:30:00,29.350000381469727
2018-06-14 16:30:00,29.350000381469727
2018-06-14 17:30:00,29.360000610351562
2018-06-14 18:30:00,29.450000762939453
2018-06-14 19:30:00,29.43000030517578
2018-06-15 13:30:00,29.514999389648438
2018-06-15 14:30:00,29.520000457763672
2018-06-15 15:30:00,29.524999618530273
2018-06-15 16:30:00,29.6299991607666
2018-06-15 17:30:00,29.520000457763672
2018-06-15 18:30:00,29.549999237060547
2018-06-15 19:30:00,29.510000228881836
2018-06-18 13:30:00,29.6299991607666
2018-06-18 14:30:00,29.670000076293945
2018-06-18 15:30:00,29.344999313354492
2018-06-18 16:30:00,29.3799991607666
2018-06-18 17:30:00,29.239999771118164
2018-06-18 18:30:00,29.309999465942383
2018-06-18 19:30:00,29.229999542236328
2018-06-19 13:30:00,28.950000762939453
2018-06-19 14:30:00,28.889999389648438
2018-06-19 15:30:00,28.989999771118164
2018-06-19 16:30:00,28.93000030517578
2018-06-19 17:30:00,29.010000228881836
2018-06-19 18:30:00,29.0
2018-06-19 19:30:00,28.969999313354492
2018-06-20 13:30:00,29.270000457763672
2018-06-20 14:30:00,29.260000228881836
2018-06-20 15:30:00,29.459999084472656
2018-06-20 16:30:00,29.579999923706055
2018-06-20 17:30:00,29.68000030517578
2018-06-20 18:30:00,29.549999237060547
2018-06-20 19:30:00,29.565000534057617
2018-06-21 13:30:00,29.309999465942383
2018-06-21 14:30:00,29.40999984741211
2018-06-21 15:30:00,29.399999618530273
2018-06-21 16:30:00,29.3799991607666
2018-06-21 17:30:00,29.420000076293945
2018-06-21 18:30:00,29.3799991607666
2018-06-21 19:30:00,29.329999923706055
2018-06-22 13:30:00,29.899999618530273
2018-06-22 14:30:00,30.110000610351562
2018-06-22 15:30:00,30.270000457763672
2018-06-22 16:30:00,30.290000915527344
2018-06-22 17:30:00,30.420000076293945
2018-06-22 18:30:00,30.290000915527344
2018-06-22 19:30:00,30.1200008392334
2018-06-25 13:30:00,29.799999237060547
2018-06-25 14:30:00,29.670000076293945
2018-06-25 15:30:00,29.780000686645508
2018-06-25 16:30:00,29.790000915527344
2018-06-25 17:30:00,29.790000915527344
2018-06-25 18:30:00,29.6200008392334
2018-06-25 19:30:00,29.65999984741211
2018-06-26 13:30:00,29.170000076293945
2018-06-26 14:30:00,29.19499969482422
2018-06-26 15:30:00,29.200000762939453
2018-06-26 16:30:00,28.950000762939453
2018-06-26 17:30:00,28.920000076293945
2018-06-26 18:30:00,29.084999084472656
2018-06-26 19:30:00,29.014999389648438
2018-06-27 13:30:00,28.739999771118164
2018-06-27 14:30:00,28.579999923706055
2018-06-27 15:30:00,28.65999984741211
2018-06-27 16:30:00,28.649999618530273
2018-06-27 17:30:00,28.510000228881836
2018-06-27 18:30:00,28.469999313354492
2018-06-27 19:30:00,28.309999465942383
2018-06-28 13:30:00,27.790000915527344
2018-06-28 14:30:00,27.860000610351562
2018-06-28 15:30:00,27.885000228881836
2018-06-28 16:30:00,27.954999923706055
2018-06-28 17:30:00,28.014999389648438
2018-06-28 18:30:00,28.010000228881836
2018-06-28 19:30:00,27.920000076293945
2018-06-29 13:30:00,27.440000534057617
2018-06-29 14:30:00,27.56999969482422
2018-06-29 15:30:00,27.450000762939453
2018-06-29 16:30:00,27.399999618530273
2018-06-29 17:30:00,27.399999618530273
2018-06-29 18:30:00,27.549999237060547
2018-06-29 19:30:00,27.549999237060547
2018-07-02 13:30:00,27.53499984741211
2018-07-02 14:30:00,27.59000015258789
2018-07-02 15:30:00,27.399999618530273
2018-07-02 16:30:00,27.329999923706055
2018-07-02 17:30:00,27.649999618530273
2018-07-02 18:30:00,27.690000534057617
2018-07-02 19:30:00,27.709999084472656
2018-07-03 13:30:00,28.229999542236328
2018-07-03 14:30:00,28.440000534057617
2018-07-03 15:30:00,28.1200008392334
2018-07-03 17:00:00,28.11870002746582
2018-07-05 13:30:00,28.469999313354492
2018-07-05 14:30:00,28.602500915527344
2018-07-05 15:30:00,28.770000457763672
2018-07-05 16:30:00,28.83099937438965
2018-07-05 17:30:00,28.540000915527344
2018-07-05 18:30:00,28.530000686645508
2018-07-05 19:30:00,28.510000228881836
2018-07-06 13:30:00,28.719999313354492
2018-07-06 14:30:00,28.885000228881836
2018-07-06 15:30:00,28.969999313354492
2018-07-06 16:30:00,28.90999984741211
2018-07-06 17:30:00,28.94499969482422
2018-07-06 18:30:00,29.09000015258789
2018-07-06 19:30:00,29.09000015258789
2018-07-09 13:30:00,29.260000228881836
2018-07-09 14:30:00,29.25
2018-07-09 15:30:00,29.420000076293945
2018-07-09 16:30:00,29.450000762939453
2018-07-09 17:30:00,29.309999465942383
2018-07-09 18:30:00,29.34000015258789
2018-07-09 19:30:00,29.469999313354492
2018-07-10 13:30:00,29.540000915527344
2018-07-10 14:30:00,29.378400802612305
2018-07-10 15:30:00,29.079999923706055
2018-07-10 16:30:00,29.020000457763672
2018-07-10 17:30:00,29.049999237060547
2018-07-10 18:30:00,29.079999923706055
2018-07-10 19:30:00,29.299999237060547
2018-07-11 13:30:00,29.09000015258789
2018-07-11 14:30:00,28.700000762939453
2018-07-11 15:30:00,28.59000015258789
2018-07-11 16:30:00,28.790000915527344
2018-07-11 17:30:00,28.84000015258789
2018-07-11 18:30:00,28.774999618530273
2018-07-11 19:30:00,28.959999084472656
2018-07-12 13:30:00,29.239999771118164
2018-07-12 14:30:00,28.969999313354492
2018-07-12 15:30:00,28.969999313354492
2018-07-12 16:30:00,28.899999618530273
2018-07-12 17:30:00,28.829999923706055
2018-07-12 18:30:00,28.639999389648438
2018-07-12 19:30:00,28.770000457763672
2018-07-13 13:30:00,28.700000762939453
2018-07-13 14:30:00,29.049999237060547
2018-07-13 15:30:00,29.0049991607666
2018-07-13 16:30:00,29.094999313354492
2018-07-13 17:30:00,29.18000030517578
2018-07-13 18:30:00,29.309999465942383
2018-07-13 19:30:00,29.395000457763672
2018-07-16 13:30:00,29.139999389648438
2018-07-16 14:30:00,28.93000030517578
2018-07-16 15:30:00,28.899999618530273
2018-07-16 16:30:00,28.799999237060547
2018-07-16 17:30:00,28.610000610351562
2018-07-16 18:30:00,28.700000762939453
2018-07-16 19:30:00,28.796499252319336
2018-07-17 13:30:00,28.729999542236328
2018-07-17 14:30:00,28.860000610351562
2018-07-17 15:30:00,29.1200008392334
2018-07-17 16:30:00,29.190000534057617
2018-07-17 17:30:00,29.014999389648438
2018-07-17 18:30:00,28.959999084472656
2018-07-17 19:30:00,28.850000381469727
2018-07-18 13:30:00,28.739999771118164
2018-07-18 14:30:00,28.969999313354492
2018-07-18 15:30:00,29.020000457763672
2018-07-18 16:30:00,28.649999618530273
2018-07-18 17:30:00,28.729999542236328
2018-07-18 18:30:00,28.6200008392334
2018-07-18 19:30:00,28.739999771118164
2018-07-19 13:30:00,28.329999923706055
2018-07-19 14:30:00,28.280000686645508
2018-07-19 15:30:00,28.239999771118164
2018-07-19 16:30:00,28.18000030517578
2018-07-19 17:30:00,28.190000534057617
2018-07-19 18:30:00,28.200000762939453
2018-07-19 19:30:00,28.170000076293945
2018-07-20 13:30:00,27.969999313354492
2018-07-20 14:30:00,28.209999084472656
2018-07-20 15:30:00,28.18000030517578
2018-07-20 16:30:00,28.065000534057617
2018-07-20 17:30:00,28.09000015258789
2018-07-20 18:30:00,28.0049991607666
2018-07-20 19:30:00,28.049999237060547
2018-07-23 13:30:00,27.739999771118164
2018-07-23 14:30:00,27.850000381469727
