Datetime,MXIM
2018-01-12 15:30:00,55.150001525878906
2018-01-12 16:30:00,54.97999954223633
2018-01-12 17:30:00,54.97999954223633
2018-01-12 18:30:00,55.04999923706055
2018-01-12 19:30:00,55.025001525878906
2018-01-12 20:30:00,55.029998779296875
2018-01-16 14:30:00,55.279998779296875
2018-01-16 15:30:00,54.70000076293945
2018-01-16 16:30:00,54.459999084472656
2018-01-16 17:30:00,54.619998931884766
2018-01-16 18:30:00,54.18000030517578
2018-01-16 19:30:00,54.38999938964844
2018-01-16 20:30:00,54.32500076293945
2018-01-17 14:30:00,54.959999084472656
2018-01-17 15:30:00,55.486000061035156
2018-01-17 16:30:00,55.474998474121094
2018-01-17 17:30:00,55.400001525878906
2018-01-17 18:30:00,55.5547981262207
2018-01-17 19:30:00,55.83000183105469
2018-01-17 20:30:00,55.720001220703125
2018-01-18 14:30:00,55.65999984741211
2018-01-18 15:30:00,55.52000045776367
2018-01-18 16:30:00,55.400001525878906
2018-01-18 17:30:00,55.47999954223633
2018-01-18 18:30:00,55.68000030517578
2018-01-18 19:30:00,55.65999984741211
2018-01-18 20:30:00,55.79999923706055
2018-01-19 14:30:00,55.97999954223633
2018-01-19 15:30:00,56.34000015258789
2018-01-19 16:30:00,56.470001220703125
2018-01-19 17:30:00,56.4900016784668
2018-01-19 18:30:00,56.369998931884766
2018-01-19 19:30:00,56.470001220703125
2018-01-19 20:30:00,56.58000183105469
2018-01-22 14:30:00,56.63990020751953
2018-01-22 15:30:00,56.86000061035156
2018-01-22 16:30:00,57.0099983215332
2018-01-22 17:30:00,57.04999923706055
2018-01-22 18:30:00,57.27000045776367
2018-01-22 19:30:00,57.18000030517578
2018-01-22 20:30:00,57.380001068115234
2018-01-23 14:30:00,57.5
2018-01-23 15:30:00,57.599998474121094
2018-01-23 16:30:00,57.689998626708984
2018-01-23 17:30:00,57.45000076293945
2018-01-23 18:30:00,57.599998474121094
2018-01-23 19:30:00,57.779998779296875
2018-01-23 20:30:00,58.02000045776367
2018-01-24 14:30:00,57.34000015258789
2018-01-24 15:30:00,56.95000076293945
2018-01-24 16:30:00,56.77000045776367
2018-01-24 17:30:00,56.620601654052734
2018-01-24 18:30:00,56.43000030517578
2018-01-24 19:30:00,56.369998931884766
2018-01-24 20:30:00,56.349998474121094
2018-01-25 14:30:00,57.0
2018-01-25 15:30:00,56.935001373291016
2018-01-25 16:30:00,56.314998626708984
2018-01-25 17:30:00,56.04999923706055
2018-01-25 18:30:00,56.02000045776367
2018-01-25 19:30:00,55.849998474121094
2018-01-25 20:30:00,55.13999938964844
2018-01-26 14:30:00,57.75
2018-01-26 15:30:00,58.7400016784668
2018-01-26 16:30:00,57.97999954223633
2018-01-26 17:30:00,58.43000030517578
2018-01-26 18:30:00,58.560001373291016
2018-01-26 19:30:00,58.95500183105469
2018-01-26 20:30:00,59.005001068115234
2018-01-29 14:30:00,59.150001525878906
2018-01-29 15:30:00,58.79499816894531
2018-01-29 16:30:00,58.84000015258789
2018-01-29 17:30:00,58.810001373291016
2018-01-29 18:30:00,59.02000045776367
2018-01-29 19:30:00,58.66999816894531
2018-01-29 20:30:00,66.43000030517578
2018-01-30 14:30:00,62.810001373291016
2018-01-30 15:30:00,63.43000030517578
2018-01-30 16:30:00,62.56999969482422
2018-01-30 17:30:00,62.40999984741211
2018-01-30 18:30:00,61.9900016784668
2018-01-30 19:30:00,61.91999816894531
2018-01-30 20:30:00,61.7400016784668
2018-01-31 14:30:00,62.47999954223633
2018-01-31 15:30:00,62.150001525878906
2018-01-31 16:30:00,62.060001373291016
