AMGN
201.93
201.96
201.98
201.98
201.98
202.08
202.08
202.08
202.08
202.08
202.08
202.08
202.08
201.65
201.65
201.65
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
201.63
202.03
202.03
202.03
202.03
202.03
202.03
202.03
202.03
202.27
202.27
202.27
202.11
201.96
201.79
201.93
201.93
201.81
201.725
201.725
201.75
201.75
201.75
201.75
201.75
201.75
201.75
201.77
201.77
201.77
201.77
201.69
201.59
201.535
201.535
201.535
201.535
201.535
201.58
201.48
201.48
201.19
201.03
200.94
200.82
200.82
201.0
201.0
200.95
200.95
200.99
200.92
200.91
201.18
201.19
201.32
201.32
201.26
201.29
201.44
201.63
201.57
201.66
201.5
201.5
201.48
201.48
201.48
201.57
201.73
201.73
201.59
201.59
201.98
201.98
202.14
202.14
202.14
202.14
202.35
202.21
202.35
202.57
202.5
202.5
202.5
202.5
202.5
202.5
202.5
202.75
202.74
202.735
202.735
202.735
202.735
202.735
202.735
202.61
202.55
202.47
202.47
202.47
202.47
202.57
202.54
202.54
202.48
202.5
202.5
202.5
202.5
202.5
202.35
202.58
202.6
202.63
202.6
202.59
202.59
202.69
202.68
202.7
202.6
202.59
202.59
202.81
202.81
202.91
203.07
203.28
203.39
203.34
203.38
203.39
203.46
203.69
204.06
203.91
203.93
203.67
203.64
203.47
204.225
205.52
205.6
205.63
205.63
205.225
205.22
205.31
205.31
205.31
205.31
205.31
205.02
205.15
205.15
205.15
205.15
205.15
205.3
205.3
205.3
205.3
205.3
205.3
205.3
205.3
205.3
205.3
205.54
205.54
205.54
205.54
205.54
205.725
205.725
205.85
205.85
205.85
205.85
205.77
205.77
205.77
205.43
205.43
205.62
205.61
205.71
205.86
205.715
205.715
205.43
205.43
205.43
205.43
205.61
205.61
205.61
205.89
205.89
205.97
205.97
205.97
205.5
205.41
205.41
205.47
205.47
205.405
205.46
205.335
205.25
205.4
205.4
205.43
205.43
205.245
205.245
205.245
204.795
204.795
204.795
204.74
204.74
204.51
204.59
204.525
204.525
204.26
204.29
204.22
204.165
204.22
204.24
204.24
204.26
204.21
204.21
204.21
204.21
203.92
203.4
203.5
203.6
203.495
203.54
203.54
203.54
203.44
203.44
203.44
203.44
203.44
203.44
203.44
203.7
203.52
203.665
203.65
203.665
203.665
203.665
203.665
203.665
203.665
203.665
203.25
203.25
203.25
203.815
203.815
203.87
203.87
203.87
203.87
203.87
203.35
203.35
203.35
203.35
203.43
203.285
203.285
203.285
203.285
203.285
202.815
202.815
202.815
202.815
202.815
202.815
202.91
202.91
202.91
202.91
203.125
203.125
203.125
203.02
203.02
203.03
203.055
203.055
203.055
203.055
203.055
203.055
203.055
202.73
202.73
202.73
202.73
202.73
203.18
203.18
203.18
203.18
203.18
203.18
202.99
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.93
202.29
202.29
202.29
202.29
202.29
202.29
202.29
202.29
202.85
202.83
202.83
202.83
202.83
202.83
202.83
202.83
202.83
202.94
202.94
202.94
202.71
202.71
202.71
202.71
203.01
202.93
202.89
202.7
202.7
202.7
202.49
202.49
202.49
202.49
202.49
202.37
202.37
202.37
202.37
202.37
202.37
202.37
202.2
202.2
202.2
202.2
201.91
201.93
202.03
202.03
202.03
202.32
202.13
202.13
201.95
201.915
202.07
202.16
202.5
202.65
202.65
202.87
202.87
202.815
202.815
203.11
203.11
203.07
203.32
203.32
203.17
203.17
203.17
203.15
203.09
203.06
203.21
203.35
203.35
203.42
203.56
203.56
203.56
203.56
203.61
203.61
203.61
203.61
203.18
203.18
203.39
203.39
203.39
203.39
203.39
203.39
203.39
203.65
203.69
203.65
203.65
203.65
203.65
203.65
203.4
203.4
203.4
203.48
203.48
203.55
203.55
203.55
203.55
203.51
203.51
203.51
203.53
203.53
203.49
203.49
203.49
203.51
203.51
203.51
203.51
203.51
203.51
203.5
203.5
203.5
203.5
203.5
203.5
203.5
203.51
203.62
203.62
203.62
203.58
203.58
203.74
203.74
203.74
203.77
203.74
203.74
203.74
204.03
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
203.95
204.1
204.1
204.1
204.1
204.1
203.79
203.86
203.83
203.66
203.66
203.7
203.7
203.56
203.56
203.59
203.59
203.59
203.52
203.64
203.65
203.73
203.73
204.09
204.31
204.31
204.21
204.355
204.24
204.24
204.36
204.36
204.5
204.4
204.275
204.14
203.88
203.93
203.23
203.23
203.23
203.6
203.74
203.995
203.935
203.865
203.64
203.91
203.78
203.845
203.86
204.275
204.285
204.075
204.01
204.01
204.03
204.03
204.03
204.03
204.03
204.29
204.515
204.515
204.185
204.17
204.135
204.135
204.29
204.29
204.29
204.61
204.84
204.86
204.86
204.86
204.89
204.89
204.89
204.89
204.89
205.4
205.4
205.4
205.4
205.4
205.4
205.4
205.135
205.135
204.97
204.97
204.97
204.97
204.97
205.14
205.14
205.14
205.0
204.995
204.995
204.94
204.98
204.74
204.485
204.435
204.595
204.68
204.61
204.61
204.85
204.705
204.725
204.81
204.84
204.855
204.875
204.895
204.9
204.8
204.83
204.83
204.94
204.94
204.98
204.99
204.99
204.99
204.995
204.77
204.73
204.725
204.82
204.845
204.845
204.845
204.845
204.85
204.85
204.85
204.85
204.85
204.98
204.97
204.875
204.885
204.87
205.0
204.99
204.99
205.15
205.11
205.11
205.07
205.01
205.01
205.015
205.07
205.13
205.05
205.025
205.05
205.03
205.03
205.085
204.8
204.69
204.705
204.545
204.58
204.79
204.68
204.69
204.69
204.51
204.46
204.445
204.445
204.765
204.715
204.715
204.6
204.75
204.75
204.75
204.41
204.41
204.625
204.48
204.33
204.41
204.41
204.38
204.38
204.38
204.38
204.22
204.315
204.3
204.3
204.305
204.195
204.195
204.35
204.35
204.36
204.385
204.37
204.265
204.33
204.33
204.555
204.605
204.675
204.675
204.735
204.735
204.705
204.685
204.685
204.71
204.71
204.71
204.51
204.51
204.51
204.51
204.63
204.67
204.65
204.65
204.65
204.565
204.565
204.505
204.505
204.465
204.465
204.465
204.465
204.465
204.415
204.415
204.415
204.24
204.215
204.09
204.1
204.0
204.085
204.18
204.27
204.235
204.235
204.265
204.565
204.565
204.65
204.62
204.58
204.58
204.58
204.58
204.48
204.48
204.33
204.23
204.265
204.27
204.215
204.215
204.24
204.12
204.12
204.35
204.35
204.46
204.46
204.52
204.695
204.695
204.695
204.76
204.83
204.835
204.835
204.985
204.985
205.05
205.05
205.05
205.05
204.855
204.835
204.835
204.97
204.97
204.97
204.97
205.08
205.08
205.08
205.08
205.08
205.01
205.01
205.01
205.01
205.01
205.0
205.0
205.33
205.28
205.275
205.275
205.335
205.365
205.365
205.455
205.465
205.465
205.23
205.23
205.255
205.315
205.315
205.315
205.315
205.575
205.575
205.69
205.62
205.54
205.55
205.595
205.595
205.515
205.405
205.65
205.65
205.65
205.675
205.73
205.695
205.695
205.695
205.56
205.6
205.61
205.655
205.655
205.655
205.91
205.91
205.88
205.88
206.12
205.99
205.99
205.97
205.98
205.59
205.57
205.56
205.56
205.73
205.675
205.725
205.71
205.99
205.985
205.975
205.93
205.875
205.875
205.91
205.795
205.795
205.915
205.935
205.935
205.935
205.935
205.935
205.94
205.94
205.92
205.94
205.92
205.92
205.92
205.92
205.62
205.67
205.67
205.5
205.5
205.59
205.705
205.645
205.71
205.685
205.685
205.55
205.58
205.66
205.78
205.78
205.955
205.97
205.92
205.96
205.96
205.96
206.06
205.95
205.98
206.03
205.715
205.75
205.715
205.82
205.75
205.77
205.595
205.655
205.76
205.64
205.97
205.82
205.84
206.02
206.02
206.28
205.865
205.605
205.625
205.445
205.03
204.555
204.76
204.59
204.96
204.7
204.665
204.665
205.21
205.48
205.34
205.34
205.34
205.34
205.89
206.16
206.16
206.38
206.38
206.29
206.365
206.38
206.36
206.35
206.35
206.6
206.27
206.285
206.35
206.24
206.24
206.42
206.31
206.28
206.26
206.475
206.395
206.495
206.455
206.51
206.51
206.51
206.51
206.91
206.91
206.91
206.91
206.91
207.0
207.0
207.0
207.0
207.0
207.2
207.2
207.2
207.275
207.275
207.275
207.275
206.965
206.965
207.14
207.14
207.14
207.14
207.14
206.97
207.0
207.025
206.72
206.66
206.71
206.8
206.7
206.675
206.67
206.78
206.645
206.435
206.435
206.505
206.33
206.33
206.415
206.415
206.415
206.415
206.64
206.5
206.51
206.18
206.18
206.31
206.31
206.63
206.63
206.65
206.65
206.65
206.64
206.64
206.64
206.95
206.95
206.92
206.93
207.14
207.14
207.165
207.165
207.0
207.0
207.0
206.845
206.94
207.02
207.095
207.095
207.055
207.08
207.16
207.07
206.98
207.005
207.005
207.13
206.935
206.935
206.935
207.3
207.29
207.29
207.49
207.49
207.49
207.68
207.66
207.66
207.71
207.76
207.91
207.97
207.99
207.98
207.945
207.91
208.005
207.95
207.85
207.67
207.715
207.795
207.555
207.405
207.42
207.33
207.33
207.345
207.32
207.15
207.15
207.15
207.24
207.23
207.33
207.33
207.215
207.215
207.245
207.015
206.91
206.91
206.935
206.935
207.11
207.11
207.11
207.125
207.125
207.125
207.125
206.85
206.705
206.705
206.57
206.57
206.715
206.62
206.615
206.535
206.535
206.535
206.51
206.51
206.51
206.39
206.41
206.41
206.35
206.29
206.29
206.23
206.11
206.09
206.09
206.08
206.18
206.21
206.17
206.23
206.31
206.31
206.215
206.27
206.24
206.23
206.23
206.37
206.37
206.25
206.35
206.35
206.35
206.44
206.44
206.4
206.39
206.39
206.39
206.46
206.44
206.51
206.5
206.5
206.5
206.385
206.325
206.27
206.27
206.27
206.68
206.47
206.47
206.47
206.485
206.49
206.5
206.605
206.605
206.605
206.605
206.605
206.66
206.67
206.75
206.75
206.93
206.93
206.93
206.79
206.685
206.625
206.72
206.72
206.55
206.555
206.575
206.575
206.575
206.82
206.82
206.86
206.95
206.97
207.11
207.03
207.06
207.06
206.845
207.04
207.06
206.98
206.97
207.105
207.105
206.97
207.3
207.3
207.3
207.23
207.23
207.23
207.06
207.005
206.825
206.86
206.87
206.87
206.93
206.89
206.88
207.04
207.08
207.05
207.05
207.05
206.84
206.92
206.92
207.11
207.295
207.43
207.43
207.43
207.43
207.43
207.43
207.47
207.47
207.47
207.56
207.56
207.56
207.36
207.36
207.36
207.36
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.39
207.08
206.99
206.855
206.855
206.88
206.88
206.83
206.825
206.79
206.865
206.855
206.87
206.84
206.905
206.9
206.93
206.93
206.92
206.92
206.92
207.1
206.94
207.0
206.87
207.0
207.05
207.09
207.22
207.3
207.03
207.03
206.88
206.83
207.02
206.975
206.99
206.99
206.98
206.0
205.27
205.555
205.555
205.26
205.26
205.395
205.64
205.64
205.72
205.77
205.95
205.495
205.395
205.2
205.2
205.31
205.32
205.515
205.57
205.57
204.99
205.01
205.01
205.16
205.16
205.16
205.16
205.16
205.16
204.59
204.36
204.52
204.52
203.98
204.0
204.0
204.0
204.69
204.68
204.68
204.68
204.95
204.95
204.99
204.92
204.92
204.94
204.94
205.145
205.145
205.5
205.61
205.38
205.38
205.43
205.62
205.62
205.75
205.75
205.75
205.66
205.66
205.5
205.39
205.3
205.3
205.49
205.6
205.6
205.27
205.27
205.25
205.4
205.77
205.775
205.81
205.81
205.81
205.89
205.43
205.92
205.95
205.95
205.95
205.95
205.95
205.52
205.43
205.43
205.535
205.535
205.535
205.56
205.56
205.61
205.61
205.67
205.575
205.575
205.35
205.35
205.35
205.73
205.66
205.66
205.66
205.99
205.99
205.99
205.91
205.94
205.94
205.64
205.64
205.64
205.64
206.04
206.04
206.36
206.32
205.91
205.91
205.91
205.71
205.71
205.71
205.71
205.71
205.71
205.71
205.49
205.49
205.61
205.63
205.63
205.29
205.42
205.42
205.42
205.42
205.355
205.44
205.44
205.44
205.44
205.16
205.24
205.24
205.29
205.29
205.11
205.11
205.11
205.11
205.11
205.11
204.87
204.87
204.68
204.75
204.89
204.78
204.87
204.84
204.825
204.76
204.56
204.4
204.43
204.455
204.445
204.26
204.28
204.275
204.34
204.31
204.31
204.31
204.22
204.115
204.15
204.15
204.02
204.02
204.01
204.01
204.01
203.72
203.83
203.83
203.82
203.86
203.75
203.7
203.87
203.87
203.87
203.9
204.0
204.0
204.03
204.03
204.03
203.86
203.88
204.02
203.96
203.89
203.89
203.885
203.83
203.555
203.62
203.62
203.68
203.76
203.91
203.91
204.0
204.0
204.035
204.02
204.01
203.9
203.98
203.96
203.98
203.98
204.27
204.285
204.13
204.14
204.14
204.06
204.06
204.06
203.95
203.95
204.04
204.0
203.96
203.96
203.88
203.97
203.985
204.02
203.93
203.98
204.04
204.03
204.03
204.16
203.88
203.88
203.88
203.98
203.94
203.94
204.035
204.01
204.01
203.78
203.78
203.8
203.76
203.66
203.67
203.51
203.495
203.48
203.37
203.385
203.505
203.44
203.35
203.08
202.93
202.82
202.71
202.5
202.645
202.55
202.79
202.41
202.24
202.37
202.685
202.685
202.85
202.83
202.305
202.37
202.15
202.29
202.21
202.41
202.13
202.15
202.245
202.31
202.4
202.43
202.43
202.16
202.24
202.26
202.26
202.18
202.0
202.15
201.99
202.155
202.23
202.21
202.2
202.12
202.23
202.31
202.51
202.435
202.435
202.51
202.82
202.67
202.635
202.57
202.74
202.97
202.97
202.97
202.89
202.85
202.82
202.75
202.75
202.67
202.55
202.33
202.35
202.25
202.13
202.19
202.06
201.95
202.14
202.12
202.35
202.15
202.15
201.98
202.33
202.49
202.64
202.64
202.86
202.86
202.86
202.86
202.92
203.095
202.94
202.63
202.55
202.415
202.415
202.19
202.245
202.105
201.83
201.89
201.74
201.69
201.86
201.81
202.0
201.92
201.8
202.43
202.53
202.745
202.37
202.26
202.18
202.0
201.7
201.115
201.04
201.25
201.07
201.21
202.96
202.1
201.51
200.94
200.94
200.815
199.38
199.2
199.28
199.48
198.84
198.91
198.815
198.815
198.99
199.745
200.26
200.27
199.86
199.86
199.87
199.94
200.01
199.97
200.16
200.055
200.1
200.01
200.01
200.01
199.35
199.47
199.51
199.35
199.09
199.17
199.58
199.58
199.925
200.03
199.6
198.985
198.39
198.59
198.37
198.15
198.09
197.38
197.41
197.23
197.48
197.605
197.19
197.09
197.015
197.14
197.09
197.01
196.72
196.46
196.55
196.76
196.78
196.78
196.33
196.56
197.09
197.11
196.93
196.93
196.93
196.67
197.09
197.09
197.06
196.72
196.575
196.68
196.75
196.28
196.785
196.66
196.48
196.46
196.28
196.32
196.32
196.32
196.32
196.32
196.81
196.81
196.81
196.81
196.15
196.46
196.46
196.37
196.15
196.15
196.15
195.23
194.785
194.78
195.02
195.36
195.58
195.92
195.74
195.59
195.855
195.91
195.99
195.99
196.3
196.3
196.3
196.23
196.03
196.03
195.81
195.92
195.92
195.87
196.03
196.03
195.55
195.62
195.46
195.66
196.05
196.43
196.33
196.39
196.23
196.27
196.39
196.44
196.21
196.34
196.85
196.91
197.13
197.48
197.51
197.24
197.37
197.37
197.2
197.18
197.02
197.02
197.02
197.02
196.96
196.78
197.2
197.25
197.21
197.03
197.3
197.23
197.14
197.18
197.55
197.6
197.6
197.59
197.525
197.93
197.94
197.875
198.01
197.87
198.18
198.115
198.18
198.11
198.095
197.98
197.88
197.72
197.85
197.955
197.87
197.905
197.89
197.8
197.76
197.68
197.48
197.56
197.39
197.39
197.735
197.74
197.49
197.61
197.39
197.32
197.32
197.24
197.21
197.21
197.3
197.17
197.25
197.36
197.33
197.42
197.26
197.215
197.2
197.09
196.84
196.84
196.8
196.83
196.88
196.8
196.79
196.88
197.04
197.03
197.34
197.36
197.49
197.46
197.41
197.315
197.02
197.005
196.76
196.73
196.04
196.27
196.1
196.13
196.13
196.28
196.35
196.225
196.13
196.06
196.14
196.03
196.21
196.08
196.065
196.23
196.24
196.36
196.07
195.985
196.01
196.12
196.19
196.19
196.11
196.0
195.61
195.32
195.32
195.54
195.46
195.77
195.49
195.49
195.49
196.12
196.24
196.14
196.11
195.98
196.07
196.07
196.07
196.165
196.165
196.165
195.91
195.62
195.575
195.555
195.76
196.03
196.11
196.02
196.01
196.14
196.08
196.27
196.465
196.465
195.95
196.01
195.91
195.91
196.04
196.0
196.0
195.55
195.55
195.47
195.43
195.09
194.85
194.9
194.89
194.85
194.76
194.34
193.98
193.95
193.79
192.92
193.12
193.99
193.81
194.04
194.03
194.03
194.75
194.65
194.66
194.68
195.085
194.72
194.79
195.18
194.81
194.59
194.91
194.895
195.34
195.13
195.05
194.95
194.685
194.56
194.56
194.17
194.21
194.87
195.28
195.22
196.07
196.53
196.25
196.51
196.71
196.95
196.89
196.63
196.66
196.81
196.88
196.325
196.61
196.21
196.01
196.07
196.24
195.98
195.8
195.49
195.18
195.21
195.88
195.82
195.37
195.36
195.505
195.51
195.05
195.05
194.995
194.4
193.91
194.0
194.34
194.47
194.55
194.725
194.5
194.45
194.43
194.39
194.26
193.88
195.97
195.97
195.07
195.26
194.475
194.85
196.22
195.94
196.16
195.31
195.94
195.83
195.76
195.62
195.64
196.04
195.81
195.99
195.84
195.99
195.915
195.98
196.0
195.57
195.95
195.95
196.09
196.18
196.31
196.31
195.91
196.2
196.29
196.275
196.22
195.93
195.89
195.79
196.07
196.13
196.13
195.93
195.66
195.64
195.56
195.67
195.57
195.59
195.58
195.56
195.56
195.39
195.87
195.91
196.06
195.72
195.57
195.93
195.93
196.08
196.26
195.94
195.94
195.94
196.4
196.43
196.52
196.78
196.79
196.74
196.74
196.78
196.5
196.5
196.485
196.27
196.33
196.33
196.37
196.24
196.61
196.61
196.92
196.92
196.92
196.92
196.7
196.71
196.71
196.55
196.55
196.72
196.67
196.68
196.68
196.22
196.22
196.22
196.81
196.915
196.915
197.37
197.37
197.37
197.37
197.135
197.135
197.135
197.135
197.135
197.135
197.135
197.13
197.13
197.05
196.73
196.66
196.52
196.57
196.43
196.43
196.69
196.69
196.865
196.78
196.78
196.78
196.52
196.42
196.42
196.45
196.36
196.07
196.0
196.0
195.63
195.64
195.64
195.815
195.67
195.73
195.73
195.73
195.73
195.92
195.92
195.92
196.22
196.22
195.89
195.8
195.67
195.67
195.75
195.48
195.48
195.5
195.5
195.14
195.41
195.33
195.33
195.43
195.64
195.64
195.64
195.64
195.47
195.34
195.34
195.21
195.2
195.345
195.565
195.565
195.565
195.22
195.02
195.03
195.18
195.22
195.13
195.34
195.37
195.37
195.37
195.07
194.83
194.805
194.9
194.9
194.63
194.63
194.75
194.41
194.33
194.435
194.435
194.425
194.425
194.27
194.365
194.365
194.365
194.86
194.95
195.09
194.96
195.15
195.15
194.99
195.02
195.02
195.15
195.46
195.46
195.67
195.84
195.84
196.01
196.17
195.98
195.86
195.92
195.92
195.92
195.59
195.59
195.6
195.6
195.6
195.6
196.0
195.95
196.14
196.14
196.19
196.06
196.06
195.81
195.46
195.465
195.465
195.465
195.465
195.27
195.07
194.92
194.85
194.97
195.17
195.18
195.15
195.15
195.02
195.6
195.62
195.62
195.62
195.62
195.62
196.0
196.0
195.71
195.71
195.97
195.97
196.1
196.1
196.1
195.44
195.24
194.93
195.18
194.98
195.15
195.28
195.36
195.36
195.36
194.81
194.81
194.81
194.66
194.36
194.48
194.6
194.92
194.92
194.92
194.92
195.06
194.92
194.92
194.885
194.885
194.885
194.885
194.885
194.885
195.42
195.49
195.49
195.49
195.49
195.49
195.49
195.49
195.49
195.07
195.08
195.08
195.08
194.9
194.92
195.11
195.11
195.18
195.26
195.37
195.37
195.37
195.63
195.63
196.21
196.33
196.41
196.58
196.49
196.57
196.57
196.34
196.11
196.12
196.12
196.37
196.3
196.3
196.3
196.78
196.78
196.78
196.8
196.8
196.73
196.54
196.54
196.41
196.41
196.41
196.7
196.72
196.51
196.64
196.84
196.87
196.96
197.09
197.05
197.05
196.97
196.97
197.01
197.205
197.28
197.115
196.93
196.93
196.93
196.84
197.07
196.92
196.92
196.99
197.27
197.4
197.27
197.24
