MSFT
116.01
116.035
116.04
116.01
116.0
115.89
115.935
115.92
115.905
115.92
115.925
115.88
115.925
115.89
115.92
115.88
115.87
115.805
115.8
115.8
115.79
115.775
115.72
115.73
115.74
115.72
115.72
115.54
115.58
115.58
115.63
115.63
115.66
115.625
115.65
115.735
115.745
115.725
115.77
115.715
115.735
115.715
115.715
115.725
115.715
115.74
115.75
115.81
115.81
115.86
115.82
115.81
115.815
115.84
115.92
115.92
115.875
115.85
115.91
115.965
116.0
115.97
115.81
115.88
115.91
115.935
115.88
115.88
115.87
115.825
115.84
115.845
115.765
115.715
115.68
115.69
115.66
115.7
115.69
115.705
115.7
115.65
115.66
115.67
115.7
115.74
115.81
115.8
115.76
115.755
115.73
115.73
115.78
115.76
115.8
115.79
115.8
115.78
115.8
115.77
115.73
115.73
115.7
115.69
115.7
115.74
115.74
115.755
115.71
115.7
115.7
115.7
115.725
115.68
115.69
115.69
115.69
115.68
115.64
115.61
115.63
115.63
115.62
115.56
115.52
115.5
115.505
115.5
115.47
115.44
115.42
115.48
115.56
115.525
115.525
115.52
115.5
115.485
115.5
115.49
115.51
115.46
115.5
115.49
115.515
115.52
115.51
115.51
115.51
115.52
115.58
115.58
115.575
115.61
115.59
115.665
115.67
115.66
115.67
115.68
115.7
115.73
115.705
115.685
115.69
115.68
115.68
115.68
115.63
115.58
115.55
115.55
115.52
115.56
115.52
115.555
115.54
115.53
115.53
115.48
115.49
115.48
115.48
115.49
115.56
115.56
115.51
115.5
115.51
115.51
115.5
115.5
115.5
115.55
115.57
115.57
115.53
115.53
115.54
115.535
115.535
115.45
115.49
115.49
115.515
115.52
115.49
115.51
115.535
115.58
115.6
115.59
115.61
115.59
115.61
115.62
115.63
115.595
115.58
115.61
115.59
115.59
115.59
115.56
115.56
115.56
115.53
115.53
115.52
115.53
115.55
115.55
115.555
115.54
115.53
115.48
115.485
115.47
115.465
115.42
115.42
115.44
115.38
115.29
115.385
115.35
115.36
115.325
115.32
115.27
115.345
115.325
115.3
115.27
115.35
115.26
115.245
115.22
115.26
115.215
115.19
115.19
115.165
115.16
115.19
115.23
115.215
115.275
115.27
115.23
115.27
115.31
115.38
115.33
115.33
115.27
115.35
115.33
115.28
115.24
115.31
115.3
115.25
115.32
115.27
115.24
115.24
115.17
115.21
115.24
115.215
115.24
115.145
115.125
114.99
115.005
115.05
115.1
115.13
115.15
115.1
115.14
115.14
115.17
115.17
115.18
115.095
115.13
115.2
115.15
115.24
115.18
115.27
115.28
115.28
115.22
115.2
115.26
115.23
115.225
115.25
115.23
115.28
115.25
115.21
115.05
115.095
114.56
114.5
114.29
114.13
113.98
114.03
114.08
113.89
113.94
113.98
114.035
113.93
114.04
114.13
114.24
114.22
114.1
114.015
114.135
114.0
114.02
114.01
113.825
113.85
113.94
114.14
114.14
113.985
114.05
113.99
114.055
113.94
113.88
114.015
113.98
113.905
113.98
113.92
113.99
113.93
113.85
113.88
113.855
113.88
113.95
113.84
113.865
113.8
113.75
113.7
113.6
113.575
113.54
113.49
113.36
113.34
113.34
113.48
113.32
113.325
113.4
113.4
113.37
113.32
113.285
113.185
113.19
113.3
113.43
113.335
113.315
113.15
113.05
113.085
113.085
113.13
113.175
113.225
113.175
113.14
113.305
113.255
113.335
113.39
113.365
113.365
113.34
113.335
113.315
113.29
113.49
113.41
113.48
113.52
113.49
113.395
113.39
113.31
113.315
113.235
113.185
113.06
113.165
113.195
113.17
113.18
113.05
113.075
113.12
113.14
113.09
113.035
113.08
113.085
113.2
113.175
113.25
113.26
113.21
113.105
113.09
113.0
113.095
112.94
112.96
112.99
113.0
113.0
113.0
112.94
113.055
113.105
113.075
113.105
113.05
113.17
113.18
113.07
113.03
113.025
112.97
113.065
113.04
113.03
113.07
113.07
113.01
113.0
112.95
112.97
112.915
112.94
112.98
112.935
112.895
112.8
112.94
112.81
112.84
112.905
112.84
112.66
112.68
112.75
112.66
112.75
112.72
112.74
112.75
112.78
112.76
112.7
112.65
112.57
112.54
112.38
112.46
112.475
112.52
112.56
112.55
112.54
112.6
112.79
112.84
112.88
112.86
112.91
112.86
112.88
112.72
112.76
112.74
112.73
112.685
112.69
112.725
112.67
112.66
112.635
112.66
112.565
112.52
112.46
112.49
112.38
112.335
112.31
112.29
112.265
112.145
112.17
112.19
112.27
112.315
112.42
112.38
112.39
112.39
112.435
112.405
112.305
112.34
112.37
112.34
112.39
112.465
112.38
112.29
112.19
112.15
112.1
112.16
111.995
112.04
112.06
112.085
112.02
112.03
112.025
111.9
111.865
111.86
111.85
111.875
111.915
111.78
111.74
111.69
111.69
111.74
111.735
111.72
111.775
111.755
111.78
111.79
111.88
111.845
111.82
111.81
111.76
111.88
111.89
111.81
111.74
111.715
111.68
111.765
111.735
111.87
111.9
111.92
112.02
112.01
111.98
111.95
111.98
111.985
111.92
111.87
111.975
111.97
111.99
112.04
111.965
111.9
111.99
111.89
111.87
111.735
111.74
111.89
111.9
111.86
111.97
111.92
112.015
112.0
112.075
112.15
112.185
112.13
112.195
112.23
112.34
112.43
112.54
112.53
112.57
112.46
112.47
112.54
112.47
112.48
112.505
112.44
112.315
112.37
112.45
112.5
112.49
112.475
112.49
112.47
112.435
112.425
112.415
112.425
112.46
112.48
112.48
112.515
112.485
112.505
112.495
112.485
112.43
112.49
112.49
112.435
112.41
112.44
112.44
112.425
112.46
112.49
112.39
112.48
112.435
112.41
112.49
112.485
112.44
112.5
112.51
112.455
112.475
112.46
112.34
112.33
112.31
112.315
112.3
112.275
112.235
112.24
112.23
112.215
112.28
112.265
112.38
112.415
112.415
112.505
112.67
112.755
112.8
112.905
112.81
112.755
112.695
112.745
112.84
112.915
112.925
112.91
112.885
112.81
112.77
112.61
112.31
112.04
112.29
112.295
112.505
112.845
112.82
112.79
112.77
112.85
112.91
112.91
112.955
112.955
113.14
113.08
113.1
113.05
112.78
112.78
112.675
112.66
112.69
112.72
112.49
112.38
112.18
112.065
112.1
112.3
112.32
112.14
112.09
112.0
112.05
112.29
112.25
112.13
112.19
112.07
112.11
112.11
112.155
112.04
112.07
112.09
112.11
112.0
112.02
112.05
112.06
112.125
112.35
112.33
112.305
112.57
112.57
112.58
112.54
112.435
112.47
112.47
112.31
112.32
112.47
112.3
112.32
112.34
112.27
112.25
112.41
112.41
112.395
112.43
112.34
112.34
112.25
112.12
112.17
111.99
112.06
112.08
112.11
112.12
112.25
112.285
112.3
112.29
112.34
112.21
112.18
112.165
112.3
112.27
112.27
112.23
112.22
112.05
112.0
111.8
111.75
111.76
111.78
111.84
111.87
111.75
111.75
111.53
111.59
111.5
111.4
111.43
111.505
111.66
111.72
111.69
111.67
111.66
111.62
111.8
111.82
111.74
111.71
111.72
111.645
111.745
111.735
111.775
111.77
111.67
111.68
111.685
111.49
111.565
111.41
111.48
111.485
111.51
111.525
111.445
111.43
111.415
111.565
111.53
111.6
111.61
111.44
111.45
111.47
111.47
111.52
111.56
111.56
111.59
111.69
111.66
111.77
111.78
111.71
111.65
111.64
111.64
111.5
111.5
111.49
111.48
111.49
111.59
111.48
111.55
111.54
111.56
111.605
111.605
111.55
111.62
111.57
111.58
111.57
111.48
111.39
111.46
111.43
111.41
111.4
111.41
111.4
111.42
111.34
111.17
111.06
111.12
111.08
111.195
111.23
111.22
111.19
111.1
111.32
111.24
111.24
111.28
111.27
111.22
111.16
111.16
111.18
111.18
111.11
110.98
110.85
110.84
110.94
110.93
110.93
110.9
110.75
110.72
110.78
110.915
110.95
110.97
111.0
111.07
111.11
111.17
111.1
111.14
111.1
111.1
111.08
111.07
111.05
110.99
111.015
111.05
110.985
110.81
110.89
111.01
110.955
110.92
110.9
110.92
110.89
110.905
111.02
111.0
111.05
111.05
111.24
111.315
111.37
111.46
111.395
111.38
111.52
111.49
111.48
111.59
111.52
111.475
111.56
111.64
111.64
111.7
111.7
111.78
111.81
111.82
111.825
111.92
111.865
111.975
112.07
112.05
112.01
111.86
111.86
111.865
111.925
111.905
111.96
111.835
111.85
111.835
111.95
112.085
112.14
112.19
112.18
112.245
112.235
112.28
112.4
112.42
112.375
112.39
112.45
112.435
112.44
112.4
112.455
112.375
112.415
112.355
112.335
112.38
112.34
112.385
112.3
112.405
112.56
112.455
112.465
112.395
112.375
112.345
112.425
112.435
112.41
112.33
112.325
112.355
112.335
112.19
112.325
112.405
112.415
112.345
112.33
112.375
112.505
112.495
112.7
112.65
112.73
112.7
112.675
112.6
112.535
112.52
112.56
112.585
112.555
112.51
112.605
112.525
112.49
112.465
112.445
112.56
112.63
112.6
112.465
112.395
112.375
112.41
112.34
112.285
112.3
112.315
112.23
112.165
112.195
112.175
112.235
112.2
112.15
112.23
112.225
112.18
112.36
112.425
112.605
112.6
112.54
112.525
112.62
112.5
112.455
112.4
112.315
112.425
112.43
112.22
112.205
112.06
112.05
112.01
111.72
111.46
111.45
111.49
111.48
111.65
111.63
111.6
111.71
111.63
111.62
111.885
111.95
111.98
112.0
111.89
111.9
111.78
111.7
111.645
111.88
111.86
111.93
111.9
111.84
111.81
111.91
111.89
111.915
111.92
111.76
111.755
111.63
111.77
111.575
111.685
111.72
111.8
111.86
111.75
111.95
111.96
111.87
111.89
111.9
111.91
111.88
111.875
111.825
111.69
111.695
111.715
111.63
111.69
111.8
111.81
111.83
111.795
111.77
111.8
111.85
111.775
111.7
111.585
111.435
111.54
111.515
111.56
111.56
111.55
111.61
111.55
111.535
111.505
111.435
111.315
111.335
111.325
111.285
111.3
111.21
111.235
111.24
111.215
111.235
111.29
111.42
111.5
111.495
111.485
111.37
111.385
111.315
111.25
111.245
111.1
111.17
111.105
111.11
111.22
111.02
111.05
110.99
111.01
110.915
110.99
111.005
111.065
111.04
110.9
110.965
111.045
111.095
111.075
111.045
110.915
110.905
110.83
110.835
110.815
110.85
110.73
110.6
110.525
110.61
110.615
110.48
110.47
110.13
109.65
109.475
109.715
109.775
109.69
109.52
109.465
109.69
109.75
109.915
110.13
110.1
110.27
110.195
110.39
110.335
110.2
110.17
110.12
110.47
110.185
110.275
110.2
110.18
110.25
110.23
110.165
110.03
110.18
110.165
109.98
109.885
109.87
109.81
109.9
110.01
109.9
109.73
109.78
109.805
109.71
109.795
109.78
109.935
110.02
109.965
110.015
110.145
110.25
110.225
110.145
110.165
110.095
110.015
110.075
110.015
110.19
110.26
110.245
110.225
110.205
110.205
110.25
110.155
110.155
110.145
109.975
110.0
110.18
110.11
110.13
110.04
110.05
110.045
109.88
109.92
109.825
109.7
109.64
109.56
109.63
109.63
109.765
109.74
109.84
109.78
109.825
109.93
110.03
110.115
110.07
110.045
110.095
110.035
109.995
109.955
109.975
109.795
109.745
109.845
109.955
109.91
109.9
109.855
109.84
110.035
110.01
109.95
110.01
109.95
110.15
110.26
110.24
110.245
110.22
110.33
110.36
110.335
110.42
110.41
110.525
110.59
110.515
110.58
110.53
110.515
110.63
110.59
110.59
110.59
110.555
110.6
110.625
110.64
110.605
110.57
110.39
110.435
110.44
110.475
110.44
110.455
110.52
110.625
110.61
110.66
110.66
110.6
110.67
110.72
110.65
110.72
110.74
110.6
110.575
110.605
110.6
110.59
110.58
110.495
110.57
110.7
110.74
110.67
110.71
110.67
110.67
110.69
110.62
110.58
110.785
110.815
110.825
110.825
110.81
110.9
110.88
110.88
110.93
110.94
110.94
111.03
111.05
111.04
111.075
111.07
111.075
111.13
111.23
111.21
111.12
111.08
111.14
111.0
110.95
111.0
111.03
110.94
110.89
110.92
111.0
111.17
111.11
111.055
111.0
111.0
111.0
110.99
110.97
111.01
110.995
111.06
111.12
111.085
111.04
111.17
111.27
111.235
111.22
111.17
111.09
111.1
110.97
110.97
110.905
110.91
110.99
110.92
110.84
110.85
111.0
110.94
110.89
110.93
110.91
110.925
110.96
111.06
111.065
111.09
111.11
111.05
111.1
111.035
111.04
111.18
111.18
111.075
111.115
111.145
110.945
110.94
110.87
110.96
110.93
110.96
110.905
110.91
110.94
111.01
111.25
110.95
110.82
111.005
111.41
111.71
111.685
111.91
111.86
112.125
112.04
111.73
111.81
111.895
112.04
111.885
111.755
111.68
111.41
111.485
111.585
111.71
111.59
111.635
111.755
111.9
111.815
111.83
111.78
111.87
111.845
111.995
111.85
111.935
111.92
111.805
111.63
111.56
111.495
111.475
111.62
111.42
111.42
111.59
111.63
111.72
111.605
111.71
111.72
111.77
111.8
111.865
111.82
111.915
112.0
112.055
111.995
112.015
112.18
112.335
112.495
112.735
112.82
112.815
112.8
112.91
112.83
112.85
112.88
112.88
112.905
112.975
112.985
112.97
112.975
113.0
112.945
112.88
112.915
112.92
112.94
112.795
112.58
112.61
112.78
112.73
112.75
112.87
112.845
112.73
112.7
112.57
112.545
112.58
112.59
112.62
112.54
112.645
112.65
112.4
112.405
112.31
112.4
112.445
112.445
112.52
112.575
112.485
112.39
112.47
112.54
112.565
112.71
112.76
112.775
112.935
112.98
112.92
112.925
112.85
112.92
112.82
112.875
112.83
112.765
112.795
112.98
112.935
113.0
112.99
112.935
112.97
112.95
112.9
112.905
112.88
112.805
112.75
112.78
112.735
112.89
112.895
112.9
112.81
112.73
112.8
112.76
112.705
112.765
112.73
112.69
112.75
112.68
112.68
112.645
112.595
112.6
112.635
112.7
112.61
112.55
112.435
112.46
112.33
112.25
112.275
112.24
112.21
112.165
112.15
112.22
112.25
112.32
112.33
112.29
112.37
112.42
112.39
112.37
112.34
112.35
112.34
112.43
112.365
112.41
112.44
112.395
112.475
112.525
112.53
112.535
112.515
112.4
112.29
112.18
112.08
112.23
112.19
112.13
112.01
112.08
112.1
112.05
112.07
112.035
112.06
112.09
112.15
112.085
112.0
111.84
111.88
111.86
111.695
111.745
111.68
111.765
111.745
111.705
111.66
111.835
111.8
111.85
111.88
111.92
111.94
112.13
112.1
112.08
112.0
111.995
112.16
112.2
112.26
112.18
112.165
112.09
112.105
112.125
112.1
112.06
112.03
112.035
112.04
112.025
112.03
111.925
111.895
111.91
111.895
111.98
111.93
111.815
111.82
111.79
111.76
111.76
111.815
111.78
111.76
111.81
111.81
111.815
111.91
111.895
111.975
112.02
112.045
112.06
112.05
112.015
112.065
112.11
112.125
112.055
111.95
112.0
112.025
112.005
112.24
112.195
112.15
112.18
112.22
112.215
112.21
112.11
112.2
112.09
111.99
112.04
112.025
111.965
111.975
112.025
111.99
111.995
112.115
112.04
112.035
111.965
112.0
112.02
111.98
111.91
111.785
111.885
111.885
111.94
112.01
112.03
112.025
112.035
112.13
112.15
112.11
112.115
112.0
112.07
112.19
112.28
112.375
112.425
112.41
112.45
112.46
112.49
112.465
112.54
112.555
112.49
112.54
112.54
112.525
112.45
112.49
112.47
112.53
112.54
112.55
112.495
112.445
112.485
112.5
112.56
112.58
112.56
112.605
112.58
112.61
112.585
112.485
112.46
112.39
112.36
112.44
112.42
112.34
112.35
112.315
112.255
112.285
112.295
112.33
112.32
112.32
112.31
112.38
112.36
112.355
112.37
112.375
112.36
112.36
112.37
112.545
112.585
112.685
112.685
112.685
112.495
112.515
112.47
112.48
112.54
112.43
112.355
112.335
112.33
112.335
110.95
111.23
111.14
110.82
110.86
110.58
110.66
110.43
110.23
110.21
110.31
110.53
110.59
110.67
110.38
110.465
110.36
110.27
110.48
110.38
110.215
110.155
110.18
110.08
109.82
109.84
109.66
109.46
109.5
109.56
109.71
109.54
109.2
109.03
109.025
109.13
109.35
109.43
109.55
109.37
109.52
109.565
109.47
109.61
109.5
109.385
109.35
109.23
109.43
109.41
109.47
109.48
109.4
109.58
109.695
109.54
109.5
109.495
109.53
109.58
109.75
109.58
109.47
109.41
109.39
109.185
109.15
109.315
109.21
109.15
109.175
109.25
109.21
109.525
109.46
109.61
109.785
109.69
109.58
109.5
109.795
109.81
109.77
109.77
109.6
109.48
109.29
109.25
109.22
109.305
109.21
109.265
109.32
109.34
109.17
109.085
109.13
108.965
108.945
108.81
108.69
108.58
108.645
108.635
108.495
108.36
108.41
108.27
108.14
107.83
107.855
107.75
107.7
107.91
107.9
108.09
108.08
108.255
108.365
108.49
108.355
108.29
108.33
108.26
108.28
108.28
108.115
108.085
108.11
108.14
108.39
108.37
108.47
108.5
108.545
108.44
108.51
108.64
108.62
108.63
108.65
108.64
108.585
108.48
108.55
108.63
108.47
108.425
108.425
108.225
108.245
108.315
108.2
108.14
108.155
108.105
108.06
107.91
108.055
108.16
108.38
108.62
108.635
108.605
108.695
108.79
108.97
109.02
109.05
109.23
109.09
109.09
109.09
109.07
109.02
109.05
109.075
109.15
109.075
109.015
108.89
108.69
108.68
108.79
108.85
108.85
108.72
108.55
108.55
108.62
108.62
108.67
108.58
108.54
108.64
108.79
108.78
108.715
108.72
108.68
108.65
108.825
108.74
108.715
108.74
108.775
108.755
108.71
108.605
108.525
108.39
108.29
108.23
108.12
108.15
108.2
108.35
108.29
108.38
108.435
108.54
108.76
108.65
108.735
108.85
108.675
108.72
108.84
108.97
108.945
108.85
108.83
108.935
109.0
108.885
108.83
108.79
108.84
108.975
108.965
109.04
109.09
109.13
109.23
109.37
109.35
109.19
109.16
109.12
109.165
109.125
108.92
108.94
108.955
108.9
108.975
108.98
108.98
109.04
108.99
108.815
108.71
108.66
108.65
108.63
108.61
108.625
108.59
108.565
108.67
108.76
108.595
108.67
108.68
108.68
108.5
108.53
108.22
108.36
108.25
108.51
108.45
108.435
108.29
108.375
108.46
108.75
108.66
108.65
108.61
108.54
108.55
108.5
108.62
108.68
108.63
108.55
108.59
108.75
108.81
108.83
108.82
108.79
108.84
108.72
108.73
108.765
108.67
108.59
108.67
108.68
108.405
108.37
108.25
108.11
108.24
108.2
108.23
108.16
108.06
108.18
108.1
108.44
108.25
108.3
108.23
108.22
108.39
108.42
108.455
108.28
108.24
108.1
108.08
107.97
108.015
108.1
107.935
107.9
108.0
107.83
107.86
107.8
107.75
107.825
107.82
107.975
107.79
107.76
107.5
107.79
107.85
107.865
107.93
107.92
107.74
107.72
107.84
107.89
107.97
107.795
107.72
107.745
107.67
107.6
107.55
107.39
107.38
107.25
107.19
107.06
106.98
106.78
106.96
107.19
107.03
106.99
107.39
107.4
107.6
107.16
107.01
106.87
106.665
106.37
105.94
106.155
106.425
106.25
106.26
106.855
107.04
107.06
107.135
106.68
106.68
106.71
106.78
106.68
106.47
106.37
106.26
106.43
106.61
106.47
106.76
106.75
107.0
107.11
107.525
107.24
107.75
107.85
107.99
107.8
107.89
107.675
108.09
108.165
108.125
108.15
107.99
107.85
107.82
107.56
107.19
107.28
107.19
107.24
107.85
107.565
107.38
107.08
107.18
107.21
107.055
106.99
106.89
106.56
106.86
107.18
106.98
107.07
107.16
106.91
107.035
107.105
107.265
107.13
107.215
107.27
107.12
107.42
107.16
106.95
107.07
107.115
107.17
106.96
107.07
106.89
107.1
107.09
106.66
106.72
106.59
106.52
106.68
106.67
106.42
106.73
106.68
106.56
106.445
106.63
106.73
106.83
106.71
106.835
106.605
106.64
106.59
106.595
106.48
105.95
106.18
106.5
106.7
106.55
106.65
106.63
106.25
106.01
106.34
106.21
106.335
106.6
107.01
106.79
106.92
107.19
107.3
107.53
107.75
107.625
107.515
107.35
107.55
107.46
107.43
107.275
107.11
107.02
107.18
107.29
107.095
106.92
107.155
107.16
107.295
107.64
107.73
107.67
107.745
107.895
107.81
107.96
108.17
108.12
108.535
108.36
108.28
108.395
108.83
108.62
108.52
108.75
108.66
108.4
108.19
108.26
108.34
108.235
108.23
108.22
108.155
108.295
108.24
108.35
108.12
108.2
108.28
108.34
108.565
108.68
108.71
108.76
108.69
108.55
108.51
108.7
108.7
108.61
108.76
108.85
108.71
108.7
108.65
108.42
108.26
108.27
108.19
108.28
108.16
108.17
108.1
108.04
107.96
107.75
107.7
107.805
107.865
107.815
107.89
107.845
107.765
107.6
107.66
107.38
107.39
107.19
107.22
107.36
107.37
107.61
107.61
107.67
107.665
107.67
107.59
107.33
107.31
107.05
106.91
106.84
106.93
106.92
107.08
107.05
106.97
106.85
106.84
107.0
107.26
107.4
107.45
107.695
107.72
107.71
107.63
107.65
107.74
107.775
107.68
107.54
107.74
107.53
107.6
107.68
107.62
107.96
107.69
107.59
107.48
107.46
107.36
107.36
107.28
107.2
107.23
107.45
107.34
107.12
107.07
107.18
107.18
107.13
107.13
107.085
106.91
106.94
106.81
106.865
106.91
106.97
107.04
107.02
107.17
107.29
107.435
107.46
107.38
107.32
107.31
107.43
107.49
107.36
107.38
107.14
107.08
107.11
106.87
106.845
106.66
106.74
106.835
106.79
106.78
106.8
106.83
106.91
107.07
107.01
106.86
106.71
106.665
106.69
106.87
106.97
106.74
106.7
106.69
106.58
106.6
106.52
106.26
106.02
106.07
106.03
106.15
106.05
105.87
105.74
105.61
105.515
104.57
104.97
105.34
105.28
105.33
105.43
105.59
105.96
105.71
105.66
105.4
105.6
105.435
105.44
105.77
105.7
105.72
105.82
105.88
106.09
105.955
105.94
105.99
106.05
106.03
105.765
105.97
105.84
106.62
106.75
106.97
107.24
107.45
107.25
107.42
107.14
107.52
107.53
107.31
107.52
107.43
107.29
107.105
107.05
106.98
106.91
107.14
107.33
107.235
107.1
106.9
106.58
106.87
107.175
106.99
106.77
106.79
106.885
106.8
106.55
106.65
106.605
106.28
106.06
106.0
106.3
106.69
106.4
106.57
106.23
106.53
106.335
106.24
106.125
106.005
109.08
108.975
108.675
109.01
108.54
108.34
108.64
108.4
108.41
108.09
108.13
107.84
107.96
107.9
107.75
107.87
107.74
107.935
107.93
108.015
108.22
107.86
107.995
108.19
108.29
108.36
108.46
108.515
108.63
108.49
108.38
108.83
108.995
109.045
109.14
109.21
109.11
109.05
109.05
109.09
108.95
109.035
108.85
108.87
108.73
108.61
108.53
108.605
108.58
108.53
108.61
108.36
108.49
108.5
108.57
108.35
108.26
108.415
108.2
108.2
108.26
108.29
108.33
108.24
108.41
108.53
108.585
108.74
108.7
108.7
108.7
108.74
108.66
108.8
108.77
108.74
108.88
108.78
108.765
108.65
108.92
109.01
108.88
109.09
109.13
109.005
108.81
108.82
108.6
108.655
108.83
108.85
108.735
108.75
108.64
108.59
108.67
108.8
108.89
108.865
108.81
108.905
108.89
108.82
108.8
108.66
108.67
108.73
108.71
108.585
108.83
108.82
108.71
108.71
108.69
108.805
108.725
108.68
108.58
108.625
108.65
108.78
108.72
108.76
108.885
108.72
108.67
108.68
108.745
108.69
108.685
108.49
108.345
108.375
108.4
108.185
108.1
108.245
108.315
108.41
108.33
108.43
108.42
108.4
108.32
108.26
108.62
108.425
108.465
108.42
108.305
108.37
108.44
108.34
108.23
108.235
108.11
108.25
108.08
108.2
108.11
108.12
108.27
108.31
108.305
108.17
108.07
108.17
108.07
108.0
107.94
108.03
108.005
108.2
108.13
108.055
107.92
107.8
107.76
107.92
107.73
107.76
108.02
108.01
107.92
107.83
107.75
107.73
107.705
107.635
107.685
107.435
107.52
107.52
107.45
107.34
107.29
107.31
107.27
107.17
107.31
107.22
107.215
107.43
107.54
107.55
107.735
107.85
107.845
107.8
107.67
107.69
107.64
108.1
108.21
108.14
108.12
108.26
108.19
108.31
108.3
108.175
108.115
108.13
108.125
108.15
108.03
108.02
107.99
108.04
108.19
108.18
108.205
108.09
108.23
108.25
108.18
108.11
108.025
108.01
107.85
107.915
107.94
107.91
107.91
107.82
107.67
107.65
107.73
107.86
107.98
107.99
107.81
107.77
107.965
108.04
108.21
108.17
108.25
108.22
108.12
108.06
108.09
107.84
108.03
107.94
108.02
108.04
108.07
108.01
107.795
107.83
107.63
107.75
107.66
107.83
107.86
107.76
107.65
107.71
107.52
107.53
107.54
107.46
107.33
107.505
107.43
107.61
107.78
107.79
107.8
107.7
107.61
107.72
107.74
107.79
107.74
107.8
107.92
108.21
108.055
107.96
107.95
107.945
107.925
107.99
108.05
108.0
108.04
108.015
107.99
107.97
107.9
107.87
107.9
107.94
107.91
108.01
108.06
107.99
108.19
108.24
108.14
108.17
108.59
108.64
108.64
108.61
108.5
108.36
108.59
108.47
108.47
108.31
108.45
108.47
108.43
108.5
108.85
108.81
108.84
108.94
108.81
108.78
108.86
108.81
108.84
108.74
108.805
108.82
108.91
108.9
108.915
108.93
109.01
109.1
109.18
109.08
109.09
109.19
109.14
109.105
109.27
109.24
109.26
109.165
109.03
109.07
109.06
109.1
109.235
109.2
109.355
109.345
109.44
109.51
109.355
