ADSK
153.635
153.635
153.635
153.635
154.885
154.92
154.92
154.92
154.87
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
154.7
155.8
155.8
155.73
155.73
155.72
155.72
155.765
155.72
155.54
155.54
155.54
155.54
155.54
155.54
155.54
155.54
155.54
155.54
155.54
155.465
155.465
155.465
155.465
155.465
155.09
154.975
154.975
154.975
154.975
154.975
154.975
154.975
154.97
154.97
154.97
154.97
154.97
154.97
154.68
154.68
154.68
154.68
154.68
154.68
154.57
154.57
154.31
154.465
154.465
154.56
154.56
154.44
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
154.49
155.045
155.045
155.1
154.99
154.99
154.99
154.99
154.99
154.99
154.99
155.0
155.0
155.0
154.74
154.74
154.74
154.74
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.82
154.82
154.82
154.82
154.82
154.82
154.82
154.82
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.99
154.81
154.81
154.81
154.505
154.505
154.535
154.505
154.52
154.52
154.645
154.72
154.72
154.72
154.72
154.72
154.71
154.71
154.71
154.745
154.745
154.745
154.745
154.745
154.73
154.73
154.73
154.73
154.71
154.745
154.745
154.745
154.745
154.745
154.745
154.745
154.745
154.745
154.9
154.9
154.9
154.9
154.9
154.9
154.9
154.81
154.81
154.81
154.7
154.7
154.7
154.66
154.66
154.66
154.66
154.66
154.66
154.74
154.69
154.69
154.7
154.7
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.865
154.95
154.96
155.02
154.995
154.995
154.995
154.995
154.995
154.995
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.015
155.01
155.01
155.01
155.01
154.99
154.99
154.89
154.82
154.945
154.85
154.78
154.85
154.8
154.925
154.83
154.885
154.77
154.92
154.92
154.92
155.0
155.0
154.88
154.955
154.955
154.955
154.94
154.94
154.94
154.94
154.97
154.97
154.97
154.97
154.945
154.945
154.94
154.94
154.99
154.99
154.99
154.995
154.99
154.99
154.99
154.95
154.98
154.965
154.965
154.965
154.985
154.985
154.96
154.965
154.97
154.96
154.98
154.97
154.985
154.99
155.08
155.0
154.975
154.965
154.965
154.965
154.965
154.985
154.985
155.0
155.0
155.0
155.0
154.955
154.97
154.99
154.99
154.99
154.975
154.96
154.98
154.985
154.98
154.96
154.96
154.99
154.94
154.97
154.98
154.96
154.97
154.89
154.85
154.855
154.145
153.885
153.89
153.805
153.59
153.555
153.305
152.67
152.21
151.85
152.01
152.27
152.21
152.21
152.85
152.61
152.51
151.985
152.46
152.46
153.0
152.77
152.85
152.645
152.84
152.97
152.97
152.97
153.575
153.19
153.19
153.15
153.15
153.17
152.95
152.705
153.38
153.03
152.84
152.62
152.96
152.76
152.665
152.65
152.645
152.68
152.695
152.675
153.11
153.06
153.01
153.05
152.845
152.84
152.76
152.49
152.83
153.02
152.81
152.705
152.62
152.73
152.77
152.675
152.77
152.81
152.91
152.955
153.0
153.0
153.07
152.98
152.9
152.99
153.0
153.02
153.02
153.09
153.09
153.49
153.72
153.77
153.77
154.03
153.45
153.48
153.36
153.26
153.37
153.47
153.58
153.69
153.65
153.705
153.75
153.715
153.76
153.76
153.72
153.7
153.76
153.46
153.62
153.715
153.655
153.62
153.73
153.73
153.76
153.75
153.75
153.735
153.74
153.73
153.74
153.74
153.74
153.77
153.7
153.07
153.0
152.82
152.81
152.48
152.45
152.73
152.9
152.765
152.81
152.805
152.695
152.695
152.695
152.695
152.695
152.52
152.6
152.04
152.13
152.13
151.775
151.9
151.98
151.73
151.59
151.715
151.775
152.07
151.94
151.94
152.02
151.9
151.93
151.66
151.775
151.88
151.87
151.79
151.78
151.715
151.745
151.74
151.72
151.66
151.91
151.74
151.795
151.8
151.78
151.98
151.98
151.965
151.86
151.975
151.91
151.94
151.24
150.99
150.95
150.76
150.73
150.675
150.675
150.44
150.45
150.62
150.94
150.945
150.885
150.8
150.82
150.82
150.96
150.97
150.95
150.95
150.95
150.95
150.92
150.88
150.9
150.93
150.91
150.83
150.89
150.96
150.96
150.96
150.935
150.9
150.79
150.905
150.92
150.86
150.92
151.04
151.1
151.17
151.17
151.17
151.0
150.94
151.0
150.995
150.99
151.0
151.02
150.935
150.895
150.915
150.915
150.955
150.915
150.915
150.96
150.96
151.06
151.06
151.16
151.01
150.98
150.98
151.04
150.98
150.98
150.96
150.96
150.92
150.96
150.93
150.93
150.93
150.43
150.48
150.27
150.27
150.22
150.24
150.4
150.4
150.31
150.31
150.26
150.14
150.14
150.14
149.89
149.88
149.98
150.0
150.0
150.0
150.13
150.13
150.45
150.23
150.23
150.28
150.255
150.23
150.25
150.25
150.3
150.33
150.33
150.455
150.455
150.345
150.28
150.28
150.16
149.85
150.02
150.02
149.92
149.91
150.0
149.99
149.99
150.12
150.1
150.2
150.38
150.38
150.42
150.38
150.33
150.6
150.63
150.91
150.91
150.7
150.72
150.62
150.68
150.56
150.82
150.82
150.81
150.81
150.94
150.94
150.99
150.96
151.05
151.05
150.99
150.99
151.0
151.02
151.03
150.975
151.01
151.01
151.05
151.05
151.2
151.3
151.3
151.28
151.25
151.22
151.25
151.34
151.25
151.34
151.38
151.39
151.43
151.45
151.4
151.2
151.11
151.22
151.25
151.21
151.22
151.22
151.23
151.165
151.16
151.19
151.23
151.25
151.19
151.215
151.2
151.21
151.22
151.22
151.24
151.28
151.32
151.28
151.26
151.58
151.63
151.87
151.91
151.84
151.91
151.9
151.99
152.05
152.04
152.13
152.08
152.13
152.14
152.11
""
""
151.72
151.95
151.59
151.65
152.25
152.34
151.915
151.915
152.23
152.52
152.74
152.71
152.99
153.03
153.03
152.77
152.765
152.83
152.76
152.62
152.64
152.14
152.12
152.15
152.29
152.37
152.09
152.255
152.48
152.53
152.4
152.2
152.24
152.38
152.31
152.37
152.44
152.36
152.36
152.32
152.32
152.32
152.32
152.32
152.32
152.32
152.155
152.155
152.415
152.45
152.62
152.92
152.885
152.85
153.02
152.99
152.99
152.99
152.9
153.02
153.02
152.52
152.52
152.735
152.735
152.95
152.95
152.95
152.815
152.925
152.97
152.93
152.865
152.89
152.98
153.0
152.46
152.55
152.55
152.525
152.83
152.9
152.95
152.98
152.98
152.98
152.95
152.64
152.64
152.66
152.625
152.79
152.79
152.87
152.81
152.71
152.71
152.63
152.14
152.19
152.3
152.16
152.13
152.12
152.17
152.19
152.13
151.95
152.02
151.98
152.1
152.25
152.25
152.25
152.29
152.29
152.265
152.44
152.28
152.13
152.08
152.2
152.19
152.16
152.12
152.17
152.16
152.185
152.09
152.04
152.065
151.77
152.11
152.11
152.165
152.06
152.21
152.2
152.17
152.22
151.48
151.45
151.55
151.41
151.52
151.23
151.2
150.965
151.065
151.06
151.015
151.18
151.16
151.22
151.2
151.49
151.49
151.65
151.65
151.5
151.5
151.5
151.5
151.26
151.26
151.06
151.125
151.145
151.28
151.24
151.24
151.54
151.55
151.55
151.45
151.29
151.36
151.36
151.215
151.215
151.255
151.255
151.255
151.32
150.98
151.02
151.02
151.02
150.95
151.0
151.02
150.95
151.01
151.0
151.0
151.0
150.95
151.02
151.02
151.02
151.21
151.21
151.21
151.14
151.05
151.05
151.1
151.1
150.95
150.88
150.88
150.88
150.88
150.53
150.53
150.54
150.54
150.49
150.42
150.57
150.57
150.57
150.57
150.695
150.73
150.73
150.91
150.93
150.93
150.93
150.75
150.72
150.72
150.72
150.71
150.65
150.63
150.615
150.855
150.855
150.855
150.855
150.855
150.74
150.75
150.81
150.87
150.88
150.85
150.86
151.26
151.26
151.26
151.38
151.38
151.32
151.45
151.45
151.51
151.51
151.345
151.37
151.37
151.7
151.75
151.75
151.75
151.75
151.75
151.59
151.89
151.88
151.88
152.2
152.13
152.13
151.75
151.68
151.73
151.8
151.8
151.78
151.73
151.73
151.7
151.67
151.81
151.81
151.81
151.81
152.05
152.37
152.37
152.37
152.37
152.43
152.43
152.52
152.5
152.5
152.5
152.5
152.63
152.63
152.63
152.63
152.4
152.4
152.4
152.4
152.37
152.65
152.67
152.65
152.65
152.65
152.65
152.42
152.35
152.065
152.12
152.12
152.35
152.35
152.52
152.47
152.38
152.465
152.465
152.35
152.4
152.4
152.4
152.62
152.7
152.7
152.74
152.74
152.74
152.74
152.74
152.66
152.66
152.79
152.68
152.72
152.71
152.67
152.68
152.68
152.68
152.855
152.855
152.855
152.47
152.44
152.395
152.41
152.41
152.15
152.145
152.1
152.07
152.07
152.055
152.01
151.975
152.01
151.93
151.93
151.82
151.85
152.01
152.26
152.34
152.37
152.4
152.54
152.4
152.42
152.43
152.26
152.34
152.41
152.16
152.09
152.0
152.01
""
""
""
151.2
151.15
151.14
151.12
150.97
151.015
151.1
151.15
151.13
151.2
151.2
151.2
151.35
151.245
151.245
151.245
151.19
151.08
151.21
151.21
151.32
151.32
151.32
151.32
151.32
151.41
151.48
151.59
151.48
151.29
151.29
151.29
151.29
151.31
151.31
151.31
151.31
151.31
151.31
151.31
151.66
151.66
151.66
151.66
151.77
152.0
151.87
151.9
151.955
151.955
152.0
152.14
152.14
152.03
152.03
152.03
152.03
152.07
152.07
152.12
152.12
152.03
151.94
151.96
151.98
151.99
152.03
152.03
152.03
152.12
152.12
152.06
152.06
151.985
151.985
151.985
151.985
151.985
151.985
151.985
152.13
152.23
152.23
152.18
152.18
152.3
152.3
152.1
151.55
151.33
150.99
150.99
151.01
150.79
150.49
150.445
150.52
150.52
150.67
150.67
150.67
150.52
150.52
150.28
150.37
150.37
150.37
150.37
150.12
150.13
150.13
150.2
150.2
150.2
150.2
150.02
149.81
149.81
149.81
149.82
149.82
149.55
149.29
149.43
149.5
149.52
149.39
148.55
148.52
148.5
148.72
148.45
148.54
148.5
148.46
148.69
148.67
148.78
148.66
149.0
148.92
149.16
149.13
149.19
149.19
148.9
149.01
148.87
148.87
148.97
148.9
148.93
148.93
148.85
148.73
148.8
148.52
148.52
148.53
148.61
148.65
148.66
148.66
148.81
148.56
148.52
148.52
148.52
148.0
148.02
148.06
148.17
148.18
148.18
148.18
148.12
148.08
148.08
148.07
147.86
147.62
147.62
147.62
147.87
147.88
147.825
147.805
147.805
147.805
147.81
147.81
147.81
147.81
147.26
147.26
147.46
147.39
147.445
147.425
147.465
147.455
147.4
147.365
147.06
146.945
146.945
146.315
146.37
146.54
146.7
146.45
146.47
146.53
146.53
146.64
146.52
146.745
146.745
146.745
146.745
146.32
146.15
146.15
146.15
146.15
146.03
146.0
146.0
146.0
146.0
146.0
145.48
145.42
145.43
145.23
145.28
145.28
145.28
145.4
145.26
145.26
145.21
145.63
145.91
145.72
145.76
145.78
145.89
145.78
145.78
145.9
145.9
145.9
146.09
146.0
146.02
145.98
146.0
145.96
145.96
145.84
145.87
145.87
145.58
145.625
145.635
145.675
145.62
145.62
145.96
146.01
146.01
145.85
145.81
145.81
145.485
146.0
146.01
146.06
146.07
146.105
146.105
146.105
146.31
146.1
145.945
145.945
146.04
146.04
146.365
146.415
146.415
146.46
146.43
146.47
146.47
146.47
146.49
146.65
146.65
146.57
146.57
146.72
146.72
146.72
146.78
146.9
146.9
146.85
146.88
147.025
147.025
147.025
147.155
147.3
147.38
147.62
147.59
147.51
147.53
147.13
147.13
147.13
147.3
147.3
147.04
147.05
147.095
147.34
147.37
147.37
147.3
147.37
147.37
147.115
147.115
147.115
147.19
147.19
147.32
147.32
147.3
147.3
147.55
147.55
147.32
147.37
147.24
147.25
147.25
147.06
146.87
146.92
146.92
146.77
146.705
146.62
146.83
146.8
146.68
146.72
146.695
146.745
146.7
146.82
146.935
146.88
146.89
146.89
146.87
146.875
146.865
147.14
146.98
146.97
146.96
146.98
146.66
146.64
146.64
146.55
146.6
146.62
146.46
146.46
146.44
146.22
""
""
""
145.61
146.9
146.84
147.49
147.49
147.845
148.01
147.87
147.31
147.31
147.31
147.945
147.945
147.945
147.945
147.945
147.945
146.875
147.19
147.19
147.19
147.19
147.19
147.19
147.19
147.19
146.92
146.92
146.92
146.92
146.92
146.92
147.055
146.35
146.37
146.12
146.12
146.15
146.06
146.06
146.06
146.06
146.06
146.06
146.23
146.23
146.23
146.58
146.71
146.54
146.585
146.62
146.62
146.62
146.62
146.62
146.62
146.62
147.0
147.0
147.0
147.0
147.0
147.115
147.115
147.19
147.19
147.155
147.42
147.52
147.4
147.53
147.585
147.555
147.48
147.48
147.45
147.45
147.45
147.45
147.45
146.81
146.81
146.82
146.82
147.07
147.07
147.07
146.815
146.815
146.54
146.595
146.595
146.62
146.62
146.62
146.62
146.62
146.62
146.11
146.37
146.37
146.37
146.37
146.37
146.37
146.07
146.03
146.03
146.03
146.03
146.03
146.6
146.6
146.63
146.63
146.525
146.565
146.565
146.5
146.5
146.5
146.49
146.49
146.49
146.49
146.54
146.54
146.54
146.54
146.54
146.54
146.405
146.46
146.46
146.46
146.46
146.55
146.55
146.55
146.55
146.55
146.55
146.39
146.39
146.39
146.34
146.34
146.34
146.39
146.255
146.185
146.185
146.185
146.1
146.04
146.04
145.95
145.95
145.95
145.76
145.395
145.395
145.43
145.35
145.35
145.34
145.34
145.34
145.34
145.34
145.675
145.675
145.675
145.74
145.74
145.74
145.62
145.62
145.62
145.605
145.605
145.61
145.61
145.71
145.71
145.625
145.6
145.6
145.6
145.6
145.26
144.97
145.08
145.08
145.02
145.02
145.02
144.865
144.785
144.64
144.71
144.64
144.7
144.7
144.7
144.64
144.55
144.55
144.55
144.395
144.395
143.8
143.43
143.36
143.73
143.77
143.87
144.13
144.13
144.13
144.35
144.36
144.34
144.24
144.21
144.21
144.21
144.345
144.345
144.52
144.45
144.445
144.37
144.37
144.39
144.355
144.29
144.24
144.24
144.23
144.295
144.295
144.295
144.295
144.295
144.295
144.03
144.03
143.81
143.81
143.81
143.82
143.82
143.9
143.96
143.965
144.0
144.01
143.935
143.91
143.905
143.905
143.95
143.98
143.975
143.94
143.95
143.95
144.09
144.26
144.26
144.16
144.055
144.12
144.05
144.2
144.15
144.02
144.15
144.04
144.11
144.08
144.08
144.08
144.08
144.08
143.84
143.83
143.76
143.84
143.82
143.82
143.745
143.88
143.88
143.69
143.52
143.52
143.59
143.59
143.53
143.53
143.5
143.55
143.6
143.66
143.66
143.66
143.71
143.87
143.83
143.83
143.76
143.76
143.76
143.76
143.95
144.09
144.25
144.24
144.24
144.11
144.04
143.98
143.98
143.95
143.88
144.06
144.06
144.16
144.16
144.16
144.16
144.06
144.06
144.06
144.06
143.805
143.805
143.805
143.72
143.72
143.72
143.69
143.65
143.65
143.42
143.45
143.43
143.43
143.08
143.2
143.2
143.175
143.17
143.13
143.2
143.195
143.15
143.02
143.02
143.12
143.105
143.05
143.02
143.04
143.01
143.02
143.02
142.84
142.79
143.135
143.13
143.04
142.98
142.99
142.99
143.0
142.94
142.89
142.87
142.81
142.755
142.8
142.77
142.83
140.85
140.85
140.785
140.96
140.435
139.19
139.41
139.41
139.41
138.345
138.12
138.2
138.22
137.67
138.15
138.0
137.77
137.75
137.66
137.59
137.18
137.18
136.61
136.61
136.35
136.6
136.185
135.895
136.14
136.14
135.79
135.545
135.14
135.0
134.75
134.63
134.845
134.88
135.11
134.97
135.29
135.62
135.5
135.76
135.735
135.67
135.67
135.67
135.97
136.41
136.8
136.63
136.76
137.0
137.24
137.24
136.845
136.845
136.8
136.74
136.895
136.865
136.62
136.62
136.585
136.34
136.585
136.8
136.99
136.72
136.72
136.72
136.72
136.72
136.85
136.665
136.94
136.945
136.84
136.49
136.51
136.51
136.51
137.33
137.33
136.895
136.86
136.86
136.86
136.86
136.5
136.415
136.48
136.48
135.98
135.98
135.98
135.98
135.43
135.445
135.32
135.465
135.465
135.465
135.3
135.3
135.09
135.09
134.77
134.87
134.475
134.475
134.225
134.53
134.53
134.575
135.04
135.17
135.17
135.29
135.29
135.29
135.29
134.88
134.935
135.01
134.715
134.79
134.775
134.705
134.96
135.025
135.22
135.22
135.22
135.37
135.41
135.41
135.45
135.49
135.59
135.6
135.52
135.5
135.5
135.615
135.59
135.59
135.61
135.49
135.49
135.405
135.26
135.34
135.35
135.105
135.105
135.105
135.105
135.105
134.94
134.94
135.27
135.27
135.27
135.27
135.27
135.27
136.08
136.25
136.3
136.28
136.28
136.31
136.12
136.06
136.06
136.22
135.91
135.91
135.91
135.73
135.73
135.71
135.86
135.86
135.86
135.45
135.45
135.45
135.55
135.58
135.54
135.54
135.54
135.795
135.795
135.795
135.795
136.06
135.95
135.95
135.95
136.075
136.09
136.09
136.21
136.21
136.03
135.87
135.87
135.87
135.37
135.14
135.26
135.35
135.52
135.56
135.6
135.76
135.855
136.2
136.2
136.07
136.21
136.14
136.18
136.305
136.305
136.305
136.58
136.58
136.595
136.595
136.595
136.595
136.595
136.595
136.595
136.595
136.595
136.595
136.38
136.42
136.42
136.42
136.5
136.3
136.5
136.5
136.54
136.28
136.28
136.34
136.34
136.43
136.43
136.48
136.57
136.57
136.57
136.27
136.27
136.39
136.46
136.34
136.34
136.34
136.34
136.26
136.43
136.145
136.145
136.145
136.44
136.1
135.895
135.5
135.51
135.44
135.82
135.94
135.77
135.77
135.55
135.705
136.02
136.04
136.04
135.98
136.1
136.01
136.0
135.925
136.07
136.07
136.0
135.91
135.91
136.11
136.13
136.15
136.02
136.005
135.92
135.82
135.775
135.78
135.47
135.61
135.435
135.42
135.46
135.4
135.46
135.39
135.65
135.57
135.66
135.55
135.725
135.95
136.09
135.95
135.91
135.87
135.8
135.78
136.095
136.05
135.92
135.92
135.92
135.6
135.5
135.515
135.485
135.22
135.22
135.53
135.36
135.625
135.23
135.23
135.19
135.18
135.38
135.23
135.16
135.04
135.12
135.22
135.16
135.25
135.3
135.1
134.95
135.15
135.07
135.26
135.0
135.075
134.95
134.745
134.81
134.59
134.54
134.31
134.21
134.27
134.16
134.11
134.07
134.15
134.31
134.24
134.165
134.46
134.82
135.19
134.69
134.52
134.36
134.32
134.035
133.615
133.72
133.775
133.775
133.53
132.03
132.93
133.04
133.04
132.85
133.64
133.46
133.47
132.91
132.22
132.05
131.36
131.68
131.97
131.9
132.13
132.26
132.82
132.94
132.94
133.26
133.4
133.38
133.46
133.35
133.59
132.98
133.39
133.57
133.58
133.28
133.28
132.77
132.77
132.5
132.37
132.37
131.82
131.8
132.48
131.99
131.67
131.555
131.96
132.12
132.05
132.01
132.05
131.75
132.35
132.89
132.76
132.74
132.74
132.42
132.76
132.98
133.02
133.01
133.02
133.19
133.19
133.755
133.24
133.045
133.515
133.38
133.555
133.19
133.48
133.54
133.6
133.46
133.46
132.93
133.09
132.89
132.89
132.71
132.56
132.86
132.62
132.62
132.7
132.82
133.0
133.0
133.0
132.85
132.85
132.85
132.85
132.85
132.85
131.67
132.0
132.3
132.42
132.26
132.18
132.18
132.18
131.49
131.75
131.71
131.58
131.75
131.9
131.8
131.92
132.13
131.945
132.02
132.02
132.53
132.195
132.06
132.06
132.21
131.9
131.83
131.83
131.83
131.475
131.565
131.64
131.33
131.4
131.24
131.33
131.72
132.14
132.01
132.07
132.26
132.25
132.25
132.58
132.56
132.56
132.56
132.56
132.56
133.3
133.22
133.22
133.22
133.06
133.06
133.06
133.06
133.06
133.06
132.58
132.58
132.31
132.6
132.6
132.56
132.44
132.44
132.44
132.56
132.56
132.78
132.78
133.02
133.02
133.06
133.06
133.29
133.45
133.42
133.42
133.67
133.67
133.67
133.67
133.67
133.67
133.13
132.87
132.99
133.06
132.88
132.985
132.985
132.95
132.95
132.95
132.95
132.87
132.87
132.87
133.06
132.94
132.94
132.94
132.94
132.94
132.12
132.12
132.31
132.31
132.83
132.73
132.955
132.76
132.9
132.76
132.76
132.76
132.76
132.76
132.2
132.2
132.2
132.2
132.36
132.36
132.36
132.36
132.33
132.62
132.62
132.62
132.98
133.11
133.11
133.11
132.97
133.12
133.12
133.1
132.71
132.71
132.93
132.94
132.94
132.94
132.94
132.94
132.83
132.83
132.76
132.76
132.76
132.75
132.71
132.71
132.89
133.04
132.94
132.83
132.83
132.66
132.82
132.82
132.88
132.69
132.535
132.31
132.36
132.425
132.39
132.565
132.5
132.73
132.73
132.73
132.73
132.73
133.07
132.95
133.44
133.25
133.25
133.06
132.985
132.82
132.82
132.62
132.62
132.31
132.31
132.31
132.31
132.01
132.0
132.0
131.99
131.99
131.99
132.19
132.19
132.19
131.82
132.01
131.92
131.995
131.65
131.65
131.65
131.34
131.43
131.2
130.855
131.0
130.96
130.96
130.96
130.98
130.38
130.23
130.11
129.47
129.78
130.2
130.44
130.44
130.38
130.38
131.11
131.11
130.81
130.34
130.38
130.38
130.38
130.18
130.23
130.02
130.14
130.32
130.8
130.8
130.8
130.8
130.735
130.68
130.68
130.31
130.34
131.04
131.54
131.61
132.12
132.31
132.35
132.57
132.35
132.86
133.14
132.795
132.47
132.61
132.52
132.45
132.45
132.24
131.76
132.05
132.05
132.35
132.35
131.85
131.54
131.54
132.17
131.91
131.9
131.75
131.78
131.79
131.6
131.49
131.42
131.42
130.84
130.68
130.93
131.23
131.2
131.47
131.24
131.33
131.25
131.25
131.01
131.0
135.8
137.065
137.245
138.16
138.09
137.63
138.505
138.25
138.32
137.45
137.085
136.41
136.41
136.41
136.605
136.605
136.27
136.27
136.57
136.57
136.34
136.42
136.6
137.01
137.615
138.52
138.72
138.575
138.6
138.63
138.72
139.0
139.67
139.605
139.54
139.1
139.19
139.19
139.15
139.15
139.53
139.53
139.53
139.36
139.21
139.28
139.35
139.35
139.465
139.61
139.36
139.125
139.36
139.84
140.06
139.4
139.39
139.305
139.29
139.09
138.96
139.285
138.865
138.645
138.415
138.67
138.82
138.85
138.85
138.85
138.85
139.08
139.05
139.29
139.29
139.2
139.2
139.2
139.2
138.89
139.04
139.33
139.02
139.02
139.02
139.105
139.02
138.77
138.77
138.64
138.64
138.78
138.78
138.78
138.74
138.74
138.79
138.79
138.76
138.895
139.06
139.06
138.99
139.04
139.08
139.08
139.08
139.08
139.115
139.11
139.34
139.19
139.03
138.86
138.86
138.86
138.82
138.82
138.82
138.3
138.3
138.35
138.66
138.66
138.9
138.88
138.59
138.62
138.62
138.44
138.38
138.39
138.1
137.66
137.66
137.16
137.09
137.09
137.18
137.23
137.26
137.26
137.26
137.44
137.215
137.03
137.16
137.16
137.16
137.24
136.94
136.98
136.85
136.82
136.62
136.7
136.82
136.89
136.89
136.57
136.57
136.65
136.56
136.83
136.83
136.75
136.75
136.75
136.48
136.48
136.25
136.37
136.34
136.34
136.34
136.34
136.19
136.065
136.02
136.02
136.12
136.035
136.035
136.035
136.235
136.085
136.05
135.995
135.98
135.975
135.99
135.8
135.765
135.98
135.67
135.6
135.755
135.705
135.69
135.69
135.53
135.53
135.53
135.4
135.4
136.06
136.21
136.52
136.57
136.57
136.105
135.965
135.965
136.3
136.58
136.58
136.58
136.51
136.51
136.64
136.64
136.64
136.45
136.45
136.45
136.44
136.08
136.07
136.08
136.14
136.375
136.37
136.4
136.4
136.4
136.4
136.4
136.69
136.24
136.27
136.02
136.02
135.81
135.83
135.82
135.66
135.555
135.54
135.54
136.205
136.37
136.47
136.21
136.08
136.31
136.31
136.53
136.63
136.63
136.73
136.47
136.41
136.53
136.23
136.51
136.49
136.4
136.73
136.73
136.73
136.66
136.66
136.12
136.24
136.1
136.15
136.17
135.94
135.87
135.79
135.71
135.56
135.82
135.62
135.53
135.61
135.62
135.855
135.78
135.78
135.79
135.935
135.935
135.76
135.76
135.85
135.92
135.8
135.8
136.31
136.37
136.37
135.97
135.88
135.85
135.85
136.02
135.965
135.965
135.965
135.94
135.83
135.83
135.83
135.78
135.81
135.81
135.8
135.73
135.77
135.77
135.77
135.99
135.99
135.99
136.75
136.65
136.74
136.74
136.74
136.74
136.47
136.23
136.23
136.49
136.77
136.77
136.9
137.21
137.37
137.58
137.64
137.49
137.53
137.66
137.45
137.45
137.45
137.365
137.22
137.18
137.15
137.21
137.16
137.38
137.38
137.7
137.7
137.45
137.36
137.15
137.25
137.35
137.45
137.63
137.64
137.57
137.6
137.685
137.68
137.845
137.88
137.9
137.84
137.91
137.94
138.06
138.005
138.115
138.08
138.22
138.36
138.24
138.25
138.31
138.45
138.745
138.84
