CHTR
325.4
325.16
325.345
325.28
325.03
325.07
324.965
325.02
324.99
325.04
325.14
324.95
325.115
325.02
325.08
325.145
325.26
325.26
325.17
325.2
325.21
325.87
325.68
325.68
325.535
325.55
325.53
325.84
325.71
325.745
325.76
325.95
325.92
325.89
325.98
325.925
326.14
326.415
326.27
326.16
326.295
326.54
326.515
326.535
326.65
326.68
326.68
326.57
326.6
326.54
326.88
""
""
326.69
327.035
327.035
327.035
327.035
327.035
326.665
326.665
326.335
326.335
326.335
326.335
326.335
326.03
326.03
325.51
325.51
325.67
325.745
326.13
326.27
325.995
325.995
326.39
326.39
326.39
326.39
327.88
327.88
327.88
327.885
328.15
328.15
328.15
328.19
328.19
328.195
328.195
328.15
328.125
327.98
328.12
328.12
328.375
328.335
328.63
328.74
328.82
328.97
328.985
328.56
328.64
328.38
327.78
327.78
327.21
327.21
327.21
327.675
327.13
327.14
327.14
327.14
327.64
327.64
327.64
327.84
327.84
327.01
327.05
327.05
327.02
327.02
327.02
327.02
327.02
327.32
326.825
326.825
326.8
326.65
326.64
326.66
326.62
326.34
326.09
326.1
326.07
325.79
325.79
325.79
325.97
325.86
326.135
326.135
326.125
326.11
326.22
326.22
326.22
326.05
326.05
326.05
325.73
325.75
325.75
326.14
326.28
326.28
326.28
326.42
326.33
326.33
326.21
326.5
326.52
326.52
326.47
326.625
326.685
326.33
326.21
326.24
326.24
326.24
326.555
325.88
325.89
325.89
325.89
325.86
325.86
326.06
326.06
325.69
325.71
325.59
325.59
326.08
326.0
326.0
326.0
326.01
325.995
325.995
325.995
325.995
326.01
325.76
325.73
325.67
325.63
325.51
325.5
325.93
326.18
326.27
326.27
326.27
326.375
326.375
326.705
326.705
326.88
326.73
326.71
326.37
326.37
326.23
326.23
326.23
326.23
326.23
326.04
326.04
326.13
326.28
326.34
326.34
326.34
326.32
326.32
326.35
326.35
326.35
326.2
326.2
326.2
326.315
326.2
326.09
326.09
326.09
326.19
326.19
326.19
326.19
326.19
326.36
325.97
325.97
326.03
325.89
325.89
325.89
325.75
325.75
325.75
326.05
326.05
326.05
326.05
325.89
325.89
326.18
326.18
326.18
326.18
325.965
325.96
325.89
325.74
325.53
325.58
325.58
325.35
325.35
324.82
324.61
324.53
324.38
324.68
324.68
324.68
324.63
324.68
324.68
324.91
324.91
324.47
324.47
324.4
324.4
324.46
323.06
323.14
323.43
323.67
323.65
324.09
324.01
324.15
324.15
324.15
324.15
324.15
324.66
324.4
324.16
323.85
323.85
323.85
324.21
323.93
323.94
323.99
323.99
324.245
324.245
324.47
324.7
324.7
324.84
324.775
325.15
325.15
324.9
324.71
324.73
324.73
324.86
324.86
324.945
324.945
324.83
324.54
324.54
324.54
324.93
324.74
324.74
324.74
324.74
324.74
324.74
324.845
324.845
325.315
325.47
325.47
324.93
324.57
324.57
324.57
324.52
324.54
324.54
324.54
324.49
324.49
324.29
324.87
324.6
324.6
324.6
324.43
324.655
324.19
324.18
324.18
323.935
324.06
324.06
323.89
323.96
324.54
324.54
324.86
324.91
324.91
324.91
324.67
324.68
324.78
324.79
324.65
324.65
324.65
324.885
324.885
324.75
324.75
324.75
324.79
324.79
324.56
324.57
324.64
324.41
324.48
324.19
324.405
324.28
324.28
324.22
323.72
323.91
323.99
323.76
324.15
324.135
323.98
324.0
323.94
323.99
323.89
323.965
324.0
324.08
324.145
324.08
324.1
324.22
324.18
324.28
324.68
324.6
324.6
325.44
324.97
325.06
325.415
325.38
325.31
325.35
325.21
325.21
325.19
322.53
322.52
323.21
322.95
322.635
322.595
322.935
322.58
322.785
322.785
323.41
322.86
323.34
323.38
323.38
324.18
324.34
324.65
325.11
325.435
325.12
325.865
325.455
325.36
325.93
325.95
325.09
325.35
325.455
325.84
325.77
325.17
325.305
325.17
325.345
325.675
325.87
325.875
325.825
324.95
324.74
324.74
325.24
325.48
324.53
324.16
323.76
324.39
324.25
324.22
324.26
324.26
323.92
323.64
323.92
323.92
322.87
322.885
322.49
322.43
322.49
322.37
322.71
322.5
322.44
322.635
322.58
322.6
322.61
323.115
323.16
323.165
323.16
323.16
323.67
323.675
323.89
323.66
323.64
323.5
323.775
323.775
323.775
323.775
323.4
323.4
323.4
323.4
323.16
323.64
323.85
323.86
323.9
324.11
324.11
324.35
324.69
324.69
324.725
324.46
324.46
324.06
324.06
323.7
323.78
323.78
324.16
323.86
323.86
323.86
324.375
324.375
324.375
323.23
323.23
324.045
324.365
324.185
324.185
324.185
324.185
323.755
323.755
323.5
323.5
323.46
323.46
323.46
323.46
323.18
323.18
323.21
323.16
323.36
323.29
323.505
323.91
323.91
324.0
324.14
324.14
323.85
323.75
323.42
323.185
323.185
322.885
322.76
322.76
322.715
322.715
322.68
322.68
322.68
322.86
322.86
323.25
323.18
323.18
323.61
323.77
323.77
323.76
323.58
323.315
323.315
322.885
322.32
322.53
322.67
322.89
322.89
322.655
322.655
322.46
322.34
322.385
322.385
322.8
322.79
322.79
322.8
322.8
323.03
323.0
322.98
322.795
322.795
322.795
323.02
323.19
323.22
323.03
323.02
323.02
323.02
323.11
323.3
323.3
323.38
323.71
323.64
323.64
323.38
323.38
323.38
323.38
323.38
323.31
323.31
323.32
323.39
323.55
323.55
323.79
323.79
323.79
323.79
323.75
323.75
323.75
323.54
323.47
323.5
323.5
323.5
323.18
323.18
323.73
323.6
323.6
323.34
323.34
323.34
323.21
323.21
323.21
323.21
323.21
323.67
323.72
323.62
323.68
323.68
323.12
323.12
323.39
323.37
323.4
323.67
323.96
323.96
323.96
323.65
323.65
323.65
323.73
323.55
323.53
323.575
323.37
323.37
323.37
323.51
323.335
323.335
323.49
323.54
323.485
323.485
323.835
323.835
323.835
324.01
324.01
324.01
323.86
323.85
323.925
323.95
323.8
323.78
323.86
324.0
324.0
323.495
323.53
323.55
323.66
323.66
323.68
323.545
323.75
323.82
323.645
323.75
323.72
323.675
324.15
324.03
323.77
323.81
324.0
324.0
323.96
323.96
324.095
324.095
324.32
324.555
324.44
324.44
324.58
324.58
324.58
324.49
324.51
324.42
324.42
324.65
324.65
325.025
324.79
324.79
324.72
324.93
324.93
324.84
324.84
324.84
324.84
324.84
324.84
324.84
324.365
324.365
324.5
324.5
324.5
324.49
324.45
324.365
324.33
324.39
324.37
324.55
324.55
324.6
324.83
324.83
324.83
324.83
324.83
324.22
324.12
324.215
324.275
324.35
324.16
323.88
323.72
323.89
323.895
323.88
323.81
323.81
323.58
323.58
323.75
323.75
323.47
323.675
323.95
323.755
323.85
324.28
324.85
324.8
324.87
325.06
324.84
324.68
324.68
324.68
324.71
324.85
324.24
324.28
324.45
324.57
""
326.17
326.17
326.17
326.17
326.0
326.0
326.0
326.0
325.78
325.78
325.78
325.78
324.39
324.39
324.39
324.39
324.8
324.8
324.905
324.905
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.68
323.535
323.535
323.535
324.02
324.02
324.02
324.02
324.02
324.02
323.4
323.25
323.4
323.4
323.4
323.4
323.4
323.4
323.4
323.4
323.11
323.11
322.99
323.33
323.33
323.33
323.33
323.73
323.29
323.29
323.29
323.29
322.67
323.04
323.17
323.0
323.01
323.01
322.29
322.29
322.08
321.915
322.47
322.64
322.65
322.26
322.26
322.26
322.26
322.26
322.24
322.53
322.53
322.17
322.17
322.17
321.77
321.77
321.77
320.76
321.21
321.21
320.96
320.55
320.55
320.55
319.9
320.67
320.32
320.32
320.38
320.38
320.2
320.2
320.0
320.0
319.48
319.48
319.285
319.0
319.56
319.42
319.42
319.54
319.56
319.56
319.13
318.85
318.85
319.06
318.67
318.42
318.49
318.56
319.11
318.81
318.51
318.51
318.51
318.51
317.94
318.12
318.2
318.34
318.34
318.34
318.34
318.09
318.09
317.56
317.14
317.46
317.46
317.77
317.68
317.68
317.68
317.42
317.55
317.66
317.7
317.7
317.38
317.38
316.78
317.215
317.55
317.55
317.9
317.9
317.55
317.55
317.545
317.545
317.545
318.08
317.74
317.74
317.74
318.46
318.57
318.36
318.105
318.105
317.7
317.7
317.35
317.21
317.34
317.34
316.81
316.81
316.5
316.5
316.77
316.77
316.77
316.13
315.73
315.27
315.02
315.44
315.2
315.36
315.25
315.2
315.045
315.14
315.06
315.06
315.06
314.93
314.74
314.02
314.28
314.22
314.11
314.16
313.7
313.77
314.04
314.07
314.27
314.46
314.46
313.98
314.14
314.05
313.94
313.89
313.75
313.66
313.88
313.99
313.95
313.95
313.53
313.92
313.92
314.21
314.4
314.4
314.34
314.4
314.24
314.15
314.15
314.15
314.15
314.96
314.96
314.96
315.19
315.19
315.19
314.94
314.9
315.22
315.315
315.42
315.53
315.7
315.7
315.82
315.73
315.815
315.99
315.99
315.99
315.9
315.9
315.7
315.89
316.04
315.885
315.885
315.885
315.885
315.955
316.17
316.17
316.24
316.24
315.905
316.04
315.85
315.85
315.85
315.85
316.045
316.015
315.845
316.18
316.01
316.01
316.01
316.42
316.395
316.395
316.395
316.72
316.9
316.74
316.74
316.79
316.79
316.79
317.3
317.61
317.49
317.62
317.52
317.765
317.775
317.775
317.75
317.75
317.75
317.8
317.8
318.0
318.02
317.75
317.75
317.52
316.95
316.95
316.715
316.72
316.72
316.75
316.91
316.84
316.8
316.8
317.03
317.03
317.03
317.03
317.03
316.87
317.08
317.08
317.49
317.74
317.78
317.775
317.415
317.2
317.31
317.31
317.31
317.005
317.005
316.81
316.49
316.615
316.53
316.53
316.48
316.59
316.88
316.615
316.51
316.24
316.355
316.34
316.5
316.31
316.31
316.155
315.855
315.83
315.77
315.83
315.97
316.0
315.98
316.12
316.12
316.15
316.15
316.75
316.75
316.75
316.61
316.9
316.595
316.72
316.665
316.52
316.56
316.895
316.69
316.4
316.22
316.03
""
""
""
315.57
315.57
315.57
316.28
316.34
316.12
315.44
315.375
315.405
315.59
316.0
315.51
315.56
315.56
316.18
316.44
316.44
317.02
317.23
317.23
318.49
318.49
319.845
318.89
319.5
318.96
318.305
318.305
318.305
318.305
318.11
318.11
318.575
318.51
318.51
318.51
318.91
319.41
319.46
319.46
319.645
319.315
319.315
319.315
319.315
319.315
319.315
319.315
318.52
318.52
318.67
318.67
318.67
318.58
318.47
318.47
318.47
318.7
318.7
318.7
318.7
319.34
318.94
318.94
318.645
318.645
318.645
318.645
318.44
318.44
318.44
318.44
318.39
318.39
318.39
318.39
319.07
319.02
319.14
319.14
319.14
319.14
319.14
319.15
319.15
319.15
318.99
318.99
318.57
318.57
318.57
318.47
318.47
318.47
318.47
318.47
318.47
318.47
318.47
319.42
319.42
319.38
318.63
318.63
318.63
318.63
318.63
318.63
318.63
319.59
319.82
319.56
319.56
319.56
319.56
319.56
319.37
319.37
319.56
319.56
319.25
319.4
319.5
319.46
319.46
319.46
319.46
318.91
318.91
319.08
319.08
319.08
319.08
318.08
318.08
317.935
317.935
317.935
317.8
317.8
317.08
317.08
317.08
317.08
317.71
317.52
317.52
317.52
317.805
317.93
318.06
318.06
318.06
318.06
318.02
318.02
317.92
317.92
317.92
317.92
317.96
317.96
317.96
318.08
318.08
317.97
317.97
317.97
317.97
317.97
318.155
318.155
318.155
318.155
318.57
318.57
318.57
318.63
318.235
318.235
318.235
318.05
318.05
318.05
318.05
318.05
318.05
318.59
318.59
318.59
318.59
318.59
318.29
318.29
318.29
318.12
318.42
318.42
318.42
318.42
318.42
318.485
318.4
318.515
318.585
318.41
318.41
318.41
318.41
318.37
318.37
318.575
318.575
318.575
318.84
318.84
318.84
319.16
319.53
319.18
319.485
318.97
319.03
318.4
318.4
318.4
317.985
317.9
317.69
318.045
318.14
318.14
318.285
318.17
318.17
318.17
318.17
318.15
318.15
318.15
318.15
318.15
318.65
318.52
318.52
318.745
318.7
318.805
318.805
318.805
318.95
318.95
318.95
318.93
318.93
318.885
318.885
318.885
319.0
318.97
318.97
319.11
319.11
318.79
318.79
318.79
318.79
318.65
318.65
318.65
318.99
318.99
318.99
319.3
319.3
319.3
319.49
319.425
319.425
319.425
319.425
319.425
319.425
319.425
319.425
319.425
319.425
318.86
318.86
318.9
318.865
318.775
318.775
318.97
319.52
319.48
319.43
319.58
319.58
319.58
319.7
319.7
319.7
319.7
319.355
319.355
319.48
319.55
319.55
319.55
319.55
319.55
319.55
319.55
319.55
319.55
319.35
319.35
319.35
319.35
319.35
319.61
319.83
320.15
320.15
320.15
320.05
320.05
320.96
320.96
320.47
320.57
320.045
320.29
320.51
320.3
320.25
320.295
320.32
320.56
320.56
320.405
320.15
320.265
321.01
320.825
320.69
320.63
320.63
320.5
320.61
320.61
320.6
320.465
320.115
320.115
320.02
320.045
320.045
320.045
320.04
320.04
320.22
320.25
320.47
320.47
320.77
320.73
320.665
320.56
320.56
320.705
320.525
320.525
320.525
320.57
320.78
320.69
320.71
320.79
320.91
321.05
320.98
320.97
320.94
320.38
320.2
322.185
322.185
322.185
322.185
322.185
322.185
320.21
319.09
319.15
317.94
317.19
317.19
317.19
317.19
317.19
317.95
317.95
318.42
318.73
318.88
319.65
319.77
319.77
320.28
320.72
320.72
321.8
321.435
321.87
321.87
324.0
323.99
324.06
324.175
324.41
323.87
323.215
323.12
323.12
323.12
323.12
323.12
323.12
323.12
322.495
322.2
322.04
322.44
322.6
323.36
323.05
323.21
323.35
323.4
323.4
323.4
323.55
323.03
322.8
322.945
322.945
323.32
323.32
323.72
324.34
324.36
324.92
324.92
324.92
324.92
324.92
324.92
325.43
325.43
325.06
325.06
325.18
325.18
325.18
325.18
325.18
325.18
325.18
325.41
325.21
325.025
325.025
324.99
324.99
324.09
324.34
324.34
324.34
324.34
323.975
323.975
323.975
323.975
323.975
323.755
323.88
324.2
324.2
324.27
324.27
323.995
323.995
324.065
324.1
324.1
323.9
323.9
323.9
323.9
324.23
324.235
324.235
324.02
324.02
324.02
324.02
324.02
324.02
324.02
324.365
324.2
324.335
324.335
324.335
324.49
324.665
324.665
324.665
324.665
324.79
324.79
324.79
324.79
324.79
324.66
324.97
324.97
324.97
324.97
324.97
324.565
324.565
324.565
324.565
324.565
324.565
324.565
324.565
324.565
324.565
324.955
324.955
324.955
325.01
325.01
324.815
324.815
324.815
324.815
324.815
324.98
324.98
324.98
324.98
324.98
324.93
324.93
324.93
324.805
324.805
324.805
324.805
324.805
324.805
324.805
324.805
324.805
324.72
325.11
324.965
324.965
324.965
324.965
324.965
324.86
324.86
324.585
324.585
324.585
324.13
324.13
324.28
324.28
324.28
324.28
324.18
324.18
324.18
324.18
324.18
324.18
324.18
324.18
324.16
324.05
324.05
323.5
323.5
323.375
323.375
323.375
323.04
323.03
323.03
323.03
323.65
323.65
323.52
323.63
322.92
322.92
322.91
322.91
322.95
322.95
322.95
322.95
323.3
323.3
323.3
323.3
323.515
323.515
323.48
323.48
323.48
323.48
323.48
323.185
323.185
323.1
323.1
323.24
323.27
323.27
323.27
323.27
322.87
322.87
322.87
322.96
322.96
322.96
322.96
322.96
322.96
322.96
323.51
323.51
323.51
323.51
323.51
323.805
324.2
324.2
323.86
323.86
324.1
324.1
324.1
324.1
324.1
324.26
324.26
323.91
324.04
324.07
324.07
324.07
324.07
324.07
324.07
324.07
324.07
323.8
323.955
323.955
323.76
323.81
323.81
323.65
323.65
323.65
323.48
323.48
323.56
324.01
324.06
323.72
323.72
323.72
323.405
323.405
323.405
323.405
323.405
323.405
323.39
323.41
323.43
323.43
323.43
323.3
323.425
323.4
323.4
323.85
323.85
323.85
323.85
323.85
324.435
324.435
324.435
324.52
324.37
324.37
324.37
324.37
324.3
324.27
324.27
324.42
324.42
324.21
324.31
324.31
324.22
324.3
324.4
324.4
324.4
324.36
324.27
324.27
324.37
324.085
324.085
323.73
323.65
323.62
323.675
323.475
323.69
323.69
323.65
323.62
323.62
323.62
323.62
323.62
323.735
323.82
323.7
323.67
323.67
323.53
323.61
323.295
323.33
323.53
323.79
323.89
323.94
323.91
323.41
323.21
323.21
323.08
323.08
323.11
323.11
322.96
322.96
322.37
""
321.94
321.94
321.94
321.94
322.23
322.6
322.22
321.55
323.01
323.08
323.77
323.73
323.94
323.64
324.11
323.8
323.8
323.8
323.8
322.98
323.48
323.48
323.94
323.87
323.92
323.92
323.3
322.87
323.08
323.01
322.59
322.32
321.5
321.5
321.07
320.38
320.05
320.44
320.44
320.44
320.44
319.595
319.63
320.27
320.27
320.09
320.09
320.22
320.22
321.165
321.165
320.94
320.94
320.94
320.94
320.94
320.94
320.94
320.94
321.04
321.06
321.06
320.7
320.7
320.38
320.33
320.57
320.57
320.57
320.53
320.53
320.44
320.95
320.24
320.47
320.355
320.285
320.285
320.025
320.025
320.025
320.7
320.73
320.73
320.73
320.73
320.445
320.445
320.67
320.67
320.61
320.61
320.44
320.44
320.44
320.0
320.0
320.0
320.0
318.32
318.48
318.54
318.54
318.54
318.3
318.3
318.3
319.025
319.15
319.15
319.175
319.13
319.43
319.18
319.18
319.18
319.2
319.2
319.2
319.2
319.2
319.2
318.595
318.72
318.72
318.87
318.93
318.48
318.91
318.91
319.475
319.33
319.32
320.01
319.8
319.8
319.8
319.8
319.94
320.14
320.14
320.12
320.12
320.12
319.93
319.93
319.93
320.04
319.91
319.91
319.91
319.91
319.91
319.88
319.88
319.65
319.58
319.58
319.58
319.325
319.325
319.325
319.255
319.255
319.255
319.255
319.27
319.27
319.41
319.37
319.37
319.37
319.37
319.37
319.37
318.72
318.72
318.425
318.425
318.115
318.125
318.12
318.28
318.255
318.255
318.3
318.12
317.925
317.84
317.52
317.125
316.8
316.6
316.645
316.645
317.32
317.76
317.76
317.76
317.76
317.76
317.6
317.69
317.69
317.63
317.725
317.47
317.47
317.47
317.39
317.39
316.77
316.77
316.68
316.53
316.69
316.69
316.925
317.045
317.045
317.685
317.685
317.92
317.92
318.21
318.21
318.21
318.745
318.745
318.96
319.0
318.97
318.96
318.955
318.7
318.7
318.7
318.7
318.11
318.235
318.235
317.805
318.15
317.96
318.1
318.1
318.1
317.78
317.785
317.785
317.295
316.93
316.93
317.2
317.58
317.58
317.58
317.985
318.01
317.65
317.65
317.65
317.65
317.65
317.56
317.1
316.925
317.005
316.98
316.93
316.82
316.83
316.83
316.8
316.8
316.08
315.95
315.7
315.8
316.345
316.345
316.235
316.235
315.87
315.58
316.335
316.335
316.56
316.56
316.11
316.35
316.35
316.435
316.435
316.31
316.125
316.125
316.26
316.26
316.83
316.83
316.83
316.83
316.83
316.83
316.83
316.83
316.83
316.83
315.66
315.29
315.29
314.965
314.955
314.74
315.12
315.12
314.98
314.975
315.01
314.785
315.22
315.215
315.215
315.215
315.145
315.26
315.27
315.46
315.46
315.46
314.88
314.88
314.88
315.01
315.0
314.46
314.46
314.5
314.5
314.99
314.14
314.21
314.2
314.17
314.44
314.27
313.95
313.83
314.09
314.2
314.12
314.165
313.94
313.98
313.615
313.81
313.92
313.9
313.68
313.37
313.44
313.44
313.28
313.11
313.09
313.09
312.49
312.49
312.32
312.32
311.55
312.04
312.005
311.8
311.96
312.22
311.88
312.93
312.35
311.63
311.79
311.01
310.31
309.82
309.34
309.96
309.91
310.2
311.09
311.01
311.0
311.0
311.26
311.26
311.26
311.26
309.8
308.73
309.02
309.02
309.11
308.88
308.88
309.51
309.5
310.275
309.22
309.11
308.61
309.17
308.865
308.41
307.955
307.955
307.955
308.045
308.28
308.5
308.13
307.96
307.4
307.385
307.42
306.39
306.39
306.39
307.94
308.27
308.96
309.07
308.73
307.32
306.87
306.87
306.87
306.87
305.475
305.98
306.07
306.07
306.07
306.01
306.01
305.42
305.42
305.42
305.42
305.54
305.54
305.54
305.54
305.28
305.28
305.38
305.81
305.33
304.9
304.32
303.51
303.48
303.48
303.725
303.725
304.23
303.77
304.04
304.315
304.315
304.72
304.58
304.52
304.08
304.41
305.1
304.99
305.03
305.03
304.41
304.41
304.13
304.56
304.09
303.03
303.11
303.27
303.44
303.7
303.18
303.18
303.11
301.74
302.08
302.08
302.48
302.6
303.0
302.54
302.34
302.37
302.21
302.395
302.415
302.415
303.01
302.81
302.81
302.56
302.76
302.76
302.76
302.76
302.61
302.61
302.61
302.3
302.43
302.61
303.5
303.3
302.91
303.08
303.08
302.55
302.55
302.69
302.98
302.98
302.98
303.175
303.175
303.27
302.9
302.99
302.99
303.18
303.57
303.45
303.28
303.28
303.3
303.31
303.08
303.08
303.215
303.32
303.39
302.87
302.94
303.25
303.25
303.4
303.205
303.4
303.4
303.67
303.4
303.75
304.11
304.75
304.75
304.75
304.75
305.69
305.69
306.26
306.26
306.26
305.86
305.58
304.79
304.57
304.965
305.55
306.03
305.97
305.94
306.03
305.33
305.14
305.27
305.73
305.88
306.34
306.46
306.51
306.79
306.79
306.79
306.01
305.86
306.08
306.08
306.89
306.63
306.63
306.98
306.92
306.81
306.08
306.08
305.76
305.76
305.5
305.72
305.76
305.34
305.34
305.34
305.68
305.68
305.68
305.68
305.68
305.68
305.68
305.68
307.57
307.435
307.28
307.34
307.34
307.12
306.8
306.56
306.28
306.28
306.28
306.28
306.65
306.36
306.47
306.47
306.47
306.47
306.47
306.47
306.42
306.42
306.405
306.405
306.36
306.36
305.53
305.53
305.53
305.53
305.42
305.32
304.91
304.91
304.91
304.91
304.91
304.75
304.71
304.86
305.305
305.305
305.69
305.76
305.46
304.9
305.14
305.04
304.91
304.67
304.35
304.35
303.97
303.54
303.54
302.97
303.09
303.39
303.39
303.39
303.19
303.115
303.115
303.845
303.94
303.58
303.03
303.06
302.53
303.28
303.28
303.28
303.0
303.0
303.0
303.315
303.315
302.19
302.3
302.17
302.07
302.41
302.41
301.62
301.49
300.75
300.75
299.8
299.53
300.9
300.95
300.95
300.72
300.67
301.86
302.14
302.14
301.9
301.45
301.45
301.12
301.12
301.12
302.14
302.21
302.85
303.17
303.06
303.0
303.01
302.44
302.16
301.5
301.49
301.47
302.83
304.08
304.11
304.08
305.26
305.19
304.95
305.53
306.3
306.27
305.6
305.92
306.3
305.9
305.35
304.95
304.98
305.0
305.23
305.6
305.22
304.88
304.49
304.11
304.34
305.2
305.2
304.77
304.76
304.84
304.83
304.59
303.575
304.08
303.49
303.07
302.84
302.72
303.64
303.32
303.32
303.43
303.03
303.23
303.2
302.88
302.19
""
304.28
304.28
304.81
304.81
305.89
305.89
305.89
305.19
305.19
306.02
305.74
306.37
306.44
305.83
305.77
305.865
305.945
305.945
305.945
305.945
306.44
306.44
305.995
305.985
305.985
305.985
305.985
306.03
306.19
306.19
306.88
306.84
307.555
308.075
307.75
307.75
307.595
307.595
308.32
307.97
307.4
307.4
306.94
306.87
305.99
306.37
306.8
306.435
305.97
305.97
305.465
306.35
306.22
306.3
305.83
306.64
306.64
307.565
307.145
307.145
306.47
306.65
306.65
307.64
308.18
308.04
307.88
307.88
308.09
308.09
308.05
308.07
308.07
308.47
308.6
308.845
308.775
308.485
308.505
308.38
308.52
308.63
308.63
309.0
308.87
309.4
309.4
309.28
308.92
308.95
309.35
309.41
309.66
309.64
309.64
309.64
309.69
309.89
309.87
309.87
309.315
309.625
309.625
309.29
309.39
309.03
308.575
308.645
308.645
308.96
308.96
309.36
309.17
309.17
309.17
309.17
308.39
308.39
308.39
308.39
308.39
308.35
308.16
308.45
308.45
308.45
307.73
307.84
307.84
308.35
308.3
308.095
308.095
307.82
307.38
307.055
307.03
307.4
307.94
307.55
307.35
307.08
306.63
306.61
306.71
307.44
307.53
307.53
307.59
307.3
307.3
307.48
307.7
307.29
307.51
307.7
307.79
307.05
307.48
307.48
307.48
307.48
307.48
307.4
307.4
306.99
307.22
306.74
306.74
306.65
306.65
306.65
307.27
307.27
307.28
306.95
306.95
306.95
306.95
306.28
306.28
306.31
306.77
306.305
306.305
306.305
306.305
306.305
305.11
305.31
305.05
304.6
304.6
304.315
304.215
304.155
304.07
304.07
303.89
303.96
303.96
303.96
304.65
304.65
304.65
304.65
304.65
305.59
305.86
305.86
305.86
305.86
305.86
305.86
306.74
306.74
306.74
306.74
307.42
307.42
307.42
307.42
307.085
307.085
307.4
306.95
306.95
306.95
306.95
307.2
307.2
307.2
307.78
307.58
307.86
307.47
307.47
307.19
307.19
307.19
307.19
307.06
307.06
307.06
307.06
305.86
305.86
306.6
306.62
306.62
306.62
306.46
306.46
306.46
306.46
307.17
307.8
307.67
307.82
307.87
307.89
308.24
308.24
308.24
308.24
308.24
307.8
307.725
306.97
306.97
306.97
306.97
306.3
306.34
306.34
307.1
307.1
307.1
306.79
306.79
306.79
306.32
306.32
305.77
306.19
306.025
306.62
306.57
306.83
306.625
306.625
306.625
306.14
306.19
306.69
306.69
306.69
306.56
307.48
307.51
307.51
307.51
307.51
307.105
307.105
307.13
307.13
307.13
306.5
306.87
306.12
306.07
306.07
306.23
306.355
306.355
306.355
306.355
306.48
306.48
307.045
306.72
306.73
307.14
307.68
307.76
307.41
307.725
307.64
307.865
307.45
307.25
307.495
307.26
307.26
307.26
307.645
308.05
308.1
308.6
308.29
308.29
308.29
307.98
307.98
307.88
307.39
307.365
307.365
307.95
307.805
307.765
307.765
307.765
308.05
308.38
308.24
307.86
308.65
308.34
308.33
308.22
308.76
308.78
308.5
308.5
308.16
308.095
308.07
308.265
308.265
308.69
308.44
308.715
309.37
308.75
308.25
308.58
308.76
309.195
