ORLY
345.36
345.36
345.36
345.36
345.36
344.05
344.05
344.05
344.05
344.05
344.9
344.9
344.9
344.9
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
345.02
344.395
344.395
344.395
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.24
344.24
344.24
344.24
344.625
344.625
344.625
344.71
344.71
344.71
344.71
344.71
344.77
344.77
344.77
344.77
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.57
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
343.93
343.9
343.9
343.9
344.15
344.15
344.15
344.15
344.15
344.15
344.15
344.15
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
343.695
344.275
344.275
344.275
343.985
343.985
343.985
343.985
343.985
343.985
343.985
344.24
344.24
344.24
344.24
344.24
344.24
344.24
343.94
343.94
343.94
343.94
343.94
343.94
343.94
344.175
344.175
344.175
344.175
344.175
344.175
344.175
344.06
344.06
344.06
344.06
344.06
343.9
343.9
343.895
343.895
343.895
343.935
343.935
343.935
343.935
343.725
343.725
343.725
343.725
343.725
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
343.88
344.01
344.01
343.87
343.87
343.87
343.87
343.85
343.9
343.9
344.03
344.03
344.03
344.03
343.82
343.82
343.82
343.82
343.52
343.555
343.555
343.65
343.65
343.65
343.65
343.65
343.41
343.56
343.56
343.56
343.56
343.56
343.45
343.54
343.54
343.54
343.54
343.54
343.54
343.54
343.905
343.905
343.905
343.905
343.905
343.905
343.905
343.905
343.95
343.95
343.95
343.95
343.95
343.95
343.95
343.95
343.985
343.97
343.97
343.95
343.95
343.95
344.015
344.055
343.92
343.92
343.92
344.015
344.015
344.015
344.015
344.015
344.015
344.295
344.295
344.295
344.64
344.73
344.87
344.87
344.87
344.915
344.7
344.7
344.69
344.69
344.69
344.69
344.69
344.69
344.69
344.69
344.69
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
345.165
345.165
345.165
345.165
345.165
344.97
344.95
344.95
344.95
344.95
344.95
344.95
344.32
344.32
344.32
344.32
344.11
344.11
344.11
344.11
343.865
343.865
343.795
343.795
343.795
343.795
343.795
343.51
343.51
343.51
343.51
343.51
343.51
343.42
343.33
343.33
343.33
343.75
343.75
343.75
343.73
343.73
343.8
343.8
343.8
343.8
343.8
343.8
343.8
343.79
343.79
343.79
343.79
344.01
344.01
344.01
344.01
344.01
344.01
343.945
343.945
343.88
343.88
343.88
343.88
343.88
344.08
344.08
344.08
343.89
343.89
343.89
343.89
343.89
344.0
344.0
344.0
343.76
344.02
343.705
343.705
343.705
343.81
344.0
343.93
343.93
343.79
343.79
343.79
343.79
343.79
343.77
343.8
343.8
343.72
343.69
343.52
""
""
""
""
343.63
343.42
343.42
343.42
343.42
343.42
343.42
343.42
343.42
343.42
343.42
342.895
342.895
342.895
342.895
342.895
342.565
342.565
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.82
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.16
342.06
342.06
342.06
342.06
342.06
342.06
342.06
342.06
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.86
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
341.55
340.81
340.81
340.81
340.81
340.81
340.81
340.81
340.81
340.71
340.71
340.71
340.71
340.71
340.71
340.71
340.71
340.71
340.68
340.68
340.68
340.68
340.71
340.71
340.71
340.71
340.71
340.71
340.71
340.71
341.225
341.225
341.225
341.225
341.08
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.0
341.03
341.03
341.03
341.12
341.12
340.98
341.14
341.14
341.14
341.14
341.14
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.16
340.16
340.16
340.3
340.3
340.3
340.3
340.44
340.44
340.44
340.44
340.44
340.44
340.44
340.555
340.555
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
340.275
339.585
339.585
339.585
339.585
339.585
339.77
339.77
339.77
339.77
339.77
339.77
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
339.2
338.84
338.83
338.83
338.83
338.83
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
339.075
338.72
338.72
338.72
338.72
338.72
338.72
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
339.02
338.37
338.37
338.37
338.37
338.37
338.37
338.37
338.37
338.37
338.42
338.42
338.42
338.42
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.71
338.74
338.74
338.86
338.86
338.86
338.86
338.7
338.7
338.945
338.945
338.945
338.945
338.945
338.945
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
339.025
338.88
338.88
338.88
338.88
338.77
338.77
338.77
338.77
338.77
338.77
338.77
338.76
338.76
338.76
338.76
338.76
338.76
339.66
339.7
339.84
339.7
339.83
339.86
339.56
339.59
339.61
339.54
339.45
339.43
339.55
344.72
343.75
342.76
342.76
342.76
342.76
342.76
340.29
340.29
340.29
340.29
340.29
340.29
340.29
340.29
340.29
340.29
340.29
340.29
342.04
342.04
342.04
341.795
341.795
341.795
341.795
341.795
341.795
341.795
341.795
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.155
341.195
341.195
341.195
341.195
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.415
341.07
341.07
341.07
341.07
341.07
341.07
341.07
341.07
341.76
341.76
341.76
341.76
341.93
341.93
342.03
342.03
342.03
342.03
342.03
342.075
342.075
342.075
342.075
342.075
342.075
342.075
342.16
342.0
342.0
342.1
342.1
342.1
342.1
342.1
341.49
341.49
341.49
341.49
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
339.76
340.1
340.1
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
340.15
339.31
339.335
339.17
339.17
339.425
339.4
339.55
339.41
339.39
339.39
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.895
339.895
339.895
339.895
339.945
340.105
340.105
340.105
340.105
340.105
340.0
340.28
340.28
340.28
339.985
339.915
339.915
339.915
339.915
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
340.26
340.26
340.26
340.26
340.5
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
340.53
339.98
339.98
339.98
339.98
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.8
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
339.32
338.79
338.79
338.79
338.79
338.79
338.79
338.79
338.78
338.78
338.78
338.78
338.78
339.23
339.23
339.23
339.47
339.58
339.61
339.61
339.43
339.43
339.43
339.43
339.43
339.43
339.43
339.645
339.645
339.645
339.645
339.645
339.645
339.77
339.77
339.77
339.77
339.16
339.16
339.16
338.9
338.9
338.73
338.73
338.73
338.73
338.73
339.34
339.34
339.34
339.46
339.46
339.46
339.46
339.46
339.78
339.78
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
339.94
340.54
340.54
340.54
340.54
340.54
340.54
340.54
340.54
340.28
340.28
340.28
340.28
340.28
340.28
340.28
340.28
340.28
340.28
340.5
340.5
340.5
340.5
340.5
340.5
340.5
340.5
340.5
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.49
340.49
341.0
341.21
341.21
341.73
341.73
341.73
341.44
341.44
341.52
341.37
341.37
341.22
341.46
341.42
341.06
341.06
341.11
340.85
""
""
""
""
340.89
340.89
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
340.57
343.82
343.82
343.82
343.82
343.82
343.82
343.82
343.82
344.435
344.435
344.435
344.435
344.765
344.765
344.765
344.765
344.765
344.765
345.235
345.235
345.235
345.185
345.16
345.16
345.16
345.16
345.89
345.89
345.89
345.89
345.89
345.755
345.755
345.755
345.755
345.755
345.755
345.755
345.755
345.61
345.61
345.61
345.61
345.69
345.69
345.555
345.555
345.555
345.555
345.555
345.555
345.555
346.155
346.155
346.155
346.365
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
346.47
345.85
345.85
345.85
345.85
345.85
345.57
345.57
345.57
345.83
345.89
345.89
345.89
345.74
345.74
345.74
345.36
345.36
345.01
345.08
345.185
345.155
345.155
345.26
345.26
344.965
344.965
344.965
344.37
344.37
344.37
344.5
344.5
344.23
344.525
344.515
344.41
344.41
343.92
343.92
344.12
344.43
344.31
344.31
344.31
344.4
344.31
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
344.185
345.1
345.1
344.89
344.9
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.435
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
344.065
343.735
343.735
343.735
343.735
343.735
343.735
343.735
343.735
343.735
343.735
343.735
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.05
344.59
344.62
344.62
344.35
344.61
344.61
344.61
344.61
344.61
344.16
344.03
344.03
344.145
344.145
343.8
343.8
343.8
343.79
343.79
343.79
344.0
344.0
343.91
344.0
343.965
343.965
344.02
344.25
344.25
344.18
344.18
344.18
344.05
344.05
344.05
344.11
344.03
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.27
344.29
344.29
344.29
344.29
344.29
344.105
344.105
344.06
344.06
344.06
344.06
344.06
344.06
343.765
343.765
343.765
343.765
343.765
344.02
344.22
344.41
344.41
344.41
344.55
344.98
344.98
345.03
345.03
345.03
345.03
345.03
345.03
345.03
345.03
345.03
345.03
345.93
345.93
345.93
345.93
345.75
345.72
345.72
345.72
345.72
345.72
345.98
345.98
345.98
345.98
345.98
345.98
345.85
345.79
345.81
345.81
345.81
345.81
345.81
345.46
345.46
345.46
345.46
345.46
345.46
345.46
345.46
345.46
345.46
345.55
345.55
345.55
345.55
345.795
345.57
345.57
345.57
345.57
345.57
345.57
345.57
345.57
345.57
345.57
345.57
345.715
345.715
345.715
345.715
345.63
345.63
345.63
345.655
345.52
345.52
345.52
345.645
345.63
345.625
345.35
345.1
345.1
345.13
345.5
345.35
345.36
345.36
345.36
345.29
345.29
345.045
345.06
345.21
345.21
344.56
344.56
344.47
344.395
344.33
344.3
344.29
344.36
344.27
""
""
""
""
""
346.39
346.39
346.735
346.735
346.735
346.74
346.74
346.74
346.38
346.43
346.43
346.43
346.23
346.73
347.06
347.06
347.06
347.06
347.06
347.06
347.06
348.85
348.85
348.85
349.02
349.02
349.64
349.64
349.44
349.44
348.97
348.97
349.155
349.51
349.51
349.41
349.41
349.41
348.66
348.66
348.66
348.66
348.66
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
349.11
348.57
348.57
348.57
348.57
348.04
348.04
348.04
348.45
348.615
348.69
348.49
348.62
348.62
348.62
348.62
348.62
348.62
348.62
348.62
348.62
348.68
348.68
348.495
348.495
348.495
348.495
348.495
348.29
348.29
348.29
348.255
348.255
348.255
348.255
348.255
348.255
347.725
347.725
347.725
347.725
347.39
347.39
347.39
347.39
347.39
347.57
347.4
347.4
347.4
347.4
347.4
347.4
347.635
347.635
347.365
347.365
347.365
347.365
347.365
347.365
347.365
347.365
347.34
347.34
347.34
347.34
347.34
347.34
347.34
347.34
347.405
347.63
347.63
347.58
347.58
347.58
347.58
347.58
347.58
347.58
347.58
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
346.525
347.0
347.275
347.0
347.0
346.635
346.635
346.635
346.635
346.635
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.35
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
346.02
345.42
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.78
345.24
345.24
345.24
345.24
345.18
345.18
345.18
345.18
345.18
345.18
345.18
345.18
345.51
345.46
345.46
345.46
345.46
345.4
345.4
345.46
345.46
345.32
345.32
345.32
345.32
345.67
345.67
345.67
345.51
345.51
345.65
345.65
345.65
345.77
345.77
345.77
345.56
345.44
345.44
345.44
345.44
345.47
345.47
345.42
345.42
345.42
345.42
345.42
345.41
345.485
345.485
345.485
345.485
345.6
345.6
345.6
345.6
345.75
345.735
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.89
345.54
345.54
345.885
345.885
345.885
345.885
345.885
345.66
345.66
345.73
345.73
345.97
345.78
345.78
345.78
345.78
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.905
345.25
345.25
345.25
345.25
345.25
345.25
345.25
345.25
345.25
345.655
345.655
345.655
345.655
345.655
345.655
345.655
345.655
345.655
345.655
345.655
345.975
345.975
345.975
345.975
345.975
345.975
345.975
345.975
345.975
345.975
345.975
345.975
346.06
346.06
346.1
346.1
346.1
346.1
346.1
346.38
346.155
345.8
345.4
345.4
345.6
345.6
345.6
345.6
345.44
345.41
345.41
345.41
345.44
345.44
345.44
345.23
345.25
345.25
345.25
345.14
345.175
345.2
345.2
345.14
345.475
345.31
345.59
345.59
345.61
345.43
345.51
345.36
345.24
345.38
345.31
345.38
345.4
345.47
345.58
""
""
""
""
""
343.32
343.32
343.84
343.79
343.805
343.9
343.9
343.9
343.9
343.9
343.9
343.9
343.9
343.9
343.9
343.89
343.605
343.76
343.76
344.055
344.055
344.055
344.055
344.055
343.82
343.93
343.93
344.04
344.04
343.71
344.27
344.65
344.69
344.69
344.835
344.7
344.7
344.7
344.7
344.7
344.7
345.385
345.385
345.46
345.17
345.17
345.215
345.215
345.04
345.04
345.075
345.075
344.7
344.37
344.37
344.385
344.385
344.235
344.43
344.43
344.155
344.155
344.155
344.155
344.155
344.58
344.58
344.58
344.84
344.92
344.7
344.7
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.35
344.88
344.88
345.17
345.17
345.17
345.17
345.065
345.065
345.065
345.065
345.065
345.065
345.065
345.065
345.065
345.065
345.065
345.09
345.09
345.07
344.83
344.83
344.83
344.83
344.83
344.83
344.83
343.92
343.92
343.31
343.31
342.82
343.045
342.71
343.18
343.18
343.18
343.18
343.0
343.0
343.0
343.0
343.0
343.0
343.0
343.0
344.085
344.26
344.26
344.26
344.62
344.16
344.16
344.16
344.185
344.185
344.185
343.81
343.81
343.81
343.81
343.81
343.84
343.84
344.235
344.205
344.11
344.11
344.11
344.11
345.44
345.18
345.18
345.18
345.18
345.21
345.21
345.21
345.21
345.54
345.48
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.36
345.165
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.65
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
344.245
342.82
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
343.27
344.13
344.05
343.815
343.71
343.71
343.71
343.71
343.71
343.81
343.81
343.81
343.81
343.81
343.81
343.81
343.81
343.81
343.93
343.93
343.93
343.93
343.93
343.93
343.93
344.2
344.24
344.24
344.24
344.24
344.24
344.24
344.24
343.6
343.6
343.6
344.0
344.0
344.0
344.0
344.0
344.0
343.005
343.005
343.005
342.44
342.39
342.39
342.39
342.39
342.39
342.39
342.29
342.29
342.29
342.06
342.13
342.185
342.185
342.28
342.28
342.28
342.315
342.315
342.15
342.05
341.65
341.38
341.38
341.38
341.38
341.13
341.13
341.13
341.13
341.13
341.28
341.28
341.405
341.44
341.44
341.44
341.44
341.12
340.88
341.08
341.08
341.08
340.27
340.27
340.4
340.4
340.765
340.71
340.74
340.6
340.6
340.6
340.6
340.6
340.6
340.6
340.6
339.55
339.55
339.55
339.35
339.35
339.35
339.35
339.35
339.35
339.23
339.45
339.45
339.585
339.655
339.19
339.19
338.99
338.99
338.99
338.99
339.3
339.21
338.83
338.83
338.6
338.6
338.6
338.21
337.8
337.8
337.31
337.395
337.76
337.68
336.96
336.96
337.775
337.92
338.635
338.635
338.17
338.01
337.95
337.75
336.4
336.61
336.71
336.52
336.58
332.14
334.96
334.96
334.96
334.96
334.11
334.66
334.66
336.035
336.035
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
335.11
337.61
337.61
337.61
337.61
337.61
338.65
338.65
338.65
338.65
338.65
338.65
338.48
338.48
337.82
337.605
337.605
337.63
336.81
336.81
336.81
337.15
337.55
337.55
337.18
337.18
337.18
337.18
337.22
338.98
338.34
338.34
338.34
338.34
338.34
338.34
338.34
338.34
338.34
340.03
340.03
340.03
339.0
339.0
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.2
338.2
338.2
338.43
338.43
338.4
338.14
338.14
337.81
337.755
336.93
336.93
337.36
337.36
337.54
337.54
337.54
337.54
337.54
337.54
336.87
336.87
336.87
336.87
337.6
337.6
337.6
337.6
338.07
338.26
338.39
338.39
338.39
337.925
337.785
337.785
337.42
337.42
337.42
337.66
337.66
337.67
337.67
337.67
337.67
337.67
337.67
337.67
337.67
337.67
337.67
337.67
337.78
337.69
337.69
337.69
337.69
337.69
337.69
338.31
338.31
338.31
338.31
338.31
338.31
338.31
338.31
338.31
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
337.595
338.355
338.355
338.355
338.355
338.355
338.51
338.51
338.5
338.5
338.5
338.5
337.29
337.41
337.41
337.41
337.41
337.28
337.28
337.28
337.28
337.35
337.35
337.35
337.13
337.13
337.13
337.13
337.13
337.13
337.13
337.13
337.13
337.13
337.13
337.13
336.71
336.71
336.71
336.71
336.71
336.71
336.71
336.71
336.2
336.2
336.2
335.49
335.49
335.49
335.49
335.32
335.3
335.3
335.64
335.64
335.64
335.64
336.24
336.55
336.55
336.42
336.42
336.42
336.42
336.42
336.42
336.42
335.72
335.58
335.58
335.445
335.45
335.37
335.37
334.62
334.04
334.08
334.08
334.08
334.08
334.08
334.545
334.545
334.545
334.545
334.545
334.545
334.545
334.545
334.545
334.545
334.545
333.04
333.265
333.08
333.08
333.08
333.52
333.695
333.97
334.4
334.33
334.44
334.44
333.63
333.63
333.63
333.63
333.63
333.63
333.63
333.63
333.41
333.4
333.4
333.4
333.44
333.44
333.645
333.645
333.645
333.3
333.3
333.3
333.3
333.68
333.635
333.66
333.595
333.73
333.98
333.98
333.44
333.44
333.44
333.44
331.86
331.86
331.86
331.805
331.805
331.805
331.805
329.71
329.71
329.49
328.88
328.88
329.09
329.09
329.09
329.09
329.09
329.09
330.82
330.82
330.82
330.17
330.17
329.755
329.63
329.94
329.94
329.94
329.94
329.94
330.65
330.41
330.4
330.4
329.86
329.86
329.86
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
329.6
332.86
331.92
331.53
331.53
331.53
332.42
332.42
331.65
331.81
331.81
331.48
331.05
331.05
331.5
330.95
330.95
329.965
329.965
329.965
330.92
330.92
330.8
330.92
330.73
330.69
330.57
334.9
334.9
334.9
334.9
334.9
333.72
333.19
333.19
333.19
333.19
333.19
333.19
333.19
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.56
335.63
336.47
336.47
337.84
337.84
337.1
337.1
337.1
337.1
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.93
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.72
337.58
337.58
337.58
337.58
337.58
338.995
338.995
338.8
338.8
338.8
338.8
338.8
338.8
338.8
338.8
337.97
337.97
337.86
337.86
337.86
337.86
337.86
337.8
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.01
338.46
338.46
338.46
338.46
338.46
338.46
338.46
338.06
338.06
338.06
337.61
337.61
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
337.75
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.48
336.48
336.48
336.325
336.92
336.92
336.92
337.52
336.94
336.94
336.94
336.42
336.4
336.4
336.4
336.4
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
336.32
335.99
336.07
336.07
336.07
336.04
336.04
336.04
336.04
336.09
335.81
335.81
335.81
335.81
335.81
335.81
335.81
335.81
335.81
335.45
335.45
335.09
335.09
335.09
335.09
335.09
334.67
335.14
335.025
335.025
335.025
335.025
334.92
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
334.79
336.5
336.68
336.68
336.68
336.68
337.305
337.355
337.355
337.355
337.355
336.93
336.93
336.81
336.81
336.81
336.81
337.29
337.29
337.19
337.19
337.19
337.19
337.19
337.19
337.19
337.19
336.38
336.38
336.38
336.4
336.4
336.4
336.24
336.24
336.24
336.24
336.24
336.24
336.24
336.24
336.24
336.98
337.23
337.33
337.43
337.43
337.53
337.53
337.41
337.41
337.41
337.39
337.39
337.465
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.68
337.68
336.26
336.26
336.26
336.26
336.26
336.26
336.26
336.26
336.26
336.16
336.73
336.73
336.73
336.73
336.73
336.73
336.73
336.73
336.73
336.355
336.355
336.98
337.285
337.285
337.01
337.01
337.01
337.01
337.01
337.01
337.01
337.01
337.01
337.01
336.29
336.29
336.29
336.29
336.29
336.29
336.29
336.76
336.875
336.875
336.875
336.875
336.935
337.295
337.295
337.31
337.33
337.09
337.09
337.09
336.905
336.905
336.905
336.905
337.25
337.25
337.25
337.25
337.25
337.25
337.25
337.25
338.09
338.09
338.09
337.56
337.56
337.38
337.38
337.38
337.38
337.38
337.38
337.38
337.38
338.58
338.6
338.6
338.6
338.6
338.66
338.66
338.66
339.145
339.05
339.05
338.41
338.41
338.41
338.975
338.975
338.975
338.975
338.975
339.455
339.455
339.605
339.605
340.14
340.05
339.76
339.67
339.96
340.51
340.4
340.4
340.23
339.51
""
""
""
