GOOGL
1214.4
1214.22
1214.44
1214.26
1214.26
1214.26
1214.95
1214.89
1214.16
1214.16
1213.48
1213.48
1212.91
1213.05
1213.05
1213.15
1212.82
1212.745
1213.13
1213.13
1212.505
1212.65
1212.9
1212.82
1213.86
1214.14
1213.91
1213.66
1213.42
1213.13
1213.06
1212.89
1213.04
1212.75
1212.66
1213.08
1213.24
1212.715
1213.42
1212.91
1212.575
1212.575
1212.71
1212.17
1212.35
1212.35
1212.35
1211.86
1211.86
1211.52
1211.05
1211.16
1211.76
1211.76
1211.41
1211.41
1211.79
1211.51
1210.95
1211.98
1211.98
1212.26
1212.14
1212.29
1212.44
1212.91
1212.52
1212.12
1212.01
1212.45
1212.69
1212.55
1212.36
1212.61
1211.82
1211.82
1211.47
1211.57
1211.39
1211.39
1210.37
1210.8
1210.72
1210.74
1210.74
1210.42
1210.42
1210.21
1209.4
1209.4
1210.08
1210.59
1210.59
1210.54
1210.43
1210.64
1210.64
1210.525
1210.525
1210.23
1210.38
1210.1
1210.5
1209.88
1209.24
1209.58
1209.23
1208.96
1208.26
1207.65
1207.22
1206.865
1207.54
1207.74
1207.74
1207.43
1206.78
1206.51
1206.59
1206.59
1206.955
1205.7
1205.98
1205.74
1205.76
1206.42
1206.19
1206.88
1207.91
1207.04
1208.03
1207.73
1207.27
1208.1
1208.19
1208.36
1208.435
1208.8
1207.87
1207.45
1207.99
1206.99
1206.1
1206.36
1205.89
1205.61
1205.57
1205.7
1205.535
1206.21
1206.1
1206.41
1205.955
1206.64
1206.655
1206.86
1206.86
1206.99
1206.72
1206.05
1205.84
1206.01
1207.66
1213.19
1209.92
1206.16
1206.16
1206.16
1211.77
1208.08
1208.33
1207.73
1207.21
1208.56
1208.87
1206.35
1206.62
1206.62
1208.35
1208.23
1208.23
1208.26
1208.26
1207.03
1208.54
1208.54
1208.53
1208.16
1206.725
1205.305
1203.61
1202.99
1203.1
1203.1
1204.25
1206.0
1207.73
1207.73
1208.48
1208.27
1208.27
1208.27
1208.27
1206.58
1205.43
1205.3
1205.3
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.35
1206.15
1206.15
1206.74
1206.83
1206.83
1206.83
1206.83
1206.83
1206.83
1208.18
1208.18
1207.24
1207.0
1207.0
1207.0
1207.995
1207.61
1207.61
1205.87
1205.73
1206.05
1206.05
1206.05
1206.05
1206.05
1204.995
1204.995
1204.995
1203.385
1203.385
1203.385
1204.565
1203.82
1203.09
1203.09
1203.09
1203.77
1203.77
1203.77
1203.77
1203.77
1203.77
1203.77
1203.83
1203.83
1203.83
1204.39
1204.39
1204.26
1205.37
1205.37
1205.37
1205.37
1204.96
1204.96
1204.96
1204.96
1204.96
1204.96
1204.96
1205.64
1206.24
1206.24
1206.24
1206.24
1206.24
1206.24
1206.24
1204.97
1204.16
1204.16
1203.51
1203.51
1203.51
1204.625
1204.6
1204.6
1205.57
1205.57
1205.57
1205.57
1205.57
1207.86
1207.86
1207.98
1207.98
1207.98
1208.42
1208.61
1208.61
1209.54
1210.55
1210.55
1210.14
1209.8
1209.54
1209.78
1209.5
1209.28
1209.28
1209.2
1208.88
1209.0
1209.0
1209.17
1209.17
1208.77
1208.77
1208.585
1208.585
1208.585
1208.585
1208.81
1208.81
1208.81
1208.81
1209.87
1209.87
1209.86
1209.085
1209.085
1209.085
1209.085
1209.085
1209.085
1209.085
1209.48
1209.95
1209.79
1209.79
1209.79
1207.46
1207.46
1206.82
1206.685
1206.69
1206.98
1206.98
1206.98
1206.98
1207.81
1208.17
1208.115
1207.75
1207.75
1207.75
1207.33
1207.57
1207.57
1207.57
1208.55
1208.26
1207.94
1207.42
1208.02
1208.02
1208.02
1209.21
1209.21
1209.21
1209.21
1209.97
1209.97
1209.97
1209.645
1209.645
1210.125
1210.4
1210.24
1210.24
1210.14
1210.45
1210.45
1210.45
1210.45
1210.45
1208.14
1208.93
1208.93
1208.93
1209.36
1209.36
1209.36
1209.36
1209.36
1209.36
1208.62
1208.52
1208.52
1208.52
1208.52
1208.52
1208.19
1208.19
1207.495
1207.495
1207.495
1207.495
1207.37
1207.83
1207.83
1207.83
1207.865
1207.865
1207.76
1208.63
1208.24
1208.24
1207.21
1207.21
1207.21
1207.21
1207.21
1207.14
1207.14
1207.14
1207.14
1207.14
1207.14
1207.14
1207.14
1207.95
1207.61
1207.67
1207.67
1207.67
1207.9
1207.17
1207.17
1207.17
1206.51
1206.51
1206.22
1206.22
1206.79
1206.79
1206.63
1206.63
1206.63
1206.63
1206.53
1206.83
1206.77
1206.0
1205.09
1205.09
1205.37
1205.3
1204.675
1206.14
1206.41
1206.41
1206.41
1206.05
1206.05
1206.05
1206.05
1206.05
1206.05
1206.05
1206.05
1205.91
1205.91
1205.78
1205.78
1205.75
1206.46
1206.055
1206.25
1206.41
1206.41
1207.585
1208.345
1207.7
1207.7
1207.7
1207.38
1208.23
1208.23
1208.4
1208.4
1208.5
1208.5
1208.68
1208.52
1209.16
1209.16
1208.98
1209.565
1208.57
1208.715
1208.9
1209.02
1208.795
1209.735
1209.8
1209.8
1209.315
1209.315
1208.33
1208.46
1209.14
1209.26
1209.82
1209.82
1209.83
1209.48
1209.48
1209.48
1209.07
1209.07
1208.99
1208.99
1209.43
1209.165
1209.38
1208.9
1209.73
1209.73
1209.62
1209.33
1208.96
1210.36
1211.54
1211.79
1211.38
1211.335
1211.02
1210.8
1210.815
1209.57
1211.38
1203.825
1200.79
1197.48
1197.48
1198.73
1199.68
1199.68
1196.77
1196.77
1196.59
1196.64
1190.265
1192.33
1191.36
1191.12
1193.72
1194.62
1192.98
1193.065
1193.065
1190.85
1190.85
1190.19
1190.19
1190.19
1190.19
1190.19
1190.9
1190.32
1189.75
1188.91
1186.84
1186.93
1188.875
1188.875
1188.205
1188.205
1187.18
1187.18
1187.18
1185.71
1185.0
1183.65
1184.695
1183.88
1182.83
1182.67
1182.67
1184.24
1183.855
1183.855
1183.02
1182.685
1181.8
1181.8
1180.1
1180.1
1180.1
1179.69
1179.69
1179.69
1179.98
1178.46
1176.59
1176.59
1180.35
1181.865
1182.095
1182.095
1182.095
1180.45
1177.98
1178.06
1178.06
1180.365
1180.29
1180.29
1181.09
1182.195
1182.12
1182.87
1183.27
1183.03
1183.03
1182.195
1182.585
1182.02
1182.02
1182.02
1182.02
1180.88
1180.88
1181.88
1181.47
1181.47
1181.47
1181.47
1182.29
1182.29
1181.8
1181.8
1180.23
1181.14
1181.14
1179.84
1180.28
1179.43
1180.58
1179.695
1180.44
1180.2
1179.55
1179.26
1180.41
1180.47
1180.77
1181.01
1181.01
1180.3
1180.22
1178.99
1177.71
1178.34
1175.11
1175.11
1175.51
1176.445
1176.445
1174.0
1173.36
1174.61
1175.8
1176.08
1176.13
1176.13
1174.135
1174.135
1174.25
1172.75
1172.54
1172.0
1172.85
1172.72
1172.72
1173.31
1173.46
1173.11
1173.35
1173.23
1173.23
1172.42
1172.74
1173.02
1172.76
1172.76
1172.55
1175.0
1174.74
1174.74
1174.54
1174.54
1173.0
1173.27
1173.27
1171.84
1172.02
1172.02
1171.51
1171.865
1172.08
1172.26
1172.26
1171.12
1170.86
1170.86
1171.3
1171.18
1171.205
1171.205
1172.77
1173.72
1172.73
1173.18
1173.44
1173.705
1175.52
1174.05
1174.305
1173.06
1173.06
1174.62
1174.62
1174.62
1174.03
1173.49
1172.48
1172.41
1172.41
1172.41
1172.41
1172.41
1172.38
1172.05
1170.72
1171.58
1171.09
1170.83
1170.695
1170.695
1170.61
1170.61
1170.26
1171.07
1171.07
1171.995
1172.45
1172.45
1172.15
1171.9
1171.9
1171.9
1171.0
1171.25
1171.25
1171.31
1171.31
1171.31
1171.82
1170.06
1170.69
1170.69
1168.86
1169.72
1169.22
1169.86
1170.28
1170.66
1170.23
1170.495
1170.11
1169.55
1169.15
1168.86
1169.63
1169.63
1169.02
1168.8
1168.0
1167.88
1168.63
1168.31
1170.33
1169.89
1169.88
1169.55
1169.65
1169.83
1169.81
1170.14
1169.03
1169.57
1169.0
1170.725
1169.78
1168.86
1168.1
1168.1
1167.51
1167.51
1168.43
1168.54
1167.24
1167.99
1168.94
1168.69
1167.62
1168.49
1168.43
1168.43
1168.43
1168.43
1167.59
1167.955
1168.05
1167.595
1167.29
1166.48
1165.95
1165.02
1165.35
1164.17
1164.12
1165.555
1165.88
1165.28
1165.525
1165.78
1165.365
1165.365
1167.88
1166.9
1167.6
1168.175
1168.0
1167.71
1168.97
1169.37
1170.76
1169.99
1170.665
1171.01
1171.61
1171.27
1170.65
1170.29
1171.9
1172.46
1171.04
1171.68
1171.68
1173.68
1173.535
1174.09
1174.94
1175.86
1175.99
1175.1
1174.48
1175.56
1175.37
1175.44
1175.44
1175.02
1176.5
1176.565
1176.565
1176.89
1176.52
1176.52
1177.26
1175.815
1174.76
1174.905
1175.57
1175.71
1175.87
1175.87
1175.87
1175.87
1176.83
1176.08
1175.03
1175.03
1173.4
1173.97
1174.26
1173.59
1174.39
1172.94
1172.94
1171.8
1173.09
1172.78
1172.26
1172.0
1171.34
1171.39
1170.98
1170.53
1170.32
1170.555
1172.2
1171.98
1171.92
1171.85
1173.94
1174.4
1175.14
1176.91
1176.98
1177.3
1176.72
1177.24
1177.59
1177.87
1177.24
1176.91
1177.22
1177.13
1177.36
1173.18
1174.91
1172.825
1171.52
1171.52
1171.52
1178.42
1179.57
1179.65
1179.89
1180.0
1177.79
1179.03
1177.78
1179.995
1180.37
1181.44
1179.79
1180.41
1178.4
1177.87
1176.96
1174.36
1174.19
1173.36
1170.04
1169.09
1167.98
1167.98
1168.43
1169.45
1170.34
1170.34
1170.34
1167.905
1169.89
1168.11
1168.11
1169.01
1168.42
1168.42
1167.47
1167.29
1168.19
1168.9
1170.05
1170.05
1170.75
1169.475
1169.475
1169.475
1172.49
1173.58
1174.005
1174.79
1174.79
1174.79
1174.79
1174.79
1174.79
1174.04
1173.38
1173.5
1173.5
1173.3
1173.865
1173.865
1172.59
1173.035
1173.035
1170.0
1171.16
1171.16
1172.455
1172.47
1171.51
1172.82
1171.39
1171.39
1171.39
1167.24
1167.24
1167.24
1168.16
1168.16
1169.55
1171.5
1171.5
1171.5
1169.61
1169.61
1167.11
1167.11
1168.57
1168.41
1168.41
1168.41
1168.41
1166.745
1166.11
1165.0
1163.92
1164.735
1164.735
1163.95
1164.74
1163.935
1163.67
1163.26
1163.37
1161.765
1160.77
1161.71
1161.71
1163.31
1164.85
1164.49
1163.91
1163.97
1163.85
1164.85
1165.34
1163.26
1164.145
1164.12
1163.12
1163.99
1164.27
1164.36
1163.735
1164.22
1164.22
1163.52
1163.52
1162.62
1161.45
1160.36
1160.38
1161.03
1161.53
1160.26
1159.2
1159.19
1159.13
1158.31
1159.44
1160.34
1159.2
1158.745
1158.26
1157.65
1158.09
1158.39
1159.76
1159.91
1160.62
1158.49
1159.485
1159.72
1159.72
1161.2
1160.68
1160.41
1159.13
1159.13
1158.67
1158.295
1158.295
1159.0
1159.13
1159.54
1159.22
1159.92
1161.53
1161.13
1160.87
1161.7
1161.26
1160.63
1160.63
1160.12
1159.645
1159.645
1159.645
1158.5
1156.55
1157.6
1157.77
1158.13
1158.36
1157.1
1154.91
1155.17
1155.0
1155.0
1157.77
1157.77
1157.77
1157.77
1160.0
1159.28
1159.44
1159.44
1160.19
1159.89
1160.19
1160.1
1160.1
1159.42
1159.77
1158.08
1156.73
1156.64
1157.94
1157.94
1157.11
1157.11
1158.44
1156.14
1156.57
1156.57
1156.57
1156.57
1156.57
1157.0
1157.64
1157.64
1158.09
1158.67
1158.67
1158.67
1158.67
1157.77
1157.0
1157.65
1157.14
1157.14
1156.77
1156.55
1158.31
1160.3
1160.48
1160.52
1160.52
1160.09
1158.67
1158.67
1158.635
1160.12
1160.67
1161.31
1161.31
1163.46
1162.04
1162.04
1162.48
1162.7
1163.26
1163.22
1163.22
1164.03
1164.02
1162.48
1164.35
1164.34
1164.34
1163.46
1162.53
1163.0
1164.8
1163.52
1163.03
1164.91
1163.57
1162.76
1163.98
1163.69
1163.08
1161.75
1161.75
1161.75
1161.75
1162.23
1162.06
1162.015
1162.78
1164.1
1164.2
1165.45
1166.0
1166.37
1165.69
1166.22
1166.45
1166.9
1166.93
1166.93
1165.59
1166.13
1167.16
1166.66
1167.99
1168.16
1168.01
1168.12
1166.56
1166.24
1166.19
1166.19
1166.19
1166.77
1166.77
1166.77
1169.2
1169.18
1169.18
1168.02
1168.02
1168.02
1168.02
1167.29
1167.22
1166.67
1165.76
1166.41
1166.41
1166.01
1166.0
1167.75
1168.15
1167.65
1167.21
1167.29
1168.06
1168.71
1169.89
1169.3
1170.29
1170.26
1170.68
1170.26
1169.97
1169.97
1169.97
1169.97
1169.8
1168.33
1169.18
1169.18
1168.23
1167.7
1168.55
1169.69
1169.73
1169.83
1168.845
1168.01
1167.95
1167.72
1167.71
1166.93
1166.85
1166.52
1165.965
1165.87
1166.87
1166.11
1166.11
1166.85
1166.85
1167.1
1166.48
1166.41
1167.07
1168.5
1170.61
1170.58
1169.78
1169.67
1170.2
1168.26
1169.42
1169.34
1169.56
1169.59
1169.595
1168.82
1167.625
1167.66
1167.81
1161.47
1161.47
1159.88
1159.45
1159.45
1161.82
1161.72
1162.25
1166.0
1166.12
1165.77
1166.47
1167.935
1173.325
1172.915
1173.4
1172.005
1172.005
1172.005
1169.76
1171.32
1173.475
1173.475
1175.0
1175.0
1173.59
1173.59
1172.61
1172.61
1172.4
1173.36
1173.36
1173.36
1171.17
1172.54
1171.25
1171.535
1171.93
1172.41
1172.4
1172.4
1172.885
1173.35
1172.97
1173.36
1173.36
1173.36
1173.36
1173.34
1173.385
1173.385
1173.385
1173.385
1173.385
1173.05
1174.25
1174.25
1173.05
1173.05
1170.95
1170.55
1170.55
1170.55
1170.55
1168.94
1168.15
1168.285
1168.2
1168.2
1169.33
1169.33
1168.93
1168.44
1168.44
1168.18
1168.12
1168.12
1165.81
1166.0
1166.0
1165.89
1165.73
1163.98
1163.98
1163.98
1163.39
1163.39
1163.39
1164.76
1164.79
1164.885
1163.46
1163.46
1163.01
1163.01
1162.42
1162.555
1162.555
1162.555
1162.43
1162.43
1163.97
1163.35
1163.55
1163.63
1163.38
1162.6
1162.58
1162.58
1162.58
1162.58
1162.58
1162.58
1162.98
1162.98
1162.47
1160.975
1161.03
1161.18
1161.18
1161.33
1161.33
1161.33
1158.79
1158.68
1159.215
1158.78
1158.18
1158.09
1154.53
1154.105
1151.47
1153.02
1154.2
1153.495
1152.24
1150.71
1151.52
1153.96
1154.27
1155.65
1153.83
1155.65
1155.62
1155.21
1155.21
1155.855
1154.19
1154.01
1158.67
1157.27
1155.93
1156.99
1156.77
1156.76
1156.76
1156.94
1156.94
1155.97
1156.22
1155.4
1153.7
1153.7
1152.43
1153.04
1154.42
1154.36
1153.03
1152.41
1152.75
1151.94
1153.32
1152.11
1153.06
1154.05
1155.6
1156.02
1157.25
1158.115
1159.19
1158.06
1158.05
1156.54
1155.87
1155.87
1155.87
1155.87
1155.87
1158.8
1158.8
1158.3
1158.08
1158.66
1159.73
1160.0
1159.85
1154.34
1155.59
1157.715
1154.0
1154.89
1151.12
1151.59
1150.92
1147.03
1145.54
1144.38
1143.92
1141.8
1137.98
1139.295
1141.62
1142.49
1139.57
1139.14
1138.405
1139.135
1140.05
1140.385
1139.51
1138.88
1139.725
1141.795
1141.795
1141.58
1139.995
1139.995
1138.6
1138.6
1138.0
1138.31
1138.59
1138.59
1136.985
1137.1
1138.61
1138.61
1138.61
1139.3
1138.17
1138.02
1141.0
1141.06
1140.135
1141.03
1142.62
1145.615
1144.77
1145.645
1146.715
1148.83
1147.935
1147.81
1148.3
1147.45
1145.81
1145.81
1145.81
1148.38
1148.38
1148.92
1148.92
1148.92
1148.92
1148.81
1148.47
1148.47
1147.6
1147.045
1145.74
1145.25
1148.31
1148.55
1151.0
1150.42
1150.13
1150.47
1150.01
1151.5
1152.45
1151.91
1151.48
1151.955
1151.52
1151.12
1151.12
1151.12
1151.48
1151.48
1151.48
1152.12
1152.12
1153.42
1152.0
1152.35
1152.18
1152.66
1153.11
1152.17
1152.17
1152.52
1153.145
1154.34
1153.3
1153.3
1153.5
1151.73
1152.29
1152.29
1153.835
1153.39
1153.65
1154.18
1154.18
1154.235
1154.235
1154.47
1155.33
1156.84
1156.78
1156.095
1156.53
1156.53
1155.11
1155.15
1154.27
1155.53
1154.74
1153.22
1154.27
1154.27
1155.88
1156.0
1156.0
1155.57
1155.57
1155.05
1155.14
1154.58
1154.58
1153.96
1153.19
1155.09
1155.14
1155.1
1155.93
1157.11
1156.94
1156.11
1156.6
1156.42
1156.44
1155.52
1155.52
1154.305
1154.64
1155.36
1155.08
1154.67
1154.41
1154.32
1153.62
1153.27
1154.54
1154.93
1155.03
1155.22
1156.46
1156.47
1156.47
1157.83
1157.34
1156.57
1155.47
1156.07
1158.33
1157.09
1157.02
1157.94
1158.15
1155.97
1155.975
1156.49
1158.12
1156.95
1158.21
1157.28
1157.03
1157.31
1156.01
1153.05
1152.67
1147.34
1147.425
1153.505
1160.11
1158.25
1159.62
1159.61
1159.84
1159.84
1156.57
1154.77
1155.34
1155.34
1154.555
1152.0
1151.5
1151.78
1150.715
1150.62
1155.41
1152.4
1154.29
1154.16
1154.16
1154.16
1155.41
1155.0
1155.48
1155.97
1155.9
1155.38
1154.69
1154.69
1152.7
1152.775
1151.3
1151.07
1151.07
1151.27
1150.9
1149.245
1149.315
1149.28
1150.74
1151.03
1152.575
1153.67
1153.8
1155.315
1155.715
1155.59
1153.78
1154.025
1155.92
1154.96
1155.01
1155.49
1156.99
1157.66
1158.675
1159.99
1159.99
1159.2
1159.365
1157.885
1159.57
1158.13
1157.08
1157.08
1158.3
1159.715
1158.355
1159.135
1159.135
1158.795
1158.03
1158.355
1159.155
1159.45
1158.44
1156.38
1155.605
1156.18
1156.18
1156.085
1156.085
1156.085
1157.865
1156.44
1158.03
1158.03
1155.22
1155.22
1156.96
1155.96
1156.08
1155.49
1152.665
1153.06
1152.51
1153.53
1155.41
1155.82
1155.45
1155.45
1153.96
1153.67
1154.72
1154.94
1154.955
1155.46
1156.5
1157.02
1158.15
1159.075
1158.98
1159.07
1159.07
1158.83
1158.1
1158.1
1157.42
1157.42
1156.77
1158.375
1158.055
1158.59
1158.59
1158.67
1157.9
1157.9
1157.99
1157.56
1157.11
1157.02
1157.02
1156.52
1156.35
1157.62
1158.58
1158.58
1158.58
1158.58
1158.32
1157.9
1157.9
1156.98
1156.98
1158.08
1158.42
1159.555
1159.555
1158.16
1157.555
1157.63
1157.63
1158.44
1159.33
1159.33
1159.33
1159.33
1156.035
1154.075
1154.865
1154.64
1154.62
1153.815
1153.35
1153.39
1153.39
1153.39
1153.42
1152.815
1152.815
1151.99
1151.99
1150.645
1150.9
1150.3
1151.91
1151.91
1151.91
1151.55
1151.55
1151.55
1151.55
1151.55
1151.55
1153.08
1153.08
1152.3
1152.3
1150.81
1150.165
1151.37
1151.37
1151.37
1151.37
1149.57
1149.57
1149.57
1148.42
1148.42
1148.42
1148.42
1149.28
1149.28
1149.28
1149.215
1149.215
1147.52
1146.885
1146.0
1146.51
1146.87
1147.57
1147.79
1148.59
1148.59
1150.655
1150.42
1150.42
1150.76
1149.55
1150.88
1150.88
1150.98
1151.02
1151.02
1151.02
1151.56
1154.41
1153.98
1153.98
1152.26
1152.93
1152.93
1152.69
1152.825
1152.825
1152.66
1152.66
1152.55
1152.48
1151.7
1151.33
1151.33
1151.33
1150.25
1151.475
1151.475
1151.475
1149.35
1149.35
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1148.27
1149.99
1151.03
1150.93
1149.72
1150.03
1150.03
1150.03
1149.59
1148.71
1148.71
1148.91
1148.91
1149.82
1150.96
1150.96
1149.0
1149.96
1149.96
1149.96
1149.96
1150.55
1150.55
1147.7
1148.44
1148.07
1148.19
1148.16
1148.66
1149.02
1148.345
1149.73
1149.73
1149.73
1148.33
1148.88
1148.88
1148.71
1147.54
1146.88
1148.16
1147.74
1147.73
1147.73
1147.73
1148.31
1148.38
1148.38
1150.07
1150.11
1149.82
1148.29
1148.025
1149.54
1150.11
1152.45
1152.68
1152.755
1152.12
1152.0
1152.0
1152.0
1152.0
1152.0
1151.56
1151.5
1151.5
1150.97
1149.84
1150.37
1150.42
1150.925
1150.7
1150.36
1149.44
1149.7
1149.35
1148.71
1148.71
1149.7
1149.36
1148.73
1148.25
1148.245
1148.325
1147.615
1147.215
1146.25
1145.53
1146.67
1145.5
1145.11
1145.425
1145.0
1145.31
1145.33
1146.155
1146.42
1147.52
1146.71
1146.65
1146.01
1147.44
1147.27
1147.42
1147.39
1147.45
1147.66
1146.95
1148.665
1148.85
1148.5
1149.64
1149.64
1146.82
1145.915
1145.35
1145.205
1146.06
1145.3
1145.0
1145.01
1144.57
1145.46
1132.36
1133.67
1133.33
1130.74
1129.65
1130.04
1130.23
1127.51
1126.9
1126.27
1126.96
1129.71
1128.46
1126.0
1126.13
1127.18
1126.63
1123.34
1123.34
1124.32
1123.435
1123.97
1123.96
1123.62
1122.49
1122.21
1122.21
1117.12
1118.605
1119.935
1121.43
1122.67
1118.63
1118.48
1118.22
1119.74
1118.34
1118.33
1121.0
1120.56
1119.46
1121.265
1120.31
1121.74
1119.87
1118.98
1117.53
1117.265
1120.635
1122.32
1122.69
1123.57
1122.92
1124.62
1124.62
1123.49
1124.29
1124.29
1122.12
1122.12
1124.44
1122.93
1123.26
1123.26
1121.94
1121.915
1123.93
1124.01
1124.01
1124.01
1124.01
1122.795
1122.795
1124.555
1123.65
1123.175
1124.88
1125.3
1125.3
1122.99
1124.47
1124.49
1123.76
1124.27
1123.11
1122.02
1122.02
1121.0
1119.99
1121.45
1121.45
1121.77
1121.77
1121.77
1118.72
1118.195
1118.45
1118.45
1115.715
1115.0
1113.58
1116.0
1115.45
1116.64
1116.225
1115.64
1115.815
1116.01
1115.72
1115.465
1114.54
1114.54
1114.54
1115.15
1115.175
1116.5
1116.92
1118.07
1119.325
1119.98
1118.605
1117.95
1120.0
1120.345
1119.29
1119.62
1118.25
1117.75
1117.93
1118.45
1120.25
1120.88
1120.22
1120.19
1120.195
1119.72
1118.93
1120.325
1122.07
1122.07
1122.15
1122.01
1120.97
1120.02
1120.33
1119.965
1119.965
1119.965
1120.21
1118.21
1118.59
1118.71
1117.585
1118.2
1118.2
1117.32
1116.12
1115.18
1116.61
1117.15
1118.33
1120.525
1120.695
1120.24
1120.03
1121.85
1122.79
1123.87
1123.2
1124.495
1123.79
1123.79
1123.12
1123.12
1123.12
1121.07
1122.24
1121.21
1120.18
1119.69
1119.51
1119.165
1119.935
1120.34
1120.72
1120.72
1120.78
1119.83
1119.83
1119.83
1121.345
1121.66
1121.73
1119.905
1120.7
1121.06
1120.8
1120.8
1119.94
1120.04
1120.29
1121.56
1120.73
1120.13
1120.22
1121.38
1121.405
1121.0
1120.55
1120.55
1120.55
1120.55
1117.51
1116.7
1117.32
1118.19
1118.19
1118.19
1121.695
1122.14
1123.36
1124.27
1125.95
1126.26
1126.275
1126.275
1125.64
1125.64
1126.22
1127.94
1128.02
1127.83
1128.65
1128.65
1128.94
1127.67
1126.615
1125.82
1125.82
1127.11
1126.22
1126.29
1124.42
1126.91
1126.43
1126.6
1125.0
1125.0
1124.49
1124.49
1124.49
1121.78
1121.78
1121.26
1121.26
1124.29
1124.29
1123.135
1123.135
1123.135
1123.075
1123.075
1122.24
1122.02
1122.02
1122.02
1121.83
1121.83
1121.47
1121.3
1121.3
1121.855
1122.38
1122.38
1122.38
1120.27
1120.27
1120.825
1120.825
1120.825
1118.03
1118.03
1117.94
1115.83
1116.4
1116.4
1116.4
1116.4
1116.4
1116.4
1117.935
1119.02
1118.81
1119.01
1119.42
1119.42
1118.92
1118.79
1118.79
1118.79
1123.72
1122.09
1122.315
1122.315
1120.295
1120.32
1119.29
1119.29
1118.03
1117.48
1117.48
1117.48
1116.83
1116.0
1113.98
1114.19
1114.695
1114.695
1114.715
1112.75
1115.62
1115.15
1116.61
1116.47
1116.47
1115.07
1115.22
1116.63
1116.51
1115.09
1114.975
1115.115
1114.67
1115.48
1117.0
1116.41
1114.95
1112.09
1111.715
1111.4
1109.28
1111.44
1107.38
1106.88
1107.01
1107.93
1108.58
1107.25
1107.08
1105.54
1107.74
1109.255
1108.97
1109.15
1109.15
1107.38
1106.75
1108.38
1108.91
1109.78
1109.72
1108.105
1109.42
1107.915
1108.1
1107.57
1107.315
1106.1
1104.09
1104.1
1103.02
1102.36
1101.55
1103.56
1103.37
1101.87
1100.53
1105.73
1104.915
1108.81
1104.22
1104.16
1103.08
1102.4
1098.755
1094.03
1094.43
1095.44
1094.82
1092.61
1081.0
1087.69
1085.37
1092.16
1089.12
1088.94
1087.63
1088.8
1086.45
1085.01
1085.57
1084.09
1087.83
1084.96
1086.0
1092.14
1092.49
1094.01
1099.29
1101.2
1101.16
1109.045
1108.45
1113.805
1113.41
1112.0
1113.27
1113.95
1113.86
1112.43
1105.59
1105.28
1104.695
1104.24
1099.19
1098.62
1099.22
1095.03
1093.545
1097.9
1099.96
1097.975
1094.94
1099.315
1097.94
1094.59
1091.5
1091.035
1088.16
1091.66
1097.3
1093.995
1094.035
1094.5
1091.73
1091.73
1093.35
1095.7
1095.7
1095.95
1098.75
1100.695
1099.85
1098.87
1095.97
1096.65
1097.09
