AVGO
248.93
248.93
248.835
248.835
248.84
248.84
248.84
248.84
248.89
249.0
248.965
248.97
249.0
249.0
249.2
249.37
249.37
249.37
249.605
249.605
249.605
249.75
249.81
249.92
249.94
250.295
250.295
250.23
250.34
250.48
250.48
250.72
250.72
250.8
250.9
251.02
251.02
251.14
250.98
250.955
251.0
251.0
251.0
250.995
250.995
250.985
251.005
250.96
250.88
250.78
250.57
250.53
250.53
250.31
250.33
250.095
250.12
250.3
250.39
250.41
250.41
250.495
250.5
250.68
250.68
250.74
250.86
250.8
250.8
250.855
250.98
250.97
251.005
251.005
251.05
251.05
251.18
251.09
251.17
251.26
251.23
251.23
251.23
251.195
251.195
251.16
251.15
251.145
251.145
251.145
251.145
250.875
250.875
250.78
250.8
250.8
250.72
250.72
250.72
250.57
250.53
250.63
250.63
250.675
250.675
250.7
250.61
250.535
250.545
250.545
250.57
250.57
250.49
250.49
250.33
250.41
250.41
250.24
250.24
250.24
250.24
250.24
250.18
250.18
250.18
250.165
250.17
250.11
250.06
250.06
250.21
250.21
250.185
250.185
250.27
250.21
250.21
250.25
250.25
250.25
250.3
250.3
250.3
250.16
250.16
250.25
250.17
250.27
250.27
250.27
250.27
250.16
250.16
250.25
250.165
250.165
250.165
250.215
250.215
250.24
250.17
250.09
250.1
250.12
250.12
250.12
250.12
250.18
250.03
250.03
250.19
250.19
250.19
250.19
250.12
249.9
249.93
250.04
250.085
250.085
250.085
250.05
249.83
249.83
249.875
249.805
249.805
249.805
249.805
249.805
249.665
249.63
249.415
249.43
249.43
249.26
249.26
249.31
249.26
249.27
249.17
249.25
249.36
249.36
249.36
249.1
249.13
249.17
249.17
249.06
248.99
249.09
249.09
248.92
248.92
248.935
249.05
249.015
249.035
248.98
248.68
248.71
248.71
248.96
249.05
249.14
249.12
249.27
249.19
249.36
249.305
249.305
249.19
249.18
249.25
249.25
249.25
249.255
249.42
249.43
249.36
249.36
249.36
249.38
249.38
249.33
249.28
249.23
249.33
249.14
249.23
249.18
249.355
247.78
248.77
247.79
247.07
248.11
248.15
248.36
247.96
247.88
248.04
247.78
247.59
247.515
248.25
248.14
248.5
248.605
248.29
248.29
248.23
248.19
248.72
249.04
249.0
249.52
249.535
249.63
249.13
249.16
249.01
248.82
248.6
248.6
248.795
248.89
248.74
248.88
248.5
248.5
248.5
248.32
248.08
248.195
248.195
248.53
248.53
248.52
248.52
248.52
248.52
248.7
248.7
248.75
248.86
248.9
248.74
248.87
248.99
249.0
249.0
248.825
248.765
248.775
248.74
248.7
248.82
248.94
248.89
248.97
248.9
248.74
248.34
248.29
248.35
248.4
248.4
248.78
248.78
248.79
248.79
248.79
248.75
248.75
248.81
248.78
248.66
248.66
248.63
248.63
248.555
248.43
248.43
248.43
248.81
248.81
248.81
248.81
248.81
248.64
248.585
248.34
248.34
247.95
247.95
248.015
248.025
248.19
247.94
248.16
248.23
248.23
248.1
248.1
248.0
248.265
248.265
248.265
248.265
248.045
247.835
247.95
247.95
247.615
247.38
247.67
247.45
247.45
247.19
247.06
246.94
246.825
246.97
246.97
246.91
246.8
246.92
246.92
247.03
247.03
246.9
246.78
246.91
246.93
246.93
246.97
246.965
246.965
246.84
246.76
246.76
246.84
246.84
246.82
246.78
246.77
246.43
246.93
246.62
246.81
246.905
246.755
246.755
246.755
246.85
246.7
246.7
246.7
246.7
246.34
246.735
246.84
246.8
246.6
246.58
246.67
246.81
246.44
246.56
246.51
246.65
246.65
246.56
246.54
246.74
246.84
247.095
247.045
247.025
247.08
247.08
246.97
247.045
247.045
247.13
247.035
247.02
247.09
247.23
247.255
247.255
247.35
247.35
247.305
247.1
247.1
246.96
246.86
246.86
246.9
246.87
246.845
246.895
246.895
246.83
246.87
247.16
246.985
246.95
247.07
247.07
247.18
246.98
247.04
246.715
246.715
246.77
246.975
246.975
246.73
246.75
246.75
246.8
246.81
246.74
246.95
246.91
247.14
247.16
247.16
247.16
247.16
247.1
247.1
246.985
247.04
247.29
247.09
247.09
247.34
247.34
247.35
247.265
247.53
247.53
247.31
247.235
247.14
247.245
247.12
247.135
247.1
246.98
247.1
246.89
246.725
246.67
246.855
246.77
246.85
246.85
246.94
247.06
246.85
246.85
246.89
246.83
247.0
247.11
247.245
247.29
247.07
247.17
247.31
246.99
246.99
246.61
246.7
246.7
246.89
246.79
246.61
246.88
246.88
247.09
247.09
246.995
247.15
247.23
247.23
247.42
247.36
247.72
247.43
247.44
247.44
247.675
248.06
248.39
248.4
248.6
248.6
248.19
248.19
248.19
248.26
248.39
248.39
248.26
248.28
248.26
248.26
248.26
248.3
248.3
248.25
248.46
248.46
248.37
248.355
248.46
248.325
248.27
248.415
248.335
248.405
248.43
248.58
248.53
248.535
248.54
248.455
248.51
248.45
248.45
248.52
248.44
248.395
248.405
248.405
248.51
248.42
248.595
248.64
248.455
248.45
248.465
248.58
248.535
248.49
248.49
248.53
248.46
248.35
248.2
248.19
247.935
247.935
247.98
248.09
248.09
248.06
248.06
248.22
248.2
248.26
248.4
248.555
248.53
248.66
248.66
248.18
248.16
248.14
248.26
248.31
248.1
247.89
248.05
248.05
248.16
249.59
248.86
248.86
248.83
249.265
249.01
249.01
249.805
249.805
249.63
249.85
250.02
249.6
249.6
249.11
249.41
249.58
249.9
249.9
249.5
249.37
249.02
248.76
248.76
248.93
248.72
248.89
248.805
248.73
248.67
248.63
248.63
248.63
248.86
248.86
248.61
248.7
248.69
248.28
248.09
247.84
247.86
247.93
248.0
247.92
247.62
247.885
248.185
248.185
247.72
248.02
248.02
248.02
247.88
248.16
248.335
248.665
248.57
248.54
248.56
248.61
248.51
248.25
248.25
247.95
247.955
248.18
248.26
248.26
248.26
247.85
247.85
247.85
247.45
247.345
247.345
247.07
247.48
247.09
246.975
246.82
246.78
247.04
246.895
246.82
246.57
246.865
246.83
246.955
247.155
247.13
247.055
246.815
246.97
246.97
246.65
246.51
246.42
246.0
246.0
245.78
245.58
245.89
245.7
245.7
245.91
245.51
245.28
244.93
245.0
245.15
245.15
245.15
245.22
245.12
245.345
245.315
245.24
245.04
244.81
244.81
244.81
244.805
244.735
244.735
244.93
244.98
244.97
245.06
244.87
244.64
244.45
244.45
244.48
244.48
244.52
244.29
244.16
244.16
244.16
244.6
244.19
244.25
244.55
244.33
244.45
244.69
244.32
244.56
244.52
244.725
244.8
244.87
244.78
244.91
244.86
244.74
244.98
244.87
244.78
244.8
244.73
244.75
244.64
244.74
244.74
244.65
244.67
244.67
244.67
244.67
244.65
244.65
244.7
244.67
244.67
244.53
244.62
244.62
244.76
244.59
244.59
244.59
244.28
244.22
244.065
244.08
243.97
243.94
244.42
244.11
243.985
244.16
244.08
244.32
244.42
244.31
244.24
244.005
244.17
244.18
244.07
244.0
244.01
244.01
243.9
243.885
244.005
243.835
243.85
243.65
243.2
243.21
243.595
243.795
243.49
243.505
243.59
243.39
243.39
243.27
243.23
243.19
243.105
243.21
243.15
243.4
243.33
243.3
243.335
243.225
243.07
243.065
243.01
242.93
242.93
242.94
242.52
242.61
242.57
242.71
242.75
242.67
242.66
242.495
242.505
242.53
242.6
242.55
242.56
242.96
243.01
243.34
243.51
243.56
243.44
243.445
243.485
243.31
243.5
243.805
243.5
243.34
243.36
243.54
243.5
243.505
243.505
243.265
243.0
243.035
242.955
243.26
243.21
243.21
243.63
243.72
243.66
243.53
243.57
243.67
243.945
244.095
244.13
244.02
243.94
243.71
243.7
243.97
244.25
244.25
244.41
244.245
244.15
244.315
244.265
244.25
244.115
244.57
244.74
244.91
244.92
245.0
244.955
244.785
244.58
244.58
244.58
244.65
244.815
244.855
244.81
245.0
245.035
244.87
244.87
244.91
244.91
244.91
245.055
244.985
244.88
244.88
244.88
244.925
244.885
244.595
244.7
244.83
245.02
244.9
244.85
244.84
245.025
245.025
245.045
245.155
245.155
245.155
245.105
244.955
244.955
244.785
244.86
244.885
244.885
244.765
244.86
244.78
244.835
244.68
244.68
244.68
244.68
244.835
244.78
244.64
244.505
244.62
244.49
244.45
244.37
244.495
244.435
244.22
244.28
244.34
244.42
244.385
244.285
244.365
244.35
244.23
244.395
244.65
244.92
245.0
245.0
244.9
245.005
244.91
244.795
244.845
244.56
244.75
244.78
244.37
244.48
244.05
244.14
243.01
243.01
243.01
242.505
241.95
241.85
241.95
241.88
241.99
242.63
242.63
242.74
243.21
243.27
243.61
243.93
243.93
244.09
244.19
244.92
245.25
244.965
245.23
245.09
244.97
244.97
244.55
244.55
244.14
244.1
244.1
244.1
244.37
244.43
244.7
244.82
244.8
244.68
244.84
245.01
245.01
245.01
245.04
244.86
244.97
244.96
245.17
245.25
245.25
244.57
244.57
244.57
244.98
244.98
244.98
245.33
245.33
245.075
244.99
245.01
245.03
245.05
244.975
244.765
244.765
244.3
244.26
244.46
244.69
244.51
244.51
244.805
244.64
244.64
244.14
244.16
244.16
244.035
244.035
244.035
244.15
244.15
244.25
244.2
244.24
244.24
244.295
244.295
244.295
244.41
244.41
244.135
244.08
244.07
244.07
244.07
244.07
243.94
243.89
243.89
244.16
244.16
244.16
244.16
243.89
243.68
243.585
243.53
243.74
243.855
243.61
243.61
243.61
243.61
243.73
243.73
243.17
243.17
243.19
243.185
242.995
242.995
242.84
242.75
242.66
242.78
242.86
242.58
242.58
242.57
242.57
241.82
241.78
241.76
241.555
241.48
241.21
241.23
241.595
241.51
241.81
241.82
241.82
241.715
241.89
241.62
241.745
241.685
241.53
241.93
241.57
241.57
241.8
241.9
241.97
241.97
241.74
241.6
241.865
241.73
241.675
241.525
241.525
241.19
241.19
241.19
241.19
241.315
241.18
241.41
241.43
241.43
241.43
241.9
241.98
241.98
241.88
242.0
242.0
242.15
242.265
242.07
242.11
241.85
241.735
241.735
241.73
241.73
241.73
241.73
241.54
241.54
241.87
241.785
241.785
242.09
241.76
241.77
241.855
241.695
241.685
241.66
241.66
241.745
241.745
241.6
241.32
241.29
241.29
241.06
241.15
241.15
241.15
241.35
241.69
241.695
241.58
241.62
241.62
241.75
241.75
241.75
241.53
241.19
241.2
240.99
240.99
240.95
240.785
240.785
241.03
240.89
240.83
240.83
240.67
240.81
240.81
240.73
240.73
240.72
240.77
240.77
240.77
241.125
241.12
241.12
241.3
241.28
241.56
241.67
242.0
241.93
241.78
241.78
241.83
241.89
241.87
241.7
241.7
241.7
241.71
241.795
241.85
241.9
241.9
241.695
241.695
241.695
241.53
241.5
241.45
241.45
241.74
242.19
242.055
242.09
242.13
242.0
242.05
242.32
242.215
242.22
242.28
242.145
242.135
242.165
242.04
242.04
241.81
241.84
241.83
242.0
242.0
241.94
242.02
242.28
242.3
242.3
242.3
242.3
242.64
242.66
242.56
242.67
242.66
242.66
242.62
242.62
242.62
242.79
242.72
242.72
242.755
242.74
242.74
242.74
242.63
242.63
242.7
242.7
242.63
242.63
242.745
242.575
242.575
242.58
242.79
242.79
242.71
242.55
242.48
242.86
242.95
242.8
242.81
242.81
242.5
242.8
242.67
242.67
242.58
242.58
242.58
242.64
242.625
242.625
242.66
242.62
242.62
242.67
242.435
242.64
242.64
242.49
242.27
242.3
242.24
242.18
242.0
242.1
242.03
242.325
242.325
242.46
242.46
242.29
242.195
242.28
242.29
242.31
242.37
242.28
242.28
242.21
242.265
242.28
242.21
242.125
241.97
241.965
241.9
242.08
241.99
241.69
241.41
241.62
241.37
241.33
241.36
241.36
241.29
241.29
241.29
241.29
242.04
241.78
241.4
241.73
242.26
242.56
242.325
242.06
242.03
242.26
242.335
242.37
242.41
242.22
242.22
242.72
242.72
243.06
242.89
243.27
243.5
243.92
243.51
243.51
243.51
243.51
244.17
243.95
243.56
243.37
243.09
243.1
242.96
243.19
242.88
242.88
243.12
243.01
243.04
242.99
243.14
243.29
243.33
243.46
243.565
243.97
244.14
244.14
244.42
244.42
244.42
244.665
244.65
244.46
244.62
244.62
244.84
244.86
244.9
244.88
244.91
244.95
244.94
244.99
244.95
244.835
244.61
244.16
244.38
244.38
244.35
244.35
244.325
244.32
244.2
244.12
244.04
243.86
243.35
243.42
243.49
243.55
243.55
243.55
243.64
243.43
243.43
243.0
243.06
243.01
243.0
243.06
242.9
242.9
242.95
242.68
242.63
242.63
242.87
242.91
243.0
243.065
243.065
243.065
243.29
243.35
243.4
243.44
243.55
243.58
243.68
243.675
243.76
243.825
243.825
243.88
243.88
243.74
243.73
243.73
243.72
243.73
243.99
244.06
244.075
243.99
244.06
244.06
244.06
244.32
244.29
244.16
244.25
244.06
244.25
244.31
244.37
244.255
244.25
244.16
244.16
244.545
244.545
244.14
244.11
244.055
243.865
244.235
244.28
244.22
244.22
244.28
244.27
244.38
244.4
244.17
243.92
243.92
243.92
244.02
243.92
244.01
244.01
244.22
244.02
244.02
244.1
244.225
244.25
244.25
243.87
243.9
244.09
244.09
244.09
244.09
244.09
244.09
244.09
243.5
243.29
243.5
243.5
243.5
243.45
243.47
243.47
243.38
243.27
243.22
243.22
242.83
243.34
243.31
243.16
243.16
243.16
243.0
243.14
243.17
243.17
243.26
243.24
243.24
243.25
243.25
243.05
243.07
242.9
242.9
242.87
242.95
243.22
243.41
243.44
243.555
243.555
243.58
243.55
243.6
243.6
243.6
243.6
243.6
243.6
243.69
243.69
243.69
243.69
244.16
244.1
244.1
244.1
243.83
243.795
243.9
243.75
243.75
243.75
243.765
243.735
243.63
243.63
243.49
243.3
243.39
243.39
243.605
243.605
243.3
243.3
243.35
243.52
243.65
243.55
243.685
243.72
243.72
243.77
243.77
243.73
243.92
243.92
244.05
244.12
243.91
243.78
243.72
243.72
243.72
243.985
243.94
244.11
244.25
244.27
244.55
244.65
244.57
244.75
244.75
244.845
244.675
244.675
244.675
244.62
244.44
244.51
244.51
244.575
244.56
244.54
244.54
244.58
244.79
244.78
244.89
244.89
244.66
244.76
244.76
244.76
244.59
244.69
244.67
244.735
244.77
244.77
244.77
244.77
245.0
245.0
244.89
244.89
244.9
244.9
245.03
245.0
245.015
245.475
245.425
245.5
245.53
245.69
245.63
245.35
245.355
245.26
245.37
245.325
245.325
245.165
245.1
245.045
245.01
245.08
245.03
244.945
244.815
244.91
244.97
245.04
245.0
244.89
244.985
244.89
244.985
244.93
244.92
244.84
244.69
244.615
244.6
244.8
244.69
244.91
244.96
244.92
244.955
244.95
244.95
244.97
244.98
244.95
244.97
244.95
244.94
244.855
244.98
244.97
244.94
244.85
244.96
244.965
244.99
244.975
245.05
244.82
244.76
244.61
244.595
244.67
244.5
244.56
244.58
244.675
244.64
242.305
243.09
243.83
244.73
244.73
243.66
244.8
244.47
244.07
244.24
244.11
244.0
243.18
243.19
242.83
242.86
242.915
243.01
242.42
242.42
241.33
241.82
241.65
241.33
240.69
240.81
240.46
239.77
240.32
239.83
240.6
240.41
240.06
239.14
239.21
239.36
239.27
239.83
239.87
239.83
239.59
240.42
240.13
240.405
240.045
240.085
239.795
239.795
239.68
240.02
240.42
240.445
240.48
240.56
240.515
240.45
240.47
240.645
240.36
240.71
240.98
240.8
239.87
238.58
239.05
238.145
236.95
236.31
236.73
236.63
237.455
237.11
237.41
237.98
237.27
237.27
236.87
237.215
237.605
237.605
236.88
236.72
237.41
237.41
237.41
237.41
237.41
237.48
237.36
237.36
237.36
236.945
237.625
237.625
236.55
235.16
235.23
235.23
235.81
236.36
236.71
236.71
236.91
237.04
236.17
236.4
236.4
236.51
236.51
236.0
235.35
235.54
235.54
235.54
236.37
236.435
236.435
236.63
236.63
237.26
237.26
237.475
237.36
236.86
236.86
236.86
236.86
236.86
236.86
236.86
237.37
237.83
238.49
238.335
238.51
237.92
238.23
238.68
238.81
238.7
238.93
238.52
238.675
238.44
238.44
238.36
238.36
238.53
238.94
238.525
238.55
238.76
238.62
238.46
238.46
238.7
238.24
237.82
238.01
238.49
238.42
238.42
239.19
239.72
240.32
240.87
240.55
240.555
240.88
241.585
241.57
241.56
241.35
240.89
240.765
240.96
240.96
240.88
240.65
240.55
240.55
240.16
240.1
239.965
240.07
239.8
239.355
239.26
239.43
239.18
238.83
238.85
238.89
238.65
238.935
238.935
239.07
239.07
238.98
238.99
238.95
239.14
238.965
239.07
239.07
239.12
238.91
239.02
238.64
238.505
238.505
238.21
237.82
237.55
237.89
237.81
238.15
238.3
238.39
238.33
238.26
238.69
238.98
238.92
238.92
239.04
238.525
238.62
238.71
238.53
238.37
238.44
238.58
238.88
238.92
239.36
239.15
239.08
239.42
239.18
238.975
238.99
238.92
239.0
239.25
239.4
238.88
238.73
238.65
238.45
238.67
237.94
237.84
238.08
238.185
238.59
238.5
238.13
238.16
237.97
237.995
238.09
238.255
238.05
238.05
238.215
238.04
237.96
237.285
237.7
238.07
237.41
237.62
237.62
237.64
237.64
237.1
237.25
236.85
236.64
237.05
236.84
236.73
236.56
236.44
236.6
236.925
237.4
237.26
237.26
237.09
236.95
237.07
236.86
237.33
236.84
236.95
236.83
237.01
237.26
237.26
237.5
237.29
237.2
237.24
236.96
236.9
236.97
236.97
236.47
236.32
236.36
236.44
236.41
236.69
236.68
236.93
236.825
236.83
236.62
236.34
236.17
236.27
236.0
236.0
236.06
235.98
236.38
236.42
236.42
236.47
236.41
236.395
235.75
235.81
235.89
235.93
235.25
235.49
235.275
234.55
235.1
234.72
234.31
234.67
234.88
235.24
234.95
234.89
234.42
234.955
235.23
235.31
235.5
235.09
234.79
234.79
235.08
235.37
235.81
235.56
235.48
235.25
235.09
235.2
234.94
234.9
234.765
234.765
234.49
233.915
233.69
233.88
233.84
233.66
234.01
233.94
234.1
234.68
235.23
234.15
234.04
233.24
233.43
233.17
232.22
232.36
232.125
232.0
232.0
233.75
234.49
235.175
234.07
233.885
232.0
231.49
231.38
229.06
229.4
229.36
229.22
228.85
229.45
228.48
229.375
230.57
231.28
231.01
232.16
232.36
232.52
232.7
232.72
232.905
233.0
232.98
233.26
233.26
233.49
233.08
233.47
234.37
234.37
233.85
233.9
234.05
234.05
234.26
235.1
235.32
235.32
234.8
234.8
234.23
233.95
233.59
233.45
233.45
233.7
233.72
234.14
233.85
233.85
233.45
234.04
234.04
234.06
234.195
234.59
234.72
235.0
234.97
234.4
234.95
235.325
234.94
235.1
235.12
234.49
234.49
234.15
234.1
234.16
234.075
234.05
234.05
233.96
233.96
233.46
234.1
234.1
234.08
234.15
234.175
234.385
234.3
234.02
234.125
233.94
233.94
233.94
233.6
233.61
232.34
232.34
232.78
233.01
232.9
232.9
232.9
232.9
232.35
232.35
232.04
232.13
232.6
233.02
232.72
232.78
232.89
233.275
233.39
233.7
233.57
233.75
233.67
233.69
233.94
233.82
233.82
232.69
232.28
232.7
233.0
232.98
232.31
232.3
232.3
232.8
233.12
233.02
232.565
233.0
232.93
233.1
233.42
233.67
233.76
233.76
234.31
234.265
234.39
234.8
234.14
234.14
233.975
233.975
234.06
233.38
233.27
233.57
233.81
233.84
233.84
233.39
233.8
233.8
233.1
232.7
232.98
232.98
232.98
232.83
233.545
233.6
233.68
233.81
233.64
233.98
234.22
234.27
234.07
233.935
234.35
234.0
234.34
234.27
233.84
233.69
233.38
233.355
233.595
233.76
233.3
233.66
233.46
233.29
233.435
233.27
233.34
233.45
233.34
233.83
233.86
233.62
233.32
233.34
233.16
232.96
232.62
232.66
232.96
233.02
233.32
233.05
233.33
233.35
233.21
233.21
232.88
232.87
232.79
232.92
232.7
232.78
232.78
233.05
233.06
233.07
232.85
233.01
232.97
233.47
233.59
233.6
233.99
234.02
234.01
233.78
233.605
233.72
233.75
233.75
233.43
233.47
232.98
233.31
233.49
233.29
233.56
233.49
233.18
233.2
233.145
233.29
233.16
233.27
233.36
233.61
233.66
233.57
233.35
232.885
232.99
232.85
232.77
233.005
232.99
232.855
232.56
232.21
232.13
232.49
232.46
232.66
232.68
232.84
233.07
233.24
233.18
233.18
232.83
232.62
233.19
233.27
233.22
232.935
232.67
232.54
232.54
232.07
231.82
231.51
231.82
231.8
231.78
231.78
231.78
231.74
231.73
231.73
232.235
231.95
231.6
231.52
231.55
231.79
232.15
231.79
231.3
231.38
231.26
231.22
231.16
230.7
230.29
230.4
230.59
230.42
230.07
229.475
229.13
229.1
228.5
228.02
227.82
229.07
229.215
229.32
229.28
229.3
229.87
229.48
229.48
229.09
229.17
228.5
228.63
229.0
228.93
228.75
228.83
229.08
229.86
229.46
229.22
229.01
229.24
228.82
228.5
228.45
228.47
228.81
229.6
230.14
231.18
231.88
231.34
231.21
231.685
231.52
231.52
231.47
232.02
232.21
232.4
231.94
231.94
231.81
231.26
231.5
231.5
231.88
231.88
231.365
230.61
231.225
231.86
231.55
231.14
231.2
231.04
231.19
230.17
230.2
230.2
229.64
229.27
228.99
228.96
229.54
229.4
229.57
229.08
229.54
229.46
229.33
229.2
229.03
235.215
235.36
234.83
234.24
234.24
234.15
235.29
234.755
234.75
234.89
234.965
234.965
234.42
234.42
234.35
234.61
234.22
234.27
234.005
234.21
234.13
234.055
234.04
234.305
234.305
234.52
234.77
234.495
234.52
234.22
233.98
233.98
234.21
234.51
234.38
234.07
234.14
233.98
234.07
234.07
233.98
234.02
233.72
233.72
232.99
233.0
232.995
233.24
233.19
233.0
233.15
232.975
233.22
233.3
233.3
232.99
232.93
233.175
233.09
232.94
232.94
232.94
232.75
232.61
232.67
232.78
233.18
233.32
233.48
233.05
232.91
232.99
232.99
232.73
232.69
232.61
232.78
232.78
232.435
232.43
232.52
233.24
232.77
232.91
233.01
232.98
232.98
232.98
232.44
232.44
232.44
232.295
231.855
231.915
231.57
231.19
231.775
231.8
231.76
232.105
232.03
232.03
232.03
232.0
232.0
232.0
232.0
231.99
232.07
232.12
232.12
232.0
232.03
231.96
231.97
232.27
231.98
232.11
232.11
232.11
232.11
232.14
232.0
231.82
232.01
231.79
231.5
231.41
231.39
231.3
231.3
231.05
230.64
230.74
230.84
230.475
229.755
230.17
230.14
230.15
230.14
230.26
230.18
230.17
230.17
230.29
230.93
230.93
230.93
230.89
230.03
229.9
229.9
230.05
230.12
229.94
230.25
230.21
230.21
230.2
229.81
229.66
229.78
229.78
229.78
230.33
230.39
230.39
230.56
230.75
230.37
230.37
230.305
230.595
230.65
230.65
230.46
230.34
230.33
230.73
230.73
230.61
230.655
230.69
230.57
230.6
230.6
230.3
230.24
230.26
230.15
229.77
229.77
229.59
229.55
229.31
229.58
229.495
229.505
229.18
229.18
229.36
229.25
229.25
229.92
229.97
230.05
230.29
230.29
230.02
230.02
230.09
230.09
230.78
231.105
231.32
231.32
231.59
231.53
231.74
231.98
231.98
231.98
231.32
231.32
231.37
230.88
230.91
230.91
230.91
231.25
231.25
231.51
231.59
231.54
231.54
231.68
231.68
231.68
231.21
231.21
230.85
230.95
231.06
230.94
230.94
230.94
230.56
230.56
230.92
231.17
231.01
230.855
230.3
230.48
230.68
230.85
230.93
231.05
231.05
231.05
231.05
231.06
230.54
230.9
230.9
230.58
230.97
231.05
230.9
230.5
230.39
230.1
230.22
230.22
230.61
230.73
230.73
230.45
230.45
230.0
229.83
229.83
229.75
229.75
230.02
229.97
230.25
230.51
230.6
230.31
230.31
230.31
230.31
230.29
230.24
230.21
230.21
230.21
230.21
231.28
231.28
231.28
230.3
230.3
230.3
230.3
230.3
230.39
230.67
230.64
230.48
230.48
230.48
230.35
230.395
230.395
230.445
230.825
230.91
231.265
231.265
231.3
231.31
231.7
231.79
231.79
232.21
232.27
231.93
232.235
232.12
232.12
232.12
231.85
232.18
231.95
232.005
232.42
232.42
232.42
232.42
232.64
232.64
232.59
232.59
232.31
232.31
232.11
231.98
232.22
232.24
232.295
232.41
232.6
232.91
233.14
232.93
232.93
233.03
232.78
232.78
232.92
232.97
233.04
232.82
232.71
232.565
232.54
232.415
232.765
232.58
233.12
233.1
233.33
233.44
233.03
