ULTA
279.26
279.26
279.26
279.26
279.26
279.26
279.26
278.49
278.19
278.19
278.19
277.97
278.06
278.06
278.06
277.84
277.84
277.84
277.84
277.95
277.95
277.95
277.95
277.95
277.95
277.95
277.95
277.95
277.34
277.375
277.375
277.375
277.23
277.23
277.23
277.23
278.245
278.205
278.205
278.205
278.205
278.205
278.205
278.125
278.62
278.62
278.405
278.405
278.31
278.31
278.31
278.43
278.43
278.48
278.48
278.2
278.2
278.36
278.225
278.225
278.225
278.225
278.135
278.135
278.07
278.195
278.38
278.26
278.26
278.26
278.26
278.26
278.26
278.26
278.26
278.26
278.12
278.12
278.12
278.12
278.12
278.12
278.12
277.65
277.4
277.4
277.4
277.19
277.19
277.19
277.105
277.105
276.81
276.98
277.055
277.055
277.055
277.35
277.35
277.35
277.35
277.35
277.35
277.69
277.79
277.79
277.79
277.79
277.79
277.79
277.69
277.615
277.615
277.615
277.615
277.615
277.35
277.35
277.35
277.35
277.35
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
277.665
278.23
278.245
278.245
278.245
278.245
278.2
278.2
278.2
278.2
278.2
278.89
278.89
278.89
278.89
278.89
278.89
279.12
279.12
279.0
279.065
279.065
279.065
279.07
279.07
279.07
279.07
279.21
279.21
279.3
279.3
279.3
279.3
279.3
279.3
279.3
279.045
279.045
279.155
279.155
279.155
279.25
279.25
279.25
279.25
279.25
279.63
279.63
279.63
279.63
279.86
279.86
279.9
279.93
279.93
279.93
279.99
279.96
279.96
279.96
279.96
280.0
280.0
280.0
280.0
280.0
280.0
279.74
279.645
279.645
279.645
279.645
279.645
279.585
279.555
279.555
279.465
279.47
279.47
279.415
279.405
279.405
279.405
279.415
279.245
279.245
279.24
279.24
279.24
279.24
279.24
279.005
279.005
279.005
279.005
278.895
278.895
278.895
278.895
278.75
278.75
278.75
278.75
278.75
278.64
278.64
278.515
278.41
278.41
278.41
278.41
278.49
278.49
278.49
278.49
278.49
278.49
278.14
278.14
278.125
278.125
278.125
278.125
278.125
278.125
278.125
278.125
278.125
278.305
278.305
278.305
278.305
278.305
278.305
278.305
278.305
278.2
278.2
278.24
278.24
278.24
278.59
278.59
278.59
278.9
278.9
278.9
278.9
278.9
278.9
278.9
278.655
278.655
278.655
278.47
278.47
278.64
278.6
278.6
278.6
278.89
278.89
278.89
278.9
279.13
279.02
279.02
279.27
279.27
279.18
279.18
279.18
279.28
279.375
279.3
279.3
279.43
279.545
279.545
279.535
279.395
279.395
279.51
279.77
279.95
279.95
279.795
279.795
279.795
279.61
279.61
279.61
279.61
279.61
279.61
279.265
279.265
279.265
279.265
279.265
279.29
279.29
279.29
278.89
278.89
278.775
278.785
278.685
278.49
278.5
278.57
278.57
278.57
278.57
278.57
278.35
278.35
278.4
278.4
278.635
278.63
278.63
279.04
278.97
279.15
278.94
278.91
279.015
279.025
279.24
279.23
279.24
279.035
279.005
278.915
278.91
281.04
281.04
280.08
280.08
280.08
280.08
280.08
280.08
280.08
280.08
280.08
280.08
280.08
278.08
278.18
278.48
278.21
278.21
277.66
277.66
277.66
277.66
278.425
278.425
278.425
278.02
278.02
278.02
278.02
278.02
278.02
278.02
278.02
278.02
278.02
274.98
274.98
275.88
275.01
274.75
274.75
274.75
274.75
275.075
275.075
275.075
275.04
275.13
274.82
274.82
274.82
274.895
274.895
274.36
273.23
273.16
273.16
273.16
273.16
273.16
273.16
273.16
273.16
273.16
273.16
272.73
273.21
273.37
273.37
273.53
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.71
273.57
273.57
274.18
274.18
274.18
274.18
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
275.32
273.93
273.93
273.93
273.93
273.93
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.435
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.72
274.52
274.52
274.52
274.52
274.52
274.28
274.28
274.28
274.28
274.28
274.28
274.28
274.28
274.28
274.28
273.8
273.8
273.8
273.8
273.8
273.8
273.8
273.8
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.33
274.68
274.745
274.745
274.745
274.745
274.745
274.745
274.745
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.575
274.735
274.735
274.735
274.735
274.5
274.5
274.5
274.5
274.5
274.1
274.16
274.16
274.16
274.16
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.53
274.53
274.53
274.53
274.53
274.53
274.53
274.53
274.53
274.53
275.01
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
275.0
274.26
274.26
274.26
274.26
274.26
274.26
274.26
274.26
274.26
274.26
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.58
274.56
274.56
274.56
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.7
274.74
274.74
274.335
274.335
274.56
274.56
274.56
274.56
274.73
274.73
274.73
274.73
274.915
274.915
274.915
275.05
275.1
275.22
275.41
275.62
275.62
275.62
275.28
275.28
275.28
275.28
275.28
275.28
275.28
275.28
275.28
275.28
274.85
274.85
274.85
274.85
274.85
274.85
274.52
274.52
274.63
274.68
274.67
274.93
275.01
275.01
275.125
275.125
275.42
275.455
275.455
275.455
275.455
275.17
275.17
275.17
275.08
275.18
275.17
275.17
275.27
""
""
""
269.44
269.44
269.44
271.06
271.7
272.1
271.91
271.98
271.185
270.21
270.21
269.59
269.59
270.76
270.31
270.31
269.67
269.67
269.67
269.07
269.07
268.66
268.44
268.44
269.13
269.13
269.13
268.12
267.885
267.885
267.885
267.885
268.07
268.07
268.07
268.07
269.66
269.66
269.66
269.66
269.66
269.66
269.565
269.35
269.35
269.35
269.69
269.69
269.83
269.765
269.75
269.75
269.52
269.52
269.52
269.52
269.485
269.485
269.485
269.485
269.7
269.7
269.7
269.7
269.7
269.98
269.58
269.58
269.58
269.58
269.58
269.58
269.58
269.58
269.235
269.235
268.2
268.26
268.26
268.26
268.26
268.26
268.26
268.26
270.0
269.36
269.36
269.36
269.36
269.36
269.36
269.36
268.81
268.48
268.48
268.51
268.51
268.51
268.51
268.23
268.23
268.23
268.23
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.12
268.82
268.82
268.82
268.82
268.82
268.56
268.05
268.06
267.455
267.455
267.3
267.3
267.3
266.875
267.615
266.96
266.96
267.45
267.45
267.1
267.1
267.1
266.97
266.75
266.75
266.49
266.22
265.59
265.52
265.45
265.24
265.16
265.62
265.62
265.62
266.46
266.59
266.755
266.755
267.24
267.04
267.04
267.04
266.53
266.53
266.53
266.53
265.31
265.31
265.31
265.31
266.205
266.6
266.6
266.6
266.6
266.6
266.6
266.6
265.47
265.47
265.47
265.47
265.47
265.47
266.15
266.04
266.01
266.01
266.01
266.01
266.01
266.0
266.0
266.0
266.0
266.46
266.46
266.46
266.46
266.5
266.59
266.59
266.35
266.35
266.35
266.35
266.35
266.5
266.5
266.505
266.61
266.76
266.65
266.74
267.23
267.23
267.23
267.23
267.29
267.33
267.33
267.33
267.33
267.33
267.33
267.33
267.33
267.33
267.12
267.12
267.12
267.12
267.12
267.12
267.12
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
267.085
266.39
266.39
266.39
266.39
266.39
266.39
266.97
266.97
267.3
267.3
267.3
267.3
267.3
267.73
267.73
267.73
267.94
267.94
267.94
267.94
268.27
268.27
268.28
268.28
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.25
268.33
268.33
268.33
268.33
268.33
268.33
268.33
268.55
268.98
268.98
268.98
268.98
268.98
268.7
268.7
268.7
268.88
268.88
268.88
268.88
268.91
268.91
268.91
268.91
268.91
268.97
268.97
268.97
268.97
268.67
268.67
268.82
268.82
268.82
268.82
268.45
268.45
268.45
268.53
268.53
268.53
268.53
268.53
268.645
268.69
268.69
268.69
268.69
268.69
268.69
268.69
268.69
268.8
268.8
268.8
268.38
268.38
268.38
268.81
268.81
268.755
268.89
268.78
268.825
268.855
268.9
268.885
268.885
268.85
268.82
268.915
268.97
268.97
268.9
268.74
268.98
269.09
269.23
269.26
269.26
269.48
269.48
269.36
269.36
269.11
269.23
269.23
269.31
269.745
269.72
269.84
269.86
269.405
269.26
269.86
""
""
270.93
270.93
270.75
270.75
270.78
270.78
270.9
270.9
270.53
270.53
270.53
270.53
270.99
270.67
271.275
271.275
271.275
271.275
271.275
272.49
272.365
272.365
272.97
272.97
272.97
273.365
273.365
273.365
273.365
273.365
273.365
274.86
274.86
274.86
274.86
274.86
274.82
274.96
274.96
275.11
275.11
275.11
275.85
275.85
275.85
275.55
275.55
275.2
274.325
274.325
274.63
274.63
274.63
274.64
274.64
274.64
274.64
274.64
274.64
274.64
274.64
274.63
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.395
274.14
274.14
274.14
274.14
274.14
274.14
274.14
274.14
274.14
274.35
274.35
274.35
274.35
274.35
274.35
274.38
274.38
274.38
274.38
274.38
274.38
274.38
274.38
274.38
274.635
274.635
274.635
274.61
274.61
274.355
274.355
274.355
274.355
274.355
274.355
274.255
274.255
274.255
274.255
274.255
273.61
273.61
273.61
273.61
273.61
273.61
273.61
273.61
272.91
272.91
272.53
272.53
272.53
272.53
272.53
272.53
272.53
272.53
272.53
272.53
273.175
273.13
273.13
273.13
273.13
272.92
272.92
272.92
272.57
272.57
272.57
272.57
272.57
272.445
272.445
272.445
272.445
272.445
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.92
271.85
271.85
271.85
271.85
272.15
272.15
272.15
272.15
272.15
272.15
272.0
271.82
271.93
271.93
271.93
271.93
271.93
271.93
271.93
272.38
272.38
272.38
272.38
272.38
272.38
272.38
272.38
272.38
271.775
271.775
271.775
271.775
271.775
271.96
271.96
271.96
271.96
271.96
271.96
271.9
271.9
271.9
271.9
271.9
271.9
272.44
272.44
272.28
272.28
272.3
272.3
272.25
272.25
272.25
272.49
272.49
272.49
272.49
272.49
272.49
272.49
272.49
272.49
272.49
272.49
272.43
272.52
272.545
272.82
272.82
272.82
272.82
272.82
272.82
272.82
273.125
273.125
273.125
273.165
273.165
273.165
273.165
273.165
273.665
273.665
273.665
273.63
273.63
273.63
273.75
273.75
273.635
273.635
273.515
273.7
273.7
273.685
273.685
273.685
273.37
273.38
273.38
273.22
273.145
273.145
273.15
273.15
273.15
273.15
273.15
273.15
273.205
273.205
273.205
273.205
273.205
273.205
273.205
273.205
273.33
273.325
273.44
273.44
273.44
273.61
273.61
273.76
273.76
273.76
273.76
273.76
273.76
273.79
273.91
274.175
274.175
274.175
274.175
274.175
274.175
274.03
274.205
274.205
274.205
274.205
274.235
274.035
274.1
274.1
274.27
274.27
274.41
274.41
274.41
274.45
274.45
274.45
274.45
274.45
274.45
274.45
274.45
274.45
274.45
274.45
274.375
274.57
274.57
274.57
274.57
274.57
274.57
274.57
274.57
274.09
274.09
274.09
274.31
274.31
274.31
274.23
274.18
274.18
274.18
274.005
274.005
274.005
274.005
274.005
274.005
274.125
274.125
274.125
273.86
273.86
273.86
273.86
273.86
273.86
273.86
273.86
273.86
273.86
273.86
273.825
273.825
274.035
274.31
274.31
274.31
274.31
273.905
273.9
273.9
273.9
273.61
273.61
273.61
273.55
273.51
273.49
""
""
""
""
274.78
274.78
274.78
274.78
274.78
274.78
276.51
276.6
276.6
276.6
276.6
276.6
276.6
276.6
275.82
275.82
275.82
275.82
275.82
275.82
275.82
275.82
275.82
275.82
275.82
275.82
277.735
277.56
277.56
277.56
277.56
277.56
277.56
277.33
277.33
277.33
277.33
277.33
277.33
277.33
277.33
276.64
276.64
276.64
276.12
276.12
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.215
276.6
276.6
276.6
276.6
276.21
276.21
276.21
276.21
276.21
276.21
276.21
276.21
276.21
276.04
276.04
276.04
276.04
275.5
275.5
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
275.51
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
274.29
273.64
273.64
273.54
273.54
273.1
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.11
273.17
273.17
273.17
273.17
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
272.94
273.065
273.065
273.3
273.3
273.3
273.3
273.42
273.42
273.42
273.64
273.68
273.68
274.65
274.59
274.59
274.59
274.59
274.59
274.59
274.99
274.9
275.69
275.59
275.48
275.39
275.39
275.39
275.39
275.39
275.39
275.39
275.39
275.32
275.125
274.94
274.93
274.93
274.9
274.9
274.9
274.73
274.15
274.255
274.255
274.33
274.275
274.22
274.49
274.49
274.78
274.78
274.78
274.78
274.78
274.78
274.78
274.78
275.465
275.465
275.465
275.495
275.495
275.495
275.495
275.495
275.495
275.495
276.1
276.1
276.1
276.1
275.84
275.84
276.15
276.305
276.405
276.245
276.34
276.4
276.725
276.545
276.42
276.18
276.54
276.36
276.36
276.485
276.64
276.49
276.73
276.75
276.725
276.725
276.29
276.52
276.52
276.52
276.615
276.445
276.18
276.18
276.405
276.405
276.405
276.405
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.3
276.01
276.1
276.1
276.1
276.1
276.1
276.1
276.1
276.22
276.22
276.22
276.22
276.22
276.22
276.22
276.47
276.48
276.48
276.48
276.48
276.235
276.235
276.235
276.18
276.18
276.18
276.18
276.18
276.18
276.03
276.03
276.0
276.0
276.0
276.0
275.89
275.89
275.89
275.89
275.89
275.89
275.89
275.9
276.03
276.03
276.08
276.24
276.41
276.315
276.315
276.33
276.225
275.915
275.955
275.89
275.89
275.67
275.59
275.595
275.58
274.71
274.71
274.71
275.555
275.385
274.935
274.935
274.935
274.935
274.935
274.935
274.935
274.79
274.79
274.79
274.79
274.79
274.79
274.79
274.42
274.21
274.21
274.21
274.21
274.21
274.21
274.21
274.21
272.51
272.51
272.51
272.51
272.51
272.51
272.51
272.51
272.51
272.51
272.51
273.24
273.24
272.72
272.72
272.72
273.12
273.0
272.845
272.845
272.845
272.845
273.78
273.78
273.78
273.78
273.78
273.78
273.78
273.78
273.78
273.78
273.84
273.84
273.84
273.415
273.425
273.88
273.895
273.895
273.765
273.51
273.51
273.575
273.575
273.76
273.76
273.76
273.76
273.76
273.76
274.37
274.37
274.47
274.47
274.49
274.32
274.3
274.18
274.15
274.125
274.36
274.36
274.19
274.18
274.31
274.17
274.17
274.17
274.885
274.885
274.66
274.66
274.67
274.93
274.93
275.045
275.045
274.6
274.62
274.55
274.55
274.55
274.405
274.22
274.26
274.26
274.79
274.75
274.7
274.83
274.4
274.4
274.4
274.09
273.915
273.59
273.46
273.88
273.88
273.765
273.97
274.14
274.31
274.14
274.255
274.26
274.14
273.94
273.935
274.23
274.23
274.445
274.445
274.445
274.445
274.445
274.445
274.445
274.445
274.445
274.445
274.53
274.53
274.595
274.595
274.595
274.595
274.71
274.71
274.71
274.8
274.74
274.71
274.71
274.71
274.71
274.71
274.71
274.71
274.71
275.28
275.28
275.25
275.39
275.235
275.235
274.91
274.87
274.87
274.76
274.76
274.76
274.76
274.385
274.255
274.255
274.37
274.37
274.37
274.37
274.37
273.755
273.77
273.61
273.18
273.18
273.37
273.37
273.37
273.72
273.57
273.57
273.57
273.57
273.57
273.135
273.265
273.32
273.32
273.32
272.83
272.83
272.83
272.42
271.65
271.65
271.65
271.65
271.56
271.74
271.74
271.74
271.53
271.53
271.53
271.53
271.53
272.14
272.14
272.42
272.63
272.78
272.78
272.68
272.68
272.68
272.68
272.68
272.42
272.42
272.42
272.42
272.42
272.17
272.17
272.17
272.385
272.135
271.99
272.2
272.28
272.28
272.28
271.92
271.92
271.9
271.93
271.93
271.815
271.815
271.815
271.815
271.745
271.745
271.715
271.74
271.74
271.74
271.27
271.27
271.27
271.64
271.435
271.435
271.435
271.435
271.435
270.96
270.96
270.56
270.56
271.08
271.08
270.84
270.6
270.38
270.35
270.45
270.46
270.46
270.46
270.4
270.4
270.71
270.42
270.42
270.81
270.81
270.81
270.81
270.81
270.81
270.81
271.77
271.655
271.775
271.775
271.7
271.7
271.7
271.78
271.72
271.58
271.58
271.58
271.58
271.58
271.58
271.58
271.6
271.24
271.24
270.785
270.51
270.51
270.565
270.7
270.785
271.05
271.05
271.035
271.035
271.035
270.72
270.59
270.59
270.59
270.59
270.21
270.21
270.21
270.21
269.75
269.665
269.665
269.63
269.63
269.81
269.59
269.63
269.63
269.32
269.32
269.32
269.795
269.795
269.795
269.71
269.71
269.88
269.75
269.75
269.74
269.41
269.38
269.38
269.09
269.06
269.145
269.145
269.145
269.02
269.02
268.875
268.875
268.875
269.11
269.11
269.175
269.47
269.75
269.48
269.2
269.2
268.91
269.045
268.2
268.22
268.24
268.3
268.34
270.22
270.22
270.22
270.22
270.18
270.18
269.92
270.635
271.2
270.48
270.275
270.045
270.045
270.34
270.47
270.47
270.865
271.11
271.11
271.11
271.11
271.11
271.11
271.11
272.66
272.935
272.935
272.935
272.935
272.935
273.96
273.96
273.535
273.535
273.65
272.86
273.25
273.25
273.125
273.125
273.32
273.36
273.36
273.36
273.36
273.36
272.205
272.36
272.36
272.36
273.22
273.22
273.22
273.22
273.04
273.09
273.09
273.4
273.45
273.45
273.58
273.735
273.49
273.365
273.33
273.33
273.64
273.14
272.09
271.74
271.74
271.74
271.74
271.74
270.57
270.57
270.12
270.46
270.65
270.45
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.245
270.84
270.84
270.23
270.23
270.23
270.37
270.37
270.135
270.1
270.1
270.1
269.34
269.37
269.39
269.39
269.9
269.9
269.9
269.53
269.53
269.53
270.0
270.0
270.0
270.0
270.0
270.0
269.045
269.0
269.0
268.955
268.955
268.955
269.815
269.71
269.71
269.6
269.77
270.03
270.03
270.03
270.03
270.03
270.03
270.03
270.03
270.03
270.03
270.03
270.76
270.76
271.37
271.37
271.205
271.205
271.205
271.205
271.295
271.165
271.36
271.36
271.195
270.83
271.04
271.04
271.04
271.04
271.04
270.95
271.12
271.12
271.12
271.12
271.12
271.61
271.61
271.61
271.61
271.61
271.61
271.61
271.61
271.7
271.625
271.625
271.625
271.625
271.625
270.865
270.865
270.865
270.865
270.31
270.595
270.595
270.595
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
270.49
269.41
269.41
269.41
269.82
269.77
269.77
269.77
269.77
269.77
269.77
269.77
269.855
269.855
269.33
269.33
269.33
269.33
269.41
269.385
269.385
269.385
269.385
269.385
269.385
269.385
270.475
270.28
270.28
270.28
270.28
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
270.38
269.7
269.7
269.7
269.7
269.7
270.11
270.11
270.11
270.11
270.11
270.11
270.11
270.11
269.91
270.0
270.0
270.0
269.19
269.19
269.19
269.19
269.19
269.19
269.19
269.19
269.19
269.19
269.42
269.3
269.3
269.3
269.3
269.3
269.3
269.3
269.3
269.3
269.3
269.3
269.3
268.89
268.835
268.835
268.835
268.835
268.835
268.83
268.83
268.83
268.83
268.225
268.225
268.225
268.225
268.44
268.44
268.44
268.44
268.44
268.44
267.26
267.26
267.26
267.31
266.97
266.68
266.0
266.02
266.02
265.91
265.54
265.13
265.48
265.61
265.61
265.61
266.5
266.5
266.66
266.66
266.66
266.05
266.82
266.82
266.82
266.36
266.36
266.36
266.67
266.98
267.3
267.23
267.315
267.315
267.39
267.17
267.17
267.17
267.92
268.38
268.26
269.19
270.005
270.005
269.76
269.43
269.43
270.395
270.395
270.395
270.395
269.58
269.58
269.58
269.58
269.44
269.44
270.0
270.0
270.0
269.22
269.0
269.0
268.81
268.81
268.81
269.115
269.115
269.46
269.46
269.46
269.46
267.8
267.8
267.8
267.71
268.2
268.01
268.115
267.98
268.09
268.125
267.98
267.83
267.69
""
""
""
""
""
272.0
272.24
272.24
273.81
272.75
272.75
272.75
272.575
273.83
273.83
273.83
273.83
273.83
273.83
274.67
274.07
274.07
274.07
274.07
274.07
274.9
275.05
275.05
275.74
276.47
275.93
276.0
275.77
275.77
275.77
276.25
275.69
275.69
275.69
275.69
276.66
276.475
276.47
276.47
276.06
275.9
275.9
276.92
276.92
277.05
276.42
275.8
276.22
276.22
276.22
276.0
275.41
275.51
275.68
275.27
275.01
275.48
275.48
275.79
275.79
275.79
276.46
276.33
276.33
276.33
277.04
277.04
277.16
277.16
277.175
277.11
276.79
276.79
276.79
277.2
277.28
277.58
277.385
277.79
277.79
277.79
277.33
277.33
277.025
277.025
277.445
277.445
277.445
277.82
277.71
277.71
277.71
277.71
276.91
277.0
277.015
277.015
277.15
277.15
276.985
276.985
276.985
276.92
276.92
276.63
276.12
276.555
276.38
276.38
276.38
276.38
276.38
276.53
276.53
276.53
276.53
276.53
276.53
276.53
276.25
276.25
276.25
276.25
276.25
276.25
276.25
276.25
276.25
275.015
275.015
275.015
275.015
274.08
274.87
274.87
275.5
275.5
275.5
275.42
275.51
275.51
275.74
275.64
275.7
275.7
275.7
275.7
275.7
275.7
275.7
275.7
275.7
275.7
274.63
274.69
274.69
274.69
275.03
275.03
275.03
275.03
275.03
275.03
275.03
275.03
275.03
274.79
274.79
274.79
274.79
274.79
274.79
274.79
274.79
273.985
273.985
273.985
273.985
273.985
273.8
273.8
273.8
273.83
273.83
273.81
273.81
273.35
273.35
273.35
273.35
273.6
273.78
273.78
273.97
273.97
273.97
273.97
273.97
273.97
273.97
273.97
273.97
273.97
273.97
274.6
274.6
274.6
274.6
275.29
275.225
275.09
275.26
275.245
275.135
274.93
274.93
274.92
274.86
274.86
274.86
274.86
274.53
274.74
274.74
274.74
274.74
274.74
274.74
274.74
274.74
274.74
274.74
274.74
274.6
274.6
274.6
274.6
274.6
274.035
274.035
273.56
273.56
273.56
273.87
274.0
274.0
274.0
273.63
273.63
273.63
273.63
273.63
274.0
274.0
274.0
274.27
274.36
274.36
274.36
274.36
274.36
274.36
274.36
274.36
274.36
274.2
274.28
273.94
273.94
273.76
273.76
273.76
273.76
273.2
273.2
272.65
272.65
272.8
272.8
272.63
272.63
272.63
272.81
273.08
273.075
273.05
273.05
272.9
272.9
272.9
273.26
273.26
273.06
273.06
273.06
273.45
273.45
273.45
273.45
273.45
272.96
272.96
272.96
272.96
272.96
272.96
272.96
273.93
273.93
273.93
274.08
274.08
274.08
274.08
273.98
274.03
274.03
274.0
274.075
274.16
274.1
274.04
274.06
274.06
273.65
274.045
274.005
274.005
273.56
273.56
273.99
273.86
273.745
273.745
274.45
274.9
274.9
274.83
274.71
274.795
274.77
274.77
274.77
274.9
274.9
274.9
274.9
274.9
274.9
274.9
275.14
275.29
275.03
275.04
275.0
274.96
274.96
275.33
275.62
275.62
275.56
275.45
275.45
275.45
275.55
275.75
275.835
275.835
275.83
275.83
276.05
275.78
275.45
275.84
275.95
276.31
276.35
275.68
275.49
275.74
275.91
276.085
276.4
276.11
