CHKP
115.97
115.97
115.86
115.86
115.86
115.85
115.85
115.89
115.82
115.82
115.755
115.755
115.755
115.755
115.755
115.755
115.755
115.755
115.755
115.755
115.96
115.95
115.95
115.95
115.95
115.95
115.9
115.77
115.77
115.77
115.77
115.77
115.77
115.55
115.55
115.53
115.51
115.475
115.41
115.41
115.42
115.335
115.35
115.26
115.26
115.18
115.17
115.13
115.16
115.16
115.23
115.2
115.2
115.19
115.155
115.125
115.125
115.115
115.13
115.12
115.1
115.17
115.39
115.38
115.28
115.3
115.285
115.25
115.26
115.27
115.285
115.3
115.34
115.34
115.375
115.52
115.52
115.52
115.49
115.48
115.54
115.59
115.505
115.575
115.62
115.13
115.49
115.565
115.565
115.565
115.565
115.565
115.565
116.05
116.04
116.235
116.035
116.035
116.04
116.04
116.13
116.13
116.315
116.315
116.48
116.45
116.45
116.45
116.53
116.535
116.535
116.37
116.295
116.28
116.25
116.435
116.51
116.635
116.67
116.675
116.72
116.72
116.78
116.75
116.83
116.83
116.83
116.755
116.7
116.715
116.64
116.555
116.555
116.37
116.385
116.385
116.49
116.455
116.435
116.54
116.54
116.54
116.54
116.54
116.54
116.54
116.54
116.54
116.64
116.63
116.63
116.625
116.64
116.64
116.64
116.525
116.59
116.59
116.59
116.82
116.865
116.865
116.84
116.835
116.83
116.77
116.69
116.69
116.69
116.785
116.675
116.675
116.675
116.74
116.74
116.69
116.69
116.79
116.76
116.8
116.8
116.82
116.81
116.81
116.86
116.79
116.84
116.78
116.78
116.7
116.705
116.705
116.72
116.72
116.72
116.87
116.87
116.87
116.87
116.87
116.96
116.96
116.93
116.91
116.91
116.91
116.89
116.895
116.95
116.98
116.9
116.915
116.92
116.92
116.92
116.92
116.92
116.92
116.87
116.88
116.88
116.88
116.88
116.88
116.88
116.88
116.88
116.88
116.95
116.95
116.92
116.89
116.89
116.89
116.89
117.08
117.11
117.11
117.11
117.11
117.0
117.0
116.98
116.98
116.9
116.9
116.9
116.9
117.05
117.03
117.03
117.03
117.03
116.97
116.97
116.97
116.97
116.97
116.97
117.06
117.06
117.06
117.06
117.03
117.01
117.01
117.01
116.93
116.93
116.92
116.92
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.84
116.85
116.85
116.85
116.85
116.85
116.85
116.88
116.86
116.95
116.95
116.925
116.925
116.93
116.93
116.915
116.92
116.92
116.92
116.92
116.92
116.92
117.07
117.07
117.07
117.07
117.07
117.07
117.07
117.07
117.07
116.87
116.89
116.89
116.895
116.895
116.845
116.82
116.82
116.77
116.77
116.77
116.71
116.71
116.71
116.71
116.71
116.77
116.77
116.77
116.77
116.77
116.81
116.81
116.74
116.7
116.7
116.7
116.7
116.7
116.7
116.63
116.6
116.6
116.6
116.6
116.6
116.66
116.66
116.66
116.66
116.61
116.61
116.61
116.61
116.61
116.61
116.61
116.61
116.58
116.58
116.685
116.64
116.64
116.7
116.7
116.7
116.7
116.7
116.69
116.69
116.69
116.69
116.67
116.67
116.67
116.72
116.72
116.645
116.645
116.71
116.64
116.64
116.61
116.55
116.565
116.44
116.44
116.415
116.48
116.49
116.49
116.46
116.46
116.46
116.43
116.43
116.41
116.41
116.41
116.41
116.32
116.32
116.32
116.32
116.32
116.415
116.37
116.4
116.41
116.41
116.47
116.43
116.43
116.41
116.41
116.41
116.41
116.455
116.49
116.555
116.54
116.5
116.5
116.5
116.47
116.4
116.36
116.36
116.38
116.31
116.4
116.39
116.31
116.31
116.38
116.38
116.37
116.37
116.315
116.35
116.435
116.51
116.5
116.5
116.46
116.48
116.495
116.48
116.48
116.52
116.52
116.52
116.53
116.53
116.5
116.56
116.53
116.545
116.545
116.54
116.54
116.56
116.59
116.69
116.71
""
116.315
116.315
115.995
115.995
115.98
115.98
115.95
115.95
115.95
115.95
115.76
115.695
115.695
115.695
115.695
115.695
115.605
115.605
115.605
115.69
115.69
115.67
115.67
115.67
115.74
115.74
115.74
116.13
116.19
116.19
116.19
115.935
115.935
116.24
116.14
116.11
116.11
116.07
116.05
116.05
116.09
116.09
116.09
116.155
116.155
116.1
116.08
116.09
116.09
115.96
116.0
115.98
115.97
115.94
115.85
115.85
115.85
115.85
115.85
115.89
115.89
115.95
115.96
115.96
115.98
115.98
115.98
116.18
116.18
116.14
116.14
116.14
116.07
116.1
116.1
116.18
116.17
116.17
116.17
116.17
116.17
116.17
116.3
116.3
116.3
116.18
116.05
116.06
116.06
116.06
116.06
116.255
116.33
116.34
116.34
116.385
116.32
116.32
116.245
116.21
116.17
116.17
116.17
116.185
116.11
116.11
116.07
116.08
116.02
116.05
116.05
116.05
116.03
116.015
116.015
116.015
116.015
116.015
116.06
116.055
116.055
116.055
115.84
115.835
115.835
115.835
115.835
115.835
115.835
115.785
115.84
115.84
115.83
115.83
115.83
115.83
115.8
115.8
115.79
115.64
115.66
115.77
115.66
115.66
115.82
115.805
115.805
115.805
115.715
115.715
115.715
115.71
115.72
115.72
115.72
115.615
115.615
115.615
115.7
115.665
115.65
115.625
115.605
115.605
115.605
115.5
115.52
115.52
115.49
115.49
115.45
115.41
115.41
115.4
115.4
115.325
115.31
115.295
115.29
115.26
115.26
115.26
115.26
115.26
115.42
115.42
115.42
115.42
115.42
115.29
115.29
115.29
115.29
115.29
115.29
115.29
115.39
115.39
115.39
115.39
115.39
115.39
115.39
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.31
115.31
115.43
115.43
115.43
115.43
115.43
115.42
115.42
115.42
115.42
115.42
115.42
115.42
115.42
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.35
115.35
115.35
115.35
115.35
115.22
115.22
115.22
115.22
115.33
115.33
115.33
115.33
115.33
115.22
115.22
115.22
115.26
115.23
115.23
115.23
115.23
115.29
115.26
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.28
115.3
115.23
115.25
115.25
115.25
115.17
115.17
115.155
115.155
115.06
115.06
115.06
115.06
115.06
114.94
114.94
115.01
115.01
115.01
114.97
115.005
115.005
115.005
115.005
115.005
115.07
115.07
115.19
115.19
115.19
115.27
115.3
115.3
115.3
115.3
115.3
115.3
115.25
115.25
115.25
115.255
115.255
115.255
115.26
115.25
115.265
115.26
115.25
115.26
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.37
115.325
115.325
115.325
115.325
115.38
115.38
115.38
115.39
115.39
115.39
115.33
115.3
115.3
115.3
115.37
115.37
115.37
115.31
115.16
115.16
115.19
115.19
115.19
115.22
115.22
115.22
115.22
115.1
115.1
115.1
115.13
115.07
115.08
115.11
115.11
115.06
115.12
115.1
115.1
115.15
115.165
115.19
115.3
115.38
115.4
115.4
115.355
115.47
115.47
115.485
115.485
115.54
115.51
115.52
115.5
115.48
115.54
""
""
115.23
115.23
115.23
115.23
115.23
115.62
115.83
115.83
115.84
115.84
115.84
116.03
116.11
116.25
116.2
116.05
116.05
116.05
115.745
115.635
115.345
115.345
115.17
115.17
115.17
115.17
115.17
115.07
115.07
115.07
115.0
115.02
114.85
114.88
114.88
114.88
114.88
114.88
114.88
115.08
115.09
115.09
115.09
115.24
115.24
115.315
115.22
115.22
115.26
115.26
115.26
115.48
115.49
115.49
115.38
115.38
115.38
115.405
115.405
115.405
115.405
115.405
115.405
115.405
115.405
115.405
115.405
115.405
115.27
115.195
115.285
115.285
115.285
115.285
115.285
115.285
115.2
115.2
115.13
115.27
115.27
115.23
115.2
115.2
115.23
115.23
115.23
115.24
115.24
115.24
115.24
115.24
115.45
115.45
115.31
115.31
115.31
115.31
115.31
115.31
115.08
115.08
114.99
114.99
114.99
114.99
114.99
114.99
115.02
115.09
115.09
115.33
115.405
115.385
115.385
115.4
115.34
115.34
115.225
115.295
115.295
115.295
115.295
115.295
115.295
115.295
115.295
115.295
115.295
115.295
115.17
115.06
115.06
115.06
115.01
114.99
114.99
115.155
115.16
115.16
115.16
115.065
115.065
115.065
114.99
114.99
114.99
114.99
114.865
114.865
114.865
114.865
114.87
114.87
114.87
114.87
114.87
114.87
114.9
114.9
114.92
114.75
114.835
114.805
114.76
114.76
114.825
114.82
114.82
114.82
114.82
114.84
114.785
114.8
114.78
114.775
114.81
114.81
114.69
114.71
114.71
114.71
114.61
114.555
114.555
114.54
114.54
114.475
114.37
114.37
114.37
114.37
114.23
114.32
114.47
114.47
114.36
114.36
114.36
114.36
114.36
114.36
114.36
114.36
114.36
114.48
114.44
114.5
114.47
114.35
114.35
114.35
114.35
114.35
114.35
114.35
114.35
114.35
114.35
114.11
114.11
114.11
114.22
114.23
114.23
114.23
114.23
114.23
114.23
114.36
114.36
114.36
114.36
114.37
114.37
114.27
114.27
114.27
114.52
114.515
114.47
114.44
114.44
114.44
114.375
114.375
114.375
114.375
114.375
114.615
114.615
114.76
114.86
114.965
114.965
115.06
115.05
115.05
115.05
115.095
115.03
115.05
115.05
115.33
115.33
115.33
115.33
115.33
115.44
115.35
115.41
115.41
115.41
115.635
115.65
115.65
115.65
115.65
115.42
115.42
115.42
115.42
115.42
115.42
115.42
115.42
115.66
115.66
115.67
115.55
115.55
115.55
115.55
115.55
115.55
115.55
115.55
115.55
115.55
115.55
115.52
115.52
115.52
115.52
115.52
115.52
115.52
115.52
115.52
115.52
115.52
115.64
115.6
115.6
115.555
115.555
115.555
115.51
115.52
115.535
115.535
115.52
115.56
115.565
115.59
115.59
115.615
115.615
115.615
115.615
115.615
115.615
115.615
115.615
115.93
115.93
115.98
115.98
115.945
115.915
115.915
115.915
115.915
115.915
115.915
115.84
115.84
115.84
115.84
115.78
115.78
115.78
115.78
115.77
115.69
115.69
115.69
115.69
115.7
115.71
115.72
115.69
115.61
115.62
115.61
115.61
115.655
115.655
115.62
115.62
115.66
115.66
115.79
115.8
115.86
115.86
115.8
115.8
115.7
115.735
115.71
115.71
115.74
115.74
115.715
115.635
115.51
115.49
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
114.745
114.88
114.88
115.43
115.47
115.47
115.47
115.47
115.18
115.18
114.955
114.955
114.955
114.955
115.06
115.06
115.06
114.98
114.98
114.98
114.98
115.07
115.07
115.07
115.27
115.27
115.25
115.25
115.25
115.24
115.13
115.13
115.13
115.13
115.11
115.17
115.17
115.03
115.03
115.03
115.02
115.01
115.0
115.0
115.0
115.0
114.89
114.89
115.0
114.98
114.98
114.92
114.92
114.92
114.92
114.47
114.58
114.44
114.38
114.38
114.23
114.235
114.17
114.21
114.18
114.18
114.19
114.19
114.19
113.88
113.96
113.96
113.7
113.7
113.83
113.76
113.76
113.76
113.76
113.74
113.925
113.93
114.005
113.925
113.81
113.81
113.81
113.745
113.74
113.59
113.63
113.705
113.705
113.59
113.58
113.58
113.58
113.58
113.58
113.58
113.31
113.31
113.14
113.14
113.14
113.08
113.085
113.125
113.125
113.125
113.125
112.59
112.885
112.965
113.06
113.06
113.17
113.645
113.68
113.72
113.7
113.92
113.92
113.95
113.95
113.95
113.95
113.95
113.7
113.62
113.64
113.56
113.56
113.51
113.51
113.52
113.52
113.38
113.38
113.38
113.38
113.38
113.17
113.145
113.145
113.145
113.145
113.145
113.145
113.145
113.24
113.24
113.21
113.21
113.31
113.31
113.37
113.37
113.5
113.5
113.5
113.5
113.5
113.5
113.5
113.36
113.36
113.36
113.36
113.41
113.41
113.41
113.41
113.41
113.41
113.41
113.3
113.46
113.46
113.405
113.405
113.405
113.405
113.405
113.405
113.405
113.11
113.02
113.04
112.88
112.88
113.0
113.0
112.94
112.94
112.94
113.08
113.2
113.2
113.2
113.24
113.24
113.2
113.19
113.19
113.19
113.19
113.19
113.19
112.88
112.77
112.71
112.71
112.8
112.8
112.8
112.8
112.8
112.84
112.84
112.84
112.84
112.84
112.97
113.125
113.31
113.235
113.305
113.28
113.45
113.45
113.53
113.53
113.51
113.55
113.635
113.57
113.61
113.61
113.61
113.61
113.61
113.65
113.63
113.62
113.62
113.62
113.62
113.62
113.59
113.59
113.59
113.59
113.59
113.59
113.59
113.59
113.56
113.71
113.645
113.73
113.73
113.73
113.73
113.78
113.79
113.79
113.785
113.785
113.835
113.9
114.02
114.055
114.11
114.13
114.265
114.265
114.265
114.14
114.16
114.295
114.295
114.295
114.295
114.305
114.305
114.38
114.38
114.65
114.65
114.7
114.7
114.56
114.59
114.65
114.65
114.65
114.65
114.72
114.72
114.685
114.71
114.65
114.67
114.69
114.69
114.69
114.52
114.52
114.51
114.58
114.63
114.65
114.65
114.64
114.56
114.62
114.62
114.62
114.675
114.675
114.775
114.79
114.79
114.79
114.79
115.0
115.03
114.9
114.9
114.9
114.9
114.9
114.9
114.9
114.67
114.67
114.67
114.605
114.62
114.59
114.58
114.58
114.57
114.55
114.55
114.53
114.6
114.6
114.6
114.6
114.525
114.54
114.65
114.69
114.64
114.64
114.64
114.64
114.42
114.42
114.42
114.43
114.43
114.43
114.39
114.4
114.39
114.34
114.99
113.4
113.36
113.4
113.79
113.79
113.79
114.24
114.325
114.325
114.325
114.38
114.38
114.38
114.38
114.38
114.38
114.28
114.28
114.28
114.28
114.54
114.54
114.26
114.26
114.26
114.26
114.26
114.26
114.26
114.26
114.26
114.28
114.28
114.28
114.28
114.28
114.1
114.19
114.17
114.21
114.21
113.97
114.0
114.18
114.18
114.18
114.18
114.18
114.18
114.27
114.38
114.38
114.24
114.28
114.28
114.135
114.09
114.24
114.32
114.32
114.34
114.34
114.34
114.32
114.41
114.31
114.29
114.31
114.34
114.34
114.34
114.34
114.36
114.36
114.36
114.36
114.36
114.39
114.395
114.395
114.35
114.16
114.16
114.16
114.16
114.2
114.33
114.33
114.25
114.25
114.25
114.25
114.25
114.25
114.08
114.08
114.08
114.08
113.87
113.81
113.81
113.685
113.685
113.685
113.88
113.88
113.88
113.88
113.88
113.86
113.86
113.88
114.11
114.11
114.09
114.025
114.0
114.0
113.855
113.88
113.88
113.88
113.865
113.76
113.75
113.8
113.91
113.9
113.855
113.855
113.845
113.81
113.785
113.785
113.785
113.785
113.79
113.84
113.84
113.97
113.97
113.97
113.97
113.93
113.93
113.93
113.93
113.905
113.92
113.92
113.98
113.98
113.91
113.91
113.85
113.85
113.9
113.9
113.9
113.9
113.9
113.9
113.97
113.95
113.92
113.96
113.96
113.96
113.96
113.96
113.96
114.05
114.06
114.08
114.09
114.16
114.16
114.16
114.13
114.08
114.08
114.12
114.09
114.09
114.09
114.09
114.2
114.33
114.345
114.26
114.26
114.1
114.045
113.97
113.95
114.05
114.05
114.05
113.84
113.8
113.8
113.8
113.8
113.8
113.85
113.915
113.915
113.94
113.815
113.685
113.65
113.58
113.58
113.41
113.41
113.41
113.39
113.37
113.365
113.365
113.52
113.62
113.545
113.545
113.585
113.585
113.79
113.79
113.79
113.74
113.74
113.82
113.82
113.82
113.81
113.865
113.865
113.865
113.885
113.91
113.845
113.845
113.845
113.845
113.89
113.86
113.86
113.86
113.86
113.775
113.775
113.775
113.73
113.73
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.68
113.63
113.61
113.61
113.61
113.61
113.61
113.61
113.61
113.61
113.61
113.61
113.875
113.9
113.88
113.88
113.88
113.995
114.03
114.03
114.05
113.93
113.93
113.92
113.92
113.83
113.86
113.86
113.78
113.79
113.79
113.79
113.79
113.79
113.79
113.79
113.79
113.64
113.64
113.64
113.64
113.64
113.8
113.8
113.8
113.92
113.92
113.92
113.92
113.8
113.77
113.77
113.77
113.77
113.77
113.77
114.01
114.01
114.01
114.01
114.01
114.12
114.12
114.12
114.12
114.12
114.12
114.12
114.12
113.98
113.98
113.98
113.98
113.98
113.9
113.9
113.96
113.96
113.96
113.96
113.96
113.96
113.91
113.91
113.87
113.87
113.83
113.86
113.79
113.79
113.79
113.79
113.79
113.76
113.76
113.76
113.74
113.74
113.74
113.74
113.745
113.75
113.74
113.75
113.705
113.735
113.72
113.83
113.82
113.855
113.87
113.87
113.71
113.7
113.645
113.64
113.64
113.65
113.58
113.57
113.55
113.53
""
113.385
113.265
113.01
113.01
112.72
112.73
112.73
112.31
112.31
112.31
112.31
113.01
113.06
113.06
113.0
112.85
112.85
112.965
112.965
112.965
112.965
112.965
112.965
112.81
112.83
113.06
112.98
113.035
113.035
113.035
112.55
112.55
112.55
112.55
112.55
112.49
112.49
112.6
112.42
112.42
112.39
112.39
112.39
112.46
112.53
112.53
112.425
112.425
112.425
113.0
113.0
112.71
112.76
112.76
112.79
112.78
112.75
112.625
112.61
112.5
112.66
112.46
112.46
112.46
112.46
112.28
112.29
112.25
112.25
112.18
112.18
112.18
112.18
112.18
112.515
112.67
112.8
112.8
112.8
112.8
112.8
112.8
112.8
112.8
112.8
112.3
112.3
112.3
112.3
112.3
112.3
112.24
112.21
112.21
112.21
112.21
112.21
111.805
111.755
111.62
111.78
111.78
111.78
111.78
111.815
111.815
111.815
111.815
111.75
111.75
111.75
111.65
111.7
111.685
111.775
111.82
111.87
112.04
112.11
112.11
112.15
112.105
112.105
112.105
112.16
112.16
112.005
112.005
112.005
111.975
112.035
111.885
111.885
111.885
111.885
111.88
111.88
111.955
111.91
111.98
111.98
111.98
111.98
111.905
111.905
111.955
111.955
112.0
112.0
112.0
111.97
111.97
111.98
111.98
111.97
111.97
111.97
111.97
111.97
111.75
111.75
111.75
111.88
111.88
111.88
111.88
112.16
112.16
112.16
112.28
112.25
112.25
112.25
112.25
112.25
112.12
112.12
112.03
112.03
112.03
112.03
112.03
112.035
112.035
112.035
112.035
112.09
112.09
112.09
112.05
112.05
112.05
112.05
112.05
112.26
112.26
112.26
112.23
112.23
112.33
112.33
112.33
112.33
112.61
112.69
112.69
112.69
112.685
112.685
112.5
112.5
112.37
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.24
112.92
112.94
112.88
112.88
112.83
112.81
112.87
112.87
112.87
112.67
112.67
112.635
112.635
112.635
112.735
112.735
112.735
112.63
112.63
112.37
112.37
112.42
112.42
112.325
112.325
112.325
112.33
112.33
112.2
112.2
112.2
112.21
112.12
112.16
112.05
112.05
112.05
112.01
112.03
112.03
112.03
112.03
112.03
111.83
111.63
111.51
111.51
111.51
111.43
111.53
111.43
111.43
111.43
111.43
111.45
111.45
111.55
111.535
111.535
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.42
111.45
111.45
111.45
111.45
111.45
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.5
111.48
111.48
111.48
111.48
111.48
111.48
111.48
111.48
111.13
111.13
111.13
111.13
111.19
111.19
111.15
111.15
111.15
111.36
111.295
111.28
111.22
111.23
111.23
111.23
111.23
111.27
111.23
111.23
111.23
111.375
111.375
111.37
111.37
111.37
111.37
111.28
111.22
111.24
111.21
111.17
111.16
111.16
111.12
111.03
111.13
111.0
110.84
110.93
110.85
110.87
111.01
110.83
110.67
110.67
110.67
110.56
110.29
110.2
110.23
110.185
110.16
""
110.2
110.72
110.72
110.845
110.845
111.11
111.11
111.11
111.11
111.11
110.71
110.71
110.71
110.97
111.1
111.16
111.21
111.25
111.57
111.43
111.56
111.83
111.83
111.83
111.895
111.555
111.555
111.555
111.645
111.7
111.855
111.79
111.81
111.875
111.335
111.295
111.34
111.36
111.36
111.63
111.42
111.355
111.355
111.28
111.28
110.945
110.945
110.795
110.89
110.895
110.965
110.91
110.9
110.85
110.85
110.85
111.19
111.135
111.11
111.08
111.23
111.23
111.055
111.1
110.97
110.97
111.19
111.19
111.03
111.03
110.96
110.88
110.71
110.5
110.505
110.505
110.505
110.505
110.505
110.35
110.35
110.19
110.18
110.18
110.41
110.41
110.41
110.285
110.09
110.09
110.03
110.13
110.13
109.66
109.77
110.04
110.23
110.23
110.115
110.17
110.17
109.91
109.91
109.91
109.91
110.19
110.19
110.29
110.29
110.25
110.32
110.32
110.32
110.44
110.38
110.38
110.19
110.27
110.27
110.27
110.27
110.27
110.27
110.27
110.27
109.9
109.9
109.9
110.14
110.14
110.54
110.54
110.54
110.54
110.59
110.59
110.83
110.83
110.83
111.07
111.07
111.07
111.23
111.2
111.17
111.17
111.08
111.08
111.08
110.81
110.85
110.89
110.93
111.01
111.01
111.13
111.19
111.19
111.22
111.22
111.22
111.22
111.21
111.21
111.21
111.21
111.59
111.53
111.53
111.61
111.63
111.63
111.63
111.74
111.74
111.74
111.74
111.74
111.46
111.46
111.46
111.46
111.32
111.32
111.36
111.36
111.31
111.31
111.31
111.31
111.155
111.155
111.155
111.155
111.29
111.23
111.23
111.23
111.23
111.23
111.23
111.23
111.23
111.22
111.22
111.35
111.33
111.22
111.22
111.22
111.22
111.22
111.22
111.01
111.09
111.09
111.09
111.09
111.09
111.1
111.1
111.1
111.1
111.1
111.1
111.1
111.1
111.1
111.1
111.54
111.58
111.58
111.58
111.58
111.58
111.58
111.58
111.58
111.58
111.69
111.69
111.55
111.55
111.55
111.42
111.48
111.425
111.41
111.45
111.595
111.41
111.37
111.37
111.37
111.43
111.41
111.41
111.25
111.23
111.15
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.39
111.39
111.39
111.39
111.32
111.29
111.29
111.29
111.43
111.38
111.38
111.38
111.24
111.2
110.95
110.93
110.93
110.93
110.93
110.84
110.84
110.84
110.84
110.84
110.84
110.84
111.01
111.01
110.82
110.945
110.945
111.05
110.99
110.99
110.99
110.99
110.99
110.82
110.61
110.65
110.71
110.57
110.575
110.52
110.34
110.27
110.165
109.87
109.84
110.17
110.12
110.12
110.33
110.19
110.19
110.19
110.19
110.48
110.48
110.48
110.29
110.43
110.42
110.42
110.35
110.4
110.47
110.705
110.665
110.64
110.64
110.58
110.4
110.4
110.47
110.64
111.01
111.02
111.5
111.49
111.43
111.43
111.55
111.55
111.62
111.61
111.61
111.54
111.45
111.43
111.3
111.25
111.02
111.02
111.02
111.02
111.29
111.29
110.88
110.92
111.14
111.16
111.09
110.93
110.93
110.99
110.82
110.81
110.84
110.72
110.47
110.48
110.32
110.64
110.65
110.73
110.61
110.62
110.54
110.47
110.35
110.3
111.45
111.165
111.125
110.45
110.6
110.62
111.16
111.72
111.72
111.68
111.62
111.39
111.055
111.31
111.34
111.34
111.34
111.34
111.34
111.5
111.58
111.58
111.32
111.38
111.34
111.53
111.53
111.53
111.53
111.97
111.48
111.48
112.06
111.89
112.17
112.06
111.97
111.94
111.8
111.83
111.69
111.71
111.4
111.38
111.4
111.36
111.38
111.38
111.47
111.45
111.45
111.45
111.4
111.4
111.55
111.49
111.29
111.29
111.3
111.45
111.31
111.36
111.31
111.17
111.17
111.17
111.37
111.39
111.39
111.38
111.22
111.33
111.33
111.33
111.33
111.33
111.56
111.56
111.65
111.65
111.65
111.885
111.85
111.85
111.85
111.88
111.88
111.8
111.65
111.65
111.56
111.58
111.59
111.51
111.5
111.43
111.475
111.475
111.51
111.57
111.59
111.62
111.62
111.62
111.73
111.66
111.65
111.74
111.74
111.74
111.74
111.74
111.83
111.8
111.8
111.875
111.875
111.875
111.875
111.65
111.64
111.64
111.64
111.76
111.85
111.8
111.8
111.69
111.73
111.62
111.545
111.33
111.31
111.25
111.35
111.08
111.04
111.035
111.095
111.1
111.055
110.97
110.89
110.96
110.89
110.91
110.99
111.0
111.0
111.0
110.81
110.81
110.81
110.93
110.78
110.78
110.78
110.83
110.83
110.745
110.745
110.745
110.73
110.73
110.73
110.77
110.85
110.75
110.75
110.75
110.73
110.73
110.87
110.94
110.94
111.03
111.03
110.85
110.91
110.91
110.91
110.91
110.91
111.08
111.07
111.07
111.07
110.77
110.61
110.61
110.58
110.46
110.46
110.48
110.48
110.48
110.61
110.57
110.5
110.5
110.5
110.5
110.6
110.52
110.52
110.75
110.86
110.86
110.86
110.86
110.86
110.86
110.86
110.805
111.17
111.17
111.17
111.17
111.17
111.13
111.13
111.13
111.13
111.19
111.19
111.15
111.03
111.03
111.03
111.03
111.03
111.16
111.18
111.18
111.18
111.24
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
111.11
110.93
110.93
110.93
111.16
111.16
111.16
111.16
111.16
111.05
111.24
111.24
111.24
111.24
111.33
111.29
111.29
111.19
111.19
111.11
111.07
111.07
111.07
111.07
111.08
111.07
110.9
110.94
110.91
110.91
110.91
110.91
110.84
110.78
110.74
110.735
110.735
110.775
110.72
110.67
110.69
110.69
110.89
110.89
110.88
110.865
110.86
110.805
110.805
110.83
110.865
110.865
110.865
111.04
111.04
111.04
111.04
110.945
110.97
110.97
110.98
110.99
110.97
110.97
110.93
110.93
110.93
110.93
110.875
110.9
110.9
110.81
110.81
110.81
111.0
111.0
111.07
111.07
111.14
111.27
111.43
111.4
111.38
111.375
111.375
111.375
111.34
111.29
111.3
111.28
111.26
111.26
111.29
111.35
111.33
111.35
111.26
111.26
111.3
111.23
111.23
111.18
111.17
111.15
111.2
111.2
111.21
111.28
111.28
111.28
111.37
111.35
111.32
111.32
111.32
111.24
111.36
111.36
111.36
111.33
111.29
111.27
111.27
111.27
111.29
111.31
111.31
111.35
111.35
111.49
111.49
111.49
111.44
111.44
111.59
111.67
111.67
111.71
111.72
111.705
111.73
111.82
111.7
111.49
""
""
