BMRN
98.97
98.96
98.96
98.945
99.03
99.03
99.03
99.12
99.12
99.255
99.255
99.255
99.0
99.0
99.0
99.13
99.26
99.26
99.21
99.21
99.17
99.17
99.32
99.36
99.36
99.36
99.36
99.36
99.36
99.36
99.36
99.31
99.325
99.39
99.39
99.28
99.28
99.28
99.34
99.31
99.345
99.345
99.345
99.26
99.3
99.3
99.3
99.3
99.39
99.37
99.37
99.3
99.3
99.3
99.3
99.3
99.3
99.3
98.99
98.985
99.04
99.04
99.04
99.04
99.04
99.04
99.04
99.04
99.04
99.04
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.08
99.08
99.08
99.08
99.08
99.08
99.08
99.08
99.08
99.24
99.24
99.24
99.24
99.24
99.24
99.24
99.24
99.24
99.11
99.045
99.045
99.045
99.045
99.045
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.06
99.06
99.06
99.06
99.06
99.06
99.06
99.06
99.06
99.11
99.11
99.11
99.11
99.12
99.12
99.12
99.12
99.12
99.12
99.12
99.12
99.12
99.12
99.19
99.19
99.19
99.23
99.23
99.23
99.23
99.28
99.28
99.28
99.3
99.3
99.39
99.45
99.45
99.45
99.45
99.45
99.465
99.465
99.49
99.49
99.66
99.66
99.66
99.66
99.66
99.66
99.66
99.66
99.66
99.66
99.91
99.92
99.93
99.93
99.945
99.94
99.925
99.925
99.925
99.925
99.865
99.865
99.865
99.865
99.865
99.9
99.9
99.9
99.96
99.96
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
99.92
99.92
99.92
99.92
99.92
99.95
99.95
99.95
100.06
100.06
100.12
100.12
100.12
100.12
100.12
100.12
100.12
100.12
100.12
100.12
100.1
100.1
100.1
100.1
99.885
99.885
99.885
99.885
99.885
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.92
99.88
99.88
99.98
99.96
99.96
99.96
100.05
100.05
100.05
100.05
100.05
100.05
100.04
100.04
100.04
100.04
100.04
100.04
100.0
100.05
100.05
100.05
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.11
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
100.05
99.94
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.8
99.51
99.6
99.6
99.6
99.6
99.65
99.65
99.585
99.585
99.6
99.6
99.6
99.6
99.66
99.71
99.71
99.67
99.67
99.67
99.67
99.67
99.67
99.67
99.68
99.68
99.68
99.68
99.68
99.545
99.545
99.545
99.58
99.615
99.615
99.615
99.56
99.63
99.665
99.665
99.76
99.815
99.815
99.92
99.92
99.89
99.83
99.83
99.73
99.76
99.76
99.76
99.76
99.76
99.79
99.79
99.79
99.8
99.78
99.7
99.75
99.74
99.75
99.76
99.88
99.83
99.82
99.72
99.71
""
""
""
99.49
99.49
99.2
99.24
98.74
98.72
98.72
98.76
99.0
99.0
99.24
99.36
99.43
99.61
99.435
99.51
99.525
99.65
99.8
99.87
99.87
100.09
100.11
99.855
99.905
100.01
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
99.91
99.71
99.71
99.71
99.675
99.51
99.51
99.51
99.285
99.165
99.165
99.22
99.22
99.22
99.1
99.1
99.1
99.1
99.1
99.1
99.1
99.1
98.665
98.68
98.65
98.535
98.535
98.535
98.535
98.64
98.68
98.78
98.78
98.78
98.63
98.63
98.63
98.63
98.63
98.555
98.54
98.54
98.54
98.54
98.71
98.71
98.93
98.93
98.93
98.87
98.87
98.89
98.89
98.94
99.01
99.01
99.01
99.01
99.01
98.92
98.84
98.755
98.81
98.83
98.83
98.84
98.84
98.84
98.87
98.87
98.87
98.87
98.87
98.87
98.88
98.9
98.9
98.9
98.9
98.9
98.9
98.9
98.9
98.9
98.83
98.83
98.825
98.825
98.825
98.825
98.825
98.845
98.845
98.845
98.845
98.845
98.845
98.845
98.845
98.845
99.03
99.03
99.03
98.88
98.88
98.88
98.88
98.88
98.98
98.98
98.98
98.98
98.98
98.86
98.86
98.85
98.85
98.85
98.85
98.89
98.82
98.81
98.81
98.865
98.84
98.84
98.84
98.84
98.81
98.76
98.76
98.76
98.76
98.76
98.43
98.48
98.48
98.48
98.215
98.255
98.255
98.235
98.25
98.25
98.25
98.16
98.16
98.17
98.22
98.22
98.22
98.1
98.15
98.15
98.065
98.145
98.11
98.075
98.09
98.09
98.17
98.25
98.215
98.23
98.23
98.23
98.15
98.15
98.15
98.12
98.12
98.12
98.12
98.12
98.14
98.14
98.14
98.14
98.29
98.155
98.155
98.155
98.2
98.23
98.15
98.15
98.15
98.22
98.22
98.245
98.18
98.21
98.27
98.27
98.27
98.27
98.17
98.27
98.27
98.27
98.28
98.365
98.365
98.24
98.24
98.24
98.24
98.19
98.21
98.21
98.22
98.25
98.25
98.25
98.25
98.25
98.25
98.32
98.225
98.2
98.26
98.26
98.22
98.22
98.22
98.22
98.22
98.21
98.21
98.27
98.26
98.26
98.25
98.25
98.23
98.25
98.25
98.25
98.25
98.25
98.25
98.25
98.25
98.25
98.25
98.295
98.23
98.23
98.35
98.31
98.28
98.27
98.26
98.21
98.205
98.205
98.29
98.29
98.19
98.19
98.19
98.19
98.17
98.22
98.29
98.29
98.29
98.29
98.29
98.29
98.29
98.39
98.39
98.3
98.3
98.3
98.3
98.3
98.3
98.49
98.49
98.46
98.46
98.53
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.6
98.6
98.6
98.6
98.62
98.62
98.62
98.62
98.65
98.65
98.61
98.61
98.61
98.61
98.59
98.59
98.64
98.64
98.64
98.67
98.67
98.65
98.58
98.6
98.6
98.63
98.59
98.6
98.6
98.705
98.625
98.61
98.62
98.62
98.605
98.63
98.68
98.61
98.59
98.59
98.59
98.59
98.38
98.45
98.45
98.46
98.45
98.45
98.45
98.73
98.73
98.75
98.675
99.0
98.98
98.9
98.9
98.88
98.81
98.81
98.77
98.67
99.54
100.035
99.99
100.46
100.46
100.46
101.31
101.96
101.74
101.74
102.43
102.43
102.34
102.31
102.31
102.31
101.635
101.51
101.45
101.465
101.27
101.34
101.34
101.035
101.035
101.03
101.03
101.03
101.03
101.03
100.76
100.76
100.76
100.89
100.66
100.66
100.65
100.83
100.72
100.685
100.62
100.62
100.43
100.54
100.54
100.54
100.54
100.72
100.69
100.69
100.72
100.72
100.72
100.72
101.08
101.08
101.17
101.14
101.29
101.29
101.35
101.27
101.27
101.23
101.04
101.04
101.04
101.015
101.06
100.99
100.99
100.78
100.78
100.78
101.06
100.955
100.955
101.11
100.99
100.99
100.9
100.9
100.865
100.72
100.72
100.7
100.7
100.61
100.61
100.61
100.24
100.26
100.26
100.25
100.38
100.325
100.325
100.525
100.34
100.29
100.1
100.1
100.5
100.5
100.44
100.44
100.4
100.42
100.38
100.38
100.35
100.35
100.35
100.38
100.38
100.48
100.51
100.5
100.5
100.435
100.38
100.46
100.46
100.56
100.5
100.475
100.44
100.44
100.57
100.57
100.87
100.8
100.8
100.775
100.775
100.735
100.735
100.62
100.62
100.62
100.46
100.46
100.46
100.345
100.395
100.38
100.535
100.47
100.43
100.425
100.36
100.38
100.265
100.265
100.265
100.23
100.23
100.23
100.23
100.39
100.39
100.42
100.35
100.27
100.34
100.39
100.39
100.39
100.39
100.39
100.39
100.43
100.4
100.4
100.4
100.34
100.34
100.31
100.31
100.38
100.3
100.3
100.16
100.145
100.145
100.04
100.07
100.07
100.06
100.06
100.0
100.0
99.965
99.965
99.965
100.09
100.09
100.04
100.04
100.03
100.03
100.03
100.04
100.04
100.04
100.04
100.04
100.04
100.04
100.02
99.91
99.795
99.68
99.69
99.69
99.635
99.67
99.675
99.61
99.63
99.63
99.63
99.63
99.63
99.595
99.595
99.595
99.595
99.595
99.595
99.595
99.425
99.39
99.39
99.45
99.47
99.47
99.47
99.47
99.47
99.47
99.47
99.47
99.47
99.41
99.36
99.36
99.365
99.365
99.365
99.54
99.54
99.62
99.62
99.73
99.73
99.73
99.73
99.73
99.73
100.02
100.02
100.02
99.93
99.99
99.99
99.99
99.99
100.11
100.11
100.11
100.11
100.2
100.25
100.3
100.38
100.475
100.58
100.52
100.52
100.53
100.53
100.57
100.57
100.57
100.595
100.65
100.7
100.7
100.7
100.84
100.84
100.78
100.78
100.815
100.74
100.75
100.75
100.945
100.945
100.9
100.82
100.9
100.9
101.07
101.07
101.07
101.07
101.03
101.015
100.97
100.97
100.98
100.98
100.98
101.18
101.18
101.14
101.14
101.15
101.15
101.15
101.24
101.18
101.18
101.18
101.17
101.02
101.02
101.02
101.23
101.1
101.11
101.13
101.13
101.125
101.125
101.125
101.125
101.47
101.48
101.47
101.44
101.44
101.44
101.44
101.25
101.33
101.33
101.33
101.33
101.33
101.33
101.39
101.39
101.26
101.2
101.2
101.2
101.25
101.15
101.15
101.155
101.04
101.04
100.91
100.91
100.95
101.015
101.03
101.09
101.05
101.085
101.13
101.17
101.34
101.38
101.39
101.405
101.41
101.32
101.36
101.39
101.37
101.37
101.39
101.31
101.27
101.11
101.08
""
""
""
101.0
101.035
101.035
101.24
101.26
101.145
101.145
100.98
100.98
100.98
101.19
101.44
101.47
101.47
101.47
101.47
101.47
101.47
101.27
101.27
101.43
101.43
101.43
101.43
101.59
101.59
101.51
101.51
101.51
101.29
101.39
101.465
101.55
101.55
101.55
101.55
101.755
101.755
101.78
102.15
102.15
102.15
102.15
102.18
102.05
102.09
102.1
102.1
102.1
101.98
101.98
101.98
101.98
101.98
102.14
102.2
102.2
102.075
102.075
102.06
102.06
102.2
102.14
102.14
102.14
102.03
102.12
102.12
102.28
102.28
102.17
102.1
102.1
102.1
102.1
102.1
101.9
101.9
101.9
101.785
101.785
101.785
101.785
101.785
101.99
101.99
101.95
101.95
101.9
101.9
101.9
101.9
101.9
101.9
101.9
101.93
101.93
101.93
101.93
101.93
101.93
101.93
101.93
101.93
101.86
101.86
101.8
101.8
101.8
101.73
101.73
101.73
101.73
101.73
101.58
101.58
101.58
101.59
101.59
101.59
101.49
101.49
101.49
101.49
101.18
101.18
101.12
101.12
100.74
100.74
100.84
100.72
100.72
100.72
100.72
100.72
100.65
100.78
100.78
100.93
100.93
100.93
101.04
101.04
101.04
101.04
101.04
101.04
101.04
101.09
101.09
100.985
100.995
100.995
101.16
101.16
101.105
101.07
101.07
101.07
101.07
100.91
100.93
101.02
101.05
101.05
101.05
100.91
100.91
100.91
101.02
101.02
101.02
101.02
101.2
101.26
101.26
101.26
101.26
101.26
101.26
101.26
101.26
101.05
101.05
101.05
101.05
101.05
101.14
101.14
101.14
101.09
101.06
101.06
101.06
100.92
100.92
101.08
101.13
101.2
101.2
101.2
101.12
101.08
101.08
101.08
100.75
100.75
100.75
100.92
100.82
100.82
100.82
100.82
100.88
100.9
100.9
100.9
100.91
100.795
100.75
100.75
100.625
100.625
100.7
100.7
100.61
100.61
100.61
100.61
100.61
100.61
100.61
100.61
100.61
100.74
100.77
100.82
100.82
100.82
100.82
100.82
101.2
101.2
101.2
101.3
101.3
101.46
101.36
101.3
101.29
101.29
101.29
101.29
101.29
101.43
101.42
101.42
101.42
101.46
101.46
101.46
101.46
101.46
101.46
101.46
101.46
101.46
101.19
101.32
101.395
101.395
101.38
101.38
101.38
101.43
101.62
101.48
101.48
101.48
101.48
101.38
101.32
101.34
101.45
101.47
101.47
101.52
101.63
101.56
101.56
101.56
101.56
101.5
101.5
101.5
101.5
101.44
101.44
101.44
101.53
101.48
101.48
101.48
101.48
101.48
101.45
101.45
101.57
101.57
101.57
101.55
101.55
101.58
101.58
101.85
101.82
101.82
101.82
101.83
101.63
101.63
101.55
101.59
101.59
101.54
101.575
101.58
101.61
101.61
101.61
101.55
101.55
101.55
101.57
101.51
101.51
101.44
101.44
101.53
101.485
101.46
101.46
101.49
101.49
101.49
101.49
101.49
101.45
101.48
101.48
101.48
101.48
101.45
101.45
101.45
101.34
101.34
101.34
101.4
101.4
101.4
101.44
101.4
101.45
101.41
101.4
101.46
101.46
101.4
101.4
101.47
101.53
101.58
101.55
101.52
101.45
101.41
101.44
101.455
101.5
101.5
101.42
101.39
101.41
101.4
101.36
101.275
101.275
101.59
101.775
102.24
102.38
102.36
102.36
102.36
102.36
101.62
101.64
101.64
101.79
102.04
101.96
101.96
101.96
101.93
102.05
102.05
102.05
102.285
102.285
102.285
102.285
102.285
102.99
102.97
102.97
103.17
103.17
103.5
103.52
103.52
103.405
103.32
103.175
103.175
103.175
103.175
103.45
103.53
103.53
103.44
103.54
103.54
103.58
103.58
103.58
103.59
103.59
103.59
103.59
103.67
103.685
103.685
103.685
103.85
103.88
103.88
103.945
103.91
103.91
103.91
104.09
104.16
104.16
104.16
103.86
103.86
103.82
103.82
103.82
103.82
103.92
103.92
104.09
104.09
103.78
103.78
103.78
103.78
103.78
103.56
103.56
103.6
103.6
103.82
103.82
103.82
103.515
103.49
103.49
103.49
103.64
103.64
103.64
103.52
103.44
103.435
103.435
103.51
103.51
103.51
103.64
103.66
103.7
103.72
103.7
103.7
103.7
103.79
103.72
103.72
103.73
103.66
103.66
103.66
103.66
103.58
103.58
103.58
103.79
103.85
103.85
103.91
103.91
103.91
103.91
104.0
103.96
103.95
103.865
103.865
103.865
104.1
104.13
104.3
104.3
104.59
104.72
104.72
104.67
104.67
104.92
104.92
104.92
104.92
104.85
104.85
104.87
104.81
104.81
104.83
104.7
104.7
104.8
104.86
104.82
104.725
104.725
104.74
104.685
104.57
104.45
104.45
104.26
104.06
104.05
104.05
104.09
104.09
104.09
104.09
104.03
104.03
104.03
104.03
104.03
103.94
103.94
103.96
103.96
103.96
103.89
103.89
104.03
104.07
104.03
104.05
104.05
104.02
104.02
104.02
103.74
103.725
103.82
103.815
103.67
103.66
103.66
103.66
103.64
103.57
103.57
103.65
103.65
103.65
103.65
103.65
103.65
103.65
103.62
103.62
103.67
103.86
103.84
103.76
103.8
103.96
103.96
103.96
103.91
103.82
103.81
103.81
103.81
103.785
103.785
103.785
103.92
103.83
103.83
103.88
103.73
103.69
103.76
103.76
103.88
103.855
103.9
103.9
103.99
103.99
103.99
104.0
104.0
103.94
103.94
103.94
103.94
104.0
104.0
104.02
104.02
104.1
104.1
104.08
104.08
104.08
104.08
104.08
104.12
104.12
104.12
104.12
104.12
104.12
104.12
104.07
104.07
104.07
104.07
104.07
103.99
104.055
104.055
104.18
104.38
104.38
104.38
104.38
104.47
104.47
104.47
104.47
104.62
104.62
104.58
104.51
104.51
104.49
104.42
104.42
104.42
104.49
104.49
104.49
104.49
104.68
104.68
104.68
104.68
104.81
104.69
104.69
104.69
104.69
104.69
104.69
104.69
104.56
104.56
104.56
104.56
104.56
104.56
104.56
104.56
104.415
104.415
104.415
104.415
104.74
104.68
104.68
104.68
104.69
104.69
104.705
104.97
104.97
104.795
104.795
104.75
104.75
104.75
104.75
104.75
104.8
104.8
104.815
104.815
104.84
104.73
104.73
104.6
104.595
104.59
104.6
104.41
104.36
104.22
104.15
104.15
104.15
104.06
104.01
104.01
104.01
104.04
104.03
104.07
104.07
104.15
104.15
104.21
104.09
104.09
104.09
104.21
104.13
104.105
104.11
104.14
104.17
104.23
104.245
104.2
104.22
104.25
104.11
104.11
104.18
104.16
104.16
104.23
104.275
104.35
103.77
103.97
103.9
103.92
103.955
103.95
104.28
104.49
104.49
104.49
104.12
104.12
104.12
104.15
103.89
103.89
103.88
103.96
103.96
103.62
103.51
103.795
103.795
103.68
103.68
104.0
103.82
103.57
103.605
103.605
103.6
103.695
103.695
103.57
103.52
103.6
103.67
103.87
103.81
103.81
103.85
104.02
104.02
104.21
104.21
103.76
103.745
103.71
103.69
103.73
103.89
103.89
103.9
103.9
104.1
104.1
104.1
104.1
104.1
104.1
104.14
104.24
104.24
104.24
104.24
104.24
104.24
104.16
104.16
104.05
104.05
104.05
104.05
103.97
103.97
103.97
103.97
103.99
103.99
103.87
104.1
104.1
104.105
104.06
104.06
103.9
103.9
103.91
103.9
103.99
103.99
103.99
103.99
104.03
104.03
104.03
103.7
103.7
103.7
103.565
103.565
103.56
103.56
103.78
103.79
103.7
103.65
103.65
103.65
103.76
103.7
103.77
103.64
103.64
103.59
103.37
103.285
103.45
103.45
103.45
103.29
103.18
103.18
103.18
103.18
103.04
103.04
103.05
103.05
103.05
103.05
103.05
103.05
103.22
103.22
103.22
103.22
103.22
103.22
103.22
103.21
103.08
103.01
102.85
102.95
102.98
102.98
102.98
102.66
102.59
102.59
102.59
102.59
102.6
102.605
102.605
102.4
102.4
102.255
102.255
102.16
102.16
102.16
102.16
102.48
102.48
102.48
102.9
102.9
102.9
102.9
102.9
102.95
102.95
102.95
102.95
102.95
102.95
102.53
102.53
102.53
102.53
102.37
102.37
102.37
102.37
102.37
102.37
102.35
102.35
102.275
102.245
102.185
102.08
102.07
102.12
102.15
102.11
102.11
102.1
102.1
102.1
102.05
102.05
102.05
102.05
102.05
102.05
102.05
102.05
102.05
102.05
101.765
101.67
101.75
101.68
101.785
101.87
101.905
101.925
101.88
101.85
101.86
101.84
101.84
101.835
101.8
101.8
101.85
101.85
101.85
101.85
101.85
101.85
101.85
102.08
102.08
101.85
101.85
101.85
101.85
101.85
101.85
101.85
101.85
101.85
102.05
102.05
101.99
101.99
101.99
101.84
101.8
101.76
101.76
101.76
101.76
101.76
101.76
101.86
101.86
101.86
101.725
101.725
101.725
101.535
101.365
101.235
101.295
101.285
101.285
101.285
101.285
101.285
101.285
101.285
101.08
101.09
101.09
100.81
100.81
100.81
101.29
101.29
101.03
101.09
101.09
101.53
101.43
101.43
101.38
101.38
101.41
101.41
101.41
101.2
101.2
101.2
101.2
100.88
101.02
101.07
100.91
100.91
100.91
100.91
100.91
100.91
100.605
100.49
100.555
100.555
100.555
100.555
100.555
100.545
100.545
100.55
100.26
100.24
100.24
99.96
100.095
99.92
100.01
100.01
100.07
100.09
100.09
100.11
100.055
100.03
99.87
99.87
99.87
99.87
99.7
99.48
99.405
99.43
99.415
99.41
99.33
99.33
99.35
99.37
99.37
99.4
99.275
99.23
99.31
99.41
99.56
99.62
99.73
99.67
99.67
99.56
99.56
99.76
99.7
99.595
99.57
99.43
99.415
99.415
99.38
99.38
99.22
99.22
99.22
99.22
98.98
99.025
98.98
99.015
99.1
99.22
99.21
99.26
99.03
98.88
99.0
99.01
98.85
98.69
98.53
98.6
98.49
98.46
""
97.85
97.8
97.545
97.2
97.21
96.98
96.98
96.98
96.84
97.2
97.2
97.2
97.2
96.96
97.34
97.34
97.84
97.84
98.175
98.175
99.05
99.05
99.05
98.84
98.62
98.62
98.62
98.86
98.86
98.86
98.86
98.86
98.805
98.82
98.82
98.82
98.99
99.05
99.05
99.05
99.05
99.05
98.33
98.33
98.405
98.405
98.405
98.405
98.07
98.08
98.08
97.95
98.06
97.95
97.98
97.98
97.98
98.06
98.06
98.06
98.25
98.25
98.25
98.25
98.25
98.25
98.25
98.17
98.17
98.17
98.17
98.17
98.02
98.02
98.02
97.95
98.06
98.06
97.93
98.09
98.15
98.03
98.03
98.03
98.03
98.03
98.03
98.03
98.06
98.0
98.0
98.06
97.97
97.585
97.62
97.45
97.45
97.45
97.45
97.47
97.17
97.185
97.17
97.17
97.17
97.12
97.09
97.28
97.07
97.07
97.15
97.15
97.41
97.41
97.49
97.48
97.6
97.6
97.65
97.65
97.65
97.65
97.65
97.525
97.51
97.51
97.62
97.56
97.65
97.77
97.865
97.545
97.545
97.63
97.49
97.63
97.63
97.76
98.04
98.23
98.23
98.275
98.4
98.28
98.245
98.13
98.13
97.86
97.8
97.785
97.785
97.785
97.785
97.71
97.71
97.71
97.71
97.71
97.72
97.72
97.76
97.76
97.78
97.91
98.02
98.02
98.02
98.02
98.15
98.235
98.235
98.32
98.32
98.4
98.4
98.39
98.4
98.31
98.22
98.01
98.01
98.01
98.02
98.02
98.02
98.08
97.96
97.97
97.97
97.97
97.97
98.01
98.005
98.16
98.16
98.16
98.02
97.91
97.91
97.765
97.765
97.765
97.765
97.81
97.72
97.9
97.9
98.0
97.97
97.97
97.97
97.97
97.97
97.6
97.6
97.62
97.62
97.62
97.83
97.83
97.69
97.69
97.87
98.07
98.07
98.07
98.07
98.06
98.06
98.06
98.06
98.06
98.06
97.91
97.91
97.895
97.895
97.895
97.9
98.0
98.05
97.95
97.95
97.95
97.95
97.95
97.95
97.95
97.95
97.95
97.95
97.95
97.605
97.605
97.53
97.53
97.53
97.53
97.53
97.49
97.47
97.47
97.47
97.5
97.46
97.485
97.485
97.7
97.7
97.7
97.7
97.485
97.42
97.42
97.42
97.42
97.42
97.55
97.55
97.55
97.42
97.25
97.25
97.25
97.25
97.25
97.335
97.54
97.66
97.5
97.63
97.63
97.64
97.43
97.46
97.37
97.51
97.51
97.61
97.6
97.465
97.38
97.38
97.38
97.36
97.1
97.09
97.08
97.01
97.07
96.87
96.675
96.65
96.65
96.5
96.29
96.78
96.78
96.78
96.86
96.77
97.15
97.01
96.99
97.0
96.96
96.96
96.835
96.99
96.88
96.88
96.88
96.9
97.0
96.97
97.0
97.0
97.0
97.0
97.1
96.99
96.99
97.39
97.57
97.63
98.02
97.95
97.95
98.04
98.04
98.17
98.5
98.5
98.45
98.54
98.7
98.62
98.62
98.12
97.95
97.95
98.1
98.02
98.02
98.02
97.68
97.68
97.71
97.71
97.605
97.48
97.48
97.7
97.66
97.66
97.66
97.24
97.24
97.0
97.21
97.19
97.52
97.42
97.33
97.37
97.34
97.3
97.3
97.325
""
""
98.87
98.87
98.87
98.87
99.51
99.51
99.17
98.92
99.6
99.6
99.6
99.3
99.3
99.3
99.095
99.095
99.095
98.95
98.95
99.045
99.045
99.045
99.045
98.87
98.87
98.87
99.2
99.2
98.85
98.85
98.85
98.85
98.85
98.85
98.85
98.61
98.64
98.64
98.64
98.67
98.67
98.67
98.26
98.26
98.1
97.96
97.96
97.96
97.87
97.87
98.11
98.11
98.11
98.165
98.165
98.12
98.28
98.31
98.31
98.31
98.78
98.78
98.48
98.7
98.7
98.7
98.92
98.92
98.68
98.7
98.7
98.7
98.48
98.48
98.48
98.31
98.09
98.245
98.245
98.59
98.59
98.59
98.59
98.59
98.59
98.59
98.2
98.2
98.2
98.2
98.27
98.11
98.11
98.01
98.01
98.12
98.44
98.44
98.57
98.57
98.57
98.57
98.59
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.55
98.21
98.21
98.19
98.19
98.47
98.51
98.51
98.69
98.69
98.69
98.69
98.69
98.69
98.69
98.69
98.69
98.69
98.69
97.995
97.94
97.975
98.08
98.17
98.17
98.17
98.17
98.17
98.17
98.17
98.21
98.21
98.21
98.11
98.11
98.11
98.11
98.11
98.11
98.11
97.97
97.97
97.97
97.97
97.97
97.97
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.1
98.17
98.17
98.17
98.17
98.17
97.815
97.815
97.815
98.0
98.0
98.0
97.85
97.85
97.85
97.85
97.51
97.51
97.35
97.35
97.4
97.305
97.305
97.39
97.39
97.26
97.26
97.26
97.38
97.29
97.29
97.47
97.47
97.47
97.44
97.53
97.53
97.52
97.52
97.46
97.77
97.77
97.77
97.9
97.99
97.99
97.99
97.99
98.17
98.06
98.07
98.07
97.985
97.87
97.87
97.87
98.06
98.18
98.18
98.18
98.18
98.18
98.18
98.32
98.32
98.21
98.21
98.12
98.09
98.09
98.09
98.09
98.09
98.09
97.93
97.93
97.93
97.93
97.93
98.24
98.24
98.24
98.24
98.25
98.25
98.25
98.47
98.47
98.33
98.31
98.26
98.35
98.35
98.43
98.43
98.43
98.43
98.43
98.43
98.12
98.24
98.24
98.27
98.27
98.27
98.09
98.23
97.91
97.91
97.91
97.98
97.98
97.98
97.98
97.98
97.98
98.17
98.09
98.09
98.09
98.09
98.09
98.09
98.09
98.09
98.03
98.17
98.29
98.29
98.29
98.18
98.18
98.18
98.26
98.26
98.26
98.26
98.26
98.13
98.13
98.13
98.13
98.39
98.39
98.39
98.3
98.39
98.56
98.56
98.63
98.63
98.74
98.86
98.86
98.98
98.93
98.93
98.93
98.93
98.93
98.93
98.93
98.98
98.89
98.89
99.15
99.12
99.38
99.22
99.2
99.2
99.21
99.325
99.325
99.325
99.325
99.325
99.19
99.34
99.34
99.34
99.34
99.34
99.34
99.34
99.34
99.49
99.49
99.45
99.425
99.46
99.46
99.46
99.28
99.21
99.21
99.1
99.1
99.19
99.39
99.31
99.35
99.38
99.36
99.25
99.31
99.34
99.49
99.5
99.45
