INTU
229.8
229.7
229.7
229.7
229.74
229.74
229.91
230.02
230.11
230.11
229.96
229.96
229.855
229.92
229.99
230.13
230.24
230.34
230.52
230.49
230.49
230.56
230.56
230.71
230.66
230.72
230.805
230.86
230.86
230.86
230.86
230.86
230.86
230.985
230.985
230.985
231.08
231.175
231.16
231.16
231.49
231.49
231.605
231.605
231.61
231.61
231.55
231.59
231.59
231.34
231.34
231.83
231.83
231.83
231.83
231.62
231.61
231.61
231.61
231.73
231.68
231.68
231.68
231.68
231.68
231.6
231.6
231.76
231.76
231.76
231.73
231.65
231.57
231.47
231.315
231.315
231.13
231.1
231.1
231.1
230.97
230.97
230.97
230.97
230.97
231.01
231.03
231.03
231.03
231.03
230.78
230.74
230.74
230.76
230.65
230.79
230.79
230.79
230.795
230.92
230.89
230.89
230.93
230.93
230.93
230.89
230.89
230.88
230.88
230.88
230.88
230.86
230.86
230.95
230.955
231.0
231.09
231.08
231.0
230.76
230.76
230.8
230.835
230.885
230.85
230.61
230.455
230.65
230.73
230.805
230.815
230.815
230.755
230.86
230.9
231.01
230.96
230.94
230.9
230.9
230.97
230.97
231.11
231.13
231.3
231.33
231.58
231.62
231.47
231.495
231.5
231.43
231.445
231.44
231.49
231.46
231.48
231.34
231.32
""
""
""
""
""
228.88
228.88
228.88
229.0
229.0
228.28
228.28
227.98
228.16
228.25
228.27
228.27
228.35
228.47
228.47
228.47
228.47
228.47
228.93
228.93
228.93
228.93
228.93
228.93
229.69
229.605
228.92
228.92
228.92
229.05
229.005
229.005
229.15
229.15
229.25
229.25
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.83
228.215
228.215
228.215
228.215
228.03
228.03
227.85
227.81
227.81
227.81
227.81
227.81
227.81
227.81
227.81
227.52
227.52
227.52
227.99
227.99
227.99
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.795
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
227.59
226.98
226.97
226.97
226.97
226.97
227.05
227.05
227.05
227.13
227.13
227.13
227.13
227.13
226.86
226.99
226.98
226.87
226.87
227.21
227.28
227.28
227.28
227.13
227.14
227.14
227.14
227.14
227.14
227.14
227.14
227.14
227.14
227.14
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.71
226.57
226.365
226.365
226.365
226.365
225.94
225.94
225.94
225.94
225.93
225.93
226.03
226.03
226.08
225.95
225.95
225.72
225.72
225.62
225.37
225.37
225.37
225.37
225.37
225.56
225.39
225.39
225.39
225.56
225.94
225.845
225.815
225.815
225.7
225.45
225.42
225.45
225.69
225.69
225.69
225.51
225.51
225.51
225.51
225.51
225.51
225.51
225.51
225.51
225.34
225.34
225.34
225.225
225.225
225.1
225.22
225.17
225.18
225.07
225.24
225.225
225.25
225.275
225.275
225.19
225.13
225.13
225.13
225.13
225.13
225.095
224.9
224.795
224.84
224.83
224.82
224.65
224.68
224.77
224.81
224.91
224.88
224.97
224.97
224.97
224.33
224.33
224.33
224.33
224.25
224.09
224.09
224.09
224.21
224.26
224.28
224.28
224.155
224.155
224.15
224.15
223.92
224.1
224.1
224.1
223.99
224.05
224.05
224.05
223.66
223.66
223.695
223.83
223.83
223.83
224.02
224.04
224.04
224.04
224.17
223.94
224.15
224.07
224.07
224.02
224.02
224.02
223.95
224.15
223.99
223.99
223.99
223.865
223.7
223.7
223.7
223.75
223.66
223.51
223.51
223.59
223.59
223.65
223.73
223.82
223.78
223.78
223.78
223.87
223.95
223.95
223.95
224.35
224.35
224.29
224.26
224.26
224.19
224.19
224.13
224.335
224.335
224.11
224.11
224.19
224.355
224.36
224.36
224.36
224.33
224.19
224.21
224.21
224.31
224.31
224.31
224.49
224.53
224.53
224.7
224.7
224.81
224.77
224.77
224.77
224.75
224.67
224.625
224.625
224.7
224.64
224.64
224.51
224.49
224.42
224.35
224.29
224.2
224.175
224.305
224.23
224.205
224.205
224.205
224.05
224.01
223.95
223.87
223.81
223.87
223.88
223.92
223.84
223.8
223.75
223.81
223.92
223.95
224.02
224.25
224.41
224.64
224.77
224.64
224.67
224.63
224.71
224.79
224.79
224.79
224.64
224.765
224.65
224.65
""
225.375
225.375
223.25
223.25
223.25
224.18
224.18
224.18
225.07
225.22
225.58
225.58
225.58
226.39
226.495
226.47
226.47
226.47
226.47
225.825
225.825
225.825
225.825
225.275
225.06
225.02
225.02
225.02
225.02
224.75
225.05
225.05
225.05
224.545
224.42
224.42
224.42
224.91
224.91
224.69
224.69
224.78
224.78
224.73
225.11
225.11
225.11
224.88
224.76
224.76
224.76
225.44
225.41
225.645
225.72
225.72
225.72
225.765
225.765
225.765
225.78
225.68
225.54
225.54
225.43
225.43
225.4
225.4
225.4
225.4
225.4
225.355
225.355
225.38
225.38
225.38
225.38
225.38
225.38
225.38
224.58
224.54
224.5
224.5
224.53
224.53
224.63
224.46
224.46
224.46
224.46
224.4
224.4
224.4
224.4
224.4
224.54
224.54
224.54
224.54
224.54
224.54
223.73
223.73
223.8
223.8
223.8
223.26
223.26
223.26
223.26
223.26
223.26
223.26
223.26
223.55
223.55
223.51
223.29
223.29
223.29
223.29
223.29
223.29
223.3
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.29
223.03
223.03
223.03
223.03
223.03
223.03
222.52
222.52
222.28
222.28
222.25
222.25
222.25
222.25
222.045
222.045
221.975
221.975
222.145
222.0
222.0
221.965
221.965
221.965
221.965
221.965
221.965
221.61
221.61
221.61
221.61
221.775
221.775
221.89
221.82
221.865
221.865
221.865
221.865
221.9
221.9
221.9
221.9
221.9
221.9
221.9
221.35
221.41
221.41
221.41
221.41
220.93
220.93
220.915
220.915
220.915
221.26
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.25
221.17
221.07
220.85
220.85
220.85
220.75
220.75
220.53
220.53
220.53
220.53
220.53
220.53
220.53
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.63
220.65
220.545
220.545
220.545
220.88
220.88
220.88
220.88
220.88
220.88
220.88
220.93
220.93
221.23
221.23
221.28
221.42
221.42
221.49
221.49
221.49
221.49
221.49
221.49
221.69
221.69
221.69
222.15
222.15
222.15
222.28
222.28
222.28
222.28
222.23
222.23
222.23
222.23
222.23
222.23
222.23
222.13
222.2
222.2
222.2
222.2
222.2
222.05
222.05
222.05
222.05
222.05
222.05
222.05
222.05
222.05
222.05
222.05
223.195
223.195
223.11
223.11
223.12
223.12
223.29
223.35
223.225
223.21
223.16
223.16
223.045
222.99
223.05
223.05
223.05
223.05
223.05
223.05
223.35
223.35
223.35
223.35
223.07
223.07
222.96
222.93
222.93
222.93
222.59
222.99
222.9
222.9
222.78
222.81
222.81
223.03
223.11
223.13
223.405
223.385
223.55
223.53
223.475
223.425
223.3
223.3
223.3
223.38
223.33
223.39
223.43
223.41
223.4
223.29
223.34
223.65
223.59
223.35
223.18
223.245
223.16
223.11
223.0
223.0
222.97
222.955
222.955
222.67
222.59
222.62
222.62
222.615
222.705
222.55
222.5
222.56
222.79
222.91
223.02
223.005
222.85
222.88
222.54
222.635
222.765
222.63
222.78
222.79
222.55
222.49
222.38
222.33
222.685
222.685
222.685
222.685
221.76
221.54
221.44
221.44
221.32
221.32
221.32
221.32
222.07
222.07
222.07
222.07
222.07
222.07
222.07
221.83
221.54
221.54
222.05
222.01
222.01
222.01
222.01
222.01
222.01
222.01
221.83
221.83
221.83
221.83
221.83
221.83
221.83
221.83
221.83
221.83
221.83
221.36
221.7
221.7
221.7
221.82
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.75
221.53
221.32
221.22
221.22
221.22
221.22
221.22
221.22
221.22
221.55
221.55
221.24
221.04
221.02
221.02
220.855
220.855
220.855
220.73
220.53
220.53
220.59
220.59
220.59
220.59
220.59
220.59
220.59
220.59
220.59
220.59
220.59
220.2
219.815
219.815
219.815
219.815
219.815
219.75
219.75
219.75
219.5
219.5
219.5
219.5
219.2
219.2
219.2
219.2
219.2
219.2
219.2
219.2
219.2
219.2
218.61
218.51
218.51
218.23
218.08
217.61
217.61
217.61
217.68
217.56
217.56
217.56
217.56
215.91
215.91
216.445
216.42
216.42
216.42
216.42
216.42
216.42
216.87
216.87
216.52
216.52
216.52
216.52
216.52
216.52
216.52
217.005
217.005
217.005
216.43
216.28
216.2
216.2
216.1
216.1
216.1
216.1
216.1
216.1
215.59
215.59
215.59
215.89
215.89
215.68
215.56
215.385
215.01
215.01
215.01
215.55
215.55
216.02
216.02
216.02
215.98
215.98
215.98
215.98
215.98
215.505
215.54
215.54
215.42
215.42
215.42
215.6
215.34
215.22
215.37
215.37
215.37
215.37
215.05
215.12
215.12
215.12
215.12
215.195
215.01
215.01
214.57
214.69
214.67
214.64
214.64
214.04
214.22
214.33
214.485
214.485
214.42
214.315
214.44
214.64
214.64
214.68
214.68
214.81
214.81
214.81
214.685
214.65
214.64
214.64
214.64
214.215
214.38
214.45
214.47
214.49
214.32
214.32
214.65
214.65
214.44
214.38
214.63
214.775
214.63
214.63
214.76
214.76
215.07
215.07
215.07
215.07
215.41
215.41
215.235
215.235
215.235
215.235
215.52
215.52
215.625
215.625
215.64
215.67
215.57
215.57
215.67
215.67
215.67
215.67
215.21
215.21
215.21
215.15
215.15
215.15
215.15
215.15
215.48
215.48
215.48
215.48
215.48
215.48
215.69
215.69
215.68
215.9
215.9
215.86
215.82
215.67
215.71
215.89
216.06
215.99
215.93
215.75
215.87
215.87
215.87
215.66
215.84
216.04
216.09
216.38
216.56
216.56
216.56
216.75
216.755
216.97
217.17
217.19
217.255
217.35
217.415
217.475
217.44
217.49
217.67
217.81
217.83
217.85
217.95
217.63
217.53
217.475
217.605
217.605
217.165
217.21
217.26
217.6
217.735
217.75
217.6
217.63
217.43
217.59
217.55
217.57
217.62
217.55
217.55
217.61
217.57
217.59
217.87
217.85
217.81
217.81
217.75
217.67
217.53
217.5
217.45
217.43
217.53
217.39
217.27
217.18
217.37
217.37
217.44
217.415
217.45
217.49
217.45
217.53
217.635
217.6
217.6
217.61
217.69
217.64
217.6
217.83
217.82
217.79
217.81
217.84
217.75
217.71
217.68
217.7
217.55
217.67
217.55
217.59
217.61
217.27
""
""
218.015
218.015
218.015
219.84
219.84
220.76
220.76
220.76
221.13
220.94
220.94
220.94
220.94
220.83
220.83
220.83
220.2
220.2
220.31
220.64
220.64
220.535
220.52
220.52
220.52
220.52
220.23
220.43
220.97
221.1
221.1
221.1
221.1
220.915
220.915
220.915
220.04
220.04
219.96
219.96
219.96
220.04
220.04
220.21
220.21
220.27
220.27
220.27
220.27
220.27
220.27
220.27
220.7
220.7
220.7
220.7
220.7
220.91
220.91
220.91
220.91
220.91
220.73
220.73
220.73
220.73
220.58
220.01
220.135
220.52
220.75
220.56
220.46
220.58
220.515
220.515
220.515
220.39
220.39
220.39
220.39
219.67
220.15
220.15
220.19
220.48
220.6
220.6
220.6
220.6
219.9
219.9
219.9
219.9
219.9
219.9
219.9
219.9
219.72
219.72
219.48
219.73
219.73
219.73
219.73
219.73
219.73
219.2
219.2
219.2
219.825
219.79
219.77
219.77
220.14
220.22
220.37
220.3
220.39
220.39
220.39
220.39
220.39
220.45
220.63
220.63
220.645
220.545
220.49
220.43
220.42
220.42
220.42
220.29
220.45
220.2
220.2
220.275
220.52
220.6
220.49
220.42
220.21
220.3
220.27
220.04
220.09
220.19
220.2
220.18
220.13
220.045
219.99
219.99
219.99
219.99
220.12
220.1
220.1
220.1
219.97
219.73
219.59
219.59
219.59
219.59
219.59
219.46
219.46
219.87
219.87
219.87
219.87
219.68
219.68
219.68
219.645
219.645
219.58
219.58
219.58
219.63
219.63
219.63
219.63
219.94
219.99
219.99
219.99
219.99
219.99
219.99
219.79
219.63
219.745
219.745
219.745
219.62
219.62
219.58
219.58
219.58
219.63
219.63
219.63
219.63
219.87
219.71
219.71
219.71
219.71
219.71
219.71
219.105
219.105
219.195
219.04
219.04
219.04
219.04
219.04
219.04
219.895
219.85
219.9
219.9
219.9
219.9
219.96
219.96
219.98
219.98
219.98
219.98
219.82
219.93
219.93
219.93
219.93
219.93
219.87
219.91
220.01
220.01
219.74
219.65
219.77
219.77
219.77
219.76
219.76
219.76
219.76
219.48
219.48
219.48
219.48
219.48
219.48
219.48
219.6
219.6
219.75
219.77
219.77
219.77
219.93
219.98
219.94
219.94
219.94
219.94
219.94
219.77
219.82
219.88
219.88
220.0
219.86
219.9
219.9
219.92
219.82
219.84
219.76
219.83
219.83
219.405
219.62
219.62
219.5
219.61
219.61
219.61
219.61
219.775
219.78
219.77
219.77
219.63
219.63
219.59
219.33
219.21
219.245
219.14
219.41
219.69
219.81
219.81
219.76
219.85
219.925
219.82
219.82
219.82
219.675
219.755
219.96
220.29
220.445
220.28
220.26
220.16
220.21
220.19
220.15
220.1
219.975
220.125
220.1
220.05
220.05
219.97
219.93
219.93
219.93
219.95
219.93
219.89
219.89
219.89
220.14
220.14
220.15
220.18
220.21
220.33
220.33
220.345
220.23
220.005
220.0
220.03
220.03
220.03
220.23
220.23
220.08
220.08
220.09
220.06
220.06
220.13
220.05
220.1
220.0
220.08
220.19
220.31
220.3
220.38
220.35
220.58
220.56
220.79
220.75
220.84
220.76
220.795
220.79
220.785
220.745
220.63
220.65
220.68
220.66
220.65
""
""
""
""
""
218.76
218.76
218.76
217.54
217.54
217.54
217.54
217.54
217.54
217.57
217.565
217.565
217.225
217.22
216.78
216.22
216.51
216.34
216.34
216.34
215.3
215.3
214.63
214.36
214.66
214.75
214.36
213.58
212.99
213.38
213.4
213.4
214.18
214.07
214.09
213.98
214.0
214.11
214.09
214.02
214.02
214.09
214.09
214.09
214.09
214.74
214.74
214.74
214.855
214.795
214.795
214.44
214.38
214.38
214.38
214.26
214.26
213.805
213.68
213.32
213.55
213.55
213.55
213.88
213.88
213.88
213.68
213.67
213.93
213.605
213.64
213.73
213.86
213.74
213.225
213.43
213.44
213.44
213.45
213.375
213.375
213.375
212.71
212.39
212.38
212.38
212.355
212.355
212.355
211.8
211.72
211.87
211.87
211.265
211.265
211.265
211.05
211.41
211.41
211.17
210.91
210.84
210.68
210.67
210.55
210.12
210.16
210.05
210.25
210.315
210.3
210.23
210.365
210.485
210.45
210.465
210.34
210.35
210.365
210.02
210.15
210.15
209.825
209.765
209.645
210.105
209.92
209.92
209.98
209.96
209.96
209.77
210.015
209.98
209.98
210.0
210.0
209.78
209.69
209.69
209.65
209.65
209.695
210.04
210.04
209.63
209.63
209.77
209.77
209.76
209.76
209.34
208.9
208.71
208.58
208.68
208.72
208.965
208.965
208.675
208.76
208.76
210.06
210.035
210.12
210.12
210.12
210.02
210.06
210.12
210.12
209.87
209.87
209.51
209.72
209.765
209.13
209.07
208.86
208.855
208.855
208.8
208.655
208.76
208.76
208.63
208.6
208.51
208.42
208.61
208.81
208.81
208.68
208.68
208.68
208.68
208.68
209.28
209.28
209.28
209.28
209.345
209.345
209.345
208.95
208.95
208.95
208.13
208.13
207.85
208.01
208.01
208.17
208.12
208.12
208.47
208.47
208.47
209.09
209.33
209.33
209.01
209.01
209.11
209.11
209.11
209.11
209.38
209.38
209.45
209.45
209.26
209.01
209.08
209.08
209.08
209.08
209.08
209.33
209.33
209.525
209.43
209.45
209.465
209.465
209.68
209.58
209.58
209.58
209.49
209.55
209.55
209.54
209.625
209.625
209.625
209.625
209.625
209.01
209.01
208.93
208.825
208.89
208.89
208.89
209.095
208.735
208.77
209.0
209.0
208.57
208.61
208.04
208.04
208.04
208.51
208.51
208.39
207.98
207.93
208.13
208.36
208.36
208.595
208.595
208.36
208.62
208.62
208.84
208.92
208.76
208.76
208.71
208.71
208.7
208.77
208.77
208.48
208.36
208.305
208.45
208.45
208.31
208.17
207.86
207.77
207.65
207.76
207.76
207.47
207.51
207.61
207.45
207.65
207.4
207.28
207.36
207.84
207.715
207.85
207.84
207.84
207.89
208.195
208.15
207.97
207.97
207.6
207.41
207.55
207.55
207.36
207.03
207.03
207.08
207.08
206.94
206.94
206.8
207.08
207.03
206.98
206.88
206.87
206.5
206.9
206.93
206.9
207.0
206.97
206.97
206.78
206.97
207.01
207.07
206.88
206.77
206.77
206.57
206.55
206.265
206.48
206.36
206.23
206.17
205.91
205.83
205.84
205.8
205.94
205.75
205.705
206.24
206.37
206.825
205.81
205.915
205.72
205.63
205.13
204.76
204.855
204.87
204.83
204.44
202.68
204.195
204.195
204.195
204.81
204.81
205.22
206.04
206.04
205.54
205.17
205.11
205.29
205.29
205.29
205.71
205.875
206.495
207.1
206.75
206.97
206.755
207.055
207.11
207.045
207.09
207.53
207.82
207.41
207.41
208.18
208.17
207.76
207.76
207.76
206.21
206.3
206.3
205.66
206.25
206.25
206.08
206.08
206.11
205.85
205.78
205.63
205.36
205.36
205.29
205.83
206.05
205.88
206.23
206.23
205.62
205.62
206.52
206.52
206.495
206.72
206.88
206.81
206.81
206.32
206.37
206.37
206.37
205.95
206.26
206.26
206.495
206.495
206.495
205.98
205.55
205.29
205.29
205.29
205.02
205.34
205.28
205.28
205.08
205.33
205.33
205.33
205.33
205.1
204.98
204.9
204.93
204.97
204.97
203.93
204.54
204.83
205.19
205.19
205.07
204.72
204.98
204.86
205.02
204.8
204.8
205.07
205.62
205.62
205.13
205.15
205.15
205.585
205.7
205.7
205.7
205.7
205.24
205.35
205.15
204.755
204.475
204.43
204.64
204.51
204.73
204.73
204.73
204.4
204.73
204.73
205.56
205.05
205.26
205.26
205.42
205.42
205.42
205.42
205.42
206.37
206.43
206.43
207.16
207.0
207.0
207.0
206.74
206.74
206.74
206.74
206.74
205.94
205.56
205.56
205.29
205.435
205.435
205.59
205.27
205.46
205.66
205.66
205.66
206.05
206.05
206.42
206.42
206.42
206.18
206.29
206.66
206.66
206.66
206.66
207.05
206.99
206.76
206.39
206.18
206.045
205.67
205.67
205.785
205.6
205.82
205.82
205.58
205.58
205.44
205.43
205.45
205.43
205.39
205.41
205.39
204.86
205.03
204.6
204.6
204.3
204.52
204.67
204.67
205.0
205.13
205.22
205.1
205.1
205.1
204.925
204.825
204.62
204.585
204.39
204.36
204.51
204.51
204.51
204.47
204.3
204.3
204.71
204.68
205.01
205.05
205.04
205.145
205.145
204.95
204.95
205.29
205.46
205.32
204.91
205.19
205.19
205.19
205.19
205.08
205.33
205.22
204.87
204.87
204.87
204.63
204.63
204.59
204.59
204.59
204.68
204.68
204.445
204.16
204.16
204.17
204.35
204.16
204.16
204.31
204.31
203.57
203.51
203.66
203.75
203.75
203.515
203.96
204.02
203.84
203.99
203.81
203.755
203.77
204.01
204.08
204.21
204.13
204.13
203.92
203.85
203.57
203.46
203.18
203.2
203.26
203.26
203.26
202.89
203.13
203.145
203.44
203.6
203.33
203.2
203.04
202.97
203.21
203.3
203.33
202.82
202.89
202.89
202.6
202.31
202.06
201.82
201.96
201.94
201.68
201.62
201.62
201.14
201.25
200.93
199.79
199.94
200.75
200.86
201.59
201.69
201.69
202.45
201.95
201.84
201.28
201.17
201.27
201.14
201.47
201.51
201.51
201.44
201.51
201.88
202.045
201.825
201.69
201.83
201.55
201.255
201.08
201.08
202.05
202.73
202.8
203.43
203.825
203.59
203.75
203.79
203.98
203.94
203.52
203.57
203.42
203.395
203.15
203.16
202.76
202.72
202.72
203.17
203.07
202.99
202.37
201.98
202.08
202.77
202.5
202.14
202.29
202.27
202.22
201.865
201.56
201.77
201.61
201.325
200.8
201.16
201.05
201.56
201.52
201.34
201.41
201.245
201.13
200.84
200.81
208.07
208.07
207.2
206.62
206.46
206.44
206.89
207.4
207.145
206.7
206.6
205.77
206.46
206.97
207.05
207.07
207.055
207.285
207.41
207.72
207.72
207.545
208.13
208.13
208.555
208.925
209.42
209.01
209.01
208.935
209.09
209.76
209.76
210.7
210.7
211.285
211.13
211.27
211.37
211.22
211.12
210.955
211.02
211.02
211.02
211.02
211.02
210.76
210.58
210.58
210.545
209.91
210.155
210.24
210.39
209.93
209.93
209.93
209.9
209.48
209.48
209.61
209.56
210.06
210.155
210.33
210.635
210.79
210.71
210.59
210.59
210.495
210.15
210.43
210.43
210.275
210.275
210.275
210.275
210.07
210.07
210.07
210.07
210.32
210.48
210.48
210.08
210.08
210.08
210.035
209.97
210.025
210.0
210.115
209.94
209.62
209.8
209.8
209.8
209.92
209.92
210.04
210.16
210.1
210.14
210.08
210.08
210.21
210.215
210.09
210.09
210.51
210.51
210.51
210.51
210.745
210.76
210.45
210.52
210.21
210.21
210.095
210.44
210.41
210.67
210.4
210.26
210.35
210.14
210.28
210.28
209.96
209.615
209.69
209.63
209.63
208.82
208.86
208.86
208.86
208.64
208.64
208.8
208.9
208.69
208.655
208.655
208.96
208.96
208.755
208.59
208.59
208.48
208.63
208.55
208.53
208.58
208.65
208.51
208.38
208.615
208.51
208.72
208.88
208.94
208.635
208.395
208.54
208.55
208.665
208.445
208.48
208.45
208.45
208.72
208.775
208.51
208.44
208.4
208.6
208.515
208.52
208.83
208.94
208.88
208.72
208.595
208.335
208.335
208.335
208.26
207.8
207.93
207.945
207.775
207.705
207.93
207.65
207.69
207.52
207.52
207.92
207.985
207.895
208.58
208.52
209.06
209.2
209.2
209.2
209.2
208.95
208.95
208.95
209.82
209.74
209.52
209.52
209.78
209.78
209.78
209.78
209.71
209.81
209.81
209.82
209.66
209.66
209.66
209.66
209.66
209.83
209.79
209.69
209.905
210.07
210.1
210.07
210.07
210.07
209.47
209.47
209.36
209.3
209.18
208.935
208.905
208.695
208.995
209.015
209.015
209.52
208.91
208.785
209.29
209.29
209.39
209.39
209.96
210.05
210.04
209.88
209.82
209.82
209.82
209.715
209.4
209.64
209.67
209.67
209.52
209.52
209.14
209.14
209.14
209.3
209.27
209.1
208.91
208.91
208.6
208.72
208.88
208.95
208.8
208.92
208.94
209.17
209.33
209.33
209.33
209.33
209.29
209.29
209.26
209.26
209.26
209.19
209.29
209.42
209.42
209.68
209.68
209.24
209.24
209.2
209.4
209.4
209.4
209.33
209.33
208.99
208.99
208.92
208.92
209.09
209.135
209.135
209.2
209.2
209.2
209.67
209.53
209.43
209.75
210.39
210.34
210.36
210.36
210.22
210.22
210.28
210.04
210.04
210.04
210.11
210.11
210.11
210.85
210.74
210.98
210.98
210.98
210.54
210.71
210.625
210.565
210.47
210.44
210.44
210.52
210.52
210.56
210.56
210.72
210.965
211.15
210.84
210.87
210.87
210.82
210.62
210.97
210.925
211.27
211.095
210.925
210.945
210.94
210.84
211.215
211.22
211.39
211.35
211.56
211.79
211.49
211.385
211.54
211.61
211.52
211.7
211.58
211.605
