ILMN
360.74
360.74
360.74
360.74
360.74
361.56
360.475
360.6
360.6
361.225
361.225
361.225
361.225
360.665
360.665
360.665
360.665
360.665
361.3
361.3
361.64
361.47
361.47
361.585
361.585
361.585
361.585
361.585
361.585
361.61
361.61
361.57
361.57
361.57
361.57
361.57
362.26
361.855
361.855
362.11
362.11
362.11
362.11
362.11
361.79
361.79
361.86
361.86
361.86
361.86
361.86
361.86
361.86
362.18
362.18
362.18
361.84
361.84
361.84
361.84
361.84
361.84
361.84
361.84
361.84
361.84
361.13
361.13
361.13
361.13
360.77
360.77
360.77
360.77
360.56
360.56
360.56
360.39
360.39
360.39
360.39
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.19
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.51
360.62
360.62
360.62
360.32
360.11
360.055
360.21
360.0
360.0
359.95
359.95
359.95
359.95
359.95
359.95
359.95
359.95
359.95
360.345
360.345
360.345
360.345
360.7
360.7
360.7
360.7
360.42
360.42
360.42
360.42
360.42
360.42
360.475
360.475
360.3
360.19
360.19
360.19
360.19
360.19
360.19
360.34
360.34
360.34
360.34
360.34
360.34
360.45
360.77
360.555
360.555
360.555
360.76
360.76
360.76
360.76
360.76
360.76
360.76
360.88
360.88
360.88
360.88
360.85
360.85
360.53
360.53
360.53
360.32
360.32
360.32
360.32
360.01
360.21
360.21
360.21
360.325
360.325
360.34
360.34
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.35
360.4
360.4
360.45
360.42
360.42
360.42
360.42
360.41
360.34
360.34
360.34
360.34
360.34
360.34
360.45
360.52
360.52
360.37
360.37
360.41
360.41
360.335
360.345
360.345
360.345
360.345
360.485
360.46
360.46
360.465
360.5
360.5
360.58
360.58
360.59
360.49
360.49
360.395
360.47
360.48
360.48
360.48
360.48
360.48
360.48
360.48
360.8
360.89
360.89
360.89
360.56
360.56
360.75
360.75
360.75
360.795
360.795
360.8
360.88
360.88
360.825
360.825
360.825
360.825
360.825
360.825
360.825
361.04
361.04
361.04
361.01
361.01
361.01
361.01
360.96
360.87
360.87
360.87
360.87
360.87
360.87
360.87
360.87
360.87
360.78
360.86
360.86
360.86
360.65
360.475
360.475
360.475
360.475
360.475
360.475
360.475
360.475
360.475
360.475
360.16
360.16
360.065
359.71
359.34
359.34
359.34
359.34
359.34
359.34
359.34
359.34
359.125
359.35
359.35
359.35
359.45
359.45
359.45
359.45
359.45
359.45
359.45
359.45
359.45
359.45
359.45
360.09
360.09
360.09
360.0
360.0
360.0
360.0
360.0
360.0
360.0
360.0
360.0
359.77
359.77
359.77
359.77
359.77
359.1
359.1
359.1
359.1
359.35
359.47
359.19
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.15
359.38
359.38
359.57
359.62
359.69
359.69
359.82
359.8
359.8
359.7
359.64
359.51
""
356.4
356.4
356.4
355.14
354.985
354.62
354.62
354.62
352.735
352.735
352.13
352.13
352.13
352.27
352.735
353.33
352.0
352.0
352.0
351.81
352.33
352.33
351.91
351.91
352.0
351.905
351.905
351.97
351.92
351.92
351.74
351.74
351.74
351.74
351.88
351.88
351.515
351.48
351.48
351.06
351.01
351.07
351.33
351.33
350.325
349.62
350.16
350.0
350.0
349.55
349.55
349.885
349.69
349.69
349.38
349.75
349.435
349.435
349.435
348.5
348.52
348.33
347.71
348.08
347.92
348.56
348.64
348.955
348.82
348.62
348.62
348.62
348.235
348.235
348.56
348.56
348.56
348.56
347.79
347.79
348.38
348.48
348.48
348.45
348.45
347.82
347.71
347.68
347.34
347.8
347.71
347.82
347.82
347.82
347.82
347.66
347.31
347.38
347.4
346.48
346.36
346.45
346.2
346.01
346.24
346.3
346.36
346.45
346.31
346.35
346.23
346.33
346.36
346.36
346.155
346.265
346.245
346.245
346.06
346.06
346.04
346.22
346.22
345.4
345.235
345.235
345.235
345.745
345.745
345.36
345.51
345.83
345.83
345.7
346.45
346.81
346.635
346.605
346.46
346.44
346.31
346.415
346.56
346.78
346.78
347.11
347.11
346.845
346.71
346.54
346.6
346.6
346.55
346.55
346.55
346.845
346.605
346.285
346.65
347.075
346.825
346.825
346.745
346.745
346.745
346.745
346.075
346.075
346.07
346.07
345.96
345.41
345.41
344.77
344.6
344.9
344.9
344.84
344.84
344.84
344.84
345.41
345.125
345.365
346.105
346.105
345.835
345.78
345.53
345.53
345.545
345.45
345.68
345.68
345.51
345.44
345.44
345.44
345.44
345.02
345.02
345.02
344.57
344.56
344.56
344.56
344.54
344.54
344.755
344.755
344.755
344.755
344.27
344.33
344.33
344.18
344.18
344.18
344.18
344.28
343.98
343.86
343.86
343.86
343.31
343.6
343.575
343.31
343.31
343.365
343.07
342.85
343.01
343.265
343.265
343.265
343.265
343.265
343.265
343.265
343.265
343.35
343.35
343.43
343.43
343.43
343.72
343.74
343.74
343.74
343.97
344.12
344.12
344.21
344.21
344.21
343.61
343.525
343.51
343.39
343.18
343.44
343.44
343.855
343.855
343.855
343.855
343.25
343.615
344.25
344.0
344.0
344.235
344.52
344.52
344.285
344.285
343.96
343.96
343.96
343.89
343.89
343.89
343.85
343.85
343.85
343.85
343.145
343.0
342.96
342.78
343.06
343.06
343.06
342.73
342.73
342.78
343.005
342.835
342.95
342.85
343.02
343.02
342.86
342.86
342.86
343.75
344.09
344.12
343.61
343.37
343.52
343.34
343.365
343.365
343.41
343.29
343.45
343.43
343.55
343.82
343.79
343.82
343.86
344.49
344.05
344.06
344.12
344.35
344.58
344.58
344.505
344.39
344.92
345.32
345.11
345.53
345.18
345.345
345.29
345.17
344.95
344.95
344.825
344.755
344.605
344.63
344.975
345.01
345.05
345.05
344.86
344.72
344.95
345.085
345.085
344.905
344.83
344.895
344.72
344.72
344.68
344.365
344.365
344.23
344.27
344.335
344.335
344.37
344.3
344.35
344.32
344.13
344.175
344.48
344.8
345.11
345.41
345.17
344.845
344.79
344.895
344.82
344.915
344.89
344.64
344.855
344.83
344.66
332.125
333.0
332.825
333.99
336.0
333.135
335.45
335.4
334.8
334.6
334.05
335.105
335.205
335.2
334.915
335.22
335.11
335.315
335.25
335.15
335.225
334.285
334.68
335.195
335.195
334.73
334.215
334.04
333.21
333.27
333.53
333.53
333.2
333.2
333.2
334.16
333.94
334.365
334.39
334.24
334.24
334.09
334.09
334.09
334.09
334.22
334.365
334.385
333.89
333.55
333.64
333.585
333.96
334.175
334.395
334.0
334.12
334.21
334.21
334.46
334.4
333.97
333.73
333.32
333.59
333.72
333.72
333.79
333.79
333.79
333.39
333.2
333.44
333.35
333.165
333.165
333.06
333.01
332.7
332.7
331.935
331.935
332.485
332.485
332.485
332.485
332.485
332.65
332.65
331.63
331.37
331.74
331.575
331.73
331.73
331.705
331.705
331.705
330.52
330.52
330.345
330.11
329.45
329.37
329.585
329.295
329.28
329.28
328.62
328.62
328.62
328.62
328.55
328.67
328.56
328.65
328.83
329.15
329.11
330.8
330.64
330.88
330.88
330.365
330.57
330.57
330.57
330.4
330.575
330.52
330.795
330.815
330.77
330.22
330.38
329.95
329.95
329.95
329.95
329.95
329.95
328.93
328.53
328.14
328.97
329.12
329.135
328.81
328.81
328.81
328.9
328.9
328.82
328.82
328.82
328.82
328.82
328.64
328.49
328.8
328.8
328.8
328.8
328.8
327.83
327.83
327.66
327.87
328.29
328.29
328.29
328.29
328.29
328.17
328.17
328.17
328.6
328.6
328.6
328.6
327.91
327.91
327.91
327.44
327.44
327.44
327.44
327.44
327.54
327.54
327.54
326.63
326.63
326.75
326.72
326.51
326.485
326.32
326.32
326.985
327.145
327.145
327.145
326.945
327.09
327.09
327.09
327.08
326.93
326.98
326.98
326.98
326.98
326.98
326.98
326.98
327.345
327.345
326.995
326.995
326.995
326.995
326.995
327.13
327.14
327.14
327.14
327.11
327.21
327.21
327.21
326.96
326.96
326.96
326.96
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.61
326.58
327.035
327.32
327.08
327.41
327.41
327.41
327.41
327.41
327.41
327.395
327.395
327.09
327.15
327.15
327.15
327.43
327.43
327.46
327.46
327.46
327.46
328.87
328.87
328.87
328.85
328.85
328.705
328.705
328.705
328.11
328.005
328.0
328.0
328.0
327.68
328.03
328.1
327.97
327.97
328.49
328.28
328.7
329.05
329.05
329.05
329.05
329.05
329.05
329.05
329.61
329.74
329.83
329.83
330.2
330.2
330.2
330.03
330.06
329.89
329.96
329.915
329.915
330.29
330.29
330.29
330.29
330.29
329.97
329.97
329.97
329.97
329.97
329.97
329.635
329.635
330.095
330.32
330.545
330.545
330.545
330.165
330.37
330.37
330.7
330.7
330.7
331.21
331.21
331.21
331.07
331.04
331.04
331.04
331.04
330.87
330.87
330.97
330.97
330.97
330.86
330.75
331.05
330.76
330.84
330.6
330.6
330.48
330.48
330.43
330.07
330.07
329.73
329.61
329.61
329.6
329.6
329.36
329.72
329.55
329.76
329.775
329.47
329.88
329.88
330.49
330.79
330.53
330.635
330.7
330.11
330.3
330.38
330.17
330.37
330.67
329.82
329.73
329.29
329.27
329.665
329.665
329.665
327.5
327.5
327.6
327.6
327.23
327.61
327.61
327.61
327.61
328.68
328.31
328.43
328.44
327.665
327.46
326.8
326.8
326.37
326.965
326.965
326.965
326.965
326.965
326.965
326.395
326.71
327.06
326.29
326.07
326.07
323.1
323.99
323.99
323.99
323.77
323.77
323.7
323.7
324.13
324.13
324.13
324.13
325.26
325.39
325.24
325.83
326.55
326.55
326.105
326.105
326.105
326.105
326.72
327.08
327.08
327.37
327.42
327.42
327.51
327.51
327.51
327.51
327.1
326.71
326.71
326.71
326.59
326.59
326.61
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
326.925
325.27
325.27
325.27
325.14
325.14
325.14
324.98
324.98
324.98
324.6
324.6
324.6
324.6
324.535
324.535
324.91
324.91
324.655
324.65
324.87
324.98
324.38
324.38
324.78
324.78
324.955
324.26
323.715
324.03
323.36
322.94
322.94
322.24
321.39
321.81
321.8
321.8
321.51
321.51
321.51
321.13
321.13
321.13
321.13
321.13
321.98
322.44
322.44
322.24
322.24
322.23
322.23
322.23
322.585
322.585
322.585
322.585
322.585
323.09
323.075
323.2
323.215
323.215
321.7
322.0
321.66
321.66
321.81
321.81
321.81
321.81
321.81
321.81
321.81
321.81
321.81
321.81
322.0
321.92
321.92
321.92
322.32
322.67
322.67
322.22
322.1
322.01
321.53
321.63
321.51
322.265
322.0
321.995
321.995
321.98
322.35
322.34
322.765
322.89
322.485
322.54
322.84
322.535
322.535
322.395
322.355
322.3
321.705
321.48
321.2
321.0
321.135
320.63
320.75
321.15
321.15
321.15
321.845
321.425
321.425
321.985
322.045
322.79
322.5
322.5
322.5
321.98
321.565
321.28
321.28
321.225
320.865
321.06
321.355
321.12
321.19
321.19
320.965
322.06
321.84
321.84
322.19
322.19
322.19
322.19
322.19
322.19
323.58
323.58
323.8
323.8
323.72
323.72
323.72
324.605
324.68
324.66
324.66
324.66
324.12
324.8
324.665
324.56
324.56
324.56
324.09
324.25
323.875
324.01
324.01
323.66
323.15
323.15
323.15
323.15
322.96
323.72
324.05
324.05
324.05
324.05
323.97
323.97
323.97
323.97
323.97
323.97
323.97
323.97
323.97
323.97
324.95
324.95
325.13
325.13
325.13
325.14
325.14
324.87
324.97
324.97
324.97
324.97
324.97
325.6
325.6
325.6
325.6
325.6
325.85
325.85
325.85
325.85
325.85
325.85
325.85
325.85
325.86
325.86
325.86
325.98
326.665
326.665
326.665
326.665
326.665
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
326.1
325.49
325.49
325.49
325.685
325.56
325.835
325.9
325.9
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.94
325.18
325.18
324.89
324.89
325.295
325.13
325.13
325.1
325.1
325.155
325.155
325.21
325.52
325.52
325.52
325.92
325.92
325.61
325.95
325.95
325.985
325.76
325.76
325.76
325.69
325.69
325.69
325.69
325.97
326.0
325.97
326.095
326.23
326.02
""
""
""
""
325.205
325.28
326.685
327.52
327.52
327.52
326.655
326.82
326.635
326.635
326.635
327.82
327.82
326.42
326.42
325.08
325.2
326.1
326.1
326.025
326.075
325.725
325.725
325.725
325.725
325.99
327.05
326.51
326.32
326.32
326.32
325.42
324.875
325.06
324.69
324.69
324.975
324.775
324.775
324.62
324.62
325.04
324.74
324.74
324.74
324.74
326.33
326.33
326.33
326.33
326.42
326.435
326.435
325.77
325.77
326.88
326.495
326.79
326.79
326.79
327.05
327.05
327.05
327.05
327.05
327.05
327.05
327.225
327.035
326.71
326.71
327.21
327.21
327.21
327.21
326.7
326.47
326.47
325.11
324.98
324.8
324.8
324.8
324.8
324.8
325.88
325.88
325.88
325.88
325.88
325.61
325.61
325.61
325.605
325.45
325.45
325.45
325.45
324.9
325.34
325.34
325.06
325.06
325.06
324.68
324.68
324.68
324.67
324.67
324.67
324.67
325.24
325.24
325.24
325.24
325.63
325.63
325.01
325.12
325.12
325.12
324.83
325.06
325.12
324.91
324.91
325.0
325.0
325.0
324.79
324.55
324.36
324.21
323.85
324.07
324.355
324.355
324.755
324.755
324.755
324.685
324.76
324.76
324.76
324.76
324.76
324.68
324.68
325.33
325.12
325.12
324.92
324.92
324.92
325.24
325.19
325.19
324.95
325.115
324.68
324.68
324.39
324.39
324.39
324.04
324.04
323.97
323.97
324.22
324.22
324.23
324.11
324.11
324.11
324.11
324.11
324.11
324.11
324.11
323.7
323.7
323.7
323.7
323.7
323.7
324.01
324.01
324.01
324.01
324.01
324.01
324.01
323.0
323.24
322.84
322.84
322.66
322.66
322.86
322.86
322.86
322.86
322.86
322.86
322.86
322.51
322.51
322.25
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
321.88
322.91
322.91
322.91
322.91
322.91
322.88
322.88
322.88
322.88
322.88
322.895
322.895
322.895
322.895
322.895
322.895
322.985
322.985
322.93
322.98
322.81
322.81
322.81
322.81
322.81
323.05
323.05
323.05
322.78
322.78
322.78
322.655
322.41
322.405
322.345
322.345
322.345
322.21
322.21
322.79
322.79
322.705
322.705
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
322.41
323.43
323.43
323.43
323.43
323.8
323.78
323.78
323.78
323.78
323.38
323.38
323.38
323.38
323.38
323.38
323.86
323.86
323.83
323.83
323.83
323.83
323.59
323.625
323.625
323.31
323.31
323.28
323.28
323.28
323.28
323.18
323.18
323.18
323.275
323.29
323.09
323.09
323.31
323.31
323.31
324.2
323.94
323.94
323.94
323.94
323.94
323.94
324.12
324.12
324.12
324.12
324.12
324.12
323.61
323.61
323.61
323.725
323.725
323.47
323.47
323.47
323.47
323.695
323.695
323.755
323.7
323.69
323.645
323.645
323.645
323.34
323.34
323.34
323.34
323.34
322.87
322.87
323.09
322.89
322.89
322.89
323.16
323.16
323.29
323.29
323.51
323.46
323.42
323.42
323.83
323.67
323.67
323.605
323.77
323.77
323.77
323.77
324.14
324.14
324.14
323.46
323.685
323.87
323.68
323.67
323.55
323.54
323.91
324.995
321.72
321.24
321.72
320.5
320.555
320.555
320.555
320.0
319.14
319.14
320.15
320.16
320.16
320.09
320.09
320.09
320.09
319.65
319.65
318.5
318.5
318.465
318.26
318.37
318.6
318.3
318.3
316.09
316.55
317.33
317.33
315.77
315.61
316.33
316.19
316.02
315.935
317.15
316.89
316.89
317.61
317.28
317.25
317.255
317.2
317.2
317.2
317.2
316.465
316.465
316.985
317.0
317.0
317.0
317.765
317.765
318.41
317.9
318.45
317.96
318.09
317.62
317.62
317.88
318.23
318.23
318.58
318.67
318.67
317.84
317.475
317.475
316.99
316.89
316.52
316.52
316.605
316.01
315.35
316.16
316.16
316.16
315.97
315.96
315.54
314.805
314.83
313.85
314.68
314.04
314.385
314.26
314.26
313.33
312.975
312.975
312.65
312.21
312.03
312.03
313.15
313.15
312.35
312.35
311.87
312.17
312.06
311.52
311.42
311.07
311.07
311.14
311.28
311.21
311.94
311.815
312.41
312.41
312.13
312.24
312.17
312.17
311.87
311.835
311.57
311.565
311.16
311.16
311.16
311.16
311.16
311.16
311.22
311.88
311.27
311.39
311.19
311.19
311.4
311.4
311.575
311.575
311.22
311.56
311.27
311.27
311.27
311.42
311.42
310.56
310.415
310.27
310.105
309.99
310.14
310.02
309.985
309.985
309.985
309.985
309.985
310.73
310.43
310.43
310.87
311.195
311.195
311.195
311.195
312.115
312.01
312.31
312.025
312.025
312.025
311.74
311.65
311.4
311.4
311.4
311.4
310.26
309.775
309.98
309.98
309.98
309.98
309.98
310.36
310.36
310.365
310.02
309.81
310.2
310.87
310.87
310.87
310.45
310.39
310.28
310.28
310.28
311.22
311.015
311.04
311.04
311.04
310.34
310.34
310.11
309.6
309.405
309.635
309.295
309.295
309.98
309.98
309.97
309.97
310.025
310.04
310.02
310.02
310.34
310.34
310.325
310.25
310.65
310.65
311.04
311.04
310.88
310.88
311.14
311.14
310.84
310.84
310.87
310.87
310.87
310.69
310.795
311.035
310.42
310.94
310.44
310.295
310.295
310.295
310.295
310.295
310.01
310.01
310.01
310.44
310.44
310.6
310.6
310.72
310.755
310.16
310.16
310.08
309.97
309.75
309.75
309.75
309.75
309.75
310.32
310.29
310.29
310.43
310.43
309.915
309.82
309.98
309.98
308.58
308.9
309.5
309.5
309.02
309.43
309.99
310.38
310.055
310.055
310.055
309.41
309.41
309.41
309.83
309.83
310.16
309.635
309.635
309.635
309.48
309.79
309.79
309.79
309.32
309.32
309.32
309.15
308.65
308.42
308.14
308.525
308.525
308.8
308.6
308.135
308.16
307.89
308.1
308.47
308.47
308.47
308.47
308.665
308.74
308.74
308.77
308.77
309.27
309.27
309.27
309.27
309.27
308.91
308.91
308.95
308.99
308.735
308.735
308.56
308.56
308.56
308.21
307.835
307.835
308.31
308.27
308.27
308.27
308.27
307.485
308.08
308.08
308.23
308.29
308.29
308.52
308.52
308.29
308.29
308.715
308.715
308.715
307.87
307.95
307.94
307.485
307.38
307.39
307.39
307.39
306.3
306.145
306.145
306.44
306.59
306.52
306.57
306.93
306.73
307.41
307.22
306.86
307.27
306.88
306.41
306.02
305.18
305.13
305.08
305.35
304.17
306.56
306.56
307.84
307.41
307.96
308.125
308.34
308.34
308.34
308.34
308.34
307.98
307.98
306.93
307.35
307.35
308.3
308.3
308.72
309.675
309.675
311.265
312.07
312.62
312.0
312.145
313.29
313.29
313.67
314.02
313.88
314.41
314.265
314.12
311.58
312.23
312.23
311.77
312.86
311.74
311.01
309.895
309.93
311.555
311.54
311.075
310.285
310.24
310.155
310.74
310.79
310.79
311.39
311.39
312.08
312.08
312.55
312.55
311.47
311.71
312.095
312.645
311.845
310.82
310.82
311.43
311.34
311.34
310.82
310.82
310.82
310.48
310.1
309.76
309.76
309.76
309.76
309.7
309.7
309.05
309.22
308.295
307.96
307.92
308.28
308.39
308.18
308.87
308.32
308.32
308.32
308.32
307.83
306.415
307.05
307.05
307.88
307.685
308.025
307.96
307.96
306.795
306.795
306.31
306.31
306.31
306.31
307.915
307.355
307.71
308.27
307.69
308.38
308.56
308.56
308.56
308.56
308.56
307.65
307.65
307.65
307.65
307.65
308.39
308.39
307.24
307.52
307.66
307.66
308.42
308.77
308.31
308.31
308.31
308.31
308.31
310.69
309.995
310.91
310.38
310.63
311.04
311.965
311.41
311.44
311.37
311.74
311.74
310.34
310.34
310.85
311.13
311.28
310.7
310.7
310.7
310.7
310.7
310.7
311.56
311.67
311.715
311.96
312.59
312.59
312.55
312.8
312.675
312.96
313.33
314.35
313.71
313.49
313.49
314.23
314.83
314.68
314.225
313.18
313.37
313.035
312.47
313.01
313.01
313.96
313.96
313.12
313.02
313.02
312.79
313.42
312.8
313.065
313.065
313.375
313.19
313.19
312.57
312.65
312.14
312.57
312.53
312.7
312.7
313.25
313.8
313.8
313.995
314.145
314.045
314.045
314.045
312.98
312.03
312.03
312.03
312.03
312.03
312.03
312.03
313.47
313.47
314.08
314.08
314.08
315.27
315.69
315.75
315.43
315.275
315.095
315.27
315.32
314.825
314.97
314.84
314.84
314.71
314.65
315.19
314.785
314.785
313.8
313.8
313.125
313.125
313.125
313.125
313.29
313.29
313.29
313.29
313.8
313.8
313.8
313.43
313.68
313.68
313.285
313.12
312.61
312.45
313.0
313.0
313.0
313.0
313.11
313.11
313.11
313.11
313.11
313.11
313.11
313.11
313.11
313.11
313.11
313.56
313.56
313.56
313.34
313.1
312.9
312.21
313.29
313.0
313.04
312.78
312.86
312.88
313.4
313.4
313.4
312.01
311.74
311.73
311.77
311.77
311.96
311.96
311.84
311.84
311.84
310.99
310.43
310.88
310.88
310.92
310.97
310.97
309.075
309.08
309.4
309.4
306.96
307.41
309.38
308.86
308.495
308.495
308.495
311.15
311.15
309.92
309.93
309.64
309.23
308.88
309.185
309.185
309.185
308.6
309.02
310.03
309.61
309.47
309.47
308.95
308.8
308.8
308.16
308.16
309.18
310.61
310.46
310.7
312.41
311.65
311.78
312.15
313.02
312.65
312.435
312.78
313.16
312.64
312.17
313.19
312.0
311.29
311.61
311.92
312.38
311.99
310.81
310.78
310.475
311.13
310.89
310.61
310.61
310.61
310.835
310.54
309.84
310.13
309.56
308.67
308.09
308.4
308.92
308.92
309.04
308.38
308.54
308.56
308.13
308.0
307.47
316.95
317.4
317.31
317.79
318.15
316.98
318.86
318.315
317.295
317.12
317.71
317.01
317.56
319.095
317.96
317.59
317.76
317.76
317.885
318.8
318.8
318.31
318.8
318.91
319.14
318.99
318.95
319.24
320.335
319.83
320.72
321.65
321.65
321.67
321.98
321.77
321.29
321.29
321.72
322.005
321.56
322.81
322.41
322.34
322.71
322.45
323.51
323.3
323.25
323.965
323.82
323.61
323.42
323.775
323.64
322.935
322.48
321.535
322.23
322.39
322.79
322.63
322.25
322.27
322.35
322.09
322.315
322.315
322.315
322.315
322.535
322.535
322.865
322.66
322.66
322.845
323.005
322.75
322.23
322.295
322.79
322.79
322.84
322.84
322.905
322.735
322.735
322.285
322.285
322.285
321.85
321.85
321.945
321.945
322.09
321.455
321.195
321.48
321.48
322.255
322.255
322.16
322.38
322.19
322.19
322.315
321.3
321.275
321.18
321.05
320.415
320.9
320.72
320.38
320.22
320.22
320.04
319.75
319.62
319.8
319.975
320.11
320.38
320.185
320.69
320.3
319.645
319.645
319.49
319.6
319.58
319.585
318.98
318.465
318.465
317.93
317.93
317.95
317.99
318.53
318.685
319.675
319.595
319.685
319.535
319.535
319.535
319.875
319.875
319.22
318.615
318.41
318.41
318.28
317.95
318.51
318.51
317.95
317.945
317.95
318.515
318.515
318.515
319.63
319.63
319.63
318.55
318.55
318.55
318.55
318.01
317.84
317.84
318.58
318.58
318.455
318.39
317.76
317.76
317.47
317.1
317.1
317.99
317.99
317.99
317.07
316.91
316.91
317.15
317.15
317.15
316.85
316.52
316.83
316.48
316.48
316.48
316.95
316.95
316.42
316.42
316.42
316.74
317.175
317.175
317.175
317.175
318.56
318.23
318.23
318.23
318.23
318.23
317.97
317.97
317.97
319.02
319.02
319.02
319.02
319.02
319.02
319.27
319.54
319.29
320.11
319.31
319.32
319.285
319.245
320.39
320.22
320.22
320.22
320.03
320.25
320.51
320.28
320.01
320.01
320.01
319.69
319.69
319.32
319.32
318.74
318.74
318.74
318.74
318.74
318.74
319.11
319.11
318.25
318.94
318.94
318.94
319.22
319.22
319.22
319.22
318.75
318.75
318.195
318.195
318.39
318.38
318.395
318.4
318.08
318.03
318.03
317.61
317.79
317.65
318.37
318.42
318.01
317.87
317.84
317.69
317.69
318.15
317.88
317.83
317.83
317.79
317.79
319.18
319.18
319.18
318.74
319.02
319.02
319.02
318.6
318.6
318.6
318.6
318.6
318.6
318.6
318.6
318.6
318.155
318.155
318.39
318.39
318.8
318.8
318.68
318.435
318.68
318.52
318.52
319.09
319.09
319.09
318.42
318.42
319.045
319.19
319.1
319.22
319.22
319.22
320.36
320.36
320.72
321.07
320.94
320.89
320.78
320.21
320.3
320.3
320.37
320.69
321.29
321.25
321.46
321.46
321.01
320.58
320.58
320.58
320.5
320.52
320.54
320.72
321.13
321.09
320.8
321.32
321.32
322.1
322.31
322.31
322.31
322.16
321.45
321.45
321.45
322.11
322.035
322.035
321.75
321.69
321.74
321.57
321.78
321.5
321.725
321.52
321.73
322.32
322.07
321.8
321.725
321.48
322.03
322.2
322.15
321.84
