EXPE
128.07
128.07
127.825
127.685
127.685
127.685
127.685
127.925
127.925
127.925
127.925
127.925
128.165
128.165
128.165
128.165
128.165
128.165
128.16
128.16
128.16
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.18
128.195
128.14
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.275
128.275
128.275
128.275
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.35
128.16
128.16
128.24
128.24
128.24
128.18
128.06
128.06
128.06
128.06
128.36
128.36
128.36
128.355
128.355
128.355
128.5
128.5
128.5
128.5
128.64
128.605
128.65
128.605
128.6
128.6
128.71
128.69
128.7
128.7
128.7
128.73
128.735
128.735
128.735
128.735
128.685
128.685
128.685
128.73
128.73
128.73
128.69
128.69
128.69
128.69
128.69
128.915
128.915
128.915
128.86
128.885
128.92
128.91
128.91
128.955
128.955
128.91
128.925
128.925
128.925
128.93
128.93
128.93
128.93
129.05
129.01
129.01
129.0
129.0
129.01
129.01
128.94
128.9
128.85
128.865
128.765
128.765
128.765
128.765
128.765
128.765
129.03
129.03
129.03
128.98
128.98
128.965
128.965
128.965
129.015
129.07
129.06
128.985
129.06
129.06
129.06
129.06
129.06
129.06
129.15
129.15
129.15
129.15
129.15
129.17
129.14
129.16
129.17
129.26
129.23
129.23
129.23
129.23
129.295
129.295
129.295
129.295
129.25
129.25
129.25
129.25
129.26
129.26
129.26
129.26
129.26
129.26
129.26
129.26
129.26
129.26
129.115
129.115
129.03
129.03
129.06
129.06
129.06
129.06
129.1
129.11
129.11
129.11
129.11
129.11
129.03
129.03
129.04
129.04
129.04
129.05
129.05
129.03
129.03
129.03
129.03
129.12
129.17
129.11
129.05
129.05
129.12
129.12
129.08
129.045
129.045
129.095
129.185
129.175
129.17
129.1
129.12
129.115
129.115
129.115
129.16
129.16
129.265
129.265
129.265
129.265
129.265
129.265
129.265
129.33
129.33
129.32
129.26
129.315
129.315
129.315
129.315
129.38
129.43
129.43
129.43
129.32
129.31
129.33
129.32
129.28
129.28
129.28
129.155
129.15
129.185
129.17
129.12
129.21
129.19
129.19
129.305
129.29
129.3
129.27
129.39
129.39
129.37
129.36
129.39
129.39
129.455
129.425
129.425
129.47
129.43
129.38
129.31
129.29
129.33
""
""
""
128.22
128.22
128.535
128.585
128.485
128.54
128.54
128.435
128.435
128.835
128.835
128.835
128.835
128.835
128.955
128.955
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
128.48
128.48
128.48
128.48
128.48
128.48
128.18
128.25
128.25
128.25
128.25
128.25
128.18
128.18
128.18
128.26
128.28
128.33
128.33
128.33
128.33
127.965
128.01
128.01
128.11
128.11
128.03
128.03
128.03
127.75
127.74
127.895
127.895
127.895
127.895
127.895
127.895
127.36
127.36
127.36
127.405
127.485
127.485
127.485
127.485
127.485
127.485
127.7
127.7
127.7
127.7
127.7
127.7
127.45
127.45
127.45
127.84
127.84
127.84
127.96
127.96
127.96
128.17
128.17
128.17
127.895
127.895
127.895
127.93
127.93
128.04
128.04
127.92
127.95
127.95
128.06
128.06
128.07
128.13
128.15
128.15
128.13
128.13
128.13
128.05
127.995
127.995
127.995
128.065
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.9
127.87
127.87
127.87
127.9
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.875
127.84
127.84
127.74
127.74
127.74
127.74
127.9
127.9
127.86
127.86
127.7
127.7
127.7
127.76
127.76
127.76
127.76
127.76
127.81
127.77
127.77
127.99
128.0
128.0
128.19
128.19
128.19
128.19
128.19
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
128.13
127.51
127.54
127.47
127.47
127.47
127.47
127.56
127.52
127.52
127.52
127.52
127.58
127.58
127.58
127.58
127.58
127.675
127.7
127.57
127.58
127.58
127.58
127.58
127.58
127.58
127.58
127.47
127.47
127.47
127.47
127.47
127.47
127.38
127.38
127.38
127.38
127.38
127.38
127.45
127.45
127.45
127.45
127.45
127.45
127.45
127.36
127.45
127.5
127.5
127.54
127.54
127.54
127.54
127.54
127.36
127.36
127.36
127.14
127.14
127.14
127.23
127.19
127.19
127.035
127.035
127.035
127.035
127.025
127.01
127.2
127.26
127.26
127.26
127.26
127.26
127.33
127.33
127.14
127.14
127.29
127.29
127.29
127.29
127.29
127.29
127.31
127.31
127.0
126.975
126.975
127.15
127.13
127.13
127.13
127.13
127.13
127.13
127.13
127.25
127.25
127.21
127.21
127.21
127.21
127.21
127.255
127.275
127.18
127.16
127.19
127.19
127.1
127.11
127.11
127.11
127.145
127.14
127.27
127.38
127.38
127.375
127.375
127.36
127.36
127.36
127.29
127.33
127.33
127.33
127.33
127.16
127.18
127.16
127.19
127.29
127.28
127.28
127.28
127.315
127.31
127.31
127.33
127.33
127.33
127.5
127.47
127.47
127.43
127.43
127.43
127.265
127.3
127.27
127.27
127.27
127.2
127.03
127.05
127.05
127.05
126.93
126.87
126.89
126.905
126.9
126.87
126.87
126.75
126.855
126.855
126.86
126.85
126.895
127.0
127.1
127.02
127.02
126.975
126.95
126.95
126.95
126.91
126.9
126.88
126.85
126.87
126.925
""
126.98
126.98
126.98
126.53
126.53
126.38
126.38
126.35
126.35
126.15
125.83
125.83
125.8
125.86
125.86
125.86
125.845
125.845
125.845
125.845
124.97
124.76
124.76
124.94
124.94
124.94
124.25
124.37
124.37
123.69
123.98
123.95
123.825
123.82
123.9
124.01
124.04
124.0
124.025
124.07
124.0
124.02
123.87
123.87
124.04
124.24
124.295
124.25
124.12
124.12
124.21
124.21
124.21
124.37
124.57
124.755
124.755
124.755
124.755
124.88
125.245
125.245
125.32
125.35
125.35
125.35
125.35
125.29
125.29
125.175
125.065
124.97
124.97
124.845
124.875
124.875
124.875
124.875
124.875
124.875
124.875
124.875
124.88
124.885
124.94
124.94
124.94
124.83
124.83
124.83
124.83
124.87
124.9
124.9
124.67
124.67
124.65
124.65
124.65
124.65
124.375
124.43
124.41
124.41
124.46
124.39
124.27
124.13
124.27
124.23
124.275
124.21
124.21
124.21
124.21
124.21
124.21
124.21
124.03
124.09
123.98
123.9
124.0
123.935
123.91
123.91
123.82
123.82
123.805
123.805
123.6
123.675
123.675
123.675
123.49
123.4
123.48
123.585
123.58
123.46
123.42
123.385
123.31
123.31
123.18
123.19
122.95
123.1
122.97
123.04
123.04
122.97
123.03
123.14
122.97
122.93
123.025
123.04
122.96
122.96
122.82
122.76
122.57
122.7
122.7
122.65
122.66
122.69
122.69
122.755
122.71
122.74
122.765
122.76
123.175
123.08
123.01
123.01
123.02
122.89
122.85
122.8
122.82
122.81
122.66
122.66
122.69
122.69
122.7
122.555
122.52
122.55
122.59
122.87
122.87
122.87
122.875
122.945
123.07
123.07
123.07
123.1
123.1
123.1
123.1
123.1
123.1
122.955
122.885
122.885
122.885
122.885
122.885
122.885
122.61
122.61
122.61
122.51
122.54
122.54
122.555
122.555
122.55
122.525
122.51
122.49
122.46
122.535
122.56
122.56
122.56
122.505
122.505
122.425
122.425
122.43
122.35
122.35
122.35
122.5
122.54
122.56
122.59
122.49
122.49
122.15
122.23
122.23
122.33
122.3
122.3
122.3
122.56
122.59
122.555
122.55
122.78
122.78
122.78
122.75
122.75
122.75
122.73
122.77
122.78
122.78
122.73
122.68
122.7
122.675
122.7
122.685
122.685
122.72
122.62
122.75
122.75
122.75
122.75
122.64
122.68
122.64
122.685
122.63
122.63
122.61
122.67
123.095
123.095
123.135
123.17
123.285
123.285
123.34
123.34
123.31
123.315
123.48
123.56
123.56
123.63
123.61
123.685
123.67
123.67
123.58
123.58
123.58
123.58
123.58
123.6
123.6
123.76
123.76
123.76
123.76
123.74
123.76
123.76
123.61
123.61
123.485
123.485
123.485
123.55
123.55
123.55
123.55
123.43
123.39
123.39
123.32
123.36
123.36
123.57
123.58
123.66
123.69
123.75
123.75
123.64
123.64
123.64
123.64
123.64
123.655
123.72
123.72
123.66
123.54
123.54
123.53
123.53
123.53
123.53
123.56
123.51
123.47
123.47
123.365
123.33
123.33
123.34
123.34
123.3
123.285
123.37
123.37
123.41
123.49
123.49
123.49
123.61
123.61
123.805
123.85
123.9
123.95
123.98
123.99
123.99
124.0
123.99
124.08
124.07
123.98
123.91
123.77
123.71
""
122.81
122.81
122.81
122.54
122.39
122.36
122.325
122.13
122.13
122.13
122.48
122.31
122.31
122.31
122.31
122.31
122.31
122.31
123.01
123.01
122.99
122.99
122.99
122.99
122.99
122.99
122.99
122.99
123.79
123.93
123.93
123.93
123.93
123.93
123.76
123.76
123.76
123.76
123.76
123.76
124.02
124.08
123.94
123.94
124.03
124.02
124.02
123.87
123.965
124.01
124.0
124.0
124.0
124.0
124.0
124.0
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.86
123.51
123.51
123.61
123.61
122.87
123.025
123.06
122.55
122.65
122.75
122.81
122.81
122.81
122.52
122.51
122.51
122.65
122.65
122.65
122.65
122.59
122.59
122.59
122.59
122.59
122.59
122.59
122.59
122.59
122.5
122.52
122.52
122.52
122.52
122.52
122.52
122.265
122.265
122.265
122.265
122.265
122.39
122.39
122.34
122.425
122.33
122.33
122.33
122.33
122.16
122.16
122.16
121.97
121.82
121.82
121.78
121.74
121.69
121.63
121.63
121.37
121.45
121.45
121.41
121.49
121.17
121.17
121.17
121.17
121.17
121.44
121.69
121.65
121.65
121.65
121.65
121.38
121.38
121.41
121.41
121.63
121.63
121.52
121.52
121.52
121.52
121.88
121.88
121.75
121.7
121.7
121.895
121.95
121.96
121.84
122.0
122.03
122.03
121.8
121.87
121.87
122.02
122.1
122.02
122.11
122.16
122.22
122.19
122.26
122.26
122.295
122.29
122.29
122.29
121.92
121.92
121.92
122.065
122.13
122.165
122.165
122.16
122.16
122.16
122.16
122.16
122.16
122.13
122.13
122.13
122.17
122.17
122.2
122.2
122.235
122.235
122.13
122.1
122.1
122.0
122.0
122.0
122.0
122.0
122.05
122.05
122.12
122.12
122.2
122.2
122.22
122.22
122.22
122.2
122.175
122.15
122.11
122.11
122.09
122.09
122.09
121.69
121.69
121.69
121.69
121.63
121.63
121.74
121.74
121.74
121.74
121.74
121.74
121.74
121.74
121.74
121.74
122.0
122.0
122.1
122.13
122.19
122.19
122.19
122.19
122.33
122.295
122.295
122.45
122.45
122.45
122.45
122.45
122.45
122.45
122.28
122.23
122.13
122.13
122.13
122.36
122.36
122.36
122.36
122.65
122.56
122.56
122.56
122.56
122.64
122.64
122.64
122.64
122.64
122.64
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.6
122.6
122.6
122.5
122.5
122.67
122.67
122.67
122.67
122.67
122.67
122.67
122.67
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.465
122.83
122.83
122.83
122.83
122.71
122.71
122.71
122.71
122.71
122.86
122.86
122.85
122.85
122.75
122.75
122.75
122.675
122.7
122.65
122.65
122.65
122.65
122.69
122.76
122.7
122.73
122.73
122.73
122.69
122.56
122.57
122.57
122.44
122.38
122.38
122.38
122.645
122.62
122.6
122.6
122.6
122.56
122.54
122.52
122.63
122.63
122.7
122.7
122.74
122.74
122.7
122.7
122.73
122.715
122.71
122.755
122.64
122.72
122.74
122.74
122.8
122.75
122.72
122.67
122.67
122.55
122.675
122.675
122.675
122.69
123.1
123.1
123.1
122.69
122.8
122.605
122.605
122.17
122.17
122.17
122.66
122.66
122.66
122.66
122.065
122.065
122.065
122.065
122.54
122.54
122.62
122.62
122.62
122.62
122.62
122.62
122.62
122.81
122.805
122.835
122.96
122.96
122.96
122.96
122.96
123.03
122.86
122.86
122.86
122.62
122.82
122.82
122.82
122.58
122.58
122.58
122.58
122.58
122.905
122.88
122.9
122.9
122.9
123.11
123.19
123.19
123.06
123.23
123.38
123.38
123.38
123.3
123.28
123.28
123.28
122.96
123.07
123.08
123.08
123.18
123.18
123.28
123.21
123.16
123.14
123.2
123.2
122.96
122.96
122.96
122.96
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.94
122.455
122.455
122.33
122.33
122.19
122.19
122.3
122.2
122.23
122.13
122.13
121.96
121.96
122.0
122.0
122.16
122.27
122.27
122.495
122.495
122.495
122.495
122.62
122.71
122.71
122.73
122.69
122.69
122.69
122.845
122.785
122.785
122.785
122.785
122.785
122.785
122.785
122.77
122.74
122.74
122.685
122.685
122.685
122.73
122.73
122.835
122.835
122.77
122.77
122.83
122.83
122.795
122.79
122.79
122.79
122.83
122.705
122.6
122.6
122.6
122.795
122.795
122.795
122.795
122.795
122.63
122.63
122.38
122.38
122.38
122.345
122.3
122.3
122.34
122.34
122.28
122.28
122.28
122.28
122.39
122.39
122.39
122.39
122.39
122.235
122.22
122.22
122.175
122.175
122.175
122.21
122.21
122.21
122.21
122.21
122.1
122.1
121.975
121.975
121.975
121.975
121.975
121.975
121.975
121.975
121.975
121.93
121.93
121.93
121.99
122.01
122.01
122.01
122.01
122.01
121.86
121.83
121.83
121.83
121.83
121.84
121.925
121.925
121.85
122.01
122.01
121.67
121.7
121.65
121.65
121.65
121.65
121.585
121.585
121.585
121.585
121.66
121.66
121.66
121.66
121.66
121.66
121.66
121.58
121.58
121.58
121.58
121.58
121.58
121.525
121.525
121.55
121.55
121.51
121.505
121.505
121.505
121.505
121.505
121.24
121.24
121.25
121.21
121.21
121.21
121.41
121.46
121.46
121.46
121.46
121.55
121.55
121.55
121.545
121.545
121.555
121.555
121.54
121.54
121.435
121.56
121.56
121.69
121.73
121.73
121.74
121.73
121.84
121.89
121.89
121.89
121.835
121.73
121.69
121.69
121.81
121.81
121.835
121.835
121.88
121.955
121.955
121.92
121.955
121.92
121.93
121.93
121.93
121.805
121.805
121.805
121.735
121.81
121.75
121.77
121.77
121.84
121.84
121.84
121.84
121.84
121.84
121.73
121.69
121.69
121.69
121.84
121.84
121.84
121.85
121.85
121.71
121.49
121.24
121.435
121.435
121.68
121.625
121.76
121.76
121.83
121.74
121.74
121.66
121.66
121.66
121.66
121.71
121.71
121.755
121.755
121.755
121.75
121.715
121.655
121.62
121.525
121.525
121.49
121.56
121.54
121.5
121.5
121.5
121.415
121.39
121.41
121.55
121.5
121.48
121.64
121.64
121.64
121.69
121.73
121.63
121.43
121.43
121.51
121.57
121.645
121.68
121.56
121.58
121.56
121.45
121.375
121.41
121.4
121.39
121.34
121.345
121.31
""
""
""
120.2
120.2
119.96
120.015
119.915
120.075
120.295
120.605
120.675
120.67
120.62
120.34
120.48
120.275
120.275
120.14
120.11
119.86
120.02
120.05
120.235
120.11
120.15
120.09
120.01
120.01
120.01
120.07
120.03
120.03
119.03
119.13
119.06
119.15
119.2
119.34
119.54
119.63
119.835
119.8
119.825
119.9
119.9
119.755
119.755
119.7
119.82
120.055
120.08
120.08
120.06
120.11
120.14
120.14
119.9
119.95
120.01
119.91
119.91
119.95
119.95
119.735
119.735
119.735
119.735
119.735
119.735
119.735
119.735
119.735
119.6
119.595
119.485
119.45
119.38
119.38
119.085
119.06
119.06
119.195
119.325
119.325
119.245
118.88
119.035
119.035
119.035
119.035
119.035
119.035
119.035
118.41
118.35
118.255
118.24
118.38
118.38
118.245
118.245
118.245
118.245
118.245
118.245
118.5
118.625
118.625
118.6
118.37
118.37
118.12
118.22
118.19
118.145
118.065
118.22
118.26
118.43
118.43
118.43
118.31
118.31
118.33
118.36
118.36
118.36
118.27
118.27
118.39
118.38
118.29
118.33
118.35
118.16
118.17
118.305
118.35
118.48
118.53
118.53
118.53
118.5
118.5
118.5
118.43
118.43
118.43
118.27
118.27
118.27
118.27
118.27
118.27
118.27
118.45
118.45
118.33
118.27
118.36
118.43
118.48
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
119.0
118.96
119.0
119.0
119.0
119.03
119.03
119.03
118.93
118.93
118.93
118.93
118.93
118.49
118.57
118.57
118.57
118.57
118.57
118.57
118.57
118.57
118.57
118.53
118.53
118.58
118.58
118.55
118.55
118.55
118.55
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.66
118.65
118.65
118.43
118.45
118.42
118.42
118.53
118.6
118.6
118.6
118.6
118.6
118.6
119.05
119.05
119.07
119.07
119.07
119.05
119.235
119.25
119.25
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.375
119.05
119.02
119.02
119.0
118.93
118.905
118.905
118.905
119.01
119.01
119.01
119.01
119.01
118.83
118.83
118.83
118.83
118.83
118.79
118.72
118.72
118.72
118.72
118.74
118.74
118.73
118.73
118.73
118.515
118.515
118.515
118.515
118.23
118.23
118.23
118.23
118.26
118.31
118.31
118.47
118.47
118.56
118.56
118.56
118.56
118.26
118.26
118.31
118.31
118.31
118.35
118.5
118.51
118.51
118.71
118.8
118.8
118.95
118.95
118.95
118.62
118.43
118.43
118.43
118.425
118.42
118.42
118.27
118.22
118.22
118.31
118.31
118.31
118.33
118.345
118.44
118.36
118.36
118.36
118.36
118.47
118.47
118.49
118.5
118.5
118.5
118.5
118.5
118.5
118.5
118.0
118.0
118.0
117.9
117.85
117.88
117.75
117.775
117.805
117.87
117.87
117.83
117.72
117.9
117.9
117.9
117.9
117.985
117.985
117.805
117.89
117.89
118.07
118.0
117.89
117.89
117.72
117.73
117.73
117.565
117.47
117.47
117.47
117.25
117.22
117.2
117.245
117.31
117.21
117.15
117.39
117.52
117.57
117.52
117.34
117.31
117.27
117.23
116.85
116.95
117.025
116.855
116.74
116.39
116.65
116.65
116.23
116.23
116.32
116.12
116.26
116.26
116.305
116.305
115.78
115.78
115.505
115.59
115.4
116.45
116.69
116.69
116.69
117.59
117.63
118.11
118.07
118.24
118.26
118.26
118.26
118.26
118.335
117.64
117.64
117.55
117.61
117.22
117.22
117.22
117.38
117.38
117.89
117.89
117.48
117.48
117.48
117.48
117.29
117.29
117.3
117.23
117.11
117.115
116.655
116.51
116.51
116.355
116.355
116.31
116.51
116.3
116.49
116.52
116.83
116.775
116.775
116.63
116.78
116.93
116.93
117.06
116.775
116.775
116.775
116.77
116.77
116.66
116.66
116.34
116.32
116.25
116.25
116.19
116.175
116.175
115.97
115.81
116.06
115.925
115.695
115.785
115.7
115.48
115.48
115.48
115.48
115.09
115.1
115.35
115.27
115.37
115.54
115.54
115.21
115.21
115.21
115.215
115.305
115.49
115.49
115.49
115.49
115.49
116.23
116.23
116.33
116.17
116.17
116.17
115.93
115.8
115.965
115.965
115.965
115.965
115.965
116.17
116.17
115.7
115.7
115.71
115.7
116.0
116.16
116.16
115.95
115.79
115.79
116.1
116.17
116.17
116.17
116.15
116.15
116.17
116.26
116.26
116.13
116.29
116.29
116.295
116.31
116.31
116.31
116.31
116.31
116.37
116.37
116.38
116.32
116.195
116.29
116.29
116.29
116.21
116.21
116.21
116.5
116.5
116.5
116.5
116.5
116.67
116.67
116.67
116.78
116.81
116.81
116.75
116.75
116.75
116.48
116.44
116.26
116.26
116.26
116.26
116.41
116.41
116.41
116.26
116.26
116.26
116.43
116.43
116.55
116.55
116.55
116.55
116.53
116.53
116.53
116.29
116.29
116.29
116.29
116.46
116.46
116.46
116.54
116.37
116.41
116.41
116.27
116.27
116.17
116.05
116.05
116.05
116.05
116.19
116.19
116.05
116.1
116.21
116.21
116.21
116.21
116.21
116.37
116.37
116.37
116.37
116.53
116.53
116.43
116.43
116.43
116.43
116.35
116.35
116.48
116.48
116.48
116.48
116.48
116.48
116.42
116.42
116.42
116.42
116.42
116.72
116.72
116.72
116.72
116.72
116.42
116.42
116.42
116.42
116.42
116.3
116.19
116.19
116.24
116.24
116.39
116.35
116.46
116.46
116.46
116.46
116.46
116.51
116.5
116.64
116.62
116.62
116.62
116.45
116.45
116.45
116.31
116.15
116.16
116.16
116.08
115.88
115.88
115.88
116.0
116.0
116.19
116.19
116.19
116.19
116.19
115.89
115.89
116.02
116.02
116.02
116.02
115.75
115.75
115.75
115.71
115.655
115.655
115.73
115.46
115.29
115.27
114.965
115.03
114.89
114.89
114.38
115.09
115.13
115.12
115.12
114.91
115.19
115.19
115.155
114.95
114.98
114.98
115.08
115.03
115.03
115.03
115.03
115.03
115.03
115.03
115.29
115.29
115.29
115.29
114.85
114.85
114.95
115.44
115.615
115.54
115.81
115.81
115.87
116.17
116.17
116.16
116.39
116.28
116.47
116.49
116.58
116.5
116.35
116.35
116.235
116.48
116.47
116.47
116.41
116.13
116.04
116.115
116.525
116.32
116.17
116.155
116.31
116.41
116.21
116.165
116.15
116.13
115.865
115.58
115.675
115.93
116.11
116.04
115.99
115.95
115.885
115.88
115.78
115.65
117.77
118.47
118.47
118.84
118.61
118.34
118.64
118.52
118.57
118.44
118.415
118.49
118.31
118.48
118.03
118.03
118.21
118.21
118.01
118.505
118.355
118.29
118.29
118.29
118.52
118.52
118.52
118.86
118.86
119.17
119.15
119.38
119.54
119.53
119.53
119.48
119.48
119.48
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
119.33
118.7
118.7
118.9
118.9
118.9
118.73
118.73
118.78
118.78
118.78
118.78
118.67
118.67
118.79
118.79
118.79
118.94
118.94
118.94
118.95
118.865
118.95
118.885
118.69
118.77
118.73
118.73
118.585
118.585
118.585
118.585
118.585
118.585
118.91
118.845
118.835
118.65
118.65
118.65
118.64
118.64
118.54
118.54
118.54
118.54
118.48
118.39
118.525
118.525
118.525
118.525
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.66
118.35
118.35
118.35
118.35
118.07
118.07
118.06
118.06
118.06
118.19
118.19
118.19
118.015
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.915
117.89
117.89
117.89
117.89
117.89
117.94
117.94
117.77
117.67
117.67
117.67
117.67
117.57
117.61
117.605
117.605
117.605
117.42
117.555
117.555
117.39
117.37
117.38
117.31
117.11
116.94
116.95
116.95
116.84
116.76
116.76
116.96
116.96
116.965
116.83
116.83
116.65
116.65
116.74
116.74
116.805
116.95
116.95
116.79
116.79
116.89
116.36
116.17
116.41
116.41
116.41
116.115
116.05
115.91
116.2
116.16
116.16
115.97
115.97
115.97
116.17
116.17
116.17
116.17
116.17
116.17
116.95
116.95
116.95
116.75
116.75
116.75
116.75
116.75
116.75
116.75
117.175
117.27
117.27
117.27
117.27
117.16
117.16
117.16
117.05
117.05
116.865
116.93
117.06
117.13
117.13
117.15
117.15
117.15
117.15
117.15
117.19
117.19
117.19
117.19
117.19
117.19
117.04
117.04
117.04
116.77
116.77
116.77
117.19
117.19
117.19
117.19
117.19
117.22
117.32
117.32
117.32
117.57
117.57
117.57
117.57
117.57
117.57
117.57
117.57
117.59
117.65
117.59
117.4
117.4
117.49
117.49
117.49
117.49
117.46
117.46
117.46
117.245
117.245
117.1
117.1
117.09
117.09
117.09
117.09
117.08
117.17
117.23
117.23
117.23
117.23
117.23
117.23
116.99
117.17
117.17
117.17
117.17
117.34
117.23
117.23
117.23
117.23
117.23
117.13
117.13
117.13
117.09
117.13
117.14
117.14
117.14
117.015
117.11
117.11
117.11
117.12
117.12
117.23
117.23
117.28
117.28
117.45
117.75
117.75
117.81
117.79
117.84
117.84
117.87
117.87
117.87
117.87
117.77
117.71
117.71
117.71
117.71
118.16
118.16
118.04
118.04
118.19
118.19
118.19
118.19
118.19
118.19
118.19
118.13
118.095
118.12
118.12
118.12
118.215
118.23
118.27
118.39
118.13
118.11
118.24
118.24
118.24
118.32
118.28
118.22
118.18
118.13
118.24
118.3
118.41
118.41
118.39
118.57
118.57
118.5
118.67
118.68
118.7
