EA
117.2
117.135
117.1
117.02
117.07
117.075
117.04
117.1
117.255
117.23
117.235
117.23
117.25
117.26
117.26
117.26
117.31
117.31
117.1
117.16
117.215
117.295
117.285
117.2
117.14
117.125
117.175
117.31
117.21
117.3
117.45
117.265
117.29
117.29
117.28
117.29
117.345
117.345
117.28
117.32
117.32
117.34
117.33
117.33
117.23
117.14
117.14
117.38
117.38
117.29
117.35
117.3
117.265
117.315
117.34
117.29
117.29
117.345
117.345
117.33
117.35
117.34
117.355
117.34
117.33
117.34
117.37
117.395
117.395
117.44
117.44
117.44
117.39
117.34
117.34
117.34
117.35
117.37
117.39
117.39
117.39
117.35
117.35
117.35
117.35
117.33
117.24
117.23
117.18
117.25
117.21
117.15
117.13
117.16
117.25
117.16
117.13
117.13
117.135
117.105
117.135
117.15
117.095
117.07
117.07
117.07
117.06
117.06
117.04
117.03
116.985
116.995
117.01
117.05
117.08
117.06
117.005
117.0
116.96
116.96
117.03
117.07
117.07
117.07
117.24
117.27
117.34
117.25
117.22
117.14
117.15
117.09
117.12
117.12
117.09
117.07
117.11
117.12
117.12
117.16
117.16
117.07
117.06
117.05
117.07
117.12
117.19
117.12
117.08
117.03
117.03
116.995
117.03
117.04
117.04
117.045
117.065
117.065
117.055
117.06
117.08
117.07
117.085
117.0
116.92
116.89
116.92
116.94
116.905
116.9
116.96
117.035
117.065
117.14
117.145
117.12
117.155
117.165
117.21
117.205
117.22
117.22
117.185
117.185
117.18
117.18
117.17
117.14
117.155
117.155
117.11
117.11
117.11
117.1
117.14
117.09
117.08
116.98
117.0
117.0
116.92
116.88
116.85
116.9
116.81
116.76
116.74
116.76
116.73
116.73
116.73
116.68
116.7
116.7
116.7
116.65
116.65
116.71
116.685
116.68
116.73
116.705
116.705
116.76
116.76
116.77
116.805
116.805
116.8
116.79
116.72
116.66
116.72
116.74
116.75
116.74
116.73
116.64
116.64
116.905
116.81
116.75
116.79
116.8
116.8
116.75
116.755
116.68
116.66
116.56
116.56
116.56
116.6
116.59
116.56
116.45
116.38
116.38
116.41
116.44
116.33
116.35
116.36
116.35
116.35
116.41
116.38
116.34
116.32
116.3
116.31
116.37
116.295
116.29
116.41
116.32
116.23
116.28
116.25
116.445
116.53
116.41
116.39
116.385
116.36
116.28
116.28
116.29
116.38
""
115.84
115.155
114.74
114.82
114.825
115.24
114.99
114.73
114.625
114.6
114.225
114.53
114.645
114.54
114.51
114.52
114.11
113.99
114.56
114.5
114.555
114.57
114.57
114.72
114.75
115.005
115.0
114.99
114.52
114.245
114.05
114.05
114.05
114.05
114.05
113.91
113.8
114.005
114.01
113.98
113.79
113.9
113.83
113.755
113.67
113.69
113.79
113.8
113.53
113.56
113.69
113.5
113.59
113.55
113.5
113.72
113.7
113.55
113.47
113.65
113.715
113.64
113.53
113.55
113.59
113.605
113.59
113.67
113.89
113.75
113.57
113.55
113.48
113.47
113.63
113.58
113.57
113.6
113.515
113.89
113.87
113.89
113.87
113.78
113.685
113.83
113.785
113.71
113.675
113.95
113.935
113.94
113.96
113.91
113.935
114.01
113.93
113.945
113.945
113.99
113.855
113.98
114.035
113.97
113.99
114.06
114.06
113.94
113.82
113.81
113.96
114.13
114.08
114.17
114.13
114.13
114.15
114.145
113.965
114.185
114.305
114.385
114.51
114.585
114.535
114.57
114.57
114.43
114.25
114.37
114.46
114.58
114.62
114.47
114.53
114.53
114.41
114.445
114.51
114.45
114.48
114.53
114.45
114.54
114.5
114.43
114.51
114.51
114.45
114.23
114.175
114.235
114.19
114.15
114.105
114.21
114.19
114.1
114.1
114.0
114.0
114.025
113.99
113.91
113.935
113.81
113.85
113.8
113.8
113.74
113.69
113.615
113.7
113.76
113.63
113.7
113.64
113.71
113.73
113.68
113.65
113.61
113.61
113.68
113.87
113.86
113.89
113.82
113.69
113.63
113.64
113.69
113.7
113.71
113.66
113.73
113.74
113.73
113.79
113.79
113.79
113.67
113.6
113.775
113.66
113.71
113.72
113.675
113.77
113.59
113.61
113.61
113.535
113.5
113.59
113.56
113.49
113.59
113.59
113.56
113.45
113.37
113.31
113.27
113.335
113.35
113.3
113.18
113.11
112.96
113.09
113.15
113.15
113.1
113.11
113.19
113.25
113.25
113.2
113.065
113.055
113.0
113.09
113.14
113.155
113.07
113.11
113.05
112.89
112.83
112.85
112.85
112.875
112.875
112.905
112.89
112.89
112.96
112.9
112.97
112.95
112.95
113.03
113.0
112.88
112.95
112.9
112.83
112.99
113.09
113.08
113.06
113.08
113.13
113.05
112.98
113.11
113.04
113.05
112.98
113.04
113.06
113.07
113.07
113.02
112.94
112.97
112.905
112.86
112.8
112.78
112.875
112.82
112.77
112.765
112.83
112.77
112.85
112.865
112.9
112.985
112.915
112.94
112.89
113.02
113.18
113.17
113.15
113.2
113.11
113.13
113.2
113.14
113.14
113.15
113.15
113.05
113.12
113.08
113.2
113.265
113.22
113.21
113.19
113.25
113.2
113.13
113.21
113.25
113.305
113.355
113.415
113.46
113.545
113.58
113.48
113.515
113.465
113.45
113.345
113.355
113.33
113.245
113.245
113.32
113.27
113.28
113.27
113.24
113.17
113.03
112.99
112.97
112.915
113.0
113.0
113.08
112.995
112.95
112.985
112.95
112.99
112.955
112.985
113.025
113.04
113.12
113.075
113.04
113.0
113.15
113.13
113.16
113.215
113.345
113.395
113.48
113.62
113.55
113.63
113.57
113.71
113.77
113.87
113.84
113.835
113.815
113.8
114.04
114.6
114.59
114.4
114.63
114.58
114.75
115.17
115.125
115.01
115.2
115.34
115.475
115.69
115.625
115.65
115.61
115.39
115.47
115.37
115.145
115.135
115.08
114.93
114.99
115.06
114.78
114.85
114.805
114.68
114.9
114.97
115.11
115.04
114.83
114.71
114.91
114.98
115.02
114.96
114.925
114.925
114.865
114.845
114.76
114.76
114.77
114.77
114.77
114.59
114.68
114.68
114.61
114.61
114.61
114.875
114.84
114.86
114.86
114.91
114.91
114.73
114.73
114.73
114.66
114.43
114.54
114.54
114.56
114.565
114.61
114.51
114.61
114.66
114.5
114.5
114.5
114.5
114.39
114.2
114.17
114.16
114.08
114.115
114.04
114.0
114.0
114.165
114.24
114.17
114.17
114.02
114.06
114.01
114.05
114.09
113.99
113.905
113.93
113.83
113.8
113.615
113.6
113.67
113.53
113.6
113.6
113.6
113.45
113.35
113.32
113.32
113.29
113.28
113.23
113.35
113.35
113.43
113.38
113.35
113.24
113.23
113.455
113.29
113.36
113.395
113.325
113.35
113.33
113.33
113.32
113.26
113.17
113.19
112.95
112.95
112.875
112.87
112.91
112.95
113.09
113.085
112.98
113.01
113.02
112.99
113.035
113.05
112.91
112.95
112.94
112.95
113.01
113.01
113.01
113.09
113.09
113.09
113.09
113.18
113.13
113.2
113.11
113.105
112.95
113.04
112.965
112.95
112.95
113.05
113.015
113.07
113.07
113.07
113.07
113.195
113.175
113.175
113.205
113.19
113.19
113.15
113.065
112.985
113.08
113.08
112.96
112.9
112.93
112.925
112.91
112.91
112.78
112.78
112.83
112.87
113.0
112.885
112.8
112.825
112.86
112.86
112.83
112.86
112.89
112.91
112.89
112.89
112.83
112.86
112.76
112.745
112.565
112.52
112.5
112.345
112.08
112.31
112.31
112.31
112.19
112.19
112.19
112.205
112.265
112.3
112.3
112.3
112.56
112.61
112.61
112.62
112.58
112.52
112.45
112.435
112.425
112.425
112.33
112.27
112.37
112.37
112.37
112.37
112.53
112.53
112.43
112.43
112.43
112.43
112.58
112.66
112.72
112.86
112.93
113.03
113.03
113.11
113.11
113.11
113.18
113.28
113.22
113.155
113.14
113.3
113.3
113.35
113.295
113.31
113.31
113.31
113.345
113.4
113.4
113.37
113.45
113.49
113.51
113.38
113.38
113.375
113.48
113.455
113.525
113.52
113.54
113.65
113.64
113.77
113.83
113.835
113.845
113.89
113.98
114.06
114.035
114.09
114.03
114.07
114.23
114.14
114.2
114.21
114.36
114.23
114.23
114.13
114.13
114.065
114.09
114.115
114.02
114.21
114.21
114.37
114.4
114.33
114.37
114.165
114.11
114.06
114.185
114.17
114.165
114.26
114.18
114.235
114.07
114.2
114.18
114.145
114.01
114.01
114.09
114.14
114.24
114.25
114.2
114.235
114.21
114.06
113.965
113.94
114.015
114.015
114.045
113.95
114.04
114.03
114.02
113.94
113.86
113.96
114.05
114.05
113.93
113.93
113.85
113.84
113.82
113.74
113.74
113.81
113.83
113.52
113.52
113.68
113.68
113.66
113.68
113.62
113.64
113.66
113.78
113.79
113.9
114.0
114.015
113.995
114.05
113.89
113.89
113.84
113.79
113.89
113.935
113.79
113.81
113.69
113.76
112.97
112.66
112.52
112.43
112.46
112.63
112.9
112.905
113.02
113.24
112.94
112.91
113.06
113.22
113.14
113.21
113.15
112.955
113.0
113.0
112.79
112.925
113.13
113.21
113.175
113.03
112.99
112.995
112.995
113.02
113.065
112.93
112.805
112.87
112.9
112.87
112.83
113.0
113.07
113.09
112.99
113.08
113.165
113.15
113.15
113.14
113.25
113.27
113.23
113.21
113.07
113.11
113.2
112.94
112.96
112.985
112.995
112.995
113.11
113.05
113.01
112.99
112.89
112.87
112.645
112.55
112.63
112.57
112.69
112.67
112.67
112.79
112.61
112.67
112.56
112.55
112.56
112.57
112.53
112.55
112.59
112.505
112.56
112.465
112.525
112.565
112.54
112.69
112.72
112.7
112.58
112.55
112.42
112.33
112.37
112.31
112.32
112.19
112.17
112.045
112.08
112.08
112.115
112.11
112.1
111.93
111.94
111.95
111.95
111.99
111.97
112.01
112.105
112.105
112.07
112.07
111.9
111.84
111.845
111.87
111.88
111.83
111.68
111.48
111.38
111.36
111.32
111.3
111.21
110.9
110.68
110.32
110.51
110.66
110.73
110.72
110.665
110.59
110.745
110.84
110.92
110.895
111.0
110.9
110.97
110.96
110.96
110.91
110.83
110.89
110.75
110.76
110.75
110.77
110.79
110.79
110.685
110.64
110.59
110.56
110.495
110.455
110.41
110.35
110.35
110.51
110.5
110.32
110.37
110.41
110.28
110.475
110.47
110.57
110.825
110.78
110.83
110.96
111.15
111.14
111.115
111.15
111.09
110.83
110.855
110.79
111.045
111.05
110.96
110.97
110.995
111.0
111.025
111.025
110.92
110.9
110.69
110.71
110.855
110.865
110.79
110.77
110.77
110.66
110.575
110.54
110.4
110.44
110.44
110.335
110.25
110.3
110.3
110.37
110.44
110.445
110.51
110.55
110.5
110.605
110.59
110.49
110.485
110.45
110.41
110.29
110.285
110.07
109.87
109.91
110.03
110.04
110.0
109.89
109.945
110.07
109.95
109.955
109.99
110.05
110.075
110.07
110.09
110.16
110.155
110.21
110.36
110.31
110.41
110.37
110.57
110.62
110.65
110.59
110.59
110.45
110.545
110.53
110.43
110.43
110.43
110.49
110.47
110.505
110.43
110.38
110.3
110.27
110.27
110.37
110.31
110.35
110.465
110.465
110.465
110.55
110.55
110.51
110.53
110.53
110.58
110.66
110.69
110.62
110.615
110.6
110.615
110.57
110.57
110.51
110.53
110.71
110.7
110.65
110.61
110.61
110.65
110.69
110.65
110.585
110.77
110.85
110.81
110.83
110.85
110.82
110.815
110.85
110.925
111.09
111.09
111.05
111.04
111.03
111.025
111.03
111.04
111.06
111.17
111.165
111.17
111.1
111.11
110.935
110.96
110.97
110.97
110.86
110.81
110.885
111.03
111.11
111.17
111.175
111.175
111.16
110.99
110.97
110.9
110.91
110.87
110.89
110.97
110.99
111.03
111.06
111.05
111.08
111.03
111.09
111.02
111.05
110.97
110.86
110.85
110.85
110.87
110.79
110.83
110.77
110.9
110.79
110.73
110.87
110.8
110.79
110.8
110.86
110.85
110.82
110.815
110.84
110.87
110.81
110.82
110.94
110.96
110.925
110.91
110.945
110.82
110.8
110.78
110.85
110.81
110.74
110.665
110.67
110.675
110.64
110.36
110.3
110.12
110.12
110.485
111.13
111.25
111.33
111.4
111.4
111.82
111.52
111.645
111.615
111.735
111.71
111.47
111.43
111.38
111.75
111.83
111.97
111.77
111.77
111.87
111.76
111.7
111.75
111.74
112.01
112.115
111.96
111.93
111.715
111.505
111.575
111.09
111.06
110.9
110.96
110.985
110.88
110.77
110.87
111.015
111.035
110.94
111.0
111.015
111.03
111.04
111.12
111.03
111.05
111.2
111.24
111.04
111.04
110.99
111.12
111.235
111.22
111.21
111.05
111.11
111.31
111.23
110.87
111.025
111.015
110.96
111.04
111.01
111.05
110.97
111.025
111.05
110.995
111.0
111.0
111.03
110.73
110.79
110.71
110.98
110.86
110.88
110.95
110.995
110.94
110.84
110.76
110.8
110.9
110.79
110.78
110.725
110.71
110.72
110.48
110.485
110.55
110.62
110.79
110.87
110.91
110.93
110.74
110.74
110.7
110.75
110.74
110.885
110.95
110.96
111.02
111.075
110.98
110.935
110.88
110.885
110.93
110.93
110.9
110.92
110.91
110.96
110.97
110.875
110.8
110.79
110.795
110.75
110.745
110.82
110.77
110.78
110.69
110.75
110.75
110.83
110.85
110.82
110.83
110.76
110.785
110.72
110.72
110.705
110.71
110.67
110.67
110.72
110.625
110.645
110.655
110.63
110.65
110.73
110.73
110.695
110.76
110.75
110.66
110.615
110.67
110.66
110.67
110.61
110.565
110.63
110.64
110.585
110.55
110.62
110.555
110.555
110.58
110.46
110.51
110.27
110.32
110.39
110.39
110.28
110.31
110.31
110.39
110.41
110.41
110.375
110.375
110.23
110.205
110.205
110.03
110.12
110.25
110.25
110.09
110.155
110.1
110.135
110.135
110.1
110.155
110.195
110.22
110.195
110.16
110.065
110.065
110.02
109.845
109.82
109.75
109.805
109.805
109.76
109.725
109.825
109.94
110.06
110.075
109.97
109.925
110.085
109.96
109.94
109.895
109.895
109.96
109.9
109.96
110.07
109.995
109.87
109.925
109.96
110.0
109.95
109.85
109.835
109.85
109.91
109.88
109.775
109.78
109.745
109.685
109.785
109.8
109.58
109.46
109.5
109.48
109.395
109.48
109.48
109.46
109.45
109.57
109.495
109.51
109.47
109.57
109.49
109.57
109.6
109.44
109.51
109.52
109.56
109.585
109.54
109.4
109.565
109.54
109.52
109.66
109.68
109.645
109.7
109.75
109.72
109.74
109.67
109.755
109.685
109.61
109.57
109.595
109.64
109.7
109.76
109.82
109.86
109.91
109.825
109.785
109.66
109.63
109.71
109.72
109.71
109.57
109.61
109.55
109.63
109.71
109.68
109.64
109.65
109.685
109.74
109.7
109.725
109.585
109.57
109.64
109.77
110.01
109.94
109.91
109.9
109.85
109.935
109.87
109.87
109.935
109.99
109.88
109.855
110.03
110.055
110.03
110.05
110.02
109.985
109.98
109.93
109.93
109.99
110.0
110.06
110.02
110.03
110.0
110.0
109.995
110.04
109.995
109.94
109.82
109.84
109.955
109.94
109.95
109.99
109.845
109.82
109.76
109.76
109.735
109.78
109.68
109.7
109.7
109.685
109.645
109.65
109.68
109.6
109.66
109.72
109.815
109.8
109.92
109.87
109.88
109.71
109.73
109.665
109.62
109.64
109.49
109.44
109.48
109.47
109.47
108.715
108.69
108.685
108.3
108.6
107.93
108.04
107.975
107.59
107.39
107.49
107.77
108.05
107.77
107.59
107.86
107.75
107.67
107.99
108.04
107.82
108.04
108.15
107.77
107.53
107.25
106.9
106.83
107.03
106.93
107.11
106.75
106.765
106.69
106.31
106.24
106.325
106.39
106.47
106.28
106.525
106.55
106.455
106.49
106.56
106.485
106.39
106.65
107.05
107.07
107.11
107.02
106.88
106.92
106.99
106.905
106.88
106.89
106.83
106.85
107.04
106.8
106.78
106.72
106.75
106.66
106.8
106.77
106.71
106.665
106.71
106.64
106.515
106.55
106.37
106.48
106.41
106.25
106.09
106.1
106.33
106.37
106.41
106.52
106.375
106.29
106.08
106.08
106.13
106.28
106.115
106.14
106.21
106.26
105.955
105.895
105.965
105.955
105.88
105.82
105.865
105.97
105.98
106.01
105.83
105.71
105.665
105.82
105.82
105.87
105.89
105.83
105.83
106.0
105.94
106.07
105.99
106.11
106.05
106.12
106.02
105.93
106.11
106.13
106.06
106.1
106.075
106.085
106.08
106.03
106.225
106.19
106.15
106.2
106.23
106.26
106.24
106.37
106.27
106.41
106.33
106.35
106.25
106.25
106.23
106.32
106.32
106.39
106.48
106.45
106.28
106.31
106.31
106.29
106.23
106.13
106.03
105.93
105.93
106.12
106.16
106.2
106.21
106.19
106.23
106.31
106.43
106.6
106.46
106.63
106.51
106.435
106.4
106.33
106.26
106.17
106.07
106.17
106.07
106.04
106.07
105.995
106.1
106.15
106.13
106.19
106.15
105.94
106.045
106.105
106.15
106.175
106.295
106.21
106.33
106.39
106.32
106.32
106.35
106.33
106.27
106.29
106.37
106.38
106.51
106.7
106.55
106.51
106.4
106.45
106.37
106.29
106.27
106.23
106.37
106.51
106.75
106.85
106.89
106.85
106.81
106.95
106.87
107.02
107.19
107.18
107.17
107.24
107.53
107.5
107.495
107.51
107.465
107.58
107.58
107.29
107.18
107.18
107.34
107.2
107.2
107.2
107.2
107.43
107.49
107.49
107.48
107.55
107.55
107.56
107.56
107.32
107.23
107.31
107.37
107.41
107.49
107.465
107.47
107.47
107.3
107.31
107.32
107.15
107.27
107.12
107.25
107.29
107.3
107.32
107.38
107.19
107.38
107.43
107.38
107.38
107.2
107.08
107.08
106.94
107.13
107.06
106.99
106.91
106.92
106.925
106.945
107.01
106.89
106.89
106.81
106.78
106.89
106.95
106.955
106.955
106.81
106.82
106.8
106.93
106.98
106.95
106.88
106.83
106.83
106.75
106.79
106.71
106.63
106.63
106.63
106.62
106.65
106.6
106.53
106.49
106.55
106.53
106.53
106.62
106.57
106.58
106.65
106.61
106.63
106.635
106.73
106.76
106.81
106.72
106.61
106.56
106.55
106.37
106.37
106.49
106.53
106.4
106.35
106.43
106.39
106.43
106.24
106.2
106.21
106.41
106.57
106.49
106.46
106.25
106.42
106.41
106.45
106.55
106.5
106.45
106.38
106.53
106.53
106.6
106.5
106.46
106.44
106.4
106.36
106.31
106.35
106.22
106.14
106.07
105.86
105.89
105.84
105.9
106.0
105.83
105.71
105.93
105.8
106.12
105.77
105.67
105.61
105.57
105.43
105.125
105.15
105.17
105.16
105.15
103.76
104.455
104.25
104.38
104.375
104.3
103.92
103.91
103.83
104.08
104.11
103.52
103.47
103.31
103.5
103.72
104.09
104.045
104.07
104.28
104.395
104.54
104.51
104.55
104.64
104.81
104.58
104.675
104.895
104.91
105.105
105.04
104.9
104.95
104.61
104.2
104.25
104.31
104.07
104.54
104.18
104.32
104.13
104.19
104.24
104.07
103.99
104.27
104.08
104.23
104.44
104.41
104.37
104.42
104.205
104.35
104.395
104.56
104.51
104.47
104.47
104.7
104.59
104.63
104.36
104.47
104.41
104.51
104.11
104.265
104.12
104.07
103.78
103.6
103.66
103.45
103.55
103.57
103.47
103.26
103.43
103.45
103.3
103.19
103.445
103.78
103.55
103.51
103.7
103.46
103.29
103.28
103.36
103.2
102.73
102.88
103.02
103.29
103.29
103.24
103.05
102.86
102.725
102.88
102.97
102.97
102.94
103.1
103.21
103.02
103.175
103.22
103.105
103.33
103.14
103.24
103.17
103.17
103.07
103.05
103.09
102.85
102.79
102.88
103.01
102.84
102.74
102.91
102.94
103.11
103.37
103.46
103.33
103.29
103.5
103.36
103.63
103.78
103.805
104.12
104.07
104.1
104.085
104.33
104.23
104.19
104.11
104.08
103.69
103.51
103.58
103.73
103.79
103.69
103.63
103.63
103.93
103.9
103.91
103.76
103.875
104.065
104.05
104.07
104.16
104.3
104.38
104.44
104.39
104.29
104.42
104.55
104.57
104.62
104.74
104.73
104.765
104.745
104.53
104.52
104.46
104.46
104.43
104.28
104.39
104.415
104.44
104.44
104.465
104.42
104.46
104.64
104.64
104.64
104.755
104.75
104.55
104.545
104.45
104.46
104.47
104.51
104.49
104.6
104.76
104.69
104.8
104.61
104.58
104.69
104.63
104.59
104.5
104.49
104.47
104.56
104.485
104.56
104.72
104.56
104.485
104.51
104.7
104.78
104.86
104.865
105.055
105.015
105.035
104.945
105.06
105.29
105.19
105.035
105.035
105.12
105.01
104.95
104.88
105.01
105.17
105.07
104.94
104.9
104.845
104.71
104.76
104.6
104.69
104.68
104.87
104.84
104.64
104.57
104.58
104.54
104.51
104.69
104.59
104.5
104.56
104.5
104.505
104.49
104.6
104.48
104.515
104.645
104.64
104.68
104.78
104.73
104.64
104.6
104.66
104.775
104.68
104.655
104.53
104.53
104.6
104.47
104.45
104.43
104.51
104.51
104.48
104.51
104.46
104.54
104.62
104.7
104.755
104.745
104.59
104.37
104.45
104.48
104.41
104.45
104.47
104.3
104.225
104.16
104.14
103.88
103.77
103.91
103.85
103.9
103.765
103.54
103.485
103.35
103.2
102.915
102.91
103.18
103.255
103.29
103.35
103.35
103.72
103.55
103.55
103.53
103.445
103.42
103.395
103.51
103.53
103.435
103.53
103.55
103.66
103.82
103.82
103.84
103.79
103.72
103.62
103.62
103.475
103.93
104.22
104.34
104.61
104.82
104.58
104.66
104.95
104.93
105.17
104.81
105.03
105.07
105.0
104.68
104.71
104.52
104.46
104.49
104.73
104.79
104.5
104.295
104.16
104.13
104.5
104.32
104.23
104.08
104.19
104.2
103.97
104.07
104.12
104.0
103.73
103.69
103.73
103.87
103.87
104.06
103.83
104.04
103.91
103.79
103.78
103.59
107.17
108.07
108.07
107.62
106.96
106.96
106.67
106.58
106.585
106.1
106.485
106.265
106.59
106.75
106.5
106.525
106.19
106.64
106.47
106.61
106.47
106.22
106.225
106.34
106.36
106.49
106.49
106.71
106.66
106.61
106.51
106.64
106.61
106.88
106.73
106.55
106.46
106.41
106.49
106.37
106.35
106.36
106.22
106.15
106.13
106.2
106.17
106.28
106.35
106.39
106.38
106.21
106.3
106.37
106.35
106.16
105.91
106.13
106.01
106.05
106.28
106.24
106.1
106.12
106.07
106.25
106.3
106.32
106.29
106.33
106.21
106.29
106.27
106.27
106.25
106.29
106.37
106.2
106.02
105.98
106.06
106.02
105.93
106.14
106.15
106.02
105.8
105.74
105.77
105.85
105.82
105.85
105.85
105.95
105.95
105.75
105.72
105.72
105.81
105.795
105.85
105.78
105.79
105.72
105.65
105.62
105.61
105.66
105.65
105.59
105.67
105.67
105.65
105.57
105.55
105.49
105.43
105.43
105.23
105.22
105.18
105.49
105.43
105.36
105.76
105.64
105.64
105.475
105.45
105.48
105.44
105.28
105.17
105.15
105.09
105.0
104.96
105.07
105.04
105.04
105.115
105.15
105.04
105.025
105.025
104.92
105.07
104.805
104.86
104.77
104.67
104.615
104.64
104.595
104.5
104.51
104.71
104.635
104.495
104.59
104.53
104.59
104.63
104.775
104.775
104.695
104.645
104.74
104.725
104.735
104.54
104.72
104.86
104.945
104.99
104.89
104.77
104.67
104.65
104.795
104.88
104.96
105.08
105.04
105.03
104.97
104.88
104.915
104.915
104.935
104.89
104.71
104.65
104.68
104.53
104.53
104.58
104.505
104.59
104.49
104.49
104.59
104.59
104.66
104.93
104.93
104.99
105.175
105.11
105.09
105.055
105.115
105.09
105.3
105.49
105.405
105.33
105.36
105.36
105.52
105.47
105.47
105.37
105.37
105.41
105.34
105.29
105.29
105.32
105.4
105.4
105.48
105.48
105.47
105.71
105.71
105.75
105.75
105.48
105.415
105.29
105.29
105.29
105.49
105.49
105.49
105.49
105.29
105.29
105.31
105.48
105.36
105.32
105.26
105.26
105.38
105.45
105.41
105.43
105.45
105.42
105.31
105.32
105.32
105.32
105.47
105.41
105.41
105.29
105.28
105.165
105.23
105.055
105.11
105.23
105.41
105.39
105.35
105.18
105.15
104.96
104.95
105.07
105.07
104.89
104.95
104.89
105.105
105.05
105.28
105.21
105.07
105.01
104.98
105.03
104.94
105.04
104.99
105.145
105.18
105.18
105.23
105.14
105.04
104.98
105.05
105.06
105.06
105.07
105.06
105.08
105.03
104.99
105.09
105.11
105.08
105.16
105.17
105.09
105.17
105.28
105.3
105.23
105.28
105.44
105.63
105.67
105.72
105.73
105.605
105.78
105.635
105.55
105.62
105.63
105.63
105.67
105.79
105.99
105.95
105.94
105.87
105.765
105.81
105.84
105.71
105.73
105.71
105.75
105.79
105.79
105.79
105.81
105.83
105.87
105.83
105.98
105.93
105.91
105.97
105.95
105.85
105.93
105.99
106.05
106.01
105.89
105.82
105.73
105.73
105.88
105.825
106.05
106.05
106.155
106.16
106.04
105.97
106.11
