ADP
149.28
149.2
149.135
149.135
149.09
149.09
149.18
149.18
149.16
149.16
149.23
149.24
149.24
149.33
149.41
149.44
149.44
149.5
149.5
149.5
149.5
149.41
149.41
149.41
149.41
149.41
149.42
149.41
149.44
149.44
149.47
149.47
149.38
149.39
149.34
149.26
149.24
149.24
149.24
149.26
149.06
149.12
149.12
149.06
149.105
149.27
149.27
149.22
149.29
149.29
149.29
149.27
149.25
149.31
149.31
149.31
149.19
149.08
149.06
149.07
149.04
149.07
149.06
149.06
149.25
149.25
149.26
149.26
149.26
149.2
149.2
149.12
149.12
149.12
149.08
149.16
149.16
149.16
149.11
149.12
149.16
149.16
149.22
149.22
149.195
149.195
149.11
149.16
149.08
149.03
149.03
149.03
149.03
149.1
149.09
149.09
149.09
148.97
149.0
149.01
149.01
149.1
149.0
149.13
149.175
149.11
149.11
149.11
149.09
149.09
148.99
149.04
149.04
149.04
149.04
149.11
149.11
149.07
149.05
149.05
148.99
148.99
149.11
149.11
149.1
149.1
149.15
149.21
149.25
149.25
149.24
149.245
149.44
149.4
149.395
149.45
149.5
149.54
149.68
149.78
149.61
149.65
149.69
149.62
149.62
149.67
149.75
149.75
149.71
149.68
149.7
149.79
149.79
149.79
149.79
149.895
149.82
149.85
149.87
149.87
149.94
149.96
150.09
150.17
150.17
150.17
150.22
150.1
150.24
150.24
150.27
150.15
150.16
150.155
150.155
150.14
150.08
150.06
150.05
150.08
150.01
150.03
150.03
149.94
149.99
149.99
149.99
149.985
149.93
149.81
149.825
149.78
149.77
149.78
149.79
149.77
149.79
149.77
149.76
149.82
149.825
149.895
149.99
149.99
150.01
150.15
150.24
150.35
150.39
150.36
150.32
150.295
150.28
150.29
150.32
150.27
150.275
150.31
150.21
150.2
""
""
""
""
""
""
""
150.19
150.19
150.38
150.38
150.865
150.865
150.865
150.865
151.19
151.19
151.19
151.19
151.19
151.19
150.99
150.99
150.835
150.835
150.805
150.805
150.805
150.805
150.78
150.78
150.78
150.83
150.83
150.83
150.665
150.745
150.745
150.745
150.745
150.75
150.7
150.7
150.63
150.59
150.7
150.745
150.83
150.76
150.76
150.77
150.77
150.81
150.94
151.08
151.07
151.13
151.26
151.22
151.21
151.19
151.19
151.19
151.15
151.15
151.09
151.06
151.03
151.12
151.12
151.02
150.98
151.13
151.085
151.05
151.0
151.0
151.01
150.91
150.91
150.74
150.84
150.84
150.84
150.84
150.83
150.83
150.89
150.915
150.87
150.92
150.92
151.0
151.06
151.12
151.11
151.1
151.08
150.95
150.92
150.78
150.69
150.77
150.7
150.69
150.69
150.69
150.69
150.55
150.65
150.62
150.62
150.47
150.4
150.44
150.51
150.5
150.46
150.43
150.4
150.38
150.52
150.39
150.39
150.39
150.29
150.34
150.31
150.28
150.28
150.26
150.26
150.22
150.25
150.25
150.14
150.14
150.01
150.01
150.01
150.01
150.06
150.02
150.05
150.115
150.05
150.08
150.06
150.03
150.04
150.06
150.04
150.1
150.1
150.1
150.22
150.22
150.22
150.22
150.39
150.35
150.32
150.32
150.14
150.14
150.14
150.05
150.05
150.1
150.1
150.205
150.27
150.27
150.32
150.32
150.36
150.36
150.35
150.35
150.35
150.3
150.3
150.3
150.07
150.05
150.0
150.03
150.08
150.08
150.0
150.0
149.96
149.93
149.95
150.02
150.07
150.18
150.18
150.22
150.3
150.28
150.28
150.25
150.25
150.27
150.27
150.27
150.28
150.28
150.28
150.21
150.02
149.99
150.01
150.03
150.07
150.07
150.12
150.12
150.01
150.01
150.07
150.04
150.04
150.04
150.26
150.26
150.3
150.3
150.2
150.2
150.15
150.14
150.14
150.17
150.2
150.22
150.175
150.09
150.14
150.21
150.26
150.26
150.12
150.07
150.04
150.04
149.95
150.03
150.14
150.26
150.28
150.34
150.39
150.39
150.33
150.33
150.33
150.37
150.36
150.52
150.5
150.42
150.42
150.42
150.66
150.71
150.71
150.62
150.62
150.62
150.6
150.6
150.6
150.58
150.58
150.58
150.54
150.38
150.38
150.46
150.46
150.4
150.44
150.32
150.3
150.3
150.4
150.4
150.66
150.71
150.78
150.85
150.93
150.95
150.88
150.94
151.01
151.01
151.01
151.05
151.02
151.15
151.16
151.09
151.09
151.04
151.04
151.01
151.01
151.01
151.065
151.065
151.065
151.27
151.24
151.2
151.18
151.14
151.14
151.13
151.1
151.06
151.04
151.0
151.0
151.16
151.115
151.2
151.2
151.2
151.2
151.2
151.2
151.27
151.45
151.415
151.4
151.51
151.475
151.46
151.39
151.39
151.38
151.38
151.355
151.35
151.42
151.35
151.33
151.3
151.24
151.24
151.41
151.4
151.33
151.33
151.33
151.3
151.23
151.2
151.2
151.24
151.19
151.14
151.09
151.1
151.1
151.1
151.03
151.06
151.025
151.07
151.16
151.25
151.43
151.535
151.505
151.45
151.43
151.25
151.21
151.24
151.17
151.17
151.265
151.14
151.08
150.97
150.95
""
""
""
""
""
150.34
150.555
150.555
150.365
150.44
150.44
150.61
150.61
150.61
150.99
150.99
150.99
150.99
150.99
150.99
150.68
150.68
150.68
151.015
151.035
151.035
151.035
150.93
150.93
150.97
150.97
151.03
151.03
150.82
150.82
150.79
150.71
150.73
150.725
150.67
150.67
150.67
150.96
151.08
151.08
151.01
151.01
151.01
151.01
150.92
150.955
150.96
150.96
150.96
151.0
151.07
151.07
151.07
151.07
151.07
150.97
150.975
150.975
151.0
151.0
151.0
151.0
151.0
150.69
150.69
150.69
150.81
150.81
150.81
150.81
150.81
150.81
150.81
150.39
150.39
150.49
150.485
150.485
150.485
150.485
150.44
150.42
150.42
150.42
150.42
150.42
150.38
150.38
150.38
150.38
150.38
150.38
150.38
150.06
150.055
150.115
150.05
150.05
150.065
149.96
149.96
149.805
149.805
149.805
149.92
149.92
149.92
149.92
149.92
149.92
149.65
149.65
149.65
149.65
149.65
149.27
149.27
149.09
149.12
148.98
148.94
148.82
148.77
148.77
148.77
148.33
148.33
148.12
148.3
148.49
148.5
148.51
148.52
148.52
148.52
148.91
148.91
148.95
148.95
148.95
148.95
148.95
148.95
148.95
148.9
148.86
148.87
148.87
148.99
148.91
148.91
148.91
148.87
148.87
148.87
148.87
148.87
148.62
148.62
148.62
148.62
148.65
148.56
148.5
148.545
148.545
148.69
148.675
148.755
148.79
148.79
148.795
148.795
148.795
148.795
148.695
148.695
148.7
148.7
148.7
148.7
148.89
148.91
148.91
148.91
148.91
148.91
148.98
148.98
148.97
148.97
148.87
148.87
148.81
148.81
148.81
148.73
148.73
148.73
148.73
148.73
148.63
148.62
148.48
148.43
148.43
148.43
148.43
148.68
148.72
148.72
148.72
148.78
148.76
148.76
148.76
148.77
148.77
148.77
148.78
148.78
148.71
148.71
148.71
148.71
148.65
148.65
148.65
148.65
148.6
148.6
148.6
148.72
148.79
148.72
148.71
148.93
148.95
148.93
148.86
148.86
149.11
149.11
149.11
149.14
149.22
149.39
149.33
149.35
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.4
149.385
149.31
149.31
149.31
149.25
149.3
149.3
149.49
149.49
149.49
149.49
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.29
149.26
149.23
149.2
149.2
149.17
149.16
149.16
149.28
149.28
149.28
149.28
149.28
149.28
149.22
149.22
149.22
149.22
149.22
149.22
149.22
149.22
149.22
149.22
149.22
149.46
149.46
149.47
149.47
149.47
149.47
149.47
149.45
149.46
149.57
149.6
149.6
149.6
149.6
149.45
149.42
149.42
149.43
149.37
149.37
149.25
149.34
149.34
149.34
149.34
149.34
149.34
149.34
149.34
149.34
149.34
149.45
149.45
149.45
149.45
149.45
149.49
149.59
149.59
149.59
149.53
149.53
149.51
149.46
149.43
149.43
149.41
149.42
149.41
149.41
149.43
149.45
149.44
149.45
149.475
149.475
149.44
149.44
149.44
149.51
149.54
149.54
149.59
149.59
149.59
149.56
149.66
149.66
149.66
149.57
149.57
149.34
149.35
149.32
149.35
149.33
149.39
149.39
149.35
149.36
149.32
""
""
""
""
149.9
150.18
150.18
150.71
150.71
150.7
150.7
150.55
150.55
150.55
150.55
150.865
150.65
150.72
150.61
150.55
150.55
150.55
150.97
150.97
150.97
150.97
150.97
150.97
151.12
151.05
151.145
151.15
151.21
151.21
151.21
151.35
151.33
151.33
151.33
151.33
151.33
151.37
151.37
151.27
151.33
151.63
151.53
151.53
151.53
151.53
151.53
151.86
151.86
151.86
151.94
151.945
151.665
151.75
151.81
151.81
152.05
152.05
152.1
152.1
152.1
152.17
152.11
152.11
152.11
152.08
152.045
152.09
152.09
152.09
152.09
152.09
152.09
152.05
152.05
152.05
151.99
151.96
151.96
151.835
151.89
151.93
151.93
151.93
151.93
151.82
151.89
151.89
151.73
151.67
151.67
151.67
151.65
151.66
151.62
151.46
151.45
151.405
151.45
151.48
151.48
151.48
151.48
151.48
151.33
151.33
151.39
151.39
151.39
151.555
151.555
151.7
151.7
151.83
151.83
151.79
151.79
151.82
151.82
151.81
151.71
151.69
151.775
151.775
151.775
151.82
151.84
151.84
151.84
151.84
151.71
151.725
151.7
151.57
151.59
151.58
151.58
151.785
151.79
151.79
151.44
151.57
151.45
151.41
151.41
151.445
151.44
151.51
151.52
151.33
151.33
151.26
151.2
151.25
151.36
151.355
151.2
151.235
151.275
151.12
150.89
150.89
150.71
150.61
150.67
150.585
150.675
150.625
150.59
150.565
150.565
150.44
150.325
150.21
150.21
150.14
150.17
150.145
150.265
150.225
150.225
150.24
150.155
150.12
150.18
150.135
150.135
150.095
150.05
150.05
149.7
149.68
149.87
149.75
149.64
149.595
149.59
149.6
149.48
149.49
149.69
149.605
149.59
149.59
149.555
149.505
149.37
149.415
149.355
149.33
149.305
149.29
149.3
149.3
149.415
149.37
149.32
149.385
149.535
149.615
149.86
149.85
149.965
149.96
149.955
149.88
149.855
149.94
149.94
149.99
150.015
149.965
149.89
149.865
149.855
149.855
149.81
149.81
149.785
149.73
149.73
149.615
149.615
149.46
149.5
149.475
149.6
149.545
149.36
149.4
149.34
149.33
149.35
149.37
149.415
149.485
149.495
149.495
149.475
149.54
149.54
149.66
149.62
149.71
149.78
149.765
149.72
149.72
149.595
149.61
149.595
149.47
149.57
149.56
149.555
149.735
149.695
149.65
149.63
149.745
149.795
149.81
149.74
149.79
149.77
149.7
149.72
149.71
149.675
149.665
149.785
149.77
149.71
149.79
149.71
149.75
149.72
149.67
149.64
149.63
149.52
149.44
149.54
149.555
149.58
149.66
149.655
149.655
149.825
149.78
149.85
149.75
149.725
149.765
149.68
149.745
149.815
150.02
150.26
150.095
150.04
150.105
150.165
150.145
150.205
150.275
150.17
150.2
150.18
150.125
150.1
150.13
150.075
150.11
150.1
150.16
150.12
150.115
150.185
150.145
150.23
150.205
150.175
150.175
150.275
150.255
150.245
150.175
150.14
149.98
149.9
149.98
149.94
149.885
149.9
149.875
149.925
149.97
149.945
150.005
150.025
150.02
150.0
150.13
150.16
150.17
150.14
150.125
150.04
150.02
150.05
150.25
150.25
150.4
150.41
150.37
150.23
150.18
150.09
150.085
150.19
150.09
150.0
149.98
150.02
150.03
""
""
""
149.81
150.0
149.99
149.56
149.56
149.64
149.64
149.56
149.54
149.7
149.7
149.7
149.64
149.53
149.53
149.49
149.385
149.385
149.13
149.13
149.08
149.08
148.65
148.65
148.56
148.5
148.5
148.66
148.66
148.39
148.09
147.75
147.75
147.93
147.89
147.87
147.8
147.705
147.705
147.73
147.8
147.67
147.7
147.63
147.725
147.8
147.79
147.91
148.23
148.23
148.12
148.255
148.19
148.19
148.19
148.045
148.045
147.83
148.06
147.95
147.95
147.95
147.95
147.95
148.35
148.25
148.25
148.25
148.25
148.235
148.5
148.31
148.325
148.325
148.325
148.2
148.2
148.2
148.2
148.255
148.255
148.2
148.2
148.2
148.12
147.95
147.95
147.94
147.94
147.995
147.995
147.995
147.74
147.68
147.68
147.68
147.68
147.68
147.53
147.65
147.71
147.53
147.51
147.51
147.51
147.51
147.51
147.42
147.42
147.23
147.23
147.23
147.23
147.23
147.49
147.49
147.37
147.37
147.37
147.11
147.03
146.95
146.83
146.84
146.77
146.77
146.73
146.7
146.7
146.57
146.57
146.41
146.28
146.23
146.23
146.23
146.1
146.1
146.1
146.23
146.23
146.23
146.1
146.1
146.1
146.1
146.1
146.1
145.7
145.7
145.53
145.53
145.515
145.515
145.39
145.39
145.39
145.39
145.67
145.67
145.67
145.65
145.6
145.6
145.6
145.7
145.7
145.7
145.7
145.7
145.62
145.62
145.54
145.51
145.49
145.49
145.49
145.49
145.49
145.49
145.2
145.21
145.21
145.2
145.2
145.2
145.08
145.08
145.08
145.17
145.17
145.17
145.17
145.17
145.17
145.17
145.17
145.17
145.495
145.495
145.36
145.35
145.33
145.33
145.31
145.09
145.09
144.87
144.87
144.77
144.77
144.62
144.62
144.62
144.62
144.62
144.795
144.81
145.09
145.09
145.1
145.24
145.24
145.24
145.24
145.24
145.44
145.47
145.47
145.47
145.47
145.69
145.695
145.72
145.72
145.77
145.77
145.59
145.595
145.645
145.735
145.735
145.735
145.785
145.75
145.75
145.75
145.75
145.75
145.65
145.59
145.59
145.59
145.59
145.815
145.815
145.815
145.815
145.815
145.815
145.79
145.79
145.77
145.77
145.52
145.52
145.41
145.41
145.33
145.33
145.43
145.385
145.23
145.23
144.87
144.955
144.91
144.99
145.035
145.035
145.01
144.97
145.04
145.145
145.28
145.37
145.37
145.09
145.09
145.185
145.185
145.25
145.25
145.05
145.05
145.05
145.14
145.14
145.1
145.09
145.04
145.04
144.95
144.95
144.95
144.7
144.72
144.72
144.73
144.73
144.49
144.515
144.515
144.52
144.57
144.57
144.51
144.51
144.49
144.49
144.4
144.4
144.35
144.35
144.31
144.49
144.56
144.42
144.44
144.44
144.36
144.32
144.31
144.38
144.25
144.09
144.09
143.96
143.96
143.85
143.85
144.01
143.87
143.87
143.73
143.7
143.545
143.69
143.805
143.75
143.87
143.935
143.84
143.73
143.78
143.76
143.77
143.67
143.6
143.51
143.51
143.46
143.18
143.16
143.02
143.02
142.99
142.82
142.73
142.68
142.72
142.82
142.67
142.64
142.76
142.865
143.18
142.47
142.47
142.49
142.37
142.29
141.83
141.73
141.85
141.71
141.76
142.69
141.955
141.955
141.9
141.72
141.57
141.5
141.5
142.06
142.285
142.165
142.045
141.925
141.925
141.94
141.94
141.945
141.965
141.995
142.04
141.89
141.94
141.9
141.9
141.7
141.925
141.9
141.97
142.11
142.12
142.15
142.15
142.15
142.11
141.58
141.4
141.53
141.42
141.42
141.9
141.63
141.63
141.43
141.43
141.29
141.26
141.13
141.13
140.94
141.08
141.155
141.05
140.77
140.56
140.56
140.67
140.66
140.65
140.595
140.47
140.53
140.69
140.835
140.75
140.75
140.68
140.55
140.58
140.51
140.43
140.5
140.57
140.545
140.575
140.38
140.41
140.41
140.4
140.395
140.395
140.37
140.37
139.98
139.83
140.11
140.22
140.32
140.135
140.0
140.0
139.89
139.89
139.86
139.86
138.93
139.34
139.66
139.66
139.48
139.48
139.35
139.28
139.04
139.16
139.19
139.18
139.325
139.63
139.43
139.39
139.62
139.68
139.775
139.775
139.79
139.76
139.66
139.74
139.73
139.73
139.55
139.55
139.235
139.235
139.37
139.42
139.23
139.23
139.23
139.415
139.545
139.545
139.61
139.56
139.49
139.49
139.57
139.55
139.5
139.58
140.02
140.02
140.02
140.55
140.55
140.28
140.38
140.38
140.38
140.38
139.99
140.06
140.06
140.06
139.8
139.8
139.8
139.95
139.93
139.93
139.93
139.93
139.865
139.865
140.01
140.01
140.09
140.09
140.125
140.125
140.125
140.47
140.51
140.51
140.74
140.53
140.57
140.51
140.51
140.25
140.21
140.02
140.02
140.02
140.02
140.25
140.18
140.18
140.17
140.19
140.19
140.42
140.34
140.4
140.4
140.37
140.37
140.37
140.05
140.03
139.79
139.675
139.73
139.77
139.77
139.74
139.95
139.98
139.93
139.95
139.84
139.86
139.72
139.66
139.66
139.67
139.63
139.69
139.7
139.66
139.54
139.54
139.745
139.865
139.93
139.89
140.05
140.23
140.28
140.28
140.28
140.28
140.33
140.26
140.17
140.3
140.3
140.19
140.36
140.33
140.4
140.37
140.09
140.09
140.09
140.09
140.105
139.97
139.97
139.9
140.08
140.105
140.105
139.71
139.83
139.77
139.76
139.78
139.81
139.65
139.6
139.47
139.51
139.57
139.54
139.63
139.62
139.78
139.78
139.865
140.04
140.05
139.93
139.79
139.79
140.045
140.09
140.09
139.85
139.85
139.85
139.85
139.7
139.53
139.39
139.45
139.38
139.38
139.275
139.27
139.36
139.45
139.51
139.29
139.25
139.09
139.09
139.12
139.33
139.1
139.0
138.91
138.91
138.87
138.89
138.49
138.57
138.47
138.56
138.62
138.49
138.23
138.11
138.0
138.04
137.54
137.225
137.99
138.2
138.2
138.2
138.09
138.71
138.52
138.56
138.56
138.19
138.2
138.165
138.39
138.18
138.2
138.31
138.31
138.63
138.59
138.57
138.54
138.54
138.54
138.0
137.96
137.88
138.33
138.85
138.91
139.42
139.53
139.45
139.6
139.73
139.84
139.8
139.8
139.59
139.59
139.56
139.56
139.24
139.2
139.01
139.17
139.17
139.46
139.28
138.91
138.83
138.72
139.11
139.12
138.92
138.96
139.09
139.105
138.83
138.77
138.81
138.44
138.12
138.1
138.23
138.55
138.425
138.625
138.455
138.53
138.455
138.27
138.14
138.19
""
""
140.08
140.08
139.88
139.95
140.12
140.3
140.3
140.22
140.45
140.45
140.45
140.13
140.13
140.13
139.96
139.79
139.79
140.03
140.03
139.8
140.015
139.84
139.87
139.84
139.84
140.15
140.15
140.07
140.14
140.315
140.34
140.575
140.8
140.7
140.7
140.78
140.78
140.8
140.62
140.62
140.53
140.35
140.35
139.79
139.79
140.03
140.03
139.96
139.99
139.99
139.74
139.74
139.97
139.85
139.85
139.85
139.96
139.77
139.63
139.81
139.76
139.76
139.76
140.13
140.37
140.37
140.38
140.27
140.27
140.29
140.14
140.14
140.21
140.26
140.26
140.35
140.35
140.16
140.43
140.43
140.28
140.28
140.28
140.42
140.42
140.13
140.06
140.17
140.17
140.195
140.195
140.11
140.03
140.0
140.0
140.0
140.25
140.25
140.15
140.155
140.13
140.13
140.16
140.16
140.13
140.05
140.05
140.07
140.03
140.04
139.94
139.94
139.93
139.95
139.89
139.76
139.75
139.675
139.69
139.89
139.89
140.05
140.23
140.19
139.8
139.85
139.93
139.83
139.815
139.78
139.66
139.66
139.61
139.36
139.36
139.36
139.36
139.72
139.71
139.71
139.71
139.81
139.73
139.73
139.66
139.66
139.53
139.53
139.44
139.29
139.29
139.27
139.1
139.15
139.14
139.165
139.04
139.14
139.15
139.15
139.15
139.35
139.39
139.31
139.17
139.17
139.17
139.06
138.97
138.97
138.97
139.01
139.01
139.085
139.085
138.93
138.87
138.955
138.89
138.88
139.06
139.14
139.14
139.05
138.95
138.95
138.95
138.72
138.72
138.69
138.69
138.69
138.75
138.75
138.9
138.9
138.82
138.8
138.8
138.74
138.63
138.63
138.63
138.96
139.23
139.145
139.24
139.27
139.15
139.17
139.12
139.15
139.56
139.48
139.48
139.48
139.63
139.75
139.75
139.75
139.75
139.48
139.48
139.48
139.46
139.46
139.35
139.35
139.55
139.55
139.57
139.48
139.61
139.61
139.72
139.72
139.72
139.72
139.72
139.72
139.28
139.25
139.23
139.15
139.07
139.05
139.13
139.22
139.45
139.44
139.38
139.38
139.38
139.38
139.33
139.71
139.71
139.82
139.79
139.79
139.79
139.565
139.565
139.79
139.69
139.73
139.73
139.73
139.49
139.44
139.44
139.44
139.44
139.25
139.37
139.23
139.21
139.18
138.92
138.93
138.93
138.92
138.92
138.96
138.93
138.93
138.93
139.21
139.21
139.21
139.125
139.125
139.125
139.125
139.21
139.21
139.21
139.21
139.45
139.35
139.35
139.25
139.275
139.275
139.38
139.32
139.31
139.36
139.36
139.28
139.2
139.2
139.17
139.21
139.21
139.29
139.29
139.29
139.4
139.4
139.62
139.48
139.92
139.95
139.97
140.21
140.175
140.11
140.11
140.06
139.94
139.94
140.0
139.99
139.99
139.96
140.39
140.39
140.44
140.42
140.27
140.18
140.18
140.11
140.09
140.09
140.09
139.96
140.1
140.18
140.19
140.11
140.11
140.36
140.47
140.39
140.42
140.465
140.51
140.51
140.51
140.66
140.69
140.59
140.51
140.51
140.46
140.43
140.56
140.66
140.66
140.73
140.93
141.04
140.81
140.71
140.86
140.85
141.04
141.19
141.06
141.0
141.13
141.23
141.16
141.25
141.04
140.74
139.86
