CTXS
110.42
110.705
110.705
110.705
110.705
110.705
110.705
110.705
110.705
110.705
110.65
110.65
110.65
110.49
110.49
110.49
110.49
110.49
110.49
110.49
110.49
110.49
110.49
110.9
110.9
110.9
110.925
110.925
110.925
110.925
111.0
111.0
111.0
111.0
110.88
110.88
110.88
110.88
110.91
110.91
110.91
110.91
110.91
110.91
110.91
110.91
110.91
110.91
110.91
110.9
110.9
110.9
110.9
110.9
110.9
110.68
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.705
110.6
110.6
110.6
110.54
110.54
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.55
110.58
110.58
110.58
110.58
110.66
110.66
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.7
110.7
110.7
110.7
110.6
110.6
110.6
110.6
110.6
110.6
110.6
110.6
110.6
110.555
110.555
110.555
110.66
110.66
110.66
110.66
110.66
110.66
110.66
110.66
110.66
110.6
110.6
110.6
110.6
110.6
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.78
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.76
110.52
110.52
110.54
110.53
110.54
110.59
110.59
110.59
110.59
110.59
110.59
110.59
110.59
110.59
110.56
110.56
110.56
110.56
110.56
110.56
110.56
110.585
110.585
110.585
110.66
110.66
110.68
110.68
110.68
110.68
110.68
110.68
110.68
110.68
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.74
110.635
110.63
110.63
110.63
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.65
110.58
110.56
110.56
110.56
110.56
110.56
110.56
110.56
110.55
110.55
110.57
110.57
110.575
110.575
110.575
110.575
110.575
110.575
110.575
110.575
110.575
110.575
110.62
110.62
110.62
110.62
110.62
110.62
110.62
110.62
110.62
110.62
110.64
110.64
110.64
110.635
110.635
110.63
110.63
110.63
110.63
110.63
110.63
110.63
110.565
110.565
110.51
110.48
110.47
110.49
110.48
110.47
110.47
110.47
110.47
110.47
110.47
110.47
110.47
110.47
110.47
110.47
110.39
110.39
110.39
110.39
110.39
110.39
110.39
110.39
110.43
110.43
110.43
110.43
110.43
110.43
110.43
110.43
110.43
110.43
110.43
110.48
110.48
110.48
110.48
110.45
110.45
110.45
110.45
110.45
110.42
110.42
110.42
110.42
110.42
110.42
110.42
110.42
110.295
110.295
110.295
110.43
110.435
110.435
110.435
110.435
110.435
110.41
110.41
110.43
110.43
110.43
110.43
110.43
110.43
110.46
110.5
110.5
110.53
110.53
110.53
110.53
110.53
110.53
110.5
110.51
110.51
110.5
110.5
110.4
110.43
""
""
""
""
""
""
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.71
109.83
109.83
109.83
109.83
109.83
109.83
109.83
109.91
109.91
109.91
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.72
109.52
109.53
109.53
109.53
109.53
109.53
109.53
109.53
109.39
109.39
109.25
109.25
109.395
109.395
109.395
109.395
109.395
109.395
109.395
109.405
109.43
109.43
109.43
109.34
109.39
109.39
109.395
109.405
109.405
109.405
109.405
109.405
109.405
109.405
109.405
109.405
109.405
109.495
109.495
109.47
109.46
109.46
109.46
109.46
109.57
109.57
109.57
109.57
109.54
109.54
109.54
109.45
109.45
109.45
109.45
109.45
109.45
109.335
109.335
109.33
109.33
109.33
109.33
109.33
109.33
109.33
109.4
109.42
109.42
109.42
109.42
109.315
109.315
109.16
109.16
109.22
109.22
109.22
109.22
109.2
109.16
109.16
109.16
109.16
109.16
109.16
109.16
109.16
109.16
109.16
109.16
109.07
109.07
109.07
109.07
109.07
109.07
109.07
109.105
109.105
109.105
109.105
109.105
109.105
109.105
109.105
109.105
108.95
108.95
108.92
108.87
108.78
108.78
108.78
108.78
108.78
108.78
108.78
108.78
108.78
108.76
108.76
108.7
108.7
108.62
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.5
108.68
108.68
108.68
108.68
108.675
108.73
108.71
108.71
108.69
108.69
108.62
108.62
108.62
108.61
108.61
108.52
108.52
108.52
108.45
108.505
108.505
108.505
108.505
108.505
108.505
108.52
108.47
108.47
108.43
108.44
108.44
108.44
108.44
108.44
108.36
108.25
108.185
108.185
108.22
108.24
108.21
108.21
108.26
108.27
108.27
108.32
108.34
108.34
108.34
108.34
108.34
108.34
108.34
108.165
108.165
108.175
108.15
108.15
108.15
108.18
108.18
108.18
108.175
108.12
108.14
108.14
108.095
108.115
108.11
108.11
108.17
108.17
108.1
108.06
108.06
108.035
108.06
108.06
108.06
108.125
108.19
108.22
108.17
108.17
108.19
108.19
108.19
108.13
108.12
108.12
108.15
108.15
108.175
108.185
108.155
108.105
108.09
107.975
107.98
107.985
108.045
107.975
108.0
107.99
107.98
107.98
108.03
108.03
108.14
108.14
108.135
108.135
108.135
108.135
108.135
108.35
108.35
108.34
108.35
108.35
108.09
108.1
108.095
108.08
108.06
108.11
108.14
108.14
108.22
108.22
108.22
108.22
108.22
108.22
108.22
108.22
108.315
108.315
108.315
108.35
108.285
108.265
108.29
108.34
108.335
108.385
108.395
108.395
108.395
108.355
108.375
108.37
108.385
108.32
108.305
108.3
108.29
108.27
108.255
108.225
108.22
108.17
108.185
108.21
108.23
108.15
108.1
108.15
108.13
108.125
108.13
108.095
108.105
108.14
108.155
108.14
108.17
108.115
108.185
108.25
108.29
108.295
108.395
108.44
108.51
108.505
108.455
108.395
108.44
108.5
108.54
108.59
108.565
108.545
108.61
108.57
108.47
""
108.93
108.93
108.93
108.6
108.28
108.62
108.62
108.62
108.8
108.8
108.8
108.8
109.22
109.22
109.22
109.45
109.45
109.45
109.45
109.45
108.72
108.72
108.72
108.72
108.72
108.72
108.72
108.72
108.72
108.41
108.41
108.41
108.31
108.17
108.17
108.17
108.17
108.38
108.38
108.34
108.34
108.38
108.38
108.38
108.38
108.38
108.38
108.38
108.38
108.38
108.39
108.43
108.43
108.43
108.43
108.62
108.62
108.62
108.62
108.62
108.62
108.62
108.39
108.35
108.35
108.35
108.35
108.35
108.35
108.35
108.36
108.36
108.45
108.43
108.43
108.43
108.43
108.33
108.33
108.215
108.24
108.24
108.24
108.24
108.24
108.335
108.335
108.335
108.25
108.25
108.25
108.25
108.25
108.25
108.25
108.25
108.25
108.17
108.17
107.965
107.965
107.965
107.965
107.965
107.965
107.965
107.965
107.965
107.965
107.685
107.69
107.73
107.73
107.73
107.73
107.9
107.9
107.9
107.75
107.805
107.805
107.805
107.805
107.76
107.76
107.69
107.69
107.69
107.69
107.72
107.625
107.56
107.56
107.44
107.435
107.435
107.435
107.4
107.4
107.39
107.39
107.39
107.26
107.26
107.325
107.325
107.325
107.325
107.145
107.105
107.13
107.11
107.17
107.185
107.235
107.23
107.23
107.23
107.23
107.32
107.29
107.29
107.24
107.195
107.23
107.26
107.27
107.27
107.25
107.25
107.255
107.255
107.35
107.32
107.31
107.35
107.35
107.305
107.305
107.255
107.16
107.145
107.17
107.17
107.095
107.17
107.17
107.17
107.15
107.09
107.04
107.08
107.105
107.14
107.14
107.14
107.25
107.265
107.265
107.28
107.28
107.29
107.29
107.29
107.29
107.29
107.275
107.275
107.275
107.21
107.07
107.03
107.135
107.135
107.02
107.02
106.995
107.0
106.945
106.975
107.005
107.11
107.11
107.205
107.27
107.27
107.27
107.27
107.17
107.17
107.17
107.09
107.09
107.05
107.05
107.08
107.06
107.06
107.105
107.16
107.22
107.18
107.18
107.13
107.04
107.06
107.06
107.06
107.06
107.27
107.27
107.41
107.39
107.44
107.49
107.5
107.5
107.52
107.52
107.57
107.58
107.58
107.505
107.6
107.655
107.655
107.655
107.655
107.655
107.63
107.65
107.65
107.65
107.65
107.65
107.65
107.65
107.71
107.71
107.71
107.71
107.735
107.735
107.735
107.67
107.67
107.66
107.66
107.66
107.85
107.875
107.875
107.95
107.96
107.96
107.98
107.975
107.99
107.99
108.0
108.0
108.0
108.09
108.08
108.01
107.975
107.84
107.92
107.93
107.98
107.98
107.98
108.095
108.095
108.12
108.09
108.09
108.09
108.05
108.05
108.04
108.01
108.04
108.09
108.09
108.15
108.15
108.16
108.18
108.16
108.15
108.15
108.24
108.27
108.335
108.335
108.34
108.27
108.27
108.26
108.2
108.165
108.2
108.2
108.215
108.17
108.29
108.255
108.285
108.26
108.19
108.29
108.44
108.37
108.315
108.21
108.18
108.15
108.15
108.135
108.05
108.06
108.05
107.98
107.995
107.985
108.02
108.045
107.98
107.98
107.955
107.935
107.98
107.98
108.21
108.235
108.23
108.2
108.2
108.1
108.085
108.09
108.055
108.065
108.075
107.975
107.95
107.905
107.875
""
""
107.72
107.72
107.59
107.49
107.49
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.61
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.62
107.7
107.69
107.69
107.69
107.69
107.69
107.69
107.625
107.625
107.74
107.74
107.74
107.68
107.68
107.66
107.66
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.63
107.24
107.25
107.25
107.25
107.25
107.23
107.23
107.23
107.23
107.23
107.23
107.23
107.23
107.23
107.23
107.23
107.23
106.94
106.94
106.94
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.88
106.72
106.72
106.65
106.73
106.73
106.73
106.73
106.47
106.47
106.47
106.47
106.41
106.35
106.35
106.35
106.35
106.35
106.35
106.21
106.02
106.02
106.02
106.02
106.02
105.82
105.82
105.82
105.82
105.82
105.82
105.82
105.82
105.82
105.82
105.82
105.82
106.13
106.085
106.085
106.085
106.06
106.06
106.06
106.06
106.06
106.06
106.06
106.06
105.9
105.9
105.775
105.775
105.775
105.6
105.6
105.77
105.77
105.63
105.63
105.63
105.63
105.63
105.63
105.63
105.63
105.63
105.7
105.7
105.7
105.7
105.7
105.805
105.805
105.805
105.7
105.705
105.705
105.705
105.705
105.705
105.87
105.87
105.91
105.93
105.94
105.85
105.85
105.75
105.91
105.86
105.83
105.83
105.83
105.83
105.83
105.75
105.68
105.67
105.62
105.525
105.57
105.64
105.64
105.705
105.705
105.705
105.77
105.89
105.82
105.95
105.95
105.95
105.915
105.89
105.77
105.725
105.765
105.7
105.62
105.625
105.68
105.665
105.675
105.65
105.61
105.71
105.645
105.645
105.645
105.645
105.595
105.595
105.765
105.79
105.83
105.94
105.94
106.01
106.04
106.09
106.17
106.15
106.115
106.06
106.06
106.035
106.1
106.045
106.1
106.1
106.12
106.12
106.12
106.115
106.115
106.015
105.91
105.91
105.895
105.895
105.91
105.91
106.1
106.17
106.17
106.17
106.155
106.14
106.145
106.23
106.195
106.21
106.21
106.15
106.145
106.19
106.19
106.19
106.155
106.14
106.155
106.155
106.3
106.3
106.3
106.25
106.25
106.25
106.2
106.17
106.35
106.35
106.41
106.435
106.45
106.455
106.46
106.46
106.52
106.57
106.57
106.59
106.59
106.57
106.58
106.58
106.58
106.72
106.72
106.72
106.86
106.89
106.895
106.76
106.71
106.73
106.73
106.69
106.67
106.67
106.79
106.9
106.9
106.9
106.925
106.89
106.795
106.795
106.88
106.87
106.85
106.86
106.86
106.935
106.935
106.88
107.02
107.01
107.01
107.01
106.955
106.985
106.92
106.85
106.855
106.79
106.79
106.855
106.855
106.8
106.855
106.84
106.78
106.815
106.815
106.83
106.865
106.845
106.845
106.935
106.92
106.93
106.94
106.9
106.96
107.04
107.025
106.98
106.985
107.015
106.94
106.955
106.935
106.94
106.99
106.945
106.94
106.9
106.905
106.85
107.89
106.715
106.69
106.915
107.0
107.235
107.355
107.355
107.71
107.52
107.58
107.22
107.405
107.515
107.46
107.57
107.57
107.415
107.345
107.345
107.345
107.345
107.48
107.48
107.48
107.49
107.49
107.49
107.49
107.425
107.425
107.425
107.49
107.47
107.47
107.39
107.39
107.28
107.28
107.16
107.155
107.155
107.02
107.12
107.12
107.12
107.12
107.21
107.21
107.21
107.21
107.29
107.29
107.29
107.29
107.29
107.29
107.29
107.29
107.33
107.33
107.31
107.31
107.31
107.4
107.41
107.49
107.49
107.38
107.315
107.36
107.36
107.51
107.51
107.375
107.375
107.375
107.31
107.31
107.31
107.31
107.31
107.31
107.03
107.02
107.11
107.07
107.07
107.07
107.07
107.07
107.07
106.99
106.99
106.99
106.99
106.99
106.995
106.995
106.94
106.94
106.94
106.94
106.94
106.93
106.93
106.93
106.93
106.93
106.93
106.87
106.87
106.87
107.0
107.0
107.0
107.025
107.025
106.96
106.96
106.975
106.975
106.92
106.92
106.875
106.83
106.83
106.83
106.96
106.92
106.92
106.89
106.805
106.83
106.83
106.88
106.88
106.73
106.79
106.79
106.84
106.92
106.9
106.865
106.865
106.87
106.82
106.82
106.83
106.82
106.79
106.82
106.81
106.695
106.71
106.69
106.67
106.67
106.67
106.685
106.65
106.65
106.65
106.605
106.605
106.52
106.52
106.51
106.48
106.48
106.535
106.57
106.57
106.57
106.56
106.56
106.56
106.56
106.56
106.56
106.48
106.48
106.52
106.52
106.52
106.56
106.56
106.56
106.56
106.62
106.61
106.63
106.535
106.535
106.525
106.365
106.365
106.46
106.41
106.45
106.45
106.45
106.41
106.41
106.38
106.4
106.38
106.38
106.33
106.3
106.18
106.2
106.215
106.195
106.195
106.055
106.055
106.105
106.095
106.035
106.12
106.16
106.18
106.18
106.235
106.235
106.29
106.29
106.235
106.19
106.19
106.33
106.35
106.43
106.39
106.39
106.36
106.34
106.34
106.34
106.34
106.25
106.25
106.25
106.25
106.25
106.16
106.18
106.19
106.19
106.3
106.3
106.195
106.17
106.11
106.11
106.13
106.13
106.14
106.14
106.125
106.125
106.125
106.125
106.125
106.125
106.125
106.125
106.21
106.26
106.2
106.2
106.24
106.24
106.24
106.24
106.21
106.21
106.21
106.21
106.21
106.21
106.27
106.27
106.27
106.27
106.27
106.33
106.33
106.33
106.33
106.33
106.33
106.33
106.26
106.24
106.24
106.24
106.3
106.29
106.29
106.29
106.29
106.23
106.23
106.12
106.13
106.13
106.24
106.24
106.295
106.29
106.285
106.285
106.285
106.285
106.285
106.44
106.41
106.45
106.45
106.45
106.45
106.45
106.45
106.645
106.64
106.64
106.64
106.64
106.66
106.68
106.69
106.69
106.625
106.64
106.64
106.7
106.73
106.69
106.69
106.6
106.6
106.56
106.56
106.56
106.625
106.625
106.62
106.62
106.58
106.53
106.53
106.43
106.39
106.47
106.47
106.445
106.445
106.495
106.51
106.51
106.5
106.47
106.47
106.5
106.5
106.505
106.5
106.5
106.51
106.51
106.545
106.56
106.585
106.72
106.635
106.65
106.705
106.69
106.64
106.65
106.55
106.555
106.55
106.48
106.45
106.45
106.45
106.46
""
""
105.71
105.96
105.9
105.9
105.9
105.63
105.63
105.45
105.45
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.56
105.45
105.29
105.32
105.23
105.15
105.22
105.22
105.13
105.02
104.8
104.8
104.56
104.56
104.56
104.78
104.865
105.01
104.995
104.995
105.13
105.12
105.12
105.12
105.06
105.06
105.105
105.08
105.24
105.23
105.19
105.19
105.38
105.38
105.21
105.21
105.21
105.21
105.16
105.08
105.0
105.03
105.03
105.11
105.085
105.085
105.085
105.1
105.16
105.16
105.11
105.19
105.15
105.175
105.27
105.27
105.19
105.165
105.165
105.25
105.25
105.25
105.25
105.21
105.21
105.08
105.08
105.12
105.12
105.02
105.02
105.015
104.925
104.925
104.925
104.925
104.685
104.64
104.65
104.65
104.65
104.87
104.76
104.65
104.76
104.725
104.73
104.67
104.57
104.62
104.61
104.65
104.67
104.685
104.79
104.79
104.83
104.83
104.76
104.69
104.69
104.665
104.64
104.605
104.605
104.54
104.55
104.42
104.54
104.54
104.54
104.55
104.55
104.55
104.49
104.56
104.63
104.625
104.625
104.57
104.57
104.44
104.44
104.44
104.47
104.49
104.59
104.59
104.51
104.555
104.56
104.515
104.55
104.5
104.51
104.35
104.35
104.35
104.53
104.53
104.695
104.695
104.74
104.77
104.77
105.03
105.03
105.07
105.115
105.115
105.115
105.115
105.115
104.94
104.94
104.98
104.98
104.98
104.98
104.98
104.68
104.69
104.75
104.75
104.72
104.72
104.65
104.73
104.74
104.74
104.74
104.74
104.74
104.74
104.74
104.93
104.93
104.93
104.93
104.93
104.93
104.93
105.06
105.06
105.095
105.05
105.05
105.05
105.05
105.05
104.72
104.78
104.83
104.9
104.9
104.9
105.04
105.04
105.095
105.27
105.265
105.28
105.295
105.265
105.265
105.265
105.265
105.39
105.315
105.315
105.27
105.27
105.27
105.33
105.33
105.33
105.295
105.295
105.24
105.24
105.225
105.225
105.29
105.345
105.345
105.345
105.345
105.345
105.27
105.15
105.15
105.15
105.15
105.15
105.15
105.15
105.245
105.245
105.225
105.225
105.155
105.1
105.1
105.085
105.06
105.06
105.06
105.08
105.08
105.03
105.03
105.03
105.03
104.965
104.935
104.73
104.765
104.685
104.74
104.74
104.78
104.78
104.65
104.69
104.9
104.9
104.9
104.91
104.87
104.92
104.92
104.92
105.0
105.0
104.98
105.04
105.04
105.08
105.08
105.08
105.08
105.08
105.08
105.08
105.055
105.03
105.03
105.03
105.03
105.02
105.0
104.95
104.93
104.985
105.02
105.02
104.99
104.93
104.93
104.93
104.93
104.93
104.93
104.99
104.99
104.99
105.03
105.03
105.02
104.995
104.995
104.91
104.91
104.86
104.86
104.86
104.76
104.745
104.68
104.65
104.63
104.63
104.67
104.675
104.69
104.665
104.665
104.56
104.63
104.645
104.645
104.71
104.9
104.88
104.84
104.84
104.98
105.01
104.97
104.88
104.86
104.81
104.83
104.775
104.77
104.73
104.685
104.665
104.65
104.65
104.51
104.5
104.63
104.71
104.79
104.88
105.33
105.36
104.89
104.7
104.715
104.735
104.69
104.25
104.185
104.3
104.275
104.3
""
104.305
104.56
104.535
104.355
104.355
104.61
104.8
104.625
104.625
104.625
104.625
104.625
104.625
104.625
104.06
104.06
104.06
104.33
104.33
104.33
104.33
104.33
104.33
104.79
104.79
104.79
104.79
104.81
104.81
104.86
104.74
104.68
104.68
104.68
104.68
104.03
104.12
103.97
104.13
104.13
104.13
103.75
103.65
103.935
103.935
103.73
103.76
103.61
103.61
103.83
103.87
103.9
103.915
103.81
103.81
103.81
104.05
104.04
103.99
104.08
104.22
104.15
104.15
104.15
104.09
104.09
104.23
104.12
104.12
104.12
104.13
104.13
104.13
103.96
103.96
103.81
103.81
103.89
103.89
103.81
103.755
103.62
103.71
103.62
103.695
103.75
103.75
103.81
103.57
103.56
103.445
103.395
103.365
103.08
103.27
103.41
103.555
103.39
103.385
103.26
103.25
103.02
103.095
103.03
103.04
103.15
103.25
103.23
103.11
103.225
103.22
103.17
103.27
103.24
103.1
103.055
103.13
103.13
103.01
102.995
102.995
102.97
102.95
102.95
102.95
102.83
103.01
103.06
103.19
103.44
103.46
103.36
103.4
103.48
103.47
103.47
103.615
103.615
103.615
103.855
103.925
103.9
103.99
104.1
103.93
103.93
103.93
104.0
104.0
104.0
104.0
103.87
103.89
103.79
103.79
103.79
103.895
103.79
103.79
103.76
103.76
103.9
103.865
104.03
104.005
104.09
104.05
104.05
104.01
104.12
104.2
104.17
104.22
104.335
104.335
104.295
104.2
104.13
104.13
104.015
104.035
104.09
104.07
104.07
104.02
104.09
104.09
104.09
104.09
104.09
104.02
103.975
103.975
103.975
103.975
103.975
103.975
103.975
103.74
103.74
103.74
103.74
103.82
103.95
103.94
104.085
104.085
104.085
104.085
103.94
103.94
103.94
103.94
103.735
103.8
103.8
103.8
103.8
103.8
103.8
103.8
103.8
104.045
104.045
104.045
104.045
104.045
104.045
104.16
104.17
104.21
104.21
104.24
104.24
104.24
104.14
104.22
104.22
104.22
104.32
104.29
104.29
104.1
104.1
104.035
104.07
104.07
104.01
104.01
104.01
104.01
104.01
104.01
104.01
103.83
103.88
103.85
103.83
103.81
103.72
103.72
103.75
103.82
103.8
103.75
103.785
103.82
103.84
103.87
103.87
103.865
103.8
103.74
103.83
103.84
103.76
103.73
103.76
103.72
103.75
103.65
103.6
103.55
103.55
103.55
103.55
103.55
103.55
103.55
103.55
103.545
103.545
103.46
103.46
103.36
103.33
103.33
103.33
103.33
103.235
103.19
103.16
103.14
103.055
102.96
102.86
102.91
102.91
102.83
102.78
102.605
102.55
102.51
102.4
102.06
102.07
102.365
102.535
102.545
102.515
102.43
102.68
102.6
102.54
102.45
102.45
102.39
102.23
102.25
102.31
102.285
102.24
102.33
102.365
102.635
102.65
102.615
102.5
102.41
102.3
102.315
102.26
102.54
102.71
102.7
103.13
103.15
102.97
103.015
102.96
103.02
103.09
102.9
102.9
102.97
102.98
102.96
102.97
102.97
102.86
103.11
103.15
103.15
103.07
102.94
102.69
102.84
102.855
102.8
102.65
102.715
102.915
102.905
102.77
102.705
102.655
102.48
102.3
102.24
102.28
102.54
102.415
102.48
102.47
102.505
102.485
102.39
102.29
102.17
""
104.18
103.92
104.055
104.11
104.11
104.11
104.11
104.11
104.11
104.11
104.11
103.36
103.5
103.5
103.5
103.165
103.165
103.165
103.37
103.25
103.25
103.25
103.245
103.245
103.245
103.245
103.45
103.455
103.28
103.4
103.475
103.65
103.68
103.49
103.43
103.21
103.24
103.24
103.24
103.24
102.98
102.87
102.97
102.97
102.72
102.575
102.58
102.46
102.48
102.42
102.42
102.48
102.555
102.54
102.37
102.37
102.31
102.21
102.14
102.055
102.185
102.05
102.05
102.23
102.38
102.5
102.52
102.56
102.56
102.56
102.56
102.57
102.57
102.57
102.62
102.66
102.66
102.66
102.66
102.66
102.545
102.42
102.41
102.41
102.495
102.36
102.38
102.28
102.28
102.25
102.25
102.2
102.27
102.22
102.07
102.22
102.22
102.22
102.22
102.335
102.375
102.375
102.375
102.36
102.365
102.365
102.365
102.38
102.38
102.38
102.38
102.38
102.405
102.4
102.45
102.45
102.31
102.205
102.245
102.245
102.245
102.29
102.255
102.285
102.275
102.2
102.16
102.19
102.14
102.14
102.09
102.08
102.08
102.08
102.08
101.9
102.0
101.98
102.065
101.89
102.02
102.01
102.045
101.89
101.89
101.89
102.06
102.0
101.96
101.96
101.91
101.875
101.875
101.885
101.78
101.8
101.825
101.86
101.85
101.85
101.85
101.805
101.9
101.905
101.905
101.905
101.87
101.87
101.73
101.69
101.705
101.71
101.71
101.78
101.66
101.685
101.67
101.63
101.67
101.64
101.605
101.68
101.625
101.565
101.565
101.505
101.44
101.425
101.44
101.41
101.41
101.29
101.29
101.21
101.21
101.21
101.21
101.16
101.12
101.08
101.08
101.08
101.29
101.42
101.395
101.53
101.63
101.645
101.645
101.6
101.6
101.6
101.76
101.9
101.9
101.9
101.9
102.03
102.03
102.17
102.17
102.05
102.1
102.05
102.13
102.04
102.04
101.98
101.98
102.16
102.19
102.19
102.15
102.225
102.23
102.16
102.115
101.92
101.99
101.88
101.86
101.86
101.92
101.92
101.92
101.8
101.8
101.8
101.85
102.02
101.98
101.98
101.9
101.9
102.12
102.12
102.12
102.12
102.12
102.17
102.17
102.17
102.17
102.16
102.16
102.1
102.05
102.035
102.01
101.94
101.94
101.78
101.85
101.885
101.9
101.9
101.845
101.85
101.78
101.78
101.715
101.67
101.64
101.64
101.52
101.49
101.55
101.55
101.6
101.67
101.78
101.79
101.79
101.79
101.77
101.75
101.75
102.0
102.18
102.18
102.18
102.18
101.87
101.87
101.87
101.87
101.87
101.87
101.87
101.95
101.95
101.95
101.95
101.9
101.9
101.9
101.9
101.9
101.9
101.9
101.9
102.025
102.03
102.31
102.31
102.3
102.3
102.3
102.3
102.3
102.25
102.25
102.15
102.15
102.15
102.29
102.305
102.35
102.44
102.44
102.47
102.37
102.37
102.41
102.31
102.35
102.24
102.29
102.29
102.29
102.29
102.29
102.29
102.46
102.5
102.61
102.43
102.48
102.605
102.605
102.41
102.41
102.52
102.52
102.54
102.49
102.48
102.4
102.4
102.54
102.51
102.51
102.57
102.57
102.67
102.51
102.53
102.62
102.62
102.61
102.615
102.49
102.47
102.61
102.7
