SBAC
""
158.41
158.41
158.41
158.41
158.41
158.41
158.41
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.43
157.64
157.64
157.6
157.69
157.69
157.69
157.435
157.095
157.095
157.08
157.05
157.05
157.05
157.05
157.05
157.24
157.59
157.59
157.355
157.355
157.235
157.235
157.255
157.255
157.255
157.255
157.255
157.255
157.255
157.255
157.26
157.26
157.26
157.26
157.26
157.26
157.26
157.26
157.2
157.235
157.235
157.235
157.235
157.235
157.235
157.235
157.235
157.235
157.235
157.235
157.43
157.43
157.43
157.43
157.43
157.36
157.36
157.31
157.31
157.31
157.31
157.31
157.31
157.31
157.31
157.31
156.915
156.915
156.915
156.94
156.94
156.94
156.94
156.94
156.94
156.94
156.94
156.885
156.885
156.885
156.885
156.885
156.885
156.76
156.875
156.96
156.99
156.9
156.96
156.9
156.9
156.9
156.9
156.9
156.9
156.9
156.9
156.9
156.9
157.07
157.07
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.2
157.385
157.385
157.385
157.37
157.37
157.37
157.25
157.25
157.28
157.28
157.28
157.28
157.28
157.19
157.19
157.21
157.215
157.215
157.07
157.07
157.07
157.07
157.07
157.07
157.07
157.37
157.295
157.295
157.295
157.25
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
157.35
156.95
156.95
156.95
157.03
157.12
157.085
157.085
157.085
157.05
157.02
156.99
156.99
156.99
156.99
156.99
156.99
157.0
157.0
156.97
156.93
156.93
156.93
156.93
156.93
156.93
156.93
156.93
157.02
157.02
157.02
156.995
156.995
156.995
156.97
156.97
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.01
157.015
157.0
157.04
156.98
156.98
156.98
156.98
156.98
156.98
156.98
156.98
156.98
156.98
156.98
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.885
156.94
156.94
156.94
156.94
156.825
156.825
156.795
156.795
156.795
156.86
156.86
156.86
156.86
156.86
156.86
156.86
156.925
156.925
156.89
156.89
156.89
156.87
156.785
156.79
156.79
156.79
156.79
156.79
156.755
156.755
156.755
156.755
156.755
156.755
156.755
156.755
156.755
156.795
156.795
156.795
156.895
156.895
156.895
156.895
156.895
156.895
156.985
157.01
156.97
156.97
156.97
156.97
156.97
156.9
156.9
156.9
156.9
156.9
156.76
156.76
156.76
156.63
156.65
156.65
156.65
156.6
156.6
156.6
156.6
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.59
156.99
156.99
156.93
156.82
156.82
156.82
156.75
156.66
156.66
156.66
156.62
156.62
156.59
156.59
156.51
156.51
156.595
156.58
156.58
156.63
156.63
156.595
156.595
156.595
156.49
156.39
156.39
156.39
156.37
156.78
156.78
156.78
156.78
156.62
156.015
156.015
156.13
156.13
156.08
156.08
156.08
156.2
156.2
156.2
156.2
156.2
156.2
156.2
156.2
156.2
156.2
156.145
156.145
156.145
156.15
156.15
156.15
156.15
156.15
156.63
156.68
156.68
156.66
156.66
156.66
156.66
156.66
156.53
156.38
156.38
156.38
156.38
156.38
156.38
156.35
156.35
156.285
156.285
156.285
156.285
156.35
156.36
156.36
156.37
156.455
156.74
156.68
156.76
156.76
156.76
156.84
156.84
156.84
156.84
156.84
156.84
156.84
156.86
156.86
156.86
156.71
156.735
156.735
156.705
156.65
156.71
156.75
156.74
156.74
156.74
156.74
156.74
156.74
156.74
156.74
156.74
156.74
156.74
157.165
157.33
157.33
157.33
157.33
157.33
157.33
157.33
157.33
157.38
157.38
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.22
157.125
157.125
157.07
157.1
157.1
157.025
157.01
157.01
157.01
157.01
157.01
156.83
156.83
156.83
156.78
156.78
156.78
156.78
156.78
156.78
156.69
156.69
156.635
156.635
156.635
156.59
156.61
156.61
156.505
156.43
156.37
156.38
156.37
156.44
156.54
156.54
156.54
156.54
156.53
156.53
156.53
156.53
156.53
156.29
156.29
156.29
156.3
156.3
156.325
156.34
156.34
156.34
156.34
156.34
156.445
156.445
156.445
156.4
156.35
156.39
156.42
156.42
156.38
156.445
156.365
156.365
156.365
156.5
156.5
156.5
156.5
156.415
156.415
156.41
156.45
156.43
156.43
156.43
156.405
156.405
156.405
156.405
156.405
156.405
156.405
155.98
156.02
156.02
156.02
156.02
156.02
156.02
156.0
156.1
156.1
156.1
156.1
156.1
155.87
155.87
155.87
155.98
155.99
155.99
155.99
155.99
155.99
155.99
155.99
155.99
155.93
155.93
155.93
155.93
155.93
155.93
155.91
155.93
155.86
155.86
155.86
155.86
155.86
155.93
155.93
155.91
155.93
155.93
155.93
155.93
155.93
155.93
155.82
155.82
155.82
155.82
155.82
155.75
155.75
155.75
155.75
155.75
155.75
155.71
155.71
155.71
155.71
155.71
155.75
155.75
155.75
155.75
155.75
155.65
155.65
155.675
155.675
155.8
155.78
155.78
155.925
155.94
155.94
156.01
156.01
156.01
156.01
156.0
155.96
155.78
155.78
155.78
155.81
155.81
155.88
155.935
155.935
155.935
155.935
155.935
155.97
155.97
155.98
156.0
156.0
156.04
156.04
155.97
155.87
155.88
155.67
155.67
155.67
155.19
155.27
155.27
154.85
154.89
154.89
154.81
154.95
155.01
155.01
155.01
154.86
154.86
154.86
154.69
154.66
154.54
154.64
154.74
154.74
154.92
154.99
154.99
155.07
155.06
155.06
155.005
155.02
154.96
154.96
154.96
154.87
154.77
154.6
154.67
154.785
154.75
154.69
154.59
154.51
154.49
154.53
154.56
154.53
154.54
154.48
154.79
154.7
154.7
154.725
154.73
154.97
154.97
154.99
154.96
154.99
154.96
154.935
155.0
155.03
155.005
154.945
154.945
154.905
154.82
154.82
154.85
154.89
154.89
154.995
154.995
154.62
154.64
154.68
154.68
154.74
154.78
154.93
154.93
154.95
154.63
""
""
""
""
154.54
154.54
154.54
154.54
154.39
154.39
154.39
154.1
154.1
154.1
154.15
154.09
154.09
154.09
153.895
153.82
153.81
153.81
153.81
153.94
153.94
153.94
153.94
153.94
153.94
153.94
153.94
153.46
153.46
153.46
153.165
153.155
153.05
153.05
153.05
153.05
153.0
153.0
152.83
152.79
152.64
152.94
152.94
152.94
153.19
153.18
153.21
153.08
153.08
153.08
153.2
153.2
153.2
153.2
153.61
153.61
153.61
153.48
153.48
153.28
153.28
153.28
153.28
153.28
153.26
153.19
153.19
153.19
153.19
153.17
153.17
153.19
153.19
153.19
153.14
153.05
153.05
153.11
153.08
153.02
153.06
153.02
153.02
153.07
153.07
153.07
153.19
153.15
153.21
153.21
153.2
153.2
153.2
153.2
153.2
153.2
153.03
153.03
153.0
153.0
153.0
153.0
152.86
152.86
152.9
152.9
152.93
152.88
152.88
152.87
152.8
152.8
152.84
152.84
152.78
152.78
152.8
152.77
152.79
152.79
152.79
152.79
152.79
152.79
152.79
152.74
152.81
152.77
152.77
152.77
152.78
152.85
152.85
152.85
152.89
152.89
153.115
153.115
153.115
153.115
153.36
153.45
153.45
153.48
153.48
153.63
153.63
153.63
153.63
153.63
153.63
153.62
153.54
153.54
153.54
153.54
153.54
153.4
153.4
153.4
153.295
153.295
153.41
153.41
153.41
153.41
153.3
153.3
153.3
153.3
153.23
153.17
153.17
153.09
153.13
153.13
153.18
153.18
153.18
153.17
153.25
153.25
153.25
153.25
153.25
153.25
153.25
153.25
153.27
153.27
153.27
153.27
153.27
153.27
153.27
153.27
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.43
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.2
153.0
153.02
153.02
153.005
152.955
152.92
152.92
153.005
153.005
153.02
153.03
153.02
153.04
153.0
153.0
153.0
152.91
152.715
152.715
152.735
152.7
152.88
152.97
152.97
152.97
152.97
152.97
153.07
153.07
153.07
153.07
153.07
153.07
153.07
153.07
153.07
153.07
153.24
153.24
153.24
153.24
153.24
153.24
153.35
153.24
153.24
153.24
153.24
153.16
153.16
153.16
153.16
153.16
153.16
152.99
152.99
153.08
153.08
153.08
153.08
153.08
153.08
152.99
152.92
152.92
153.04
153.02
153.02
153.07
153.14
153.14
153.14
153.14
153.14
153.14
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.09
153.145
153.145
153.145
153.145
153.145
153.145
153.145
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.28
153.515
153.515
153.515
153.34
153.33
153.33
153.32
153.32
153.32
153.35
153.35
153.35
153.35
153.35
153.35
153.13
153.175
153.17
153.17
153.22
153.21
153.22
153.22
153.22
153.22
153.2
153.2
153.25
153.24
153.24
153.24
153.25
153.21
153.21
153.33
153.33
153.33
153.33
153.33
153.54
153.525
153.5
153.41
153.41
153.4
153.41
153.4
153.4
153.325
153.25
153.24
153.22
""
""
""
""
""
""
153.32
153.32
153.32
153.32
153.21
153.21
153.21
153.21
153.21
153.21
153.92
154.06
154.01
154.01
153.905
153.905
153.88
153.88
153.88
154.045
153.93
153.93
153.715
153.62
153.61
153.61
153.61
153.61
153.61
153.71
153.56
153.56
153.49
153.34
153.34
153.21
153.21
153.21
153.21
153.21
153.21
153.21
153.53
153.48
153.48
153.48
153.53
153.53
153.43
153.41
153.41
153.45
153.45
153.45
153.5
153.5
153.5
153.34
153.35
153.315
153.49
153.49
153.49
153.49
153.49
153.49
153.49
153.49
153.49
153.48
153.48
153.48
153.49
153.49
153.49
153.59
153.6
153.6
153.51
153.53
153.47
153.47
153.47
153.47
153.515
153.47
153.47
153.47
153.47
153.39
153.39
153.34
153.34
153.34
153.52
153.52
153.52
153.52
153.52
153.52
153.52
153.6
153.6
153.66
153.7
153.7
153.7
153.7
153.7
153.7
153.7
153.7
153.7
153.99
153.92
153.96
153.96
153.96
153.92
153.92
153.81
153.73
153.685
153.68
153.63
153.63
153.63
153.63
153.63
153.675
153.675
153.675
153.675
153.85
153.85
153.85
153.85
153.745
153.745
153.745
153.66
153.47
153.5
153.5
153.51
153.45
153.45
153.45
153.45
153.45
153.45
153.45
153.45
153.45
153.45
153.63
153.63
153.53
153.53
153.53
153.53
153.53
153.53
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.515
153.45
153.45
153.45
153.4
153.4
153.4
153.55
153.54
153.55
153.55
153.55
153.55
153.635
153.635
153.635
153.635
153.635
153.635
153.635
153.61
153.74
153.74
153.74
153.74
153.69
153.69
153.69
153.69
153.69
153.66
153.66
153.66
153.66
153.66
153.65
153.65
153.65
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.575
153.665
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
153.645
154.19
154.19
154.19
154.19
154.19
154.19
154.19
154.19
154.19
154.38
154.38
154.38
154.38
154.38
154.19
154.19
154.18
154.18
154.18
154.18
154.18
154.2
154.2
154.2
154.2
154.2
154.11
154.11
154.11
154.11
154.11
154.11
154.11
154.11
154.11
154.11
154.215
154.215
154.215
154.215
154.06
154.06
154.24
154.175
154.175
154.175
154.175
153.86
153.86
153.86
153.86
153.86
153.86
153.92
153.92
153.92
153.92
153.75
153.75
153.75
153.75
153.68
153.52
153.51
153.51
153.51
153.64
153.64
153.64
153.64
153.74
153.71
153.71
153.71
153.68
153.63
153.63
153.63
153.63
153.63
153.63
153.63
153.63
153.63
153.63
153.23
153.23
153.26
153.26
153.26
153.26
153.26
153.19
153.19
153.19
153.19
153.19
153.19
153.19
153.31
153.28
153.28
153.28
153.3
153.2
153.19
153.19
153.15
153.15
153.04
153.0
153.0
153.0
153.0
153.0
153.0
153.0
153.21
153.21
153.17
152.9
152.9
152.94
152.91
152.925
152.96
152.84
152.855
152.87
152.85
""
""
153.9
153.9
153.9
154.015
154.015
154.015
154.015
154.015
154.015
154.015
154.015
154.015
154.09
154.09
154.09
154.09
153.94
153.94
153.94
153.705
153.705
153.705
153.705
153.735
153.735
153.735
153.735
153.92
153.92
153.92
153.92
153.92
153.92
153.96
153.96
153.96
153.94
153.94
153.94
153.94
154.1
154.1
154.1
154.1
154.1
154.1
154.1
154.09
154.09
154.09
154.09
154.09
154.05
154.01
154.01
154.01
154.16
154.195
154.195
154.25
154.25
154.25
154.25
154.25
154.27
154.17
154.17
154.17
154.17
154.09
154.09
154.315
154.26
154.26
154.26
154.26
154.26
154.26
154.26
154.26
154.26
154.26
154.485
154.485
154.485
154.4
154.48
154.5
154.5
154.5
154.55
154.55
154.545
154.545
154.545
154.55
154.525
154.53
154.53
154.63
154.63
154.76
154.84
155.005
155.005
155.005
155.005
155.005
155.205
155.205
155.205
155.32
155.32
155.32
155.32
155.32
155.32
155.32
155.295
155.295
155.295
155.295
155.45
155.45
155.45
155.45
155.45
155.45
155.545
155.545
155.545
155.445
155.445
155.445
155.445
155.445
155.445
155.445
155.48
155.48
155.48
155.48
155.48
155.48
155.48
155.48
155.86
155.86
155.86
155.78
155.78
155.78
155.78
155.78
155.765
155.765
155.87
155.87
155.87
155.925
155.925
155.99
155.93
155.93
155.89
155.89
155.84
155.9
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.67
155.63
155.63
155.63
155.55
155.55
155.55
155.55
155.55
155.55
155.43
155.43
155.57
155.57
155.57
155.57
155.9
155.9
155.9
155.78
155.78
155.78
155.78
155.78
155.78
155.78
155.6
155.6
155.63
155.63
155.63
155.65
155.65
155.65
155.65
155.64
155.64
155.64
155.64
155.59
155.59
155.59
155.59
155.59
155.68
155.65
155.65
155.65
155.65
155.59
155.59
155.52
155.545
155.545
155.545
155.565
155.565
155.565
155.565
155.26
155.18
155.18
155.1
155.17
155.21
154.96
154.95
154.78
154.78
154.78
154.78
155.06
155.06
155.06
155.06
155.06
155.06
155.05
155.05
155.03
155.03
155.04
155.04
155.04
155.04
154.94
154.94
154.94
154.94
154.94
154.94
154.94
154.94
155.065
155.065
155.065
155.065
155.1
155.1
155.1
155.1
155.1
155.1
155.1
155.1
155.28
155.28
155.28
155.28
155.28
155.11
155.11
155.11
155.11
155.11
155.11
155.11
155.13
155.25
155.215
155.215
155.215
155.215
155.09
155.09
155.09
155.09
155.09
155.09
155.09
155.255
155.255
155.255
155.255
155.255
155.255
155.14
155.14
155.14
155.13
155.13
155.13
155.05
155.05
155.05
155.05
155.05
155.03
155.03
155.03
155.03
155.03
155.12
155.11
155.07
155.07
155.14
155.14
155.14
155.23
155.23
155.23
155.35
155.26
155.27
155.27
155.19
155.19
155.19
155.2
155.2
155.2
155.2
155.27
155.27
155.27
155.13
155.13
155.13
155.14
155.15
155.15
155.36
155.36
155.36
155.36
155.345
155.345
155.31
155.4
155.4
155.35
155.35
155.2
155.12
155.05
155.05
155.05
155.05
155.05
155.045
155.09
155.1
155.035
154.99
155.005
155.005
154.94
""
""
""
""
154.27
154.27
154.27
154.27
154.27
154.27
154.62
154.48
154.48
154.48
154.48
154.48
154.48
154.48
154.48
154.48
154.48
155.58
155.58
155.58
155.58
155.58
155.58
155.58
155.58
155.58
155.595
155.595
155.585
155.585
155.585
155.585
155.585
155.585
155.585
155.585
155.585
155.8
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.9
155.66
155.66
155.66
155.66
155.66
155.66
155.86
155.86
155.99
155.99
155.99
155.99
155.99
155.99
155.99
155.89
155.89
155.91
155.91
155.91
155.99
155.99
155.99
155.99
155.99
156.075
156.06
156.06
155.995
155.995
155.995
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
156.06
155.81
155.81
155.93
155.93
155.99
155.99
155.99
155.99
155.99
155.99
156.125
156.125
156.125
156.125
156.125
156.07
156.07
156.07
156.07
156.07
156.07
156.05
156.05
156.05
156.05
156.05
156.05
156.05
156.05
