VRTX
192.11
192.11
192.06
192.03
192.03
192.02
192.06
192.08
192.08
192.34
192.34
192.34
192.34
192.34
192.45
192.45
192.68
192.81
192.83
192.83
192.83
192.83
192.87
192.87
192.815
192.815
192.815
192.51
192.51
192.51
192.59
192.59
192.59
192.61
192.61
192.61
192.53
192.53
192.53
192.53
192.42
192.42
192.365
192.365
192.365
192.395
192.365
192.365
192.37
192.37
192.425
192.425
192.425
192.425
192.425
192.425
192.425
192.425
192.425
192.51
192.51
192.51
192.51
192.51
192.51
192.51
192.51
192.51
192.51
192.51
192.22
192.22
192.22
192.22
192.22
192.22
192.22
192.22
192.22
192.435
192.435
192.34
192.285
192.285
192.29
192.29
192.29
192.29
192.29
192.28
192.28
192.28
192.28
192.29
192.29
192.19
192.21
192.21
192.19
192.28
192.28
192.28
192.17
192.17
192.265
192.24
192.24
192.24
192.32
192.2
192.325
192.325
192.325
192.22
192.22
192.22
192.22
192.22
192.31
192.31
192.31
192.25
192.25
192.25
192.25
192.315
192.315
192.315
192.315
192.4
192.39
192.39
192.39
192.39
192.58
192.58
192.58
192.58
192.58
192.58
192.58
192.295
192.33
192.27
192.31
192.27
192.27
192.38
192.27
192.27
192.215
192.31
192.31
192.4
192.4
192.19
192.33
192.3
192.3
192.3
192.3
192.46
192.46
192.46
192.34
192.34
192.34
192.15
192.11
192.11
192.14
192.14
192.14
192.135
192.135
192.14
192.085
192.155
192.155
192.155
192.105
192.06
192.06
192.0
192.0
192.005
192.005
191.975
191.8
191.75
191.88
192.15
192.19
192.19
192.22
192.22
192.22
192.22
192.22
192.22
192.135
192.02
192.02
192.02
192.055
192.055
192.09
192.01
192.01
192.07
192.07
192.115
192.08
192.13
192.13
192.25
192.27
192.27
192.27
192.27
192.27
192.27
192.285
192.31
192.305
192.305
192.27
192.17
""
""
""
192.29
192.22
192.36
192.62
192.22
192.02
192.0
192.05
191.71
191.69
191.86
191.79
191.72
191.72
191.835
191.835
191.3
191.33
191.33
191.7
191.7
191.7
191.7
191.7
191.51
191.51
191.51
192.2
192.2
191.84
191.84
191.84
191.87
192.03
192.05
192.05
192.05
192.05
191.7
191.7
191.325
191.325
191.21
191.325
191.325
191.325
191.325
191.325
191.325
191.085
191.085
190.99
190.985
191.03
191.18
191.18
191.18
190.95
190.95
190.95
190.95
190.755
190.755
190.755
191.19
191.51
191.4
191.315
191.315
191.315
191.315
190.94
190.99
190.84
190.84
190.84
190.84
191.03
190.8
190.8
190.8
190.8
190.8
190.81
190.76
190.76
190.76
190.76
191.13
191.24
191.24
191.24
191.24
191.12
191.12
191.09
191.09
191.09
191.09
191.09
190.7
190.655
190.655
190.655
190.655
190.76
190.76
190.76
190.61
190.27
190.27
190.27
190.35
190.25
190.25
190.25
190.25
190.25
190.25
190.25
190.25
189.16
189.16
189.27
189.26
189.26
189.01
189.01
189.01
188.93
188.87
188.81
188.96
188.96
189.065
188.955
188.955
188.835
188.83
188.83
188.83
188.83
188.9
188.9
188.9
188.67
188.67
188.67
188.67
188.5
188.35
188.4
188.4
188.51
188.35
188.17
188.17
188.17
188.17
188.47
188.47
188.47
188.47
188.47
188.22
188.185
188.185
188.185
188.03
187.68
187.8
187.58
187.28
187.28
187.28
187.33
187.33
187.46
187.46
187.46
187.92
187.92
187.92
187.92
188.18
188.18
188.18
188.18
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.44
188.39
188.39
188.39
188.48
188.305
188.305
188.31
188.31
188.31
188.31
188.36
188.36
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.305
188.54
188.54
188.54
188.54
188.54
188.54
188.54
188.54
188.75
188.75
188.75
188.75
188.855
188.83
188.83
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
187.945
187.945
187.945
187.945
188.12
188.12
188.12
188.12
187.59
187.59
187.47
187.47
187.6
187.395
187.395
187.395
187.395
187.395
187.455
187.405
187.73
187.73
187.73
187.73
187.73
188.29
188.29
188.29
188.29
188.29
188.09
188.09
188.09
188.09
188.09
188.2
188.2
188.225
188.225
188.225
188.28
188.21
188.25
188.25
188.25
188.375
188.375
188.375
188.44
188.44
188.54
188.54
188.54
188.54
188.59
188.53
188.58
188.58
188.54
188.54
188.54
188.54
188.54
188.345
188.345
188.21
188.21
188.21
188.27
188.27
188.27
188.145
188.085
188.17
188.17
188.17
188.18
187.85
187.98
187.98
188.06
187.99
187.99
187.915
187.99
188.18
188.18
188.18
188.18
188.07
188.07
188.19
188.215
188.215
188.365
188.575
188.79
188.68
188.73
188.65
188.72
188.83
188.875
188.9
188.67
188.61
188.69
188.64
""
""
""
""
""
""
190.45
190.45
190.45
190.45
190.45
191.045
191.045
191.32
191.375
191.375
191.26
191.225
191.2
190.79
190.79
190.79
190.79
190.79
190.67
190.67
190.78
190.765
190.765
190.765
190.765
190.765
190.58
190.58
190.46
190.46
190.46
190.695
190.695
190.39
190.39
189.86
189.71
189.71
189.51
189.51
189.62
189.62
189.58
189.62
189.62
189.62
189.62
189.62
189.62
189.62
189.62
190.64
190.7
191.09
190.74
190.74
190.7
190.5
190.47
190.47
190.29
190.29
190.4
190.08
190.08
189.83
189.83
190.28
190.28
190.28
190.28
190.23
189.825
189.92
189.53
189.53
189.53
189.53
189.67
189.67
189.67
189.67
189.67
189.82
189.97
189.97
189.97
190.11
190.11
190.065
190.065
190.065
189.865
189.865
189.865
188.76
188.9
188.9
188.9
188.9
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.95
188.93
188.93
188.93
188.93
188.65
188.65
188.65
188.65
188.65
188.65
188.65
188.65
188.91
188.91
188.91
188.91
188.91
188.91
188.44
188.55
188.24
188.25
187.44
187.51
187.52
187.52
187.67
187.64
187.51
187.6
187.69
187.38
187.24
187.24
187.35
186.6
186.61
186.6
186.74
186.89
186.75
186.9
186.81
186.81
187.02
187.01
186.83
186.91
187.02
187.1
187.1
186.91
186.99
187.06
187.05
186.85
186.8
186.8
186.87
186.905
186.68
186.51
186.47
186.63
186.57
186.47
186.4
186.34
186.34
186.34
186.05
185.97
186.08
186.08
186.08
186.08
186.32
186.44
186.44
186.72
186.72
186.72
186.72
186.68
186.68
186.68
186.635
186.845
186.845
186.78
186.61
186.61
186.61
186.61
186.61
186.43
186.43
186.43
186.43
186.43
186.38
186.34
186.34
186.34
186.37
186.37
186.37
186.37
186.09
186.09
185.93
185.93
185.93
185.93
185.93
185.93
185.93
185.93
185.93
185.45
185.57
185.57
186.02
186.02
186.02
185.74
185.74
185.5
185.485
185.485
185.485
185.485
185.485
185.79
185.79
186.0
186.0
186.0
186.0
186.0
186.26
186.26
186.11
186.11
186.11
186.11
186.11
186.11
186.5
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
187.02
187.02
187.02
187.02
187.02
187.02
187.02
187.04
187.04
187.11
187.11
187.11
187.11
187.11
187.71
187.71
187.71
187.76
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.97
187.97
187.67
187.81
187.86
187.86
187.96
187.96
187.96
188.28
188.31
188.31
188.39
188.375
188.375
188.375
188.375
188.375
188.21
188.21
188.2
188.2
188.165
188.23
187.95
187.95
187.95
187.95
188.25
188.25
188.25
188.25
188.25
188.25
188.25
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.87
188.56
188.63
188.59
188.53
188.53
188.53
188.71
188.71
188.65
188.51
188.51
188.51
188.51
188.51
188.37
188.37
188.37
188.0
188.0
188.0
188.0
188.0
188.0
188.0
188.0
188.0
187.93
187.93
187.93
188.63
188.6
188.53
188.52
188.64
188.5
188.5
188.47
188.38
188.38
188.53
188.23
188.2
188.0
187.99
""
""
185.48
185.78
186.6
186.6
186.6
186.23
186.77
186.91
186.22
186.22
187.22
187.22
186.63
186.63
186.63
186.63
186.63
186.14
186.14
186.355
186.355
186.965
186.965
186.96
186.96
186.96
186.885
187.07
187.21
187.21
187.21
187.21
187.185
187.305
187.175
187.175
187.26
187.35
187.19
187.4
187.4
187.51
187.51
187.53
187.08
186.935
186.935
186.935
186.935
186.95
186.9
186.78
186.78
186.78
186.95
187.215
187.215
187.21
187.22
187.13
187.07
187.25
187.28
187.28
187.28
187.28
187.28
187.28
187.28
187.28
187.28
187.28
186.63
186.32
186.27
186.31
186.11
186.11
186.11
186.2
186.2
186.2
186.2
186.2
186.36
186.82
186.9
186.925
186.925
186.45
186.34
186.19
186.12
186.12
186.12
186.16
186.16
186.16
186.46
186.55
186.6
186.6
186.6
186.6
186.6
186.6
186.6
186.6
186.35
186.31
186.295
186.295
186.22
186.21
186.09
186.05
186.05
185.83
186.09
186.09
185.8
185.8
185.8
185.58
185.37
185.37
184.925
184.73
184.81
184.46
184.54
184.54
184.82
184.82
184.82
184.82
184.69
184.88
185.015
185.18
185.18
185.14
185.14
185.115
185.115
185.115
184.94
185.09
184.79
184.79
184.88
184.88
184.96
184.96
184.96
184.83
184.87
184.87
184.89
184.89
184.89
184.89
184.89
184.89
184.89
184.89
184.89
184.21
184.25
184.275
184.31
184.69
185.01
185.01
185.01
185.01
184.97
184.97
184.97
184.97
184.76
184.5
184.5
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.53
184.41
184.42
184.42
184.42
184.42
184.42
184.42
184.42
184.42
183.87
183.87
183.87
183.82
183.82
183.82
184.025
183.89
183.89
183.76
184.0
184.0
184.23
183.98
183.98
183.98
184.21
183.98
183.98
183.98
183.98
183.715
183.78
183.99
183.9
183.9
183.9
183.9
183.9
184.08
184.08
184.08
184.05
184.07
184.33
184.29
184.29
184.165
184.46
184.46
184.46
184.505
184.46
184.46
184.745
184.745
184.745
184.475
184.475
184.77
184.77
184.77
184.77
184.77
184.5
184.65
184.5
184.53
184.53
184.53
184.51
184.51
184.51
184.51
184.15
184.43
184.43
184.485
184.55
184.55
184.55
184.61
184.61
184.61
184.51
184.51
184.51
184.27
184.44
184.44
184.44
184.605
184.49
184.49
184.49
185.09
184.935
184.935
184.935
184.87
184.94
184.965
184.965
184.965
184.965
185.07
184.93
184.93
184.96
184.96
184.96
184.96
184.96
184.96
185.0
185.05
185.255
185.255
185.6
185.86
185.86
186.17
186.17
186.17
186.17
186.17
185.62
185.56
185.72
185.72
185.44
185.58
185.58
185.42
185.84
185.84
185.7
185.71
185.65
185.4
185.87
185.87
185.87
185.96
186.04
186.04
186.085
186.03
185.86
185.73
185.83
185.71
185.76
185.76
185.86
185.86
185.49
185.49
185.49
185.49
185.62
185.38
185.35
185.605
185.54
185.6
185.55
185.54
185.54
185.685
185.685
185.795
185.79
185.795
185.64
185.63
185.55
185.67
185.69
185.615
185.54
185.525
185.7
185.41
185.4
185.385
185.45
185.41
185.42
185.3
185.33
185.38
185.4
""
""
185.04
185.04
185.04
187.19
186.58
186.545
186.35
186.35
186.35
185.46
185.46
185.46
185.46
185.46
185.46
185.46
185.46
184.88
184.91
184.91
184.91
184.91
184.91
184.91
186.01
186.31
186.31
186.35
186.72
186.72
186.72
186.72
186.72
186.255
186.09
186.365
186.23
186.23
186.35
186.425
186.13
186.13
186.13
186.13
186.26
186.26
186.26
186.26
186.545
186.82
186.985
187.09
187.09
187.09
187.09
187.0
187.23
187.43
187.43
187.43
187.62
187.62
187.62
187.62
187.76
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.66
187.45
187.45
187.45
186.89
186.89
186.89
186.89
186.32
186.5
186.5
186.5
186.5
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
186.18
185.88
185.88
185.88
186.15
186.15
186.15
186.15
186.34
186.34
186.35
186.64
186.64
186.64
186.62
186.62
186.62
186.75
186.75
186.75
186.75
186.75
186.23
186.23
186.625
186.68
186.68
186.68
186.68
186.68
186.68
186.68
186.68
186.68
186.68
186.37
186.37
186.37
186.37
186.37
186.37
186.86
186.86
186.86
186.86
186.86
186.86
186.86
186.86
187.24
187.24
187.33
187.33
187.31
187.31
187.31
187.31
187.31
187.06
187.01
187.01
187.005
186.87
186.69
186.69
186.69
186.69
186.69
186.69
186.44
186.44
186.44
186.44
186.44
186.44
186.44
186.44
186.44
186.09
186.09
186.09
186.09
186.09
186.09
186.12
186.12
186.12
186.12
186.12
186.12
186.12
186.02
186.02
185.9
185.91
185.99
185.99
185.99
185.99
185.99
185.92
185.92
185.92
185.92
185.92
185.92
186.03
185.87
185.87
185.87
185.87
185.65
185.65
185.65
185.65
185.65
185.77
185.77
185.77
185.77
185.77
185.77
185.77
185.77
186.44
186.44
186.44
186.12
186.12
186.12
186.25
186.25
186.25
186.25
186.38
186.38
186.435
186.435
186.45
186.45
186.45
186.45
186.45
186.45
186.45
186.45
186.195
186.195
186.195
186.195
186.24
186.24
186.09
186.07
186.07
186.06
186.06
186.19
186.19
186.19
186.19
186.19
186.19
186.19
186.14
186.17
186.17
186.17
186.17
186.17
186.12
186.12
186.12
186.12
186.11
186.11
186.11
186.33
186.54
186.54
186.54
186.54
186.54
186.54
186.54
186.54
186.46
186.46
186.46
186.46
186.46
186.46
186.46
186.46
186.31
186.31
186.31
186.31
186.34
186.34
186.34
186.34
186.34
186.03
186.03
186.03
186.03
185.965
185.965
185.965
185.965
185.965
185.965
185.965
185.965
185.65
185.68
185.905
186.34
186.34
186.45
186.45
186.45
186.45
186.45
186.45
186.59
186.59
186.59
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.71
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
186.03
185.76
185.76
185.76
185.75
185.75
185.78
185.83
185.8
185.75
185.75
185.75
185.75
186.2
186.17
186.1
185.93
185.93
185.7
185.7
185.75
185.705
185.705
185.63
185.63
185.8
185.04
185.045
185.045
185.045
185.045
185.045
184.425
184.425
184.425
184.425
184.73
184.73
185.14
185.14
185.15
185.03
184.805
184.805
184.72
184.72
184.72
184.125
184.125
184.125
183.74
183.74
183.69
182.73
182.73
183.18
183.18
183.17
182.955
182.65
182.66
182.66
182.66
183.28
183.52
183.66
183.66
183.66
183.66
184.445
184.445
184.445
184.1
183.84
183.585
183.585
184.33
184.33
184.33
184.33
184.33
184.33
184.45
184.45
184.45
184.45
184.71
184.71
184.71
184.63
184.63
184.63
185.03
185.03
185.03
184.74
184.74
184.74
184.74
185.03
184.73
184.73
185.02
185.03
185.03
184.54
184.865
184.865
184.865
184.865
184.865
184.38
183.9
183.89
183.89
183.825
183.48
183.48
183.83
183.83
183.63
183.38
183.38
183.15
183.175
183.175
183.175
183.175
183.56
183.56
183.56
183.56
183.56
183.56
183.56
183.505
183.505
183.18
183.18
183.18
183.18
183.32
183.57
183.57
183.77
183.86
183.86
183.86
183.86
183.34
183.26
183.28
183.28
183.28
183.255
183.255
183.24
183.27
183.27
183.27
183.27
183.315
183.46
183.545
183.545
183.545
183.545
183.545
183.545
183.545
183.545
183.455
183.455
183.455
183.455
183.455
183.455
183.455
183.455
183.135
183.035
183.045
183.045
182.92
182.815
182.815
183.06
183.06
183.06
183.03
183.03
183.03
183.03
183.03
183.03
183.81
183.81
183.81
183.7
183.7
183.515
183.24
183.24
183.24
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
183.21
182.82
182.87
182.87
182.83
182.83
182.83
182.83
182.83
182.83
182.83
182.83
182.95
182.95
182.95
182.95
182.95
183.06
183.06
182.77
182.67
182.59
182.59
182.59
182.83
182.83
182.83
182.84
182.84
182.81
182.855
182.68
182.68
182.68
182.58
182.58
182.775
182.87
182.87
182.63
182.615
182.615
182.615
182.54
182.23
182.23
182.24
182.24
182.24
182.24
181.99
182.04
182.04
182.0
181.87
181.79
181.78
181.77
181.515
181.4
181.4
181.4
181.4
181.255
181.27
181.3
181.335
181.28
181.34
181.29
181.29
181.08
181.08
181.08
181.14
181.14
180.86
180.86
180.945
180.945
180.68
180.56
180.47
180.47
179.86
179.77
179.77
179.7
179.7
179.7
179.7
179.7
179.7
179.7
180.385
180.8
180.7
180.48
180.155
180.155
180.31
179.94
179.94
180.05
179.96
180.025
180.11
180.14
180.51
180.45
180.45
180.18
180.185
180.11
180.11
180.11
180.11
179.84
179.84
179.56
179.56
179.56
179.375
179.37
179.37
179.33
179.37
178.82
178.82
179.02
179.38
179.38
179.355
179.355
179.355
179.355
179.68
179.6
179.6
179.6
179.24
179.05
179.05
179.06
179.06
178.74
178.74
178.5
178.41
178.32
178.11
178.13
178.35
178.11
178.32
178.23
178.08
177.93
178.05
178.355
178.355
178.355
178.84
178.84
178.84
178.59
178.66
178.66
178.66
178.66
178.34
177.84
178.18
178.125
178.08
178.08
177.68
177.53
177.25
177.32
177.335
177.335
177.35
177.54
177.43
177.69
177.7
178.22
177.55
177.47
177.46
177.33
177.14
176.795
176.66
176.77
176.67
176.31
""
175.25
174.99
174.99
174.99
173.78
173.98
173.98
173.28
172.85
172.57
172.55
172.69
172.65
172.65
173.635
173.94
174.61
174.33
174.33
174.33
174.33
174.33
174.845
174.845
174.845
174.97
175.03
175.145
175.145
175.26
175.42
175.485
175.3
175.02
175.02
174.7
174.89
175.02
175.34
175.19
175.19
174.15
174.06
174.06
173.805
173.58
173.245
173.47
173.43
174.0
173.96
173.96
173.545
173.545
173.42
173.42
173.5
173.72
173.72
173.58
173.58
173.58
173.875
173.875
173.875
173.875
173.875
173.875
173.61
173.61
173.61
173.78
173.78
173.5
173.69
173.69
173.69
173.68
173.76
173.68
173.68
173.71
173.53
173.535
173.87
173.87
173.81
173.81
173.78
173.48
173.48
173.48
173.46
172.81
172.83
172.83
172.83
173.17
173.17
173.17
172.365
171.75
171.98
171.98
172.13
172.13
172.62
172.69
172.69
172.57
172.59
172.59
172.59
173.13
172.72
172.51
172.73
172.96
172.96
172.96
172.96
172.37
172.24
172.42
172.34
172.34
172.385
172.385
172.4
172.4
173.035
173.04
173.3
173.59
173.33
173.91
173.8
173.8
173.88
173.88
173.88
174.66
174.95
174.88
174.68
174.68
174.68
174.68
174.68
174.68
174.26
174.26
174.35
174.21
174.12
174.44
174.44
174.44
174.44
174.44
174.44
174.27
174.27
174.27
174.86
174.86
175.03
174.82
175.14
175.26
175.39
175.565
175.565
175.565
175.565
176.2
176.2
176.025
176.025
175.58
175.58
175.58
175.5
175.5
175.5
175.25
175.25
175.18
175.18
175.18
175.18
175.12
175.255
175.69
175.69
175.33
175.33
175.26
174.85
175.09
175.09
175.21
175.29
175.5
175.46
175.96
176.05
175.93
176.095
175.92
175.82
175.74
175.74
175.32
175.32
175.32
175.32
176.42
176.29
176.08
176.02
176.005
176.225
176.22
176.735
176.735
177.02
177.09
177.09
176.485
176.705
176.455
176.38
176.05
175.975
176.17
176.12
176.12
176.67
176.835
176.755
176.48
176.24
176.24
176.24
176.08
176.08
176.08
176.01
176.01
176.01
176.01
175.77
175.77
175.73
175.82
175.83
175.92
175.92
175.53
175.3
175.44
175.885
175.78
175.805
175.805
175.805
176.11
176.255
176.08
176.195
175.85
175.87
175.87
176.04
176.18
176.07
176.11
176.005
176.005
175.71
175.645
175.6
175.65
175.72
175.68
175.51
175.57
175.4
175.4
175.795
175.885
175.62
175.34
175.305
175.305
175.29
175.29
175.67
175.67
175.67
175.6
175.495
175.26
175.26
175.3
175.14
175.09
175.24
175.15
174.91
174.79
174.81
174.98
174.215
174.14
174.66
174.325
174.325
174.325
174.56
175.36
175.44
175.46
175.32
175.17
175.24
175.24
175.24
175.17
174.96
175.2
175.2
175.49
175.59
175.59
175.41
175.11
175.03
174.86
174.66
174.73
174.67
174.67
175.99
176.67
176.82
176.88
177.015
176.83
177.04
177.5
177.31
177.45
177.73
177.77
177.77
177.62
176.93
177.01
177.2
177.28
177.28
176.98
176.71
176.495
176.495
176.495
176.95
176.67
176.58
176.65
176.74
176.14
176.11
176.0
175.6
175.41
175.29
175.54
175.68
175.62
175.81
175.81
175.9
175.85
175.81
175.81
175.65
177.98
177.95
178.18
177.99
177.45
177.29
178.205
178.205
178.68
178.68
178.585
178.6
178.6
178.6
178.6
177.905
177.905
177.91
177.91
177.91
177.91
177.91
177.91
178.13
178.0
178.0
178.36
178.33
178.33
178.21
178.21
178.01
178.01
178.07
178.07
178.07
178.07
178.07
177.265
177.38
177.38
177.38
176.97
176.76
176.76
176.76
176.76
176.61
176.61
176.88
176.88
176.88
176.88
176.88
177.18
177.18
176.8
176.8
176.8
176.8
176.8
178.19
178.1
178.1
178.1
178.25
178.25
178.25
178.25
178.25
178.25
179.09
178.86
178.86
178.86
178.5
178.5
178.5
178.43
178.43
178.62
178.62
178.62
178.48
178.71
178.71
178.71
178.37
178.37
178.37
178.39
178.39
178.39
178.275
178.0
178.0
178.0
178.0
178.28
178.43
178.45
178.45
178.37
178.37
178.22
178.17
178.17
177.95
177.95
177.95
178.01
178.01
178.01
178.06
178.06
178.06
178.06
178.06
177.895
177.96
177.67
178.12
178.18
178.09
178.19
178.19
178.19
178.22
178.25
178.25
178.085
178.01
177.75
177.475
177.71
177.71
177.71
177.71
177.71
177.71
177.71
177.71
178.005
178.16
178.16
177.59
177.59
177.59
177.59
177.47
177.22
177.29
177.2
177.28
177.01
177.27
177.27
177.27
177.23
177.34
177.34
177.325
177.325
177.325
178.01
177.9
177.73
177.71
177.71
177.71
177.71
177.71
177.71
177.94
178.11
178.11
178.11
178.11
178.11
177.41
177.41
177.41
177.415
177.415
177.415
177.415
177.0
177.0
177.0
177.0
176.77
176.19
176.41
176.41
176.41
176.33
176.275
176.275
176.18
176.18
175.99
176.3
176.3
176.3
176.48
176.48
176.48
177.1
177.14
177.14
177.14
177.14
177.14
176.75
176.75
177.52
177.34
177.44
177.44
177.44
177.78
177.78
177.78
177.64
177.64
177.64
177.71
177.71
177.71
177.37
177.37
177.37
178.02
178.19
178.19
178.54
178.54
178.54
178.54
178.54
177.9
178.06
178.16
178.08
178.08
178.08
178.08
178.08
178.08
177.62
177.91
177.77
177.73
177.33
177.86
177.86
177.81
178.27
178.27
178.27
178.26
178.26
178.16
178.05
178.26
178.26
178.145
178.145
178.27
178.27
178.27
178.27
178.27
178.27
177.65
177.8
177.65
177.65
177.65
177.65
177.65
177.58
177.58
177.58
177.58
177.58
177.58
177.61
177.95
177.94
178.04
177.925
178.0
178.045
178.045
177.83
177.83
177.91
177.91
178.13
178.19
178.19
177.965
177.965
178.01
178.01
178.14
178.14
178.14
178.14
178.14
178.14
178.14
178.14
178.14
177.815
177.815
177.5
177.5
177.5
177.78
177.78
177.78
178.015
178.08
178.08
178.62
178.62
178.65
178.65
178.845
178.845
178.63
178.7
178.82
178.72
178.79
178.79
178.79
179.2
179.25
179.36
179.07
179.08
179.08
179.08
179.16
179.135
178.99
179.01
179.01
179.32
179.48
179.48
179.48
179.48
179.87
179.94
179.94
180.07
180.0
180.0
179.83
180.1
180.1
179.88
180.15
180.3
180.27
180.055
180.26
180.405
180.405
180.44
180.44
180.8
180.55
180.69
180.725
180.98
181.085
181.19
181.01
181.05
181.605
181.65
