ESRX
95.71
95.715
95.715
95.7
95.69
95.69
95.69
95.7
95.705
95.715
95.715
95.68
95.68
95.715
95.76
95.76
95.76
95.71
95.71
95.71
95.68
95.67
95.67
95.61
95.61
95.61
95.61
95.61
95.51
95.51
95.56
95.55
95.56
95.585
95.585
95.585
95.65
95.65
95.61
95.6
95.6
95.6
95.6
95.6
95.6
95.55
95.55
95.55
95.58
95.66
95.66
95.655
95.655
95.655
95.61
95.605
95.48
95.43
95.38
95.38
95.38
95.38
95.04
94.61
94.78
94.84
94.88
94.8
95.06
95.05
95.085
95.29
95.24
95.24
95.24
95.22
95.22
95.18
95.205
95.205
95.205
95.165
95.165
95.135
95.065
95.065
95.065
95.065
94.975
94.975
94.98
94.88
94.87
94.87
94.785
94.795
94.78
94.78
94.81
94.81
94.82
94.82
94.875
94.88
94.88
94.88
94.91
94.91
94.91
94.88
94.91
94.87
94.87
94.87
94.9
94.89
94.885
94.88
94.92
94.925
95.01
95.01
95.1
95.14
95.14
95.14
95.14
95.13
95.11
95.125
95.125
95.12
95.14
95.15
95.27
95.23
95.22
95.3
95.29
95.31
95.3
95.385
95.39
95.34
95.34
95.31
95.31
95.285
95.28
95.28
95.3
95.33
95.35
95.35
95.38
95.355
95.38
95.42
95.42
95.42
95.39
95.38
95.38
95.42
95.45
95.45
95.45
95.45
95.42
95.5
95.5
95.48
95.48
95.42
95.42
95.435
95.45
95.44
95.44
95.45
95.45
95.48
95.45
95.42
95.43
95.44
95.42
95.3
95.31
95.31
95.365
95.37
95.355
95.375
95.38
95.375
95.39
95.41
95.41
95.41
95.345
95.35
95.35
95.35
95.35
95.355
95.36
95.35
95.33
95.34
95.33
95.33
95.32
95.35
95.35
95.35
95.35
95.315
95.35
95.35
95.35
95.33
95.39
95.42
95.5
95.5
95.5
95.46
95.46
95.54
95.54
95.54
95.635
95.69
95.69
95.75
95.69
95.66
95.635
95.635
95.6
95.62
95.63
95.63
95.66
95.68
95.72
95.72
95.81
95.8
95.81
95.87
95.91
95.96
96.03
96.1
96.07
96.1
96.11
96.11
96.075
96.04
96.06
96.05
96.05
95.975
95.99
95.955
95.97
95.94
95.94
95.94
95.89
95.895
95.895
95.885
95.86
95.87
95.87
95.885
95.82
95.8
95.8
95.76
95.78
95.79
95.805
95.805
95.805
95.805
95.805
95.62
95.565
95.49
95.47
95.47
95.47
95.47
95.42
95.43
95.4
95.41
95.38
95.41
95.41
95.41
95.31
95.35
95.35
95.35
95.35
95.35
95.36
95.36
95.34
95.345
95.36
95.355
95.31
95.31
95.345
95.375
95.375
95.375
95.315
95.31
95.29
95.27
95.27
95.27
95.29
95.28
95.24
95.24
95.265
95.29
95.26
95.26
95.29
95.305
95.335
95.335
95.33
95.32
95.38
95.43
95.38
95.36
95.34
95.365
95.34
95.34
95.335
95.335
95.335
95.24
95.24
95.24
95.24
95.27
95.28
95.33
95.37
95.37
95.345
95.335
95.28
95.275
95.285
95.36
95.33
95.385
95.38
95.39
95.395
95.38
""
""
95.52
95.52
95.57
95.54
95.54
95.54
95.36
95.41
95.41
95.41
95.45
95.49
95.485
95.485
95.57
95.57
95.555
95.56
95.56
95.555
95.555
95.56
95.56
95.56
95.56
95.595
95.595
95.595
95.595
95.595
95.595
95.595
95.595
95.62
95.61
95.61
95.61
95.61
95.56
95.56
95.56
95.56
95.56
95.56
95.49
95.37
95.37
95.3
95.23
95.23
95.19
95.19
95.215
95.25
95.27
95.23
95.18
95.18
95.19
95.19
95.19
95.22
95.23
95.23
95.33
95.36
95.46
95.51
95.51
95.51
95.51
95.5
95.5
95.5
95.5
95.5
95.5
95.58
95.58
95.61
95.58
95.57
95.57
95.57
95.57
95.57
95.57
95.57
95.52
95.54
95.54
95.52
95.52
95.52
95.41
95.42
95.42
95.5
95.5
95.52
95.52
95.52
95.52
95.52
95.435
95.435
95.435
95.435
95.39
95.3
95.3
95.3
95.3
95.27
95.24
95.21
95.21
95.14
95.14
95.19
95.16
95.19
95.21
95.205
95.17
95.17
95.16
95.17
95.17
95.2
95.2
95.22
95.25
95.33
95.29
95.3
95.3
95.3
95.3
95.19
95.19
95.19
95.19
95.19
95.19
95.21
95.21
95.21
95.2
95.24
95.24
95.22
95.25
95.25
95.31
95.31
95.31
95.31
95.31
95.29
95.29
95.29
95.25
95.25
95.23
95.23
95.23
95.23
95.2
95.19
95.2
95.19
95.15
95.12
95.16
95.16
95.16
95.2
95.17
95.14
95.11
95.11
95.15
95.15
95.15
95.15
95.11
95.11
95.11
95.0
95.045
95.065
95.09
95.13
95.1
95.1
95.1
95.12
95.12
95.11
95.12
95.1
95.1
95.105
95.14
95.15
95.145
95.15
95.14
95.14
95.15
95.15
95.04
95.08
95.08
95.08
95.08
95.08
95.02
95.0
94.985
94.98
94.98
94.98
95.05
95.05
95.02
95.02
95.06
95.05
95.11
95.11
95.11
95.12
95.12
95.125
95.125
95.125
95.125
95.125
95.125
95.125
95.08
95.1
95.1
95.1
95.1
95.125
95.125
95.125
95.16
95.16
95.19
95.175
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.16
95.12
95.12
95.12
95.12
95.12
95.12
95.18
95.17
95.16
95.21
95.29
95.29
95.29
95.205
95.205
95.16
95.16
95.11
95.11
95.11
95.095
95.05
95.05
95.05
95.05
95.035
95.035
95.035
95.04
95.03
95.03
95.01
95.01
95.04
95.04
95.04
95.04
95.04
95.03
95.03
95.015
95.015
95.085
95.1
95.14
95.16
95.14
95.14
95.155
95.14
95.14
95.14
95.19
95.13
95.16
95.16
95.19
95.22
95.22
95.22
95.25
95.22
95.22
95.22
95.22
95.22
95.22
95.22
95.21
95.21
95.21
95.21
95.26
95.22
95.22
95.17
95.16
95.14
95.14
95.14
95.14
95.12
95.12
95.12
95.11
95.11
95.08
95.11
95.18
95.18
95.18
95.2
95.2
95.2
95.2
95.19
95.18
95.2
95.2
95.22
95.23
95.22
95.23
95.24
95.23
95.22
95.23
95.27
95.27
95.23
95.24
95.26
95.265
95.3
95.3
95.3
95.26
95.26
95.27
95.26
95.29
95.24
95.23
95.275
95.28
95.3
95.29
95.29
95.29
95.72
95.72
95.76
95.7
95.7
95.695
95.695
95.7
95.745
95.71
95.67
95.67
95.67
95.67
95.75
95.78
95.78
95.78
95.78
95.78
95.78
95.84
95.805
95.805
95.805
95.805
95.805
95.99
95.99
96.03
96.03
96.11
96.18
96.18
96.18
96.05
96.05
96.05
96.05
96.05
96.05
95.935
95.935
95.99
96.02
96.02
96.02
95.945
95.95
95.98
95.98
95.96
95.96
95.96
95.96
95.96
95.96
96.05
96.05
96.05
96.03
96.03
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
95.92
95.88
95.85
95.83
95.83
95.83
95.83
95.83
95.88
95.88
95.88
95.83
95.89
95.85
95.85
95.88
95.87
95.87
95.87
95.87
95.71
95.75
95.73
95.75
95.74
95.73
95.72
95.71
95.72
95.71
95.73
95.68
95.67
95.66
95.62
95.62
95.615
95.615
95.615
95.65
95.66
95.66
95.64
95.64
95.57
95.59
95.59
95.59
95.49
95.49
95.45
95.45
95.45
95.505
95.49
95.49
95.495
95.475
95.475
95.52
95.52
95.56
95.6
95.6
95.62
95.61
95.58
95.59
95.56
95.56
95.59
95.59
95.59
95.59
95.63
95.63
95.63
95.63
95.68
95.68
95.68
95.67
95.67
95.67
95.7
95.7
95.69
95.665
95.675
95.675
95.66
95.65
95.65
95.655
95.655
95.655
95.69
95.66
95.64
95.64
95.64
95.635
95.64
95.605
95.63
95.63
95.6
95.61
95.69
95.62
95.64
95.68
95.69
95.73
95.67
95.67
95.64
95.64
95.64
95.66
95.67
95.67
95.68
95.68
95.68
95.68
95.68
95.71
95.71
95.7
95.7
95.65
95.65
95.655
95.655
95.66
95.65
95.65
95.665
95.65
95.67
95.67
95.65
95.645
95.65
95.66
95.68
95.68
95.68
95.7
95.7
95.7
95.7
95.75
95.68
95.68
95.64
95.64
95.64
95.67
95.67
95.64
95.65
95.66
95.66
95.72
95.72
95.72
95.66
95.67
95.72
95.72
95.72
95.72
95.72
95.78
95.77
95.77
95.83
95.815
95.8
95.8
95.8
95.8
95.8
95.8
95.785
95.785
95.82
95.845
95.845
95.83
95.83
95.86
95.86
95.85
95.85
95.85
95.84
95.84
95.84
95.84
95.67
95.78
95.79
95.75
95.75
95.75
95.75
95.75
95.72
95.73
95.73
95.73
95.76
95.76
95.76
95.775
95.76
95.77
95.76
95.77
95.77
95.77
95.77
95.79
95.8
95.8
95.77
95.77
95.805
95.805
95.805
95.805
95.76
95.75
95.745
95.745
95.775
95.775
95.72
95.72
95.72
95.74
95.74
95.74
95.74
95.74
95.74
95.765
95.82
95.82
95.805
95.805
95.81
95.81
95.8
95.8
95.8
95.8
95.8
95.9
95.9
95.9
95.9
95.925
95.95
95.97
95.93
95.97
95.97
95.98
95.975
95.975
95.975
95.99
96.01
96.07
96.05
96.025
96.0
95.98
95.98
95.98
95.98
95.935
95.95
95.94
95.94
95.94
95.975
95.975
95.99
95.99
95.955
95.955
95.96
96.0
96.02
96.085
96.1
96.105
96.1
96.13
96.085
96.085
96.1
96.06
96.1
96.11
96.02
95.98
96.04
96.06
""
96.4
96.4
96.4
96.4
96.4
96.3
96.28
96.19
96.19
96.19
96.19
96.06
96.06
96.06
96.06
96.06
96.06
96.06
96.06
95.63
95.63
95.58
95.58
95.58
95.58
95.58
95.59
95.59
95.65
95.64
95.64
95.64
95.64
95.65
95.65
95.65
95.64
95.64
95.64
95.64
95.71
95.71
95.71
95.71
95.79
95.79
95.75
95.75
95.75
95.75
95.75
95.75
95.75
95.75
95.75
95.75
95.75
95.76
95.73
95.73
95.73
95.73
95.73
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.78
95.56
95.56
95.56
95.56
95.56
95.56
95.56
95.58
95.58
95.58
95.58
95.54
95.54
95.54
95.55
95.55
95.55
95.54
95.54
95.54
95.54
95.54
95.54
95.48
95.48
95.48
95.48
95.48
95.29
95.29
95.29
95.32
95.32
95.24
95.24
95.25
95.25
95.22
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.33
95.125
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.09
95.14
95.14
95.14
95.09
95.09
95.09
95.09
95.1
95.07
95.07
95.07
95.07
95.07
95.07
95.07
95.07
95.07
95.11
95.11
95.08
95.08
95.08
95.08
95.08
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.14
95.14
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.16
95.24
95.27
95.27
95.23
95.23
95.23
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.18
95.42
95.42
95.28
95.28
95.28
95.28
95.28
95.23
95.23
95.23
95.05
95.05
95.0
95.0
95.02
95.02
95.02
95.02
95.02
94.955
94.955
95.01
95.01
95.01
95.01
95.075
95.075
95.075
95.075
95.075
95.075
95.075
95.075
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.15
95.16
95.16
95.16
95.16
95.16
95.15
95.12
95.2
95.2
95.2
95.2
95.2
95.2
95.51
95.55
95.57
95.57
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.65
95.65
95.65
95.65
95.65
95.65
95.65
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.58
95.67
95.67
95.67
95.67
95.7
95.7
95.7
95.7
95.695
95.695
95.61
95.61
95.63
95.63
95.67
95.66
95.66
95.71
95.7
95.7
95.7
95.7
95.7
95.7
95.7
95.7
95.7
95.7
95.7
95.765
95.765
95.765
95.78
95.78
95.78
95.78
95.78
95.76
95.76
95.76
95.69
95.69
95.69
95.69
95.71
95.71
95.65
95.65
95.65
95.65
95.65
95.65
95.59
95.59
95.63
95.65
95.65
95.73
95.73
95.73
95.73
95.8
95.8
95.765
95.75
95.75
95.81
95.81
95.81
95.81
95.695
95.72
95.7
95.72
95.735
95.58
95.72
95.72
95.72
95.72
95.53
95.74
95.74
95.49
95.47
95.47
95.47
95.47
95.345
95.345
95.345
95.345
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.23
95.79
95.84
95.84
95.84
95.78
95.86
95.85
95.85
95.75
95.75
95.75
95.75
95.75
95.75
95.9
95.9
96.03
96.06
96.12
96.1
96.1
96.1
96.32
96.33
96.4
96.4
96.495
96.495
96.43
96.43
96.43
96.43
96.43
96.51
96.51
96.57
96.57
96.58
96.58
96.58
96.58
96.58
96.58
96.51
96.49
96.49
96.51
96.51
96.51
96.51
96.5
96.5
96.45
96.395
96.395
96.395
96.5
96.5
96.47
96.47
96.425
96.425
96.425
96.425
96.425
96.425
96.425
96.39
96.4
96.35
96.375
96.44
96.4
96.4
96.58
96.58
96.58
96.58
96.6
96.6
96.6
96.64
96.67
96.64
96.64
96.53
96.565
96.53
96.53
96.53
96.51
96.41
96.41
96.41
96.475
96.41
96.41
96.49
96.49
96.49
96.45
96.44
96.44
96.44
96.4
96.4
96.4
96.4
96.41
96.41
96.41
96.48
96.51
96.51
96.5
96.49
96.49
96.47
96.47
96.47
96.47
96.48
96.48
96.48
96.56
96.56
96.56
96.56
96.56
96.48
96.48
96.48
96.44
96.46
96.46
96.39
96.39
96.39
96.39
96.39
96.39
96.36
96.37
96.36
96.46
96.46
96.46
96.46
96.46
96.46
96.25
96.25
96.25
96.25
96.25
96.25
96.31
96.31
96.31
96.31
96.31
96.31
96.31
96.31
96.31
96.31
96.03
96.03
96.03
96.03
96.14
96.14
96.08
96.08
96.08
96.08
96.08
96.08
96.05
96.05
96.05
95.89
95.89
95.89
95.92
95.96
95.96
95.94
95.94
95.94
95.94
95.94
96.08
96.08
96.08
96.08
96.08
96.08
96.08
96.08
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
96.04
95.97
95.97
95.97
95.98
95.98
95.99
95.99
95.99
95.99
96.05
96.07
96.0
96.0
95.96
95.97
95.97
95.97
95.97
96.06
96.06
96.06
96.09
96.105
96.1
96.1
96.1
96.135
96.135
96.135
96.135
96.135
96.135
96.135
96.14
96.13
96.145
96.145
96.145
96.195
96.195
96.195
96.195
96.23
96.26
96.26
96.26
96.26
96.26
96.175
96.17
96.17
96.19
96.2
96.2
96.24
96.26
96.26
96.26
96.26
96.2
96.2
96.2
96.195
96.19
96.19
96.2
96.19
96.19
96.19
96.22
96.22
96.22
96.22
96.22
96.22
96.19
96.19
96.19
96.14
96.17
96.22
96.22
96.22
96.205
96.22
96.22
96.24
96.24
96.24
96.24
96.24
96.24
96.24
96.24
96.24
96.23
96.26
96.26
96.27
96.27
96.27
96.29
96.29
96.29
96.35
96.35
96.35
96.37
96.37
96.37
96.41
96.41
96.34
96.34
96.29
96.29
96.29
96.29
96.29
96.29
96.29
96.29
96.29
96.29
96.29
96.41
96.44
96.44
96.47
96.48
96.485
96.48
96.48
96.48
96.51
96.525
96.55
96.55
96.56
96.54
96.53
96.53
96.51
96.59
96.55
96.555
96.555
96.53
96.51
96.94
96.94
96.66
96.66
96.4
96.4
96.4
96.45
96.51
96.51
96.48
96.65
96.77
96.71
96.61
96.69
96.69
96.44
96.44
96.39
96.34
96.34
96.34
96.34
96.34
96.3
96.35
96.23
96.3
96.375
96.355
96.305
96.305
96.13
96.155
96.19
96.18
96.19
96.24
96.22
96.245
96.24
96.24
96.37
96.35
96.31
96.255
96.24
96.265
96.25
96.25
96.35
96.35
96.35
96.35
96.345
96.32
96.32
96.3
96.32
96.32
96.32
96.32
96.32
96.32
96.32
96.5
96.59
96.54
96.51
96.535
96.535
96.56
96.64
96.6
96.63
96.665
96.665
96.665
96.61
96.72
96.73
96.73
96.76
96.745
96.72
96.71
96.73
96.71
96.69
96.69
96.69
96.69
96.64
96.59
96.61
96.68
96.65
96.65
96.65
96.74
96.74
96.77
96.86
96.82
96.75
96.78
96.75
96.75
96.82
96.94
96.81
96.74
96.84
96.84
96.84
96.84
96.84
97.17
97.14
97.14
97.13
97.19
97.2
97.185
97.185
97.19
97.19
97.19
97.05
97.05
97.1
97.1
97.1
97.1
96.97
97.01
97.01
97.01
97.01
97.06
97.06
97.06
97.06
97.0
97.0
97.0
97.0
97.0
97.0
97.0
97.0
96.97
96.97
96.97
96.97
96.97
96.97
96.97
96.915
96.94
96.97
96.97
96.93
96.93
97.01
97.0
97.0
97.01
97.0
96.99
96.97
96.97
96.97
96.91
96.91
96.91
96.9
96.9
96.89
96.88
96.86
96.88
96.88
96.88
96.92
96.91
96.89
96.91
96.9
96.9
96.9
96.67
96.62
96.65
96.65
96.64
96.65
96.67
96.67
96.67
96.75
96.75
96.74
96.71
96.71
96.71
96.71
96.71
96.71
96.65
96.66
96.62
96.6
96.61
96.61
96.61
96.61
96.61
96.61
96.68
96.71
96.71
96.75
96.735
96.735
96.68
96.68
96.74
96.74
96.77
96.77
96.8
96.8
96.8
96.8
96.8
96.8
96.77
96.77
96.77
96.77
96.61
96.61
96.61
96.6
96.6
96.6
96.6
96.46
96.46
96.42
96.42
96.42
96.42
96.42
96.42
96.42
96.42
96.42
96.42
96.42
96.21
96.22
96.22
96.22
96.22
96.22
96.22
96.22
96.14
96.14
96.14
96.145
96.13
96.13
96.05
96.03
96.03
96.005
96.005
95.98
95.95
95.86
95.78
95.8
95.85
95.84
95.88
95.82
95.78
95.82
95.91
95.925
96.03
95.98
95.99
95.99
95.99
96.01
96.015
95.99
95.9
95.9
95.92
95.81
95.8
95.82
95.85
95.995
95.995
96.02
95.995
95.99
96.03
96.01
96.12
96.12
96.18
96.08
96.06
96.09
96.1
96.105
96.07
96.08
96.19
96.23
96.22
96.2
96.12
96.1
96.07
96.09
96.0
96.0
96.0
95.96
95.91
95.91
95.81
95.76
95.64
95.58
95.69
95.69
95.69
95.69
95.69
95.54
95.54
95.69
95.69
95.74
95.74
95.74
95.74
95.74
95.74
95.84
95.895
95.84
95.79
95.79
95.79
95.63
95.64
95.64
95.64
95.44
95.32
95.31
95.33
95.38
95.37
95.28
95.28
95.45
95.46
95.46
95.41
95.4
95.37
95.34
95.2
95.1
95.0
95.035
95.0
94.88
""
95.03
95.03
95.03
95.03
94.62
94.36
94.36
94.78
94.79
94.79
94.79
94.79
94.945
94.945
95.02
95.02
95.02
95.02
95.02
95.22
95.22
95.27
95.14
95.14
95.28
95.28
95.28
95.295
95.295
95.295
95.34
95.3
95.26
95.21
95.15
95.15
95.14
95.14
95.23
95.23
95.17
95.17
95.17
95.17
95.17
95.17
95.01
95.01
95.1
95.1
95.1
95.1
95.1
95.1
95.03
95.02
95.01
95.0
95.0
94.91
94.91
94.94
94.88
94.88
94.88
94.78
94.85
94.85
94.705
94.65
94.68
94.68
94.69
94.72
94.67
94.54
94.555
94.68
94.62
94.63
94.63
94.54
94.53
94.52
94.67
94.64
94.65
94.65
94.59
94.645
94.63
94.56
94.51
94.4
94.495
94.56
94.54
94.425
94.415
94.23
94.21
94.15
94.13
94.12
94.12
94.17
94.34
94.305
94.23
94.28
94.28
94.34
94.49
94.5
94.49
94.41
94.495
94.415
94.42
94.39
94.41
94.43
94.44
94.42
94.38
94.33
94.33
94.32
94.42
94.57
94.57
94.71
94.69
94.66
94.615
94.63
94.65
94.585
94.83
94.82
94.82
94.84
94.995
94.94
94.91
95.01
95.03
94.97
94.96
94.96
94.94
94.94
94.78
94.72
94.72
94.73
94.73
94.85
94.92
94.83
94.82
94.88
94.785
94.87
94.87
94.85
94.97
94.97
94.92
95.11
95.11
95.11
95.11
95.11
95.24
95.27
95.2
95.2
95.09
95.04
94.985
94.985
95.09
95.07
95.15
95.15
95.02
94.97
94.97
94.97
94.89
94.88
94.91
94.91
95.03
95.03
94.98
94.87
94.87
94.87
94.87
94.8
94.8
94.78
94.79
94.79
94.72
94.72
94.76
94.76
94.71
94.665
94.615
94.595
94.55
94.53
94.59
94.57
94.56
94.55
94.6
94.65
94.71
94.735
94.735
94.735
94.96
94.95
94.97
94.96
95.06
95.06
95.005
95.005
94.895
94.815
94.76
94.815
94.79
94.79
94.79
94.815
94.735
94.735
94.74
94.76
94.76
94.68
94.68
94.715
94.715
94.57
94.51
94.54
94.495
94.59
94.57
94.555
94.45
94.475
94.445
94.405
94.595
94.595
94.595
94.56
94.63
94.75
94.75
94.84
94.84
94.84
94.84
94.72
94.74
94.74
94.755
94.74
94.59
94.57
94.405
94.39
94.37
94.39
94.41
94.41
94.41
94.28
94.4
94.4
94.58
94.62
94.57
94.35
94.27
94.3
94.42
94.42
94.42
94.19
94.27
94.27
94.25
94.18
94.13
94.01
94.04
94.18
94.18
94.04
93.93
93.77
93.77
93.64
93.34
93.5
93.85
93.85
93.79
93.8
93.89
93.89
93.89
93.89
93.89
93.91
94.01
93.73
93.96
93.87
93.73
93.73
93.73
93.73
93.94
93.87
93.87
93.87
93.68
93.68
93.56
93.65
93.85
93.85
93.98
94.3
94.36
94.28
94.42
94.42
94.46
94.43
94.43
94.38
94.38
94.38
94.25
94.25
94.31
94.25
94.2
94.2
94.36
94.36
94.03
93.92
93.89
94.19
94.12
94.0
94.16
94.16
94.16
94.07
94.015
94.04
93.99
93.89
93.81
93.87
94.05
94.01
94.08
94.01
94.02
93.99
93.91
93.9
93.76
94.4
94.535
94.6
94.6
94.6
94.6
94.75
94.945
94.945
94.945
94.95
95.08
94.78
94.78
94.66
94.75
94.75
94.75
94.665
94.685
94.685
94.64
94.64
94.72
94.745
94.745
94.745
94.745
94.745
94.745
94.745
94.745
94.745
94.745
94.81
94.81
94.81
94.81
94.81
94.81
94.81
94.81
94.81
94.65
94.595
94.61
94.58
94.63
94.63
94.62
94.62
94.52
94.55
94.55
94.61
94.61
94.61
94.61
94.61
94.66
94.66
94.66
94.66
94.66
94.66
94.66
94.66
94.89
94.96
94.96
94.96
94.96
94.96
94.85
94.84
94.72
94.66
94.63
94.63
94.63
94.695
94.87
94.87
94.87
94.86
94.84
94.71
94.68
94.73
94.73
94.72
94.77
94.72
94.72
94.72
94.72
94.72
94.72
94.72
94.84
94.91
94.9
94.9
95.01
95.01
95.01
94.89
94.89
94.97
94.91
94.91
94.91
94.95
95.0
94.99
94.99
94.99
94.97
94.96
94.95
95.0
95.0
95.0
95.0
95.07
95.07
95.03
95.03
95.0
95.07
95.06
94.98
94.97
94.97
94.84
94.82
94.74
94.74
94.83
94.89
94.87
94.92
94.88
94.88
94.84
94.83
94.94
94.92
94.92
94.93
94.93
94.83
94.85
94.83
94.82
94.82
94.82
94.82
94.82
94.82
94.82
94.82
94.82
94.83
94.82
94.8
94.75
94.73
94.73
94.73
94.7
94.7
94.79
94.79
94.87
94.87
94.87
94.7
94.7
94.7
94.6
94.61
94.62
94.61
94.61
94.61
94.52
94.47
94.47
94.49
94.49
94.37
94.37
94.48
94.365
94.365
94.365
94.365
94.365
94.365
94.365
94.365
94.39
94.39
94.46
94.46
94.46
94.57
94.54
94.56
94.51
94.44
94.44
94.44
94.7
94.7
94.7
94.7
94.7
94.7
94.76
94.76
94.63
94.66
94.66
94.66
94.51
94.51
94.46
94.46
94.58
94.58
94.58
94.59
94.59
94.59
94.59
94.59
94.52
94.55
94.56
94.56
94.51
94.47
94.47
94.47
94.37
94.33
94.345
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.37
94.58
94.6
94.6
94.61
94.61
94.44
94.39
94.37
94.38
94.38
94.38
94.38
94.38
94.38
94.38
94.23
94.23
94.23
94.225
94.11
94.14
94.16
94.175
94.4
94.4
94.39
94.21
94.2
94.19
94.22
94.22
94.17
94.155
94.13
94.34
94.34
94.27
94.22
94.25
94.19
94.21
94.2
94.2
94.14
94.14
94.14
94.18
94.18
94.18
94.18
94.05
94.06
94.06
94.06
94.06
94.06
94.2
94.21
94.21
94.34
94.37
94.37
94.39
94.36
94.36
94.41
94.33
94.22
94.22
94.24
94.24
94.24
94.24
94.4
94.4
94.51
94.46
94.39
94.39
94.33
94.33
94.33
94.22
94.22
94.18
94.3
94.3
94.25
94.25
94.25
94.33
94.36
94.315
94.345
94.41
94.34
94.29
94.29
94.29
94.405
94.36
94.3
94.29
94.29
94.22
94.22
94.28
94.28
94.28
94.36
94.46
94.43
94.36
94.39
94.39
94.56
94.545
