BIIB
351.69
352.065
352.065
352.0
351.98
351.98
351.98
351.98
351.98
351.98
351.6
351.6
351.59
351.59
351.59
351.705
351.885
351.885
351.885
351.885
351.885
351.885
351.475
351.475
351.475
351.475
351.52
351.81
351.81
351.81
351.81
351.81
351.81
351.81
352.11
352.11
352.33
352.33
352.33
352.33
353.53
353.42
352.77
352.88
352.97
352.97
353.53
353.51
353.26
353.26
353.29
352.6
""
""
""
""
350.84
351.34
351.34
351.34
351.3
351.3
351.3
351.3
351.3
351.205
351.205
351.205
350.895
350.895
349.96
349.96
349.96
349.96
349.96
350.245
350.245
350.245
350.245
349.735
349.735
349.735
349.735
349.935
349.935
349.935
349.71
349.71
349.59
349.48
349.48
349.48
349.48
349.48
349.48
347.38
347.38
347.38
346.49
346.64
346.64
346.33
346.28
346.28
346.28
346.28
346.28
346.28
346.28
346.28
346.08
346.08
346.23
346.23
346.23
346.13
346.13
346.13
346.29
346.2
347.0
347.0
347.0
346.61
346.61
346.61
346.665
346.665
346.665
347.42
347.87
347.87
347.87
347.55
347.82
347.82
347.82
347.82
347.82
347.82
347.82
347.82
347.82
348.41
348.41
348.41
348.41
348.41
348.41
348.41
348.41
348.41
348.41
348.09
348.09
348.09
348.09
348.115
348.115
348.115
348.115
348.115
347.91
347.91
347.91
347.91
347.91
347.91
347.675
347.675
347.58
347.58
347.58
347.58
346.85
346.85
346.85
346.85
346.85
346.85
346.85
346.09
346.27
346.27
346.36
346.36
346.36
346.36
346.36
346.36
346.36
346.21
346.21
346.21
346.21
346.21
346.21
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.5
346.57
346.57
346.57
346.57
346.45
346.45
346.205
346.205
346.205
346.205
346.25
346.25
346.25
346.19
346.19
346.19
346.19
346.19
346.19
346.19
345.44
345.44
345.44
345.44
345.44
345.47
345.47
345.47
345.295
345.295
345.295
345.295
345.17
345.17
345.17
345.17
345.17
345.17
345.17
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.97
344.12
344.2
344.41
344.41
344.41
344.41
344.285
344.285
344.285
344.285
344.285
344.285
344.285
344.285
343.63
343.63
343.63
343.63
343.63
343.63
343.205
343.165
343.165
343.535
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
343.45
344.34
344.34
344.34
344.34
344.34
344.34
344.34
344.34
344.19
344.19
343.61
343.61
343.61
343.61
343.61
343.275
343.275
343.49
343.49
343.49
343.49
343.49
343.49
343.27
343.27
343.27
342.83
342.955
342.955
342.955
342.41
342.41
342.41
342.41
342.475
342.475
342.475
342.475
341.73
341.73
341.115
341.115
341.115
341.115
341.105
341.105
341.105
341.105
341.105
341.105
341.105
341.69
341.69
341.69
341.69
341.69
342.63
342.63
342.63
342.63
342.63
343.04
343.13
343.13
343.13
343.13
343.13
343.13
343.665
343.665
343.665
343.665
343.665
343.665
343.665
343.665
343.665
343.665
344.275
344.275
344.3
344.3
344.3
343.87
344.15
344.15
344.15
344.15
344.15
344.15
344.15
344.34
344.315
344.315
344.315
344.315
344.315
344.315
344.315
344.315
344.315
343.78
343.58
343.58
343.58
343.58
343.58
343.58
343.58
343.58
343.055
343.055
343.055
342.58
342.58
342.58
342.78
342.685
342.685
342.685
342.685
342.55
342.55
342.55
342.55
342.59
342.585
343.4
343.43
343.65
343.505
343.435
343.435
343.81
343.81
343.41
343.295
343.215
343.15
343.3
""
344.61
344.61
344.61
347.02
347.02
347.02
347.02
347.225
347.225
347.225
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.675
346.32
346.32
346.32
346.32
346.32
346.32
346.32
346.32
346.32
347.06
347.06
347.06
347.06
347.06
347.06
346.175
346.175
346.45
346.45
346.45
346.45
346.45
346.45
346.45
346.45
346.45
346.305
346.62
346.62
346.62
346.62
346.62
346.62
346.62
345.54
345.54
345.54
345.54
345.54
345.54
345.54
345.54
345.04
345.04
345.04
345.04
345.04
345.14
344.53
344.53
344.53
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.22
344.22
342.76
343.085
343.24
343.24
342.875
342.875
342.75
342.01
341.72
341.48
341.48
341.58
341.89
341.89
341.9
341.9
341.9
341.9
341.9
341.9
341.9
340.89
341.81
341.15
341.29
341.29
341.29
341.18
341.18
341.18
341.18
341.18
340.99
340.99
340.99
341.16
341.16
342.14
342.14
342.14
342.14
342.14
342.14
342.14
342.14
342.14
340.85
341.41
341.41
341.01
340.83
340.83
340.33
340.68
340.44
340.44
340.4
340.4
340.75
340.715
340.605
340.81
340.81
340.785
340.48
340.635
340.635
340.88
340.88
340.665
340.665
340.335
340.325
340.325
340.18
340.18
340.55
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
340.33
339.55
339.55
339.55
339.47
339.2
339.2
339.2
339.2
339.2
338.82
338.74
338.74
338.74
338.91
338.91
338.91
338.6
338.46
338.905
338.905
339.05
339.15
339.15
339.15
339.15
339.15
339.15
339.15
339.15
339.15
339.15
338.04
338.04
338.31
338.31
338.19
338.19
338.19
338.19
338.44
338.35
338.35
338.4
337.29
337.29
337.28
337.28
337.28
337.28
336.895
336.895
336.7
336.55
336.575
336.59
336.405
336.405
336.29
336.35
337.26
337.17
337.17
337.17
337.17
337.17
336.79
336.74
337.18
337.18
337.16
337.16
337.16
337.16
337.16
338.3
338.3
338.3
338.3
338.3
338.96
338.96
338.59
338.59
338.73
338.73
338.73
338.73
339.12
339.12
339.365
339.61
339.61
339.61
339.61
340.74
340.74
340.74
340.74
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
339.86
340.89
340.89
340.89
340.995
340.995
340.995
340.995
340.71
340.93
341.05
341.05
341.25
341.25
341.25
341.01
341.01
341.09
340.75
340.75
340.48
340.4
340.6
340.6
340.6
340.6
340.6
340.67
340.67
340.68
340.68
340.68
340.68
340.65
340.65
340.65
340.38
340.35
340.35
341.3
341.3
341.3
340.8
341.19
341.19
341.19
341.19
342.1
342.53
342.53
342.53
342.53
342.53
342.53
342.53
342.53
342.53
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
342.625
341.37
341.04
341.04
341.04
341.04
342.12
342.37
342.37
343.15
343.17
342.64
342.64
342.64
342.53
342.53
342.87
342.72
342.4
341.94
342.02
341.65
341.31
340.46
340.46
340.46
340.46
340.51
340.58
340.58
340.58
340.58
340.58
340.58
341.37
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
340.41
342.0
342.0
342.51
342.145
342.145
342.52
342.52
342.52
342.52
342.52
342.52
344.39
344.39
345.06
345.15
345.09
345.09
345.28
345.28
345.28
345.28
345.28
345.28
345.28
345.28
345.28
345.28
344.395
344.395
344.795
344.795
344.83
344.82
344.17
344.17
344.17
343.65
343.65
343.65
343.65
343.65
343.65
344.06
344.06
344.06
344.06
344.06
344.06
344.06
344.06
344.06
344.06
344.06
344.06
343.13
343.09
343.09
343.09
343.09
343.84
343.84
343.84
343.84
344.3
344.3
343.27
343.27
343.27
343.27
343.52
343.52
343.52
343.52
343.52
343.52
343.52
343.52
343.52
343.65
343.625
343.625
343.68
343.68
343.68
343.68
343.68
343.68
343.68
343.85
343.85
343.85
343.85
343.85
342.87
342.87
342.87
342.96
342.96
342.96
342.06
342.06
342.06
341.78
341.78
341.78
341.78
341.78
341.78
340.72
340.98
340.98
340.98
340.98
341.15
341.15
341.15
341.15
341.5
341.5
341.5
341.5
341.5
341.5
340.88
340.88
340.88
340.88
340.88
340.88
340.88
340.88
340.88
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.96
340.86
340.925
340.925
340.925
340.925
340.925
340.925
341.505
341.505
341.49
341.18
341.18
341.18
341.12
341.12
341.12
341.12
341.12
341.12
341.17
341.17
341.17
341.17
341.17
341.17
340.965
340.965
340.965
340.965
340.965
340.965
340.62
340.65
340.65
340.52
340.52
340.52
340.52
340.52
340.52
340.52
340.52
340.52
340.615
340.615
340.12
340.12
341.01
341.08
341.08
340.91
340.91
340.91
340.91
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
340.74
341.19
341.03
341.03
340.99
340.71
341.07
340.87
340.9
341.005
341.005
341.11
341.125
341.125
340.84
340.77
340.77
340.855
340.855
340.855
340.855
340.855
340.855
340.84
340.99
340.99
340.99
340.38
340.39
340.39
340.39
340.39
340.39
341.02
341.06
341.06
340.86
340.87
340.87
341.035
341.035
341.035
341.035
341.035
341.11
341.11
341.11
341.11
341.11
341.11
341.11
341.11
341.11
341.11
341.77
341.77
341.78
341.765
341.73
341.73
341.73
342.15
342.15
342.15
342.15
342.15
342.15
342.21
342.21
342.21
342.21
342.21
342.21
342.21
342.725
342.72
342.72
342.72
342.72
343.28
343.245
343.41
343.41
343.41
343.41
343.41
342.66
342.66
342.66
342.66
343.01
343.01
343.01
343.41
343.41
343.41
343.41
343.17
343.17
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.07
343.07
343.07
343.07
342.64
342.79
342.79
342.79
342.79
342.69
342.28
342.28
342.28
342.37
342.37
342.37
342.55
342.55
343.13
343.13
343.34
343.34
343.34
343.05
343.235
343.28
343.28
343.28
343.24
343.24
343.24
343.24
342.58
342.58
342.58
342.78
343.03
343.25
343.07
""
""
""
""
342.81
342.81
342.74
343.12
343.12
343.12
343.12
343.12
343.12
343.12
341.47
341.36
341.18
341.18
341.26
341.26
341.26
341.26
341.26
341.26
341.26
343.555
343.555
343.555
343.555
343.555
343.01
343.53
343.97
343.97
343.97
343.93
343.93
343.93
343.4
343.31
343.31
343.85
343.85
343.57
343.57
343.68
343.87
343.87
343.87
343.87
345.31
345.38
345.38
345.38
345.38
345.38
345.38
345.38
345.38
345.38
345.38
345.94
345.88
345.88
345.88
346.17
346.17
346.17
346.17
345.51
345.51
345.51
345.51
345.56
345.56
345.56
345.56
345.56
345.56
345.56
344.64
344.64
344.22
344.24
344.24
344.24
344.24
344.24
344.24
344.02
343.83
343.83
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.41
343.79
343.79
343.79
343.79
343.57
343.57
343.57
343.57
343.57
343.57
343.57
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.235
344.235
344.235
344.235
344.235
344.235
344.235
344.235
344.235
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
344.52
345.25
345.53
345.53
345.53
345.53
345.53
345.53
345.9
345.6
345.6
345.6
345.6
345.85
345.875
345.875
345.875
345.875
345.875
345.875
344.69
344.76
344.76
344.76
344.78
344.78
344.75
344.75
344.75
344.75
344.75
345.11
345.11
345.11
345.11
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.42
344.12
344.12
343.71
343.52
344.37
344.37
343.94
343.94
343.945
344.16
344.02
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.19
344.03
344.03
344.03
344.03
344.03
344.17
344.17
344.43
344.43
344.43
344.43
344.43
344.43
344.43
344.42
344.42
344.42
344.265
344.265
344.265
345.5
345.13
345.13
345.13
345.62
345.62
345.62
345.51
345.51
345.22
345.22
345.42
345.42
345.16
345.16
345.16
345.16
345.16
345.25
345.35
345.35
346.24
346.24
345.67
345.67
345.67
345.765
345.765
345.99
345.99
345.99
345.99
345.99
345.99
345.99
345.445
345.445
345.445
345.445
345.445
345.57
345.66
345.66
345.66
345.66
345.66
345.93
345.93
345.93
345.79
345.79
345.79
345.62
345.62
345.62
345.62
345.62
346.06
346.375
346.375
346.375
346.375
346.375
346.375
346.375
346.16
346.065
346.065
345.91
345.91
345.91
345.83
345.83
345.83
345.83
345.83
345.83
345.83
344.955
344.955
344.955
344.955
344.955
344.955
345.77
345.77
345.77
345.77
345.77
345.77
345.65
345.65
345.65
345.65
345.65
345.65
345.33
345.33
345.33
345.33
345.33
345.33
345.33
345.25
345.25
345.25
345.25
345.25
345.25
345.235
345.235
345.235
345.22
345.22
345.22
344.39
344.39
344.39
344.39
344.39
344.49
344.49
344.49
344.49
344.59
344.77
344.77
344.645
344.55
344.32
344.375
344.51
344.44
344.34
344.245
344.08
344.45
344.53
344.61
344.61
344.61
344.56
344.56
344.29
344.17
344.17
344.51
344.44
344.55
344.46
344.66
""
""
342.665
342.665
342.48
342.67
342.67
343.27
343.27
343.335
343.335
343.88
343.91
343.91
343.165
343.165
343.165
342.69
342.69
343.42
342.7
342.7
342.7
342.7
342.7
342.225
341.625
341.54
341.305
341.305
341.305
341.305
341.305
340.365
340.26
340.26
340.26
340.26
340.26
340.26
340.26
340.26
340.26
340.26
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
343.34
344.49
344.77
344.77
345.175
344.35
344.35
344.35
344.35
344.95
344.95
344.95
344.95
344.95
344.95
344.95
345.86
345.86
345.86
346.25
346.25
345.58
345.38
345.38
345.38
346.16
346.65
346.65
346.65
346.65
346.65
346.65
346.65
346.65
346.65
346.65
345.4
345.4
345.4
345.4
345.4
344.74
344.74
344.74
344.705
344.705
344.705
344.705
344.705
344.705
344.705
344.705
344.705
344.705
344.705
345.14
345.14
345.405
345.5
345.63
345.6
346.19
345.98
345.98
345.98
345.98
345.98
345.98
345.98
345.98
344.86
344.86
344.86
344.86
344.86
344.86
344.86
344.86
345.56
345.56
346.33
346.33
346.33
346.33
346.33
346.33
345.885
345.68
345.68
345.68
345.68
345.54
345.12
345.12
345.12
345.12
345.12
345.12
345.12
345.12
345.12
345.12
344.36
344.36
344.36
344.36
344.36
344.36
344.58
344.58
344.58
344.56
344.39
344.435
344.675
344.675
344.72
344.995
345.14
345.14
345.14
345.08
345.08
345.08
344.91
344.91
344.91
344.91
344.91
344.54
344.38
344.38
344.38
344.38
344.38
344.38
344.38
344.38
344.35
344.35
344.35
344.38
344.17
344.17
344.17
344.17
344.17
343.89
343.89
343.89
343.89
343.89
343.89
343.52
343.52
343.32
343.32
343.5
343.5
343.63
343.63
343.91
343.91
343.91
343.91
343.91
343.91
344.815
344.7
344.7
344.7
345.25
345.25
345.25
345.01
345.01
345.19
345.19
345.19
345.19
345.19
345.19
345.19
345.19
345.19
345.19
345.105
345.105
345.105
345.105
344.85
344.85
344.85
344.85
344.85
344.85
344.85
344.85
344.34
344.34
344.24
344.24
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
344.51
343.68
343.55
343.55
343.55
343.55
343.55
341.59
340.82
341.17
341.62
341.62
341.49
341.17
341.17
341.17
341.17
342.44
342.17
341.61
341.61
341.44
341.33
341.84
341.84
341.095
341.095
341.36
341.36
341.73
341.82
341.85
341.48
341.48
341.48
341.48
341.48
341.02
341.02
341.02
341.01
341.21
341.21
341.21
341.21
341.21
341.21
341.21
341.21
341.21
341.21
341.47
341.55
341.75
342.16
342.27
342.8
342.77
342.75
342.75
342.75
342.75
342.75
342.75
342.75
341.57
341.57
340.97
341.06
341.06
341.12
341.12
341.12
340.4
340.4
340.4
340.4
340.4
340.4
340.4
340.69
340.69
341.34
341.34
341.34
341.02
341.02
341.02
341.63
341.63
341.63
341.63
341.63
341.63
341.63
340.02
340.02
339.41
339.45
339.45
339.01
338.915
339.36
339.5
339.44
339.24
340.55
340.71
341.23
340.34
339.91
340.13
339.77
339.84
338.31
338.42
339.13
338.74
338.23
338.18
338.18
338.18
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
339.63
337.23
337.23
337.94
337.95
337.96
338.295
337.575
337.575
337.575
339.78
339.185
338.82
338.82
338.82
338.77
338.44
338.44
338.57
338.57
337.77
337.03
337.03
337.03
337.03
338.875
338.38
337.185
336.79
336.445
336.28
336.28
336.0
335.6
335.6
335.01
335.01
336.13
336.13
336.13
335.86
335.43
335.43
335.43
335.43
335.43
335.43
336.93
336.93
336.025
336.025
336.025
336.025
336.105
336.105
336.105
335.325
335.325
335.3
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.225
335.41
335.41
335.41
335.41
334.465
334.465
334.45
334.45
334.45
333.53
333.88
333.88
333.55
333.55
333.09
329.02
328.7
328.655
329.465
329.465
329.465
331.17
330.24
329.64
330.225
330.225
329.69
330.365
330.56
330.68
330.68
330.7
330.81
329.78
329.78
329.78
329.78
329.78
329.78
329.78
329.78
329.78
329.78
329.78
331.915
332.15
331.98
331.98
332.47
332.23
332.23
332.23
332.23
332.23
332.23
332.23
334.58
334.58
335.26
335.26
335.26
335.26
335.26
333.72
333.72
334.55
334.1
334.1
334.1
334.1
333.965
333.965
333.965
333.715
333.715
333.425
333.59
333.59
334.03
334.03
334.03
335.16
334.205
334.215
335.265
335.24
335.24
335.24
335.64
335.145
335.625
335.975
335.79
335.135
334.855
334.855
334.415
334.975
334.82
334.82
335.02
335.02
334.7
334.7
333.77
334.18
334.18
334.18
334.18
334.18
334.18
334.18
334.18
334.2
334.325
334.325
334.325
334.325
334.325
333.535
333.535
333.535
333.535
333.535
333.67
333.67
333.27
333.27
332.43
333.36
333.36
333.36
332.53
332.53
332.53
332.53
333.205
333.58
333.58
334.04
334.71
335.02
335.02
334.01
334.01
333.905
333.905
333.905
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.88
333.12
333.12
332.665
332.665
332.665
332.665
332.11
331.64
331.64
331.64
331.64
332.46
332.46
332.46
331.31
331.35
330.54
331.49
331.49
331.49
331.49
332.26
332.35
332.35
332.35
332.35
332.35
332.35
332.35
332.35
332.35
332.35
332.35
332.22
332.22
331.89
331.89
331.66
331.4
331.4
331.4
331.4
331.4
331.4
331.4
332.14
332.14
332.14
332.26
332.26
332.26
332.26
332.26
332.26
332.26
332.26
332.26
332.26
332.26
332.26
329.15
329.15
329.15
329.545
329.545
327.925
327.81
327.81
327.485
325.805
326.02
326.58
326.16
327.34
327.32
327.32
327.32
327.32
328.26
328.41
328.28
328.28
328.22
328.22
328.12
327.97
327.97
328.92
328.92
329.18
329.72
329.72
329.72
328.23
328.23
328.23
328.23
328.23
330.38
330.38
330.95
331.86
331.135
331.135
331.56
331.95
331.95
332.74
332.52
332.52
332.52
332.52
332.52
332.52
331.69
332.36
332.36
332.36
331.585
331.585
331.585
330.12
331.44
331.44
331.44
331.44
331.44
330.62
329.845
329.845
329.76
328.92
328.92
327.825
327.825
328.01
328.81
328.95
328.86
328.84
328.57
328.79
328.24
327.63
""
""
331.04
331.1
331.1
331.16
332.28
331.69
331.69
331.23
332.33
332.17
332.02
332.02
330.42
331.53
331.53
331.08
331.08
331.5
331.47
331.47
331.23
331.23
331.2
331.385
331.385
331.385
331.385
331.49
331.38
331.29
331.29
331.56
331.35
331.11
331.11
331.24
331.295
332.0
332.0
332.0
331.435
331.61
330.81
330.81
331.0
331.0
331.21
331.51
331.51
330.78
331.76
331.73
332.02
331.18
330.92
330.92
330.92
330.92
330.92
331.105
331.105
331.105
332.05
332.02
332.05
332.02
332.02
332.02
332.02
332.865
332.865
332.865
332.02
332.02
331.84
332.185
332.145
332.145
332.145
332.37
332.37
332.15
332.15
332.15
331.7
331.58
331.58
331.58
331.58
331.48
331.155
331.155
331.155
330.09
331.53
331.53
331.92
331.92
332.315
332.315
332.0
332.0
331.375
331.76
331.51
331.51
331.51
331.51
331.93
331.525
331.525
331.525
331.525
331.525
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.68
330.36
330.36
330.36
330.36
330.36
330.36
330.36
329.46
328.79
328.85
328.85
328.85
329.63
329.63
329.63
329.63
329.63
329.63
329.63
329.63
329.63
329.77
329.49
329.54
329.485
329.03
329.03
329.03
329.03
329.03
328.72
329.185
329.185
329.185
329.185
329.185
329.185
329.185
329.185
329.185
329.08
329.08
329.08
329.08
328.93
328.93
328.93
328.93
328.82
328.82
328.82
328.47
328.5
328.44
328.915
328.61
328.61
328.61
328.61
327.83
327.83
327.28
327.35
327.16
327.16
327.16
327.08
326.81
326.81
326.34
326.37
326.37
326.82
326.82
327.02
327.02
327.8
327.8
327.8
328.335
328.05
327.95
327.95
327.95
327.95
327.95
328.96
328.96
328.96
329.31
329.31
329.31
329.76
329.76
329.52
329.13
329.13
329.05
328.8
329.01
328.555
328.88
329.35
329.35
329.8
329.83
329.83
330.09
329.71
329.92
329.92
329.92
328.96
328.96
328.96
329.02
329.01
329.04
328.19
328.19
327.04
326.91
327.805
328.07
328.07
327.57
328.65
328.65
328.65
329.53
329.53
329.53
329.53
329.5
329.5
329.5
329.51
329.82
329.82
330.04
329.83
329.83
328.77
328.77
328.36
328.36
328.48
328.48
328.53
328.53
328.69
328.69
327.515
327.515
327.9
327.9
327.9
327.9
327.9
327.49
328.32
328.32
328.32
327.705
327.705
327.41
327.47
327.16
327.16
327.425
327.425
327.425
328.59
328.59
328.59
328.59
328.59
328.59
328.59
328.59
328.59
328.02
328.02
328.02
327.64
327.64
327.64
328.3
328.3
328.3
328.38
328.38
329.0
329.34
328.96
329.7
330.06
330.03
330.03
330.34
330.01
330.06
330.06
330.03
329.9
330.08
330.08
330.16
330.12
330.27
331.08
331.39
331.34
330.99
331.035
331.035
330.96
330.83
330.83
330.575
330.58
330.58
330.68
330.715
330.715
330.715
330.67
331.35
331.4
331.28
331.285
331.35
331.05
331.01
331.01
331.01
331.36
331.36
330.685
330.665
330.66
330.51
330.87
330.87
330.61
330.63
330.9
331.41
331.19
331.17
331.17
331.16
331.85
331.93
331.89
331.265
331.52
