FB
159.03
159.08
159.11
158.98
158.91
159.1
159.01
158.9
158.73
158.68
158.59
158.75
158.64
158.69
158.75
158.73
158.69
158.7
158.62
158.8
158.66
158.8
158.68
158.675
158.75
158.64
158.85
158.605
158.5
158.62
158.47
158.36
158.44
158.41
158.23
158.29
158.08
158.11
158.11
158.2
158.16
158.19
158.18
157.8
157.81
157.56
157.68
157.86
158.07
157.9
157.95
157.85
157.84
158.05
158.12
158.3
158.26
158.2
158.33
158.29
158.31
158.245
158.47
158.39
158.19
158.25
158.38
158.24
158.38
158.3
158.31
158.07
157.91
157.88
157.86
157.72
157.7
157.69
157.65
157.85
157.8
157.84
157.96
157.92
157.91
158.06
157.92
157.92
157.92
157.92
157.93
157.83
157.85
157.82
157.83
157.89
157.94
157.86
157.795
157.64
157.65
157.87
158.09
158.01
158.095
158.05
158.13
158.26
158.3
158.11
158.08
158.02
157.97
157.9
157.92
158.06
157.97
157.96
158.02
158.04
158.08
158.155
158.16
158.27
158.33
158.21
158.12
158.12
158.06
158.06
158.05
157.95
158.2
158.06
157.945
157.8
157.85
157.85
157.92
157.92
158.01
157.91
157.94
157.935
157.97
157.91
157.93
157.865
157.89
157.86
157.79
157.82
157.8
157.77
157.78
157.73
157.625
157.7
157.57
157.56
157.42
157.44
157.61
157.75
157.78
157.85
157.78
157.96
158.04
158.17
158.05
158.08
158.09
158.12
158.24
158.2
158.33
158.36
158.38
158.47
158.325
158.32
158.48
158.35
158.36
158.41
158.4
158.33
158.36
158.54
158.6
158.64
158.51
158.5
158.62
158.58
158.56
158.53
158.51
158.59
158.66
158.55
158.68
158.66
158.76
158.77
158.74
158.67
158.79
158.8
158.66
158.58
158.65
158.66
158.64
158.68
158.67
158.56
158.6
158.61
158.57
158.47
158.48
158.39
158.51
158.5
158.5
158.525
158.39
158.3
158.375
158.36
158.34
158.25
158.23
158.12
158.03
157.89
157.9
157.97
157.97
158.14
158.16
158.04
158.22
158.32
158.31
158.43
158.43
158.48
158.61
158.55
158.67
158.79
158.82
158.65
158.5
158.56
158.55
158.82
159.375
159.13
158.94
159.0
158.84
159.025
159.93
159.84
160.0
160.11
160.15
159.88
160.045
160.3
160.34
160.805
160.75
160.7
160.83
160.59
160.615
160.6
160.55
160.5
160.34
160.04
160.11
159.87
159.71
159.69
159.75
159.7
159.62
159.38
159.23
159.58
159.65
159.66
159.52
159.63
159.66
159.665
159.78
159.99
160.18
160.3
160.04
159.95
159.69
159.71
159.88
159.92
160.14
160.245
160.2
160.19
160.23
160.28
160.28
160.18
160.17
160.06
159.93
159.74
159.81
159.84
159.68
159.715
159.81
159.59
159.55
159.87
159.96
159.8
159.75
159.63
159.68
159.62
159.31
159.3
159.19
159.43
159.55
159.51
159.56
159.66
159.83
159.64
159.52
159.58
159.27
159.25
159.05
159.2
159.07
159.0
158.91
159.04
158.77
158.83
158.56
158.52
158.755
158.59
158.61
158.74
158.33
158.28
158.27
158.3
158.27
158.26
158.13
158.29
158.54
158.64
158.59
158.62
158.55
158.63
158.71
158.61
158.7
158.63
158.67
158.55
158.68
158.68
158.65
158.54
158.56
158.38
158.49
158.28
158.26
158.01
157.845
157.76
157.73
157.785
157.53
157.31
157.25
157.31
157.31
157.39
157.41
157.2
157.13
156.96
157.03
157.17
157.18
157.22
157.28
157.03
157.13
157.22
157.35
157.22
157.13
156.89
156.91
156.72
156.89
156.9
156.86
156.72
156.895
156.94
157.13
157.06
157.11
157.24
157.3
157.27
157.36
157.26
157.29
157.29
157.11
156.78
156.78
156.73
156.85
156.6
156.68
156.7
156.78
156.71
156.4
156.22
156.34
156.42
156.5
156.63
156.62
156.54
156.55
156.76
156.68
156.68
156.86
156.84
156.82
156.78
156.78
156.82
156.7
156.69
156.545
156.38
156.39
156.46
156.47
156.64
156.65
156.4
156.28
156.255
156.43
156.44
156.47
156.58
156.62
156.7
156.85
156.84
157.0
156.94
156.91
157.02
156.99
156.93
156.85
156.91
156.82
156.68
156.8
156.81
157.01
156.98
156.94
156.97
156.87
156.77
156.715
156.86
156.92
156.95
157.13
157.26
157.25
157.15
157.15
156.98
156.95
157.03
156.99
156.97
157.14
157.04
157.04
157.28
157.26
157.19
157.32
157.15
157.16
157.21
157.16
157.15
157.32
157.2
157.14
157.26
157.25
157.04
157.02
157.0
157.05
157.13
157.08
157.18
157.01
157.01
157.15
157.32
157.52
157.45
157.53
157.48
157.48
157.47
157.53
157.44
157.45
157.47
157.54
157.63
157.69
157.7
157.69
157.82
157.67
157.71
157.75
157.665
157.725
157.7
157.71
157.59
157.7
157.91
157.8
157.84
157.85
157.7
157.59
157.73
157.65
157.665
157.58
157.6
157.74
157.83
157.67
157.97
157.92
158.0
157.91
157.83
157.64
157.84
157.88
158.16
158.04
158.15
158.19
158.15
158.07
158.03
158.03
158.07
158.11
158.08
157.91
158.05
157.89
157.82
157.76
157.84
157.97
158.02
157.96
157.84
157.74
157.65
157.7
157.58
157.48
157.525
157.65
157.5
157.41
157.42
157.42
157.48
157.44
157.44
157.59
157.51
157.45
157.63
157.79
157.99
157.91
157.87
157.82
157.915
157.72
157.69
157.74
157.65
157.72
157.66
157.51
157.49
157.41
157.36
155.49
155.49
154.9
154.85
155.21
155.24
155.79
155.68
155.51
155.76
155.55
155.69
156.455
156.39
156.65
156.88
157.11
157.12
156.965
156.75
156.73
157.1
157.02
157.43
157.43
157.195
157.3
157.51
157.61
157.58
157.82
157.74
157.79
157.68
157.71
157.43
157.63
157.59
157.58
157.7
157.6
157.99
158.2
158.2
158.15
158.15
158.27
158.16
158.08
157.99
157.74
157.89
157.75
157.62
157.82
158.09
157.88
157.91
157.75
157.71
157.62
157.6
157.68
157.52
157.42
157.24
157.26
157.26
157.49
157.46
157.32
157.51
157.26
157.29
156.95
156.91
156.65
156.76
156.75
156.88
156.85
156.69
156.67
156.59
156.78
156.77
156.76
156.92
157.08
156.97
157.01
156.68
156.71
156.47
156.52
156.61
156.51
156.58
156.61
156.66
156.825
156.95
156.97
157.02
156.89
156.76
156.55
156.66
156.6
156.53
156.45
156.54
156.71
156.62
156.54
156.52
156.37
156.41
156.45
156.41
156.41
156.41
156.25
156.09
155.83
155.92
155.94
155.7
155.61
155.33
155.03
154.65
155.13
155.38
155.29
155.16
154.91
155.07
155.34
155.35
155.47
155.43
155.5
155.35
155.49
155.35
155.39
155.48
155.32
155.7
155.21
155.16
155.27
155.24
155.36
155.47
155.41
155.34
155.5
155.44
155.375
155.27
155.31
155.21
155.255
155.45
155.34
155.26
155.13
155.1
155.09
155.35
155.18
155.49
155.74
155.61
155.69
155.8
155.94
155.92
155.81
155.75
155.7
155.65
155.77
155.7
155.95
156.0
155.95
155.91
155.92
155.94
156.135
156.05
156.005
156.05
155.61
155.72
155.99
155.83
155.9
155.97
156.0
155.95
155.77
155.83
155.69
155.64
155.47
155.33
155.54
155.67
155.72
155.56
155.75
155.69
155.84
155.95
155.96
156.11
155.98
156.0
155.99
155.96
155.97
155.87
155.92
155.85
155.67
155.765
155.89
155.79
155.83
155.76
155.66
155.86
155.9
155.89
155.88
155.81
156.12
156.14
156.07
156.3
156.41
156.58
156.65
156.71
156.78
156.855
157.13
157.08
157.08
157.115
156.94
156.86
157.03
156.95
156.98
156.91
157.15
157.03
157.01
157.02
156.92
156.87
156.77
156.8
156.86
156.72
156.8
156.88
157.08
157.215
157.1
157.19
157.09
157.02
157.29
157.44
157.53
157.48
157.44
157.37
157.31
157.42
157.37
157.36
157.31
157.24
157.425
157.63
157.82
157.79
157.73
157.73
157.71
157.83
157.64
157.54
157.82
157.84
157.94
157.93
157.9
157.85
157.685
157.68
157.6
157.75
157.64
157.64
157.62
157.65
157.66
157.68
157.655
157.735
157.77
157.75
157.8
157.83
157.76
157.6
157.6
157.58
157.59
157.52
157.39
157.41
157.48
157.65
157.64
157.64
157.63
157.56
157.43
157.5
157.39
157.49
157.39
157.45
157.49
157.52
157.49
157.56
157.68
157.75
157.67
157.68
157.58
157.63
157.39
157.41
157.18
157.29
157.29
157.19
157.05
157.09
157.23
157.16
157.14
157.16
157.12
157.15
157.21
157.36
157.46
157.4
157.5
157.46
157.46
157.4
157.33
157.5
157.43
157.41
157.47
157.54
157.29
157.34
157.39
157.53
157.44
157.45
157.37
157.28
157.39
157.25
157.96
158.55
158.23
158.92
159.55
159.91
159.95
160.41
159.78
159.45
159.16
158.91
159.18
159.52
159.66
159.23
158.83
159.16
159.02
159.67
159.76
160.02
159.715
159.96
160.05
160.39
160.23
160.3
160.25
160.34
160.49
160.52
160.08
160.195
160.06
160.18
160.13
160.2
159.85
159.7
159.79
159.55
159.42
159.62
159.69
159.84
159.77
159.89
159.79
159.99
159.99
160.175
160.07
160.1
160.04
160.05
159.8
159.75
160.03
160.015
160.11
160.25
160.375
160.26
160.2
160.18
160.0
160.19
160.12
159.96
160.0
160.04
160.05
159.87
159.92
160.05
160.05
159.9
159.96
159.93
159.81
159.54
159.53
159.63
159.7
159.6
159.59
159.6
159.7
159.51
159.33
159.17
159.13
159.32
159.2
159.38
159.21
159.39
159.33
158.9
159.02
159.1
159.16
159.23
159.29
159.39
159.27
159.08
159.02
159.13
159.26
159.34
159.41
159.39
159.33
159.4
159.57
159.37
159.4
159.3
159.36
159.27
159.31
159.27
159.15
159.28
159.54
159.33
159.28
159.33
159.34
159.46
159.32
159.23
159.4
159.22
159.16
159.14
159.27
159.17
159.39
159.41
159.38
159.325
159.29
159.41
159.36
159.3
159.37
159.34
159.34
159.53
159.51
159.28
159.22
159.2
159.26
159.3
159.34
159.24
159.27
159.23
159.14
159.0
158.82
158.86
158.82
158.85
158.62
158.52
158.58
158.62
158.59
158.61
158.5
158.56
158.56
158.41
158.42
158.52
158.5
158.5
158.61
158.58
158.555
158.74
158.66
158.72
158.81
158.72
158.64
158.68
158.56
158.45
158.27
158.11
158.43
158.44
158.38
158.35
158.415
158.31
158.22
158.35
158.38
158.42
158.49
158.5
158.51
158.44
158.27
158.29
158.25
158.06
158.16
158.1
158.12
158.33
158.27
158.27
158.42
158.6
158.64
158.57
158.63
158.58
158.75
158.61
158.61
158.47
158.53
158.6
158.74
158.95
158.97
158.95
158.79
158.88
158.89
158.93
158.86
158.78
158.76
158.76
158.72
158.675
158.57
158.51
158.46
158.5
158.64
158.58
158.33
158.27
158.39
158.38
158.37
158.45
158.35
158.48
158.5
158.46
158.46
158.49
158.49
158.56
158.85
158.93
158.99
158.82
158.82
158.66
158.7
158.72
158.67
158.47
158.59
158.49
158.44
158.65
158.69
158.52
158.52
158.45
158.48
158.58
158.57
158.56
158.45
158.34
158.41
158.28
158.28
158.3
158.375
158.33
158.29
158.49
158.45
158.54
158.33
158.35
158.34
158.29
158.22
158.15
158.18
158.19
158.24
158.32
158.34
158.275
158.26
158.48
158.54
158.47
158.43
158.36
158.4
158.52
158.76
158.93
158.96
158.91
158.98
158.94
158.94
158.82
158.84
158.71
158.63
158.74
158.72
158.65
158.54
158.62
158.49
158.52
158.46
158.41
158.36
158.36
158.35
158.32
158.49
158.52
158.49
158.51
158.49
158.44
158.39
158.25
158.3
158.11
158.08
158.23
158.22
158.16
158.18
158.22
158.24
158.21
158.24
158.2
158.25
158.21
158.13
158.19
158.215
158.15
158.22
158.265
158.27
158.3
158.3
158.44
158.5
158.58
158.565
158.52
158.32
158.24
158.23
158.28
158.31
158.21
158.13
158.15
157.98
157.93
157.08
157.21
157.15
157.03
156.75
156.73
156.72
156.54
156.49
156.32
156.65
157.23
157.19
157.58
156.89
156.94
157.1
156.55
156.68
156.36
156.13
156.25
156.4
156.14
156.09
156.12
155.87
155.61
155.865
155.72
156.0
155.81
155.795
155.46
155.8
155.86
155.91
155.94
155.89
155.37
155.28
155.45
155.32
155.54
155.24
155.13
154.85
154.83
155.29
155.35
155.25
155.28
155.15
155.28
155.41
155.24
155.55
155.66
155.25
155.25
155.45
155.22
154.88
154.74
154.9
154.88
154.94
154.99
154.91
154.91
155.015
155.01
154.855
155.22
154.96
155.06
155.385
155.155
155.22
155.0
155.29
155.44
155.49
155.42
155.28
155.21
155.15
155.06
154.83
155.0
154.925
155.02
155.29
155.26
155.0
154.925
154.98
154.74
154.69
154.52
154.33
154.575
154.635
154.63
154.4
154.365
154.58
154.37
154.29
154.26
154.19
154.0
153.93
154.34
154.27
154.41
154.41
154.65
154.69
154.75
154.55
154.48
154.7
154.42
154.44
154.47
154.38
154.47
154.45
154.63
154.98
154.85
155.0
155.05
155.105
155.05
155.13
155.18
155.33
155.48
155.47
155.19
155.13
155.1
155.15
155.08
155.13
155.02
155.0
154.72
154.85
154.86
154.65
154.75
154.68
154.68
154.535
154.4
154.52
154.79
154.79
155.06
155.05
154.99
154.99
155.25
155.45
155.56
155.51
155.71
155.535
155.505
155.53
155.29
155.38
155.46
155.53
155.62
155.34
155.315
155.13
155.11
155.13
155.2
155.32
155.38
155.19
155.16
155.28
155.25
155.24
155.36
155.25
155.07
155.15
155.28
155.44
155.42
155.42
155.42
155.53
155.54
155.29
155.27
155.46
155.59
155.53
155.56
155.34
155.32
155.045
155.03
154.96
154.74
154.92
155.0
155.25
155.0
154.93
155.2
155.24
155.57
155.6
155.72
155.76
155.68
155.81
155.84
156.17
156.08
155.98
156.06
156.29
156.28
156.21
156.16
156.02
155.94
156.08
155.95
155.815
155.9
155.95
156.13
156.1
156.16
156.05
156.19
156.17
156.09
156.02
155.73
155.73
155.82
155.81
155.93
155.95
155.88
156.06
155.98
155.73
155.7
155.98
155.96
155.99
155.85
155.84
155.78
155.76
155.85
155.79
155.61
155.86
155.79
155.7
155.47
155.46
155.15
155.23
155.09
155.36
155.18
155.14
154.98
154.93
155.19
155.46
155.37
155.38
155.25
155.19
155.18
155.08
155.16
155.19
154.89
154.92
155.03
155.1
155.03
155.25
155.04
154.94
154.91
154.71
154.585
154.79
154.6
154.49
154.58
154.4
154.31
154.43
154.35
154.14
154.17
154.36
154.25
154.13
153.96
154.2
154.02
154.02
153.77
153.88
153.82
153.8
153.925
154.05
154.02
153.9
153.86
153.75
153.58
153.5
153.58
153.5
153.41
153.29
153.07
152.82
152.91
152.7
152.68
152.65
153.0
153.07
152.975
153.0
152.83
153.18
153.14
152.97
153.18
153.19
153.12
152.9
153.18
153.28
153.37
153.2
153.15
153.16
153.11
153.02
152.95
152.82
152.77
152.75
152.59
152.58
152.47
152.47
152.58
152.72
152.72
152.37
152.77
152.9
153.13
152.55
152.43
152.45
152.19
152.08
151.8
151.73
151.87
151.84
151.42
150.62
151.54
151.515
151.88
151.22
151.2
150.78
151.64
151.325
151.04
150.83
150.74
151.1
151.17
151.0
151.57
152.02
152.14
152.855
152.8
152.83
153.21
152.91
153.44
153.49
153.48
153.44
153.89
154.16
154.29
154.04
153.62
153.29
153.2
152.76
152.47
152.77
152.45
152.5
153.07
152.79
152.75
152.46
152.76
152.47
152.49
152.325
152.3
152.14
152.39
152.97
152.7
152.72
152.73
152.26
152.18
152.45
152.74
152.49
152.56
152.89
153.04
153.26
153.12
152.79
152.95
152.74
153.07
152.72
152.9
152.7
152.86
152.48
152.18
152.465
152.2
151.98
152.1
151.96
151.66
151.86
151.91
151.62
151.44
151.74
151.9
151.96
151.76
151.99
151.64
151.31
151.24
151.23
151.01
150.68
150.89
151.08
151.31
151.13
151.33
150.85
150.96
150.66
150.98
150.69
150.98
151.0
151.7
151.5
151.44
151.89
152.0
152.39
152.46
152.19
152.18
152.13
152.58
152.38
152.565
152.41
152.39
152.24
152.35
152.6
152.43
152.32
152.79
152.66
152.66
153.07
153.06
153.0
153.08
153.01
152.77
153.16
153.21
153.32
153.68
153.57
153.59
153.88
153.82
153.72
153.54
153.62
153.63
153.31
152.93
152.93
153.28
153.09
153.14
153.11
153.04
153.21
153.13
153.21
152.93
152.86
153.0
152.93
153.12
153.27
153.4
153.93
153.79
153.6
153.74
153.92
153.96
153.82
153.86
153.97
153.84
154.015
153.84
153.5
153.28
153.34
153.21
153.24
153.17
153.09
153.17
153.27
153.3
153.32
153.15
153.42
153.72
153.67
153.92
153.945
153.7
153.7
153.7
153.32
153.32
153.09
153.13
153.18
153.21
153.35
153.22
153.52
153.37
153.155
153.22
153.005
153.11
153.075
152.84
152.75
152.91
152.91
153.26
153.17
153.11
153.06
153.0
153.32
153.54
153.67
153.72
153.78
153.86
153.81
153.65
153.69
153.96
153.86
153.89
153.47
153.69
153.37
153.525
153.63
153.55
153.895
153.72
153.58
153.59
153.54
153.445
153.53
153.36
153.41
153.555
153.575
153.52
153.27
153.07
153.24
153.22
153.15
153.31
153.24
153.05
152.97
152.75
152.77
152.86
152.95
152.84
152.73
152.9
152.91
152.95
153.08
153.01
153.07
152.96
153.1
153.26
153.19
153.06
152.98
153.04
153.1
152.78
152.69
152.61
152.72
152.84
152.59
152.68
152.45
152.62
152.71
152.8
152.92
152.8
152.5
152.56
152.56
152.77
152.98
152.63
152.4
152.48
152.46
152.45
152.45
152.25
152.03
152.09
152.15
152.08
152.0
151.67
151.3
151.25
151.21
150.945
151.43
152.04
152.0
152.03
152.23
152.3
152.53
152.5
152.38
152.2
152.43
152.1
152.19
152.26
152.16
152.04
152.34
152.52
152.67
152.6
152.54
152.41
152.4
152.22
152.01
152.18
152.0
152.93
153.32
153.59
153.98
154.3
154.02
154.3
154.01
154.58
154.37
154.12
154.43
154.22
154.15
153.98
154.08
154.07
154.09
154.22
154.42
154.38
154.28
154.0
153.63
153.99
154.39
154.19
153.91
153.9
154.15
154.17
153.98
154.19
154.15
153.79
153.52
153.43
153.5
154.22
153.96
154.13
153.97
154.32
154.08
153.94
153.87
153.4
156.36
156.15
155.37
155.91
155.34
155.52
155.75
155.9
155.68
155.41
155.29
154.85
155.39
155.1
154.67
155.11
154.97
154.93
155.01
155.23
155.12
155.11
155.06
155.45
155.23
155.43
155.36
155.11
155.35
155.21
154.85
155.4
155.69
155.61
155.61
155.39
155.37
155.2
155.29
155.54
155.4
155.33
155.2
155.03
155.05
154.785
154.69
154.49
154.38
154.41
154.43
154.29
154.32
154.44
154.26
154.12
154.16
154.09
153.98
153.9
153.81
153.85
153.93
153.9
154.2
154.375
154.58
154.74
154.63
154.57
154.5
154.52
154.31
154.44
154.59
154.4
154.49
154.3
154.11
154.16
154.395
154.6
154.45
154.53
154.82
154.67
154.44
154.35
154.32
154.26
154.32
154.26
154.12
154.07
154.03
153.93
154.09
154.01
154.2
154.26
154.22
154.26
154.36
154.27
154.2
154.0
154.11
154.24
154.06
154.04
154.26
154.17
154.17
154.17
154.13
154.16
154.11
154.07
153.98
154.06
153.98
154.0
153.73
153.69
153.86
153.65
153.58
153.43
153.38
153.1
153.09
152.82
152.36
152.47
152.48
152.18
152.01
152.03
152.35
152.5
152.405
152.41
152.39
152.39
152.16
152.11
152.51
152.53
152.46
152.38
152.24
152.25
152.41
152.25
152.2
152.33
152.42
152.54
152.24
152.6
152.57
152.57
152.62
152.74
152.82
152.72
152.54
152.78
152.65
152.63
152.47
152.63
152.67
152.81
152.77
152.66
152.49
152.29
152.26
152.56
152.4
152.51
152.64
152.43
152.32
152.08
151.98
151.89
151.75
151.83
151.89
151.6
151.77
151.65
151.39
151.35
151.65
151.55
151.68
151.45
151.66
151.69
151.49
151.67
151.9
152.05
152.33
152.45
152.45
152.52
152.34
152.23
152.3
152.81
153.0
152.89
152.8
152.92
152.89
152.83
152.78
152.7
152.69
152.63
152.64
152.73
152.41
152.45
152.41
152.48
152.7
152.6
152.69
152.64
152.8
152.9
153.13
152.78
152.91
152.89
152.79
152.85
152.76
152.71
152.66
152.55
152.47
152.47
152.69
152.78
152.99
152.84
152.65
152.49
152.71
152.69
152.92
152.86
153.04
153.15
152.91
152.86
152.92
152.69
152.97
152.68
152.81
152.75
152.7
152.765
152.595
152.56
152.47
152.49
152.44
152.71
152.69
152.46
152.48
152.54
152.34
152.46
152.53
152.32
152.16
152.265
152.285
152.36
152.59
152.52
152.47
152.43
152.3
152.26
152.29
152.26
152.31
152.31
152.51
152.78
152.72
152.395
152.38
152.24
152.34
152.38
152.37
152.26
152.4
152.4
152.29
152.3
152.32
152.25
152.34
152.29
152.27
152.47
152.47
152.4
152.59
152.61
152.51
152.63
153.05
153.12
153.13
153.16
153.1
153.14
153.32
153.08
152.93
152.93
153.1
153.1
153.17
153.2
153.55
153.5
153.56
153.63
153.44
153.42
153.47
153.32
153.3
153.22
153.35
153.29
153.39
153.44
153.46
153.48
153.505
153.56
153.63
153.4
153.32
153.41
153.4
153.23
153.41
153.51
153.6
153.53
153.39
153.47
153.3
153.22
153.32
153.27
153.49
153.5
153.6
153.64
153.58
153.48
