ISRG
568.32
568.99
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
569.03
570.175
570.1
570.1
569.405
569.405
569.405
569.405
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
568.26
567.495
567.495
567.495
567.495
567.495
567.495
567.495
567.495
567.495
567.495
567.495
567.495
568.065
568.065
568.065
568.065
568.065
568.15
568.15
568.15
568.15
568.15
568.15
568.15
568.15
568.15
568.15
565.96
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.65
565.22
564.01
564.01
564.01
564.01
564.01
564.01
564.01
564.01
564.01
564.01
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
566.09
565.815
565.815
565.815
565.815
565.815
565.815
564.86
564.86
564.86
564.86
564.86
564.86
564.86
564.86
564.86
565.95
565.95
565.95
565.95
565.95
565.95
565.95
565.95
565.95
565.95
565.95
567.015
567.015
566.68
566.68
566.68
566.68
566.68
566.68
566.68
565.83
565.83
565.83
565.83
565.83
565.9
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
565.29
563.93
563.93
563.68
563.86
563.86
563.915
564.1
564.1
564.1
564.1
564.7
564.7
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.0
564.37
564.37
564.37
564.75
564.75
564.75
564.75
564.75
564.75
564.75
564.87
564.87
564.87
564.87
565.095
565.095
565.095
565.095
565.095
565.095
565.095
565.095
563.55
563.55
563.55
563.55
563.59
563.59
564.02
564.02
564.02
564.02
564.02
564.02
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.22
563.11
563.11
563.11
563.11
562.96
562.96
562.96
562.96
562.96
562.96
562.96
563.185
563.185
563.185
563.185
563.185
563.185
563.185
563.185
563.22
563.22
563.22
562.905
562.905
562.905
562.905
562.825
562.825
562.56
562.56
562.56
562.56
562.72
562.72
562.72
562.73
562.83
562.83
562.83
562.83
562.83
562.83
562.83
562.83
562.83
561.86
561.86
561.35
561.35
561.35
561.35
561.35
561.35
561.35
561.35
561.35
561.385
561.78
561.38
561.69
561.69
561.77
561.77
561.77
561.77
561.77
561.77
561.485
561.485
561.89
561.925
561.925
561.61
561.76
562.04
562.04
562.04
562.04
562.5
563.035
563.035
563.035
563.035
563.095
563.095
563.095
563.225
563.225
562.95
562.95
562.95
562.95
562.95
562.95
562.95
562.95
562.95
561.955
561.915
562.28
562.28
562.65
562.65
562.65
562.155
562.155
561.97
561.97
562.07
562.07
562.015
562.015
562.015
562.015
562.015
562.15
562.15
562.15
562.15
561.895
562.38
562.32
562.25
561.88
561.94
562.19
561.95
561.95
561.27
561.23
""
""
559.53
559.53
560.08
559.45
561.91
561.91
560.77
560.5
559.35
559.44
559.135
559.12
558.99
558.64
558.445
556.755
556.595
556.64
557.215
557.215
557.215
557.215
557.215
557.215
558.4
558.77
558.77
559.59
559.59
558.83
558.01
558.01
557.23
557.23
556.32
555.645
555.25
555.39
555.39
555.39
553.3
554.26
554.26
554.26
554.26
554.26
553.31
553.06
553.79
554.45
554.45
554.45
553.48
553.48
553.48
553.48
553.48
551.99
552.24
552.24
552.24
552.4
552.4
552.39
552.39
552.39
553.03
553.03
553.03
552.95
551.74
551.74
551.74
551.74
551.74
552.0
552.175
553.1
553.42
553.42
552.84
552.84
552.79
553.0
553.0
553.0
553.0
552.865
554.21
554.21
554.21
554.21
554.21
554.755
554.755
554.225
555.1
555.1
554.84
555.05
555.05
555.05
555.05
555.05
555.05
554.67
554.23
554.23
554.23
554.06
554.06
554.06
554.44
554.44
554.44
554.44
554.44
554.44
554.44
553.76
553.76
553.83
553.81
554.55
554.55
554.55
554.55
554.49
554.49
555.22
555.22
555.22
555.22
555.22
555.22
555.22
555.22
555.22
555.22
553.53
553.53
553.53
553.53
553.53
553.53
553.53
553.53
553.53
552.81
552.81
552.63
552.63
552.5
552.5
552.94
552.68
552.68
552.68
552.68
551.955
551.955
552.05
551.875
551.99
551.99
551.99
551.99
551.99
552.805
552.805
552.805
553.0
552.94
552.94
553.99
552.98
552.98
552.98
552.43
552.43
552.75
552.75
553.31
554.26
554.26
554.26
553.8
553.8
553.95
553.95
553.95
553.93
553.93
553.93
554.1
554.1
554.1
553.93
553.93
554.0
553.5
553.11
553.11
553.0
553.0
553.0
553.0
553.0
553.0
553.0
553.0
552.94
553.37
553.885
553.885
553.885
553.99
553.99
553.9
553.32
553.93
553.93
553.8
553.8
554.08
554.0
553.82
553.82
553.5
553.31
553.06
553.06
553.06
553.06
552.71
552.71
554.14
554.14
554.14
554.14
554.14
553.26
553.4
553.4
553.4
553.4
553.4
553.4
553.4
553.4
553.4
553.26
553.3
553.34
552.94
552.94
552.94
552.44
552.56
552.56
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.55
553.12
553.12
553.12
553.12
552.81
553.25
553.25
553.57
553.83
553.83
553.83
553.83
552.95
552.785
552.53
551.925
552.17
552.5
552.5
552.5
552.51
551.755
551.755
552.255
552.255
552.485
552.485
553.28
553.28
553.28
553.28
554.88
554.775
554.775
554.775
554.775
554.775
554.775
554.68
554.94
554.94
554.94
554.94
554.94
554.94
554.94
554.94
554.94
554.94
555.13
555.13
555.13
555.13
555.13
555.13
554.51
554.51
555.02
555.02
555.02
555.02
555.05
555.18
555.18
555.18
555.18
554.92
554.92
554.92
554.92
554.92
554.3
554.23
554.23
554.23
554.23
554.23
554.23
553.7
553.7
553.7
553.7
553.7
553.7
553.7
553.7
553.7
553.7
553.1
552.89
552.89
552.89
552.89
553.41
553.41
553.41
553.41
553.71
553.91
553.91
554.5
554.89
555.14
554.77
554.77
554.26
554.22
554.31
554.66
554.66
553.95
553.84
553.97
554.09
553.9
553.9
553.9
553.9
552.82
552.82
552.82
557.32
557.32
557.16
557.16
557.16
557.16
557.16
557.16
557.16
557.16
559.27
559.27
559.27
559.27
557.81
557.81
557.81
557.81
557.775
557.775
556.995
556.995
556.995
556.27
556.27
556.27
556.24
555.915
555.915
555.915
556.005
555.76
555.76
555.64
555.64
555.64
555.64
555.64
556.56
556.56
556.4
556.4
556.24
556.24
556.24
556.435
556.9
557.23
557.23
557.23
557.23
557.565
557.57
557.58
557.58
557.51
557.46
557.69
557.69
557.69
557.69
557.69
558.205
558.205
558.205
559.0
559.0
558.75
558.75
558.75
557.93
557.15
557.15
556.89
556.49
556.495
556.0
556.0
556.59
556.59
556.6
556.6
555.34
554.99
554.99
554.99
554.99
554.99
555.235
555.24
554.95
554.72
555.0
554.25
554.18
554.18
554.18
552.79
553.07
553.07
553.05
552.62
552.8
551.88
551.88
551.88
552.05
552.375
552.375
552.375
552.09
552.09
551.17
551.63
551.63
551.51
551.51
551.91
551.2
551.2
551.2
551.2
551.35
550.795
550.96
550.9
550.92
550.46
550.46
550.46
549.15
550.21
549.83
549.83
548.51
548.51
548.51
548.51
548.51
548.03
548.03
547.205
546.86
546.86
547.91
548.42
548.97
548.97
549.23
549.23
549.23
549.23
549.23
549.23
547.51
547.51
546.88
546.88
546.88
546.965
546.965
548.1
548.1
548.1
547.3
547.3
547.46
547.46
547.46
547.46
547.89
547.89
547.92
547.92
547.9
547.89
547.89
547.89
547.67
547.5
547.5
547.5
546.72
546.72
546.72
546.72
545.67
545.67
545.67
545.67
545.67
545.67
546.85
546.85
546.52
546.52
546.78
546.78
546.89
546.89
546.89
546.2
546.2
545.07
544.365
544.55
544.68
544.68
544.68
544.68
544.68
544.68
544.68
544.03
543.955
543.955
543.955
544.285
544.16
543.88
543.88
543.765
543.74
543.74
543.74
543.74
543.6
543.36
543.335
543.55
543.55
543.55
542.75
543.24
543.6
543.6
543.6
542.92
542.475
542.475
542.475
540.7
540.91
541.45
541.725
541.725
542.44
542.44
543.07
542.625
542.625
542.625
543.25
543.25
543.33
543.33
542.71
543.49
543.49
543.49
543.49
543.045
543.01
543.125
543.065
543.065
543.065
543.065
543.065
543.065
543.065
543.76
544.24
544.24
544.24
544.24
544.24
544.26
544.26
544.26
544.26
545.21
545.21
545.21
545.21
545.21
545.21
545.88
545.68
545.68
545.68
545.68
545.68
545.68
545.9
545.9
546.94
546.58
546.58
546.58
546.58
546.58
546.58
546.58
546.58
546.6
548.07
548.16
548.16
547.48
547.48
547.48
547.48
547.48
547.48
547.48
547.48
547.35
547.35
547.63
547.63
547.63
547.63
547.86
548.465
548.35
548.35
548.29
548.29
548.09
548.09
548.09
548.09
548.09
548.09
548.06
548.06
548.06
548.06
548.06
548.8
548.8
548.8
548.8
548.49
548.49
549.76
549.76
549.12
548.67
548.67
548.41
548.41
548.41
548.41
548.41
547.8
546.32
546.32
546.32
547.29
547.29
547.29
547.29
547.2
547.2
547.2
548.08
548.7
548.7
548.615
548.565
549.07
549.18
549.035
548.835
548.95
549.49
549.695
549.07
548.9
548.52
548.55
""
546.845
546.845
546.845
546.845
541.37
542.37
542.37
543.055
543.055
543.055
543.055
543.185
543.185
543.185
541.86
541.86
541.86
541.86
541.86
541.86
541.13
541.13
541.99
542.0
542.0
542.0
542.0
541.06
541.06
541.06
541.06
540.3
540.3
539.12
539.535
539.535
538.18
538.18
539.35
539.35
540.46
540.46
540.46
540.22
540.425
540.425
540.425
541.4
541.4
541.4
541.4
541.4
541.4
541.4
541.4
541.4
541.4
541.4
542.21
542.21
542.21
542.21
540.4
539.95
539.49
539.49
538.66
538.66
538.66
538.66
539.85
539.85
539.07
538.8
538.8
538.8
538.8
538.8
538.8
538.8
538.8
536.465
536.465
536.465
536.465
536.465
537.585
537.585
538.38
538.38
538.38
536.16
536.16
536.16
536.16
535.39
535.39
535.39
535.39
534.625
534.625
534.625
534.34
534.69
534.69
534.69
533.075
532.86
532.86
532.86
532.55
532.71
532.675
531.555
531.555
530.59
530.0
528.715
528.01
528.7
528.615
528.615
527.6
525.93
525.93
526.83
526.83
526.83
524.285
523.01
519.0
520.82
521.23
520.42
519.39
518.0
518.0
520.64
520.64
520.91
520.71
520.485
520.79
520.575
520.575
517.5
517.5
518.6
518.6
518.6
518.39
518.475
518.14
518.14
519.21
519.45
517.855
517.855
517.57
517.57
517.57
515.34
515.34
514.78
516.11
516.11
516.11
515.32
515.32
515.32
515.32
515.32
516.6
518.18
517.51
518.0
518.25
518.25
518.25
519.25
518.77
518.77
518.765
518.31
518.44
520.95
520.15
520.23
520.375
521.15
521.2
521.2
520.27
519.99
519.99
519.99
519.67
519.67
519.67
520.78
520.78
520.78
520.78
520.78
519.62
519.62
519.62
519.62
519.62
519.62
519.62
518.82
518.89
518.89
518.89
518.89
518.57
518.57
518.57
518.57
518.57
518.57
518.57
518.57
519.1
518.26
518.26
518.26
518.26
518.26
518.26
518.26
517.69
517.7
517.7
517.54
517.54
517.71
518.44
518.44
519.4
519.4
519.4
520.43
520.43
520.43
520.43
524.03
524.03
524.03
524.03
524.03
525.0
525.15
524.895
524.85
524.85
525.43
525.43
525.43
525.43
525.175
525.175
525.175
525.175
524.19
524.19
523.67
524.05
524.05
519.49
519.49
519.33
519.33
521.29
521.29
521.29
521.29
521.06
521.06
521.06
521.06
521.06
521.06
521.06
521.06
523.05
523.05
523.05
523.05
523.05
523.05
523.05
524.21
524.21
524.21
524.21
524.21
524.21
523.165
524.39
524.39
524.39
524.39
524.39
524.39
526.24
525.98
525.98
525.98
525.98
525.98
525.98
526.69
526.69
526.69
525.92
526.58
526.58
526.58
526.58
527.37
527.37
527.37
526.61
525.66
525.66
525.56
525.56
525.41
525.41
525.41
525.41
525.41
525.41
526.03
526.03
526.03
526.03
526.39
526.39
526.39
527.25
527.25
527.91
528.07
528.07
528.07
528.07
528.07
527.555
527.555
527.555
526.85
526.85
526.85
526.3
526.3
525.79
526.24
526.12
526.12
526.12
526.12
526.12
526.12
526.12
526.72
526.39
525.91
525.91
525.91
525.91
525.91
526.93
526.93
526.42
526.42
526.25
526.14
525.96
526.27
526.32
526.725
526.75
527.08
526.84
526.84
526.41
""
526.54
526.54
524.47
526.42
529.71
532.375
532.375
533.985
533.985
533.985
533.985
533.985
533.985
531.6
531.6
531.6
531.365
531.365
531.365
531.365
531.365
531.365
528.64
528.64
528.64
528.64
528.64
528.64
530.47
530.47
530.47
530.47
533.045
533.59
532.91
532.91
532.91
532.91
532.59
532.59
533.05
533.05
533.63
533.095
533.095
533.28
534.38
534.38
534.38
536.52
536.35
536.35
536.35
535.04
535.04
535.04
534.69
534.69
534.69
534.69
534.69
534.69
534.69
537.07
537.07
537.29
537.29
537.29
535.595
535.595
535.595
535.98
535.98
535.65
535.17
535.065
535.065
535.065
535.065
533.285
533.285
531.255
530.16
530.16
531.08
531.08
531.08
531.08
531.08
531.08
531.08
531.08
530.56
530.56
530.56
530.56
530.56
532.46
532.46
532.46
530.41
530.41
531.09
531.09
531.09
531.09
530.66
530.66
530.66
530.66
530.66
530.66
530.66
530.66
532.045
532.045
532.1
532.1
532.1
532.1
532.1
532.31
532.0
532.0
532.0
532.0
532.0
532.0
532.0
532.0
532.0
532.0
532.0
532.19
532.19
532.19
532.19
532.19
532.19
532.19
532.19
532.19
532.19
532.19
532.26
532.01
531.34
531.34
531.24
531.24
531.24
532.53
532.53
532.53
532.53
532.53
532.14
532.14
532.14
532.49
532.49
532.49
531.925
530.745
530.805
530.805
530.805
530.805
530.805
530.79
530.79
530.79
530.79
530.705
530.18
530.365
530.22
530.22
529.81
529.81
529.81
530.185
529.77
529.88
530.065
530.065
530.065
530.065
530.065
530.065
530.065
530.065
530.065
530.065
528.835
528.835
528.835
528.835
528.835
528.835
529.4
529.4
529.5
529.51
529.51
529.35
529.35
529.35
529.35
529.35
529.35
528.47
528.47
527.28
527.28
527.28
527.28
527.575
527.575
527.52
527.52
527.52
527.52
529.03
529.03
530.2
530.2
529.08
529.08
528.12
528.12
528.12
528.72
528.72
528.72
529.15
529.15
529.15
529.15
528.18
528.18
528.18
528.18
528.18
527.45
527.45
527.19
527.19
527.19
527.19
527.19
527.35
527.35
527.35
527.35
527.35
527.35
527.35
526.95
526.95
526.76
526.69
526.26
526.26
526.58
526.6
526.6
526.84
526.75
526.94
526.94
526.94
527.685
527.685
527.685
527.5
527.5
527.5
527.74
527.74
527.74
528.4
528.4
528.63
528.63
528.63
528.63
529.24
529.24
528.5
528.5
528.5
528.89
528.89
528.89
528.89
528.89
528.89
528.89
529.42
529.42
529.94
529.94
529.41
529.41
529.41
529.41
529.41
529.41
529.0
529.0
528.85
529.22
529.22
529.22
529.02
528.94
528.94
528.94
529.54
529.54
529.54
529.54
529.54
529.54
529.54
530.69
530.69
531.12
531.165
532.0
532.06
532.06
532.26
532.26
532.26
532.37
532.37
531.785
531.785
531.785
531.785
531.87
531.87
531.87
531.69
531.69
531.69
531.905
531.925
531.805
530.915
530.63
530.8
530.81
530.97
530.61
530.85
530.56
530.69
530.69
530.69
530.69
530.69
529.94
530.2
530.56
530.98
531.12
531.17
531.11
531.175
531.175
531.4
531.86
532.03
532.335
532.56
532.56
531.805
531.68
531.57
531.44
531.59
531.865
531.88
531.85
531.905
531.5
""
""
536.72
536.72
534.475
534.825
534.825
534.825
533.15
533.1
533.17
532.68
531.77
531.77
531.45
531.21
531.21
531.21
530.95
530.95
529.985
531.2
530.95
531.02
531.02
531.02
531.02
531.02
527.24
527.24
528.15
528.15
528.15
528.15
526.27
527.14
527.14
527.14
529.04
529.04
529.04
529.04
529.04
529.04
529.04
529.04
529.04
529.04
529.04
532.23
533.15
533.15
533.15
533.15
533.15
533.15
533.15
533.15
533.15
533.15
533.15
532.01
532.01
530.82
531.14
530.62
530.62
530.62
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
532.4
531.08
530.85
530.85
530.85
530.85
528.95
528.95
528.95
528.48
528.58
528.58
528.58
528.58
527.21
527.26
526.5
526.5
526.5
526.5
526.5
526.5
526.5
526.5
526.5
526.5
526.5
527.2
527.23
526.28
524.2
524.91
525.22
525.48
525.81
525.27
527.28
525.96
525.96
525.96
525.96
525.96
525.96
525.96
525.96
525.96
525.96
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.115
524.955
524.04
524.04
524.62
524.62
524.62
524.62
524.62
524.62
524.62
524.62
524.62
524.62
524.62
522.4
522.4
522.4
521.75
522.57
522.87
522.87
522.87
522.87
523.09
523.09
524.0
523.73
523.73
523.73
523.73
523.73
523.73
523.48
523.13
523.13
523.13
523.13
523.18
521.52
521.795
521.795
522.17
522.17
521.995
521.83
521.0
521.0
520.62
520.62
520.62
520.66
519.69
520.63
520.63
520.63
520.63
522.22
522.22
522.22
522.22
522.22
522.22
523.23
523.23
523.23
523.23
522.845
522.87
522.87
522.87
520.75
520.75
520.75
520.75
520.75
520.75
520.75
520.75
520.75
520.75
523.805
523.805
523.805
523.805
523.805
523.805
523.47
523.47
523.47
523.47
523.47
523.47
523.91
523.91
523.91
522.325
522.325
522.325
522.325
522.52
523.07
522.8
522.8
522.8
522.8
521.15
521.15
520.89
520.89
520.89
519.66
519.66
519.66
519.66
519.66
519.66
519.66
519.66
519.66
519.66
519.66
520.9
520.9
520.29
520.46
519.38
519.38
519.38
519.92
519.92
519.92
519.92
519.92
519.76
519.76
519.76
519.76
517.09
517.09
517.09
517.09
517.09
517.09
517.09
517.09
517.09
517.09
517.09
518.09
518.38
518.38
518.38
518.38
518.38
518.38
517.71
517.71
517.71
518.24
518.24
518.24
518.24
518.24
518.24
518.24
518.24
518.24
516.73
516.73
516.845
516.845
516.845
516.845
515.695
515.695
515.695
515.695
516.49
516.49
516.49
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.78
517.835
518.14
518.14
518.14
518.14
517.0
515.77
516.33
516.33
516.33
516.33
516.2
515.4
516.15
516.15
517.0
517.0
517.0
517.0
517.0
517.09
517.76
517.76
517.76
517.76
517.76
516.96
516.96
516.96
516.96
516.96
516.96
514.74
513.96
513.585
513.1
512.91
513.54
513.71
513.71
515.0
515.3
516.72
516.11
515.74
515.64
515.35
515.35
512.63
512.14
513.17
512.09
512.21
505.13
507.13
510.0
508.96
509.18
509.14
509.14
509.14
509.14
509.14
509.14
509.14
506.565
507.655
507.035
507.66
507.66
508.89
510.955
512.21
512.21
512.21
513.54
513.97
514.445
514.445
514.445
514.215
514.215
514.215
515.35
515.35
515.35
515.35
513.88
512.17
512.045
511.685
511.685
511.685
513.87
513.83
513.145
513.06
512.59
512.59
512.67
512.67
512.67
512.67
512.67
512.67
512.67
512.84
512.65
512.61
512.61
514.145
514.145
513.94
513.68
515.475
514.97
514.97
514.97
513.9
513.9
513.9
513.9
513.9
513.9
513.74
513.74
513.74
513.74
512.985
512.535
512.535
512.535
512.03
511.895
511.895
512.68
512.37
512.625
512.29
512.055
512.055
512.65
512.47
511.655
511.655
511.555
511.42
508.66
509.15
508.845
508.985
508.76
508.76
507.955
508.79
509.29
509.29
509.29
509.27
509.58
510.3
510.3
510.3
510.3
509.725
509.67
509.67
510.94
510.94
510.94
509.44
509.44
509.44
509.44
508.0
508.0
508.0
508.0
508.0
507.2
507.5
507.985
507.985
508.43
509.84
509.84
509.84
509.17
509.42
510.01
510.475
510.33
512.39
512.17
512.17
512.53
512.53
512.53
512.53
512.725
514.1
513.46
513.46
511.73
511.73
511.73
512.74
512.36
512.36
512.36
513.04
513.04
513.335
512.38
512.38
512.38
512.38
512.38
514.56
514.54
514.54
514.54
514.89
514.89
514.89
514.89
517.63
517.63
517.5
517.5
517.94
517.62
517.62
516.595
516.15
516.15
516.405
516.295
516.325
516.195
515.32
515.19
514.92
514.71
514.71
514.71
515.58
515.58
515.12
515.12
515.08
515.16
515.29
515.29
514.08
514.08
514.08
515.33
515.485
517.12
517.445
516.985
516.985
516.985
516.83
517.16
515.905
515.23
516.21
515.73
517.43
517.485
517.57
517.11
517.11
517.52
518.94
519.57
519.57
519.57
519.34
519.665
519.665
519.58
520.04
520.04
520.04
520.04
519.54
518.47
518.47
518.47
518.47
519.96
519.96
518.56
518.77
518.77
517.68
517.68
517.68
517.68
517.06
517.55
518.135
518.135
516.19
516.19
516.19
516.19
516.19
516.665
516.645
514.855
514.9
514.9
514.9
514.23
514.23
514.04
514.905
514.905
515.79
515.605
515.575
515.02
514.43
515.2
515.56
515.6
515.6
515.6
515.6
515.6
514.17
512.93
513.075
513.075
514.18
513.83
512.9
512.9
513.345
513.165
514.18
514.18
514.34
513.8
512.53
512.78
513.98
513.98
513.85
513.85
512.725
512.725
512.725
512.055
511.93
511.93
511.93
511.51
510.65
510.365
508.96
508.96
508.79
508.25
504.65
504.99
506.98
506.24
506.24
507.06
506.24
510.38
510.065
509.735
509.15
508.9
508.685
508.34
508.34
508.03
508.34
508.15
508.15
509.395
509.395
508.96
508.65
508.63
507.64
507.21
507.03
506.74
509.23
511.16
511.335
512.25
512.51
512.53
513.065
513.67
512.96
512.96
513.32
513.32
513.32
514.4
513.78
513.78
514.2
513.4
513.4
513.54
513.54
513.54
511.84
511.02
511.02
511.02
512.61
512.29
511.98
511.98
512.77
512.77
511.24
510.91
510.91
508.32
508.4
508.83
509.43
510.07
509.945
510.17
510.42
509.91
509.63
509.2
508.47
524.37
524.69
525.095
525.095
525.08
525.51
529.65
529.65
529.65
528.01
528.01
527.78
527.78
527.78
529.29
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
529.53
534.49
534.7
534.7
534.7
534.7
534.44
535.38
535.38
535.95
535.95
535.05
535.05
535.05
535.05
535.05
535.05
535.05
535.05
535.05
528.81
528.81
528.81
528.81
528.81
528.81
528.81
528.81
528.39
528.34
528.34
528.34
528.34
528.34
528.34
528.34
528.34
531.785
532.27
532.27
532.27
530.58
530.58
531.525
530.835
531.81
531.085
531.09
531.09
531.34
531.61
532.36
532.36
532.36
531.835
530.315
530.315
530.315
530.315
530.44
531.32
531.32
530.995
531.39
531.39
531.39
531.39
532.2
532.68
532.485
532.485
532.99
532.99
532.99
532.99
531.69
531.69
531.69
530.93
530.93
530.93
530.93
530.93
530.93
531.515
531.515
530.51
530.8
530.03
530.03
530.165
530.165
530.165
530.165
531.165
531.165
531.165
531.165
531.165
531.165
531.165
527.5
527.5
527.5
527.5
527.5
527.5
527.5
527.5
527.5
527.5
527.5
528.48
528.48
528.48
528.48
528.48
528.48
528.48
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
527.27
526.46
526.46
526.73
526.705
526.705
526.705
526.705
526.705
524.785
524.785
524.785
524.945
525.955
525.955
525.955
525.955
525.955
525.955
525.955
525.955
525.955
525.955
523.17
522.95
522.88
522.2
522.67
522.67
522.29
521.965
521.59
521.59
521.93
521.93
521.93
521.93
521.93
521.93
524.78
524.78
524.78
524.78
524.78
524.78
524.78
524.78
524.78
524.78
524.78
527.64
527.64
527.64
526.62
526.62
526.62
526.62
526.62
526.62
526.62
526.62
526.62
526.62
526.905
526.905
527.61
527.61
527.33
527.33
526.49
526.49
526.49
526.49
526.49
526.49
526.49
526.49
524.07
524.07
524.07
524.07
524.07
524.07
524.96
524.96
524.96
524.96
524.96
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
526.35
523.0
523.0
523.65
523.76
523.76
523.76
523.7
523.7
523.7
523.7
522.3
522.3
522.3
522.3
522.3
522.3
522.3
522.3
522.3
522.3
523.58
523.58
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
523.75
524.71
524.97
524.97
524.97
524.97
524.97
523.535
523.535
523.535
523.535
524.03
524.03
524.03
524.03
524.03
524.03
524.03
527.13
526.75
527.28
527.18
527.18
526.66
526.66
526.27
526.0
526.55
526.99
526.99
526.99
527.64
527.82
528.0
528.0
527.95
527.405
527.405
527.13
527.13
527.13
527.13
527.13
527.13
527.88
527.46
527.1
527.1
527.1
528.93
528.93
528.93
529.37
529.37
528.665
529.57
529.605
530.895
530.88
530.88
530.88
530.88
529.15
529.15
530.33
530.68
530.96
532.165
532.43
531.62
531.62
532.395
532.08
532.435
532.9
532.72
