JPM
114.65
114.65
114.64
114.64
114.67
114.66
114.655
114.69
114.81
114.84
114.95
114.94
114.91
114.92
114.985
115.0
114.98
114.94
114.88
114.96
114.955
114.915
114.995
114.98
115.02
115.09
115.04
115.2
115.26
115.32
115.46
115.45
115.49
115.49
115.475
115.445
115.4
115.43
115.39
115.44
115.57
115.57
115.48
115.505
115.475
115.48
115.53
115.54
115.5
115.38
115.45
115.37
115.34
115.36
115.32
115.375
115.415
115.38
115.37
115.34
115.3
115.31
115.295
115.26
115.35
115.33
115.3
115.33
115.29
115.3
115.39
115.38
115.32
115.33
115.42
115.44
115.44
115.47
115.48
115.47
115.47
115.47
115.44
115.49
115.46
115.49
115.52
115.53
115.57
115.59
115.57
115.57
115.56
115.53
115.51
115.49
115.42
115.38
115.42
115.425
115.5
115.58
115.6
115.6
115.64
115.605
115.62
115.55
115.525
115.53
115.52
115.46
115.46
115.43
115.375
115.385
115.45
115.44
115.44
115.42
115.42
115.41
115.35
115.35
115.295
115.27
115.29
115.315
115.32
115.37
115.36
115.4
115.42
115.5
115.49
115.44
115.44
115.45
115.525
115.525
115.39
115.39
115.4
115.35
115.36
115.34
115.34
115.34
115.375
115.37
115.38
115.38
115.39
115.43
115.37
115.44
115.41
115.4
115.405
115.46
115.48
115.48
115.49
115.42
115.485
115.495
115.51
115.52
115.51
115.51
115.54
115.545
115.55
115.57
115.53
115.47
115.46
115.46
115.48
115.48
115.38
115.37
115.4
115.31
115.3
115.25
115.19
115.19
115.19
115.21
115.27
115.29
115.16
115.125
115.135
115.06
114.98
115.06
115.04
115.02
114.96
114.92
114.89
114.87
114.865
114.73
114.68
114.695
114.62
114.57
114.615
114.63
114.61
114.59
114.65
114.71
114.76
114.79
114.855
114.9
114.89
114.82
114.9
114.92
114.93
114.96
115.095
115.07
115.05
115.29
115.24
115.22
115.125
115.16
115.145
115.08
115.09
115.01
115.01
114.93
114.895
114.94
114.95
114.93
114.9
114.92
114.93
114.85
114.87
114.92
114.99
114.96
114.99
114.99
115.0
114.99
115.08
115.05
115.05
115.02
115.0
115.03
115.05
115.13
115.11
115.145
115.12
115.11
115.1
115.06
115.09
115.09
115.09
115.09
115.09
115.135
115.115
115.11
115.095
115.015
115.27
115.3
115.45
115.35
115.455
115.54
115.7
115.705
115.76
115.84
116.04
116.06
116.175
116.08
116.08
116.07
116.25
116.37
116.57
116.695
116.69
116.61
116.65
116.62
116.62
116.49
116.5
116.38
116.4
116.41
116.39
116.515
116.56
116.615
116.52
116.47
116.48
116.43
116.37
116.23
116.11
115.99
115.87
115.82
115.79
115.89
115.93
115.94
115.875
115.79
115.86
115.86
115.81
115.86
115.695
115.63
115.69
115.7
115.65
115.61
115.62
115.69
115.6
115.48
115.56
115.62
115.685
115.71
115.64
115.53
115.41
115.38
115.38
115.54
115.57
115.58
115.62
115.71
115.71
115.72
115.76
115.74
115.78
115.73
115.75
115.77
115.58
115.54
115.56
115.51
115.68
115.71
115.72
115.71
115.76
115.73
115.645
115.71
115.665
115.635
115.61
115.69
115.69
115.53
115.52
115.46
115.37
115.39
115.42
115.47
115.45
115.46
115.44
115.47
115.52
115.48
115.49
115.43
115.3
115.28
115.3
115.32
115.22
115.09
115.16
115.16
115.15
115.115
115.02
114.94
114.93
114.89
114.85
114.84
114.87
115.0
114.99
114.98
114.93
114.87
114.78
114.79
114.9
114.95
114.96
114.95
114.83
114.8
114.81
114.82
114.76
114.71
114.68
114.6
114.67
114.66
114.92
114.79
114.79
114.76
114.73
114.72
114.7
114.72
114.67
114.68
114.61
114.64
114.64
114.66
114.73
114.77
114.74
114.68
114.67
114.55
114.57
114.61
114.81
114.85
114.83
114.86
114.9
114.895
115.01
115.1
115.01
115.02
115.0
115.04
115.01
115.04
115.0
114.95
115.0
115.005
115.05
115.03
115.0
114.9
114.99
114.9
114.95
114.9
114.93
114.94
114.83
114.82
114.8
114.83
114.78
114.76
114.76
114.69
114.69
114.72
114.67
114.62
114.62
114.57
114.53
114.49
114.5
114.51
114.44
114.52
114.49
114.48
114.48
114.45
114.385
114.355
114.355
114.36
114.495
114.51
114.48
114.48
114.6
114.53
114.46
114.36
114.29
114.245
114.26
114.26
114.22
114.235
114.27
114.31
114.39
114.37
114.44
114.53
114.56
114.54
114.46
114.41
114.41
114.39
114.35
114.33
114.48
114.39
114.34
114.27
114.245
114.315
114.32
114.41
114.415
114.34
114.41
114.41
114.46
114.44
114.44
114.48
114.51
114.43
114.39
114.435
114.4
114.445
114.47
114.37
114.31
114.35
114.26
114.29
114.34
114.3
114.4
114.48
114.44
114.46
114.43
114.5
114.53
114.61
114.57
114.55
114.59
114.56
114.575
114.63
114.7
114.78
114.77
114.865
114.74
114.77
114.82
114.75
114.77
114.795
114.89
114.77
114.78
114.81
114.85
114.88
114.85
114.88
114.95
114.96
114.96
114.91
114.87
114.89
114.88
114.88
114.96
114.91
114.96
114.98
115.03
115.03
115.09
115.1
115.075
115.11
115.15
115.15
115.15
115.2
115.19
115.18
115.235
115.28
115.23
115.19
115.135
115.1
115.18
115.17
115.21
115.3
115.29
115.24
115.23
115.15
115.15
115.15
115.09
115.09
115.05
115.03
114.98
115.01
115.0
115.01
114.995
114.98
114.98
115.105
115.21
115.28
115.365
115.31
115.33
115.31
115.33
115.36
115.39
115.39
115.335
115.29
115.31
115.28
115.86
115.8
115.7
115.53
115.63
115.64
115.49
115.31
115.02
115.24
115.24
115.24
115.18
115.14
115.07
115.22
115.27
115.27
115.33
115.4
115.5
115.63
115.81
115.69
115.68
115.68
115.57
115.57
115.6
115.57
115.56
115.61
115.55
115.67
115.7
115.64
115.55
115.655
115.49
115.38
115.4
115.42
115.47
115.49
115.385
115.43
115.36
115.355
115.37
115.38
115.3
115.37
115.37
115.34
115.32
115.53
115.56
115.415
115.45
115.47
115.435
115.32
115.38
115.475
115.51
115.49
115.38
115.33
115.42
115.39
115.31
115.25
115.33
115.34
115.37
115.29
115.29
115.34
115.35
115.28
115.21
115.17
115.16
115.16
115.16
115.14
115.25
115.21
115.165
115.235
115.21
115.2
115.155
115.15
115.06
115.14
115.05
115.08
115.11
115.09
115.11
115.09
115.14
115.2
115.22
115.26
115.19
115.12
115.1
115.06
114.99
114.93
114.96
114.96
114.98
114.98
114.945
114.82
114.75
114.71
114.73
114.7
114.66
114.67
114.635
114.66
114.72
114.67
114.63
114.66
114.62
114.62
114.51
114.43
114.53
114.53
114.52
114.44
114.44
114.495
114.41
114.395
114.38
114.44
114.41
114.45
114.46
114.48
114.435
114.385
114.38
114.46
114.46
114.48
114.52
114.47
114.52
114.53
114.545
114.56
114.61
114.55
114.56
114.55
114.59
114.61
114.63
114.63
114.76
114.75
114.81
114.77
114.8
114.85
114.85
114.815
114.79
114.76
114.8
114.77
114.73
114.67
114.7
114.64
114.65
114.53
114.64
114.69
114.7
114.68
114.55
114.54
114.44
114.45
114.49
114.47
114.44
114.385
114.35
114.39
114.4
114.4
114.46
114.455
114.47
114.5
114.49
114.49
114.45
114.39
114.39
114.39
114.41
114.47
114.46
114.45
114.505
114.43
114.41
114.415
114.38
114.35
114.3
114.33
114.33
114.36
114.33
114.255
114.29
114.28
114.175
114.19
114.17
114.145
114.14
114.155
114.155
114.15
114.12
114.21
114.23
114.2
114.18
114.12
114.085
114.05
114.04
114.09
114.16
114.22
114.3
114.32
114.32
114.365
114.4
114.35
114.38
114.415
114.41
114.44
114.44
114.44
114.4
114.48
114.45
114.41
114.41
114.34
114.36
114.37
114.4
114.43
114.48
114.44
114.43
114.42
114.39
114.4
114.43
114.445
114.465
114.5
114.44
114.38
114.33
114.36
114.41
114.35
114.42
114.42
114.4
114.35
114.36
114.31
114.31
114.21
114.22
114.23
114.185
114.24
114.29
114.4
114.465
114.55
114.52
114.48
114.455
114.4
114.5
114.55
114.61
114.53
114.58
114.66
114.61
114.58
114.57
114.57
114.54
114.64
114.65
114.69
114.68
114.69
114.695
114.73
114.66
114.665
114.63
114.64
114.69
114.6
114.55
114.54
114.575
114.69
114.665
114.65
114.71
114.74
114.74
114.7
114.74
114.77
114.81
114.77
114.74
114.81
114.715
114.64
114.65
114.63
114.68
114.67
114.64
114.58
114.5
114.48
114.48
114.45
114.42
114.39
114.47
114.42
114.4
114.45
114.5
114.47
114.415
114.39
114.445
114.44
114.445
114.51
114.575
114.68
114.65
114.72
114.72
114.725
114.635
114.64
114.635
114.575
114.66
114.71
114.635
114.69
114.615
114.645
114.27
114.29
114.28
114.23
114.46
114.52
114.53
114.33
114.3
114.32
114.34
114.12
113.99
114.04
114.02
114.15
114.39
114.65
114.63
114.56
114.52
114.53
114.62
114.66
114.58
114.51
114.48
114.49
114.47
114.365
114.26
114.38
114.44
114.33
114.38
114.37
114.31
114.32
114.26
114.31
114.32
114.35
114.275
114.29
114.295
114.23
114.27
114.25
114.27
114.29
114.28
114.21
114.28
114.22
114.29
114.32
114.365
114.27
114.35
114.33
114.19
114.32
114.48
114.435
114.44
114.44
114.375
114.385
114.4
114.36
114.32
114.32
114.35
114.38
114.335
114.25
114.11
114.13
114.14
114.12
114.12
114.03
114.02
114.04
114.09
114.05
114.05
114.1
114.13
114.105
114.13
114.04
114.13
114.12
114.09
114.1
114.145
114.12
114.02
114.0
113.98
113.985
113.99
114.03
114.06
114.04
113.98
114.0
114.07
114.01
113.96
113.98
113.98
113.99
113.92
113.95
113.97
113.905
113.89
113.92
113.91
113.93
113.92
113.96
114.0
113.99
113.95
113.83
113.71
113.77
113.82
113.71
113.72
113.77
113.71
113.62
113.48
113.48
113.47
113.52
113.59
113.655
113.64
113.645
113.61
113.59
113.58
113.5
113.435
113.49
113.39
113.42
113.565
113.56
113.57
113.555
113.57
113.6
113.66
113.655
113.7
113.735
113.745
113.74
113.75
113.79
113.8
113.84
113.845
113.89
113.88
113.87
113.86
114.005
114.13
114.065
114.15
114.21
114.23
114.24
114.3
114.27
114.19
114.19
114.105
114.04
114.1
114.12
114.09
114.13
114.12
114.16
114.195
114.19
114.17
114.26
114.2
114.24
114.26
114.24
114.285
114.22
114.2
114.18
114.13
114.21
114.13
114.14
114.09
114.06
114.06
114.01
114.08
114.09
114.07
114.12
114.06
114.12
114.18
114.24
114.22
114.215
114.18
114.18
114.19
114.16
114.21
114.19
114.19
114.095
114.1
114.035
114.065
114.07
114.13
114.2
114.2
114.18
114.17
114.09
114.18
114.18
114.15
114.23
114.21
114.17
114.16
114.17
114.22
114.205
114.205
114.3
114.29
114.33
114.34
114.36
114.47
114.44
114.41
114.48
114.49
114.45
114.46
114.5
114.49
114.47
114.47
114.5
114.51
114.51
114.64
114.74
114.9
115.02
115.0
115.06
115.085
115.225
115.455
115.65
115.7
115.56
115.535
115.33
115.31
115.47
115.335
115.235
115.245
115.245
115.4
115.415
115.32
115.15
115.21
115.23
115.27
115.27
115.225
115.16
115.39
115.36
115.405
115.39
115.33
115.28
115.3
115.23
115.26
115.23
115.21
115.18
115.18
115.18
115.15
115.15
115.09
115.11
115.16
115.115
115.14
115.105
115.12
115.03
115.0
115.0
115.06
115.06
115.015
115.02
115.0
115.15
115.23
115.18
115.24
115.215
115.145
115.23
115.27
115.29
115.3
115.32
115.38
115.44
115.42
115.39
115.46
115.56
115.555
115.56
115.585
115.605
115.58
115.53
115.47
115.47
115.48
115.44
115.44
115.455
115.525
115.43
115.43
115.41
115.38
115.37
115.35
115.37
115.36
115.44
115.54
115.53
115.54
115.49
115.52
115.5
115.515
115.495
115.52
115.52
115.47
115.445
115.39
115.41
115.35
115.31
115.27
115.325
115.36
115.33
114.55
114.61
114.4
114.36
114.64
114.365
114.16
114.1
114.15
114.14
114.1
114.09
114.12
113.95
113.94
113.72
113.82
113.9
114.07
113.93
113.855
113.835
113.95
114.095
114.33
114.14
114.21
114.28
114.35
114.36
114.6
114.65
114.51
114.47
114.47
114.48
114.55
114.59
114.51
114.51
114.5
114.47
114.48
114.49
114.51
114.7
114.62
114.6
114.555
114.655
114.62
114.55
114.44
114.5
114.62
114.65
114.67
114.715
114.84
114.82
114.865
114.91
114.88
114.905
114.73
114.69
114.71
114.73
114.68
114.55
114.63
114.54
114.65
114.53
114.58
114.61
114.495
114.37
114.45
114.45
114.35
114.39
114.375
114.35
114.32
114.37
114.35
114.335
114.33
114.22
114.16
114.13
114.17
114.18
114.15
114.18
114.11
114.12
114.125
114.05
114.095
114.025
114.065
114.0
114.15
114.135
114.145
114.235
114.2
114.135
114.23
114.275
114.24
114.29
114.3
114.35
114.38
114.365
114.39
114.405
114.355
114.375
114.38
114.4
114.42
114.5
114.51
114.51
114.58
114.52
114.5
114.525
114.525
114.495
114.56
114.6
114.59
114.45
114.59
114.59
114.73
114.76
114.715
114.78
114.81
114.86
114.85
114.85
114.86
114.885
115.0
114.99
115.0
115.0
114.95
114.97
114.92
114.91
114.925
114.895
114.89
114.88
114.96
114.91
114.81
114.74
114.72
114.725
114.725
114.74
114.71
114.745
114.715
114.725
114.64
114.645
114.69
114.66
114.68
114.68
114.66
114.67
114.695
114.735
114.715
114.74
114.73
114.68
114.73
114.71
114.71
114.71
114.635
114.55
114.53
114.44
114.54
114.51
114.49
114.47
114.49
114.48
114.5
114.485
114.47
114.57
114.585
114.6
114.62
114.67
114.68
114.68
114.66
114.61
114.61
114.65
114.71
114.72
114.72
114.72
114.75
114.75
114.74
114.74
114.75
114.77
114.82
114.85
114.81
114.76
114.78
114.855
114.92
114.96
114.95
114.915
114.88
114.915
114.94
114.925
114.895
114.9
114.92
114.92
114.91
114.91
114.86
114.77
114.805
114.83
114.85
114.82
114.8
114.77
114.78
114.82
114.84
114.86
114.82
114.785
114.83
114.8
114.78
114.78
114.81
114.78
114.78
114.78
114.85
114.83
114.79
114.74
114.74
114.77
114.74
114.72
114.73
114.72
114.71
114.69
114.73
114.67
114.7
114.77
114.78
114.83
114.81
114.85
114.895
114.84
114.86
114.88
114.91
114.92
114.95
114.915
114.91
114.93
114.89
114.87
114.91
114.93
114.9
114.91
114.94
114.89
114.89
114.885
114.87
114.9
114.92
114.89
114.9
114.92
114.89
114.895
114.89
114.85
114.83
114.87
114.85
114.94
114.97
114.96
114.96
114.94
114.94
114.92
114.86
114.83
114.83
114.76
114.77
114.74
114.72
114.775
114.74
114.74
114.84
114.85
114.84
114.84
114.84
114.82
114.855
114.85
114.81
114.835
114.89
114.87
114.88
114.82
114.78
114.76
114.7
114.74
114.73
114.72
114.76
114.75
114.7
114.7
114.665
114.68
114.7
114.72
114.68
114.71
114.69
114.69
114.67
114.67
114.63
114.67
114.675
114.795
114.79
114.91
114.94
114.89
114.75
114.67
114.645
114.685
114.75
114.75
114.68
114.69
114.72
114.52
114.625
114.71
114.44
114.32
114.43
114.595
114.67
114.525
114.48
114.53
114.64
114.77
114.63
114.69
114.64
114.64
114.76
114.83
114.82
114.67
114.53
114.68
114.81
114.7
114.54
114.65
114.59
114.46
114.39
114.37
114.3
114.23
114.17
114.08
114.09
114.2
114.13
114.18
114.21
114.28
114.38
114.48
114.55
114.49
114.45
114.415
114.32
114.27
114.38
114.45
114.54
114.67
114.61
114.63
114.69
114.64
114.71
114.86
114.87
114.9
114.89
114.865
114.85
114.68
114.58
114.545
114.63
114.65
114.61
114.62
114.6
114.67
114.62
114.78
114.59
114.61
114.59
114.47
114.4
114.39
114.54
114.53
114.55
114.565
114.47
114.425
114.48
114.445
114.375
114.45
114.515
114.57
114.61
114.51
114.37
114.34
114.36
114.34
114.355
114.32
114.235
114.205
114.23
114.23
114.185
114.12
114.1
114.05
114.01
114.025
114.03
113.93
113.77
113.83
113.81
113.99
113.92
113.99
114.07
114.04
114.03
114.04
114.04
114.005
113.92
113.84
113.84
113.81
113.75
113.65
113.76
113.75
113.73
113.76
113.8
113.77
113.79
113.825
113.855
113.87
113.93
113.89
113.9
113.85
113.8
113.79
113.83
113.85
113.92
113.85
113.83
113.765
113.68
113.65
113.7
113.68
113.65
113.58
113.52
113.55
113.56
113.625
113.66
113.65
113.66
113.65
113.64
113.655
113.71
113.81
113.74
113.71
113.68
113.67
113.65
113.61
113.57
113.57
113.5
113.47
113.45
113.45
113.4
113.4
113.45
113.53
113.49
113.45
113.47
113.48
113.45
113.46
113.42
113.37
113.39
113.47
113.47
113.41
113.48
113.46
113.56
113.65
113.59
113.61
113.61
113.74
113.68
113.64
113.59
113.52
113.55
113.39
113.2
113.12
113.11
113.19
113.25
113.22
113.255
113.22
113.2
113.32
113.3
113.34
113.31
113.27
113.35
113.37
113.55
113.62
113.6
113.7
113.79
113.8
113.815
113.74
113.735
113.72
113.74
113.655
113.55
113.645
113.68
113.745
113.71
113.65
113.62
113.655
113.645
113.62
113.66
113.56
113.47
113.47
113.5
113.66
113.67
113.69
113.76
113.7
113.68
113.6
113.65
113.61
113.6
113.52
113.46
113.43
113.47
113.5
113.415
113.38
113.33
113.25
113.185
113.07
113.07
112.965
112.92
112.82
112.9
112.88
112.87
112.8
112.83
112.76
113.01
112.94
112.955
112.83
112.74
112.745
112.71
112.745
112.75
112.58
112.58
112.57
112.605
112.665
112.73
112.73
112.67
112.62
112.62
112.58
112.59
112.55
112.43
112.46
112.57
112.47
112.47
112.43
112.35
112.46
112.52
112.44
112.5
112.445
112.53
112.47
112.64
112.59
112.54
112.46
112.48
112.6
112.65
112.67
112.54
112.61
112.58
112.615
112.54
112.55
112.52
112.41
112.41
112.35
112.215
112.27
112.2
112.205
112.28
112.25
112.315
112.265
112.23
112.22
112.45
112.45
112.46
112.52
112.49
112.45
112.42
112.52
112.53
112.55
112.52
112.46
112.54
112.58
112.52
112.47
112.38
112.41
112.37
112.27
112.19
112.05
112.04
112.11
112.14
112.17
112.15
112.52
112.69
112.725
112.64
112.555
112.4
112.42
112.16
111.895
111.835
111.98
111.895
111.66
110.71
110.99
111.08
110.94
111.18
110.92
110.68
110.78
110.45
110.66
110.46
110.47
110.49
110.39
110.29
110.73
111.16
111.02
110.87
110.9
111.05
111.1
111.25
111.19
111.23
111.1
111.06
111.105
111.34
111.31
111.11
111.21
111.17
111.1
110.92
110.65
110.77
110.84
111.16
111.08
111.08
111.16
111.02
110.85
111.03
111.08
110.96
110.95
110.75
110.86
110.82
110.67
110.64
110.55
110.57
110.55
110.59
110.695
110.57
110.59
110.7
110.79
110.72
110.67
110.6
110.76
110.68
110.54
110.36
110.38
110.27
110.3
110.25
110.28
110.33
110.255
110.225
110.29
110.295
110.16
110.34
110.315
110.195
110.115
110.21
110.16
110.13
110.035
110.05
109.915
109.785
109.825
109.76
109.68
109.445
109.375
109.305
109.39
109.23
109.26
109.015
108.89
108.77
108.77
108.68
108.85
108.88
108.9
108.76
108.8
109.01
109.21
109.33
109.47
109.46
109.43
109.36
109.49
109.43
109.37
109.29
109.3
109.32
109.46
109.52
109.31
109.15
109.2
109.08
109.2
109.42
109.48
109.43
109.43
109.37
109.29
109.49
109.45
109.37
109.63
109.52
109.45
109.62
109.655
109.61
109.6
109.665
109.72
109.56
109.65
109.73
109.76
109.73
109.57
109.6
109.55
109.63
109.67
109.63
109.51
109.61
109.57
109.52
109.6
109.81
109.83
109.94
109.79
109.82
109.89
110.05
110.04
110.18
110.205
110.33
110.27
110.32
110.26
110.19
110.03
110.08
110.05
110.1
110.08
110.0
109.96
109.9
109.78
109.74
109.68
109.69
109.73
109.61
109.62
109.66
109.68
109.6
109.69
109.59
109.56
109.54
109.61
109.6
109.69
109.68
109.62
109.64
109.68
109.58
109.55
109.48
109.47
109.38
109.22
109.17
109.13
109.2
109.27
109.27
109.37
109.36
109.27
109.31
109.51
109.58
109.6
109.76
109.69
109.68
109.65
109.615
109.63
109.59
109.56
109.51
109.465
109.3
109.18
109.27
109.2
109.42
109.39
109.28
109.24
109.23
109.25
109.24
109.21
109.26
109.34
109.33
109.295
109.22
109.17
109.22
109.22
109.3
109.26
109.215
109.11
109.04
109.04
109.055
109.23
109.21
109.25
109.15
109.3
109.41
109.45
109.51
109.5
109.48
109.51
109.52
109.57
109.39
109.4
109.24
109.11
109.18
109.05
108.98
108.97
109.05
109.07
109.04
109.01
108.97
109.015
109.045
109.19
109.2
109.1
108.88
108.87
108.83
109.02
109.035
108.825
108.71
108.67
108.71
108.8
108.61
108.65
108.35
108.38
108.37
108.35
108.37
108.09
108.01
107.91
107.9
107.5
107.67
108.03
108.24
108.04
107.85
108.05
108.15
108.14
108.1
107.91
107.845
107.71
107.72
107.93
107.9
107.94
108.135
108.14
108.21
108.04
108.07
107.89
107.78
107.77
107.64
107.69
107.61
108.09
108.33
108.49
108.84
108.83
108.78
108.95
108.85
109.26
109.04
108.92
109.05
108.9
108.845
108.77
108.7
108.79
108.64
108.77
108.88
108.78
108.735
108.66
108.54
108.7
108.9
108.98
108.84
108.8
108.885
108.83
108.58
108.66
108.69
108.52
108.34
108.305
108.31
108.515
108.325
108.565
108.43
108.73
108.48
108.51
108.305
108.17
109.945
110.7
109.8
109.62
109.03
108.75
109.22
109.08
109.26
109.26
109.44
109.19
108.88
109.1
108.89
108.715
108.67
108.76
108.94
108.94
109.12
109.05
109.32
109.45
109.56
109.5
109.42
109.26
109.19
109.24
109.1
109.39
109.3
109.19
108.99
108.8
108.81
108.77
108.75
108.77
108.66
108.64
108.45
108.13
108.085
108.18
108.15
108.11
108.01
107.845
108.1
107.99
108.07
108.08
107.96
107.88
107.73
107.67
107.84
107.67
107.82
107.64
107.97
107.82
107.98
108.39
108.43
108.59
108.58
108.54
108.56
108.53
108.35
108.27
108.04
107.98
108.03
107.85
107.83
107.75
107.935
108.06
107.88
107.98
108.24
108.09
108.14
108.12
108.11
108.04
108.17
108.3
108.47
108.4
108.29
108.21
108.17
108.12
108.19
108.19
108.21
108.35
108.29
108.36
108.31
108.11
108.0
108.06
108.0
107.91
107.81
107.84
107.81
107.78
107.66
107.64
107.515
107.57
107.63
107.74
107.75
107.8
107.72
107.79
107.71
107.57
107.61
107.5
107.575
107.61
107.59
107.57
107.465
107.33
107.37
107.255
107.2
107.32
107.44
107.49
107.55
107.73
107.81
107.82
107.725
107.765
107.9
107.74
107.53
107.47
107.29
107.04
107.08
107.16
107.1
107.17
107.21
107.35
107.25
107.38
107.3
107.39
107.535
107.55
107.61
107.49
107.31
107.3
107.24
107.31
107.28
107.34
107.33
107.48
107.5
107.48
107.43
107.44
107.4
107.5
107.37
107.31
107.47
107.38
107.36
107.31
107.1
107.04
107.06
107.0
107.1
106.78
106.77
106.68
106.49
106.58
106.5
106.35
106.52
106.38
106.325
106.2
106.125
106.2
106.29
106.31
106.16
106.34
106.2
106.255
106.065
105.985
106.06
106.32
106.48
106.59
106.55
106.635
106.64
106.79
106.83
106.68
106.56
106.52
106.46
106.54
106.47
106.36
106.11
106.21
106.3
106.28
106.22
106.31
106.54
106.55
106.44
106.33
106.255
106.21
106.09
106.03
106.085
106.24
106.18
106.03
106.04
105.92
106.035
106.09
106.28
106.39
106.19
106.05
106.37
106.29
106.465
106.405
106.415
106.425
106.26
106.345
106.34
106.21
106.33
106.22
106.375
106.25
106.215
106.06
105.99
106.06
106.06
106.17
106.19
106.22
106.22
106.21
106.22
106.13
106.0
106.025
106.11
105.985
105.97
106.01
105.98
106.065
106.28
106.2
106.26
106.12
106.04
106.05
106.08
106.0
106.02
106.04
106.13
106.215
106.03
105.99
105.99
105.88
105.945
105.94
105.97
105.96
106.07
105.97
105.66
105.75
105.73
105.715
105.69
105.745
105.73
105.74
105.74
105.64
105.755
105.82
105.8
105.8
106.06
106.16
106.13
106.17
105.99
105.99
106.2
106.06
105.955
105.785
105.88
106.0
105.94
105.99
106.23
106.365
106.55
106.7
106.6
106.52
106.6
106.49
106.565
106.46
106.64
106.51
106.6
106.6
106.56
106.52
106.72
106.96
106.85
106.695
106.66
106.68
106.74
106.67
106.785
106.8
106.9
106.89
106.93
106.86
106.805
106.79
106.825
106.89
107.0
106.83
107.07
107.18
107.02
106.92
