REGN
399.89
399.89
398.52
398.52
398.52
398.52
398.52
398.91
399.35
399.35
399.35
399.35
399.35
399.35
399.35
399.35
399.35
399.35
400.655
400.655
400.655
400.15
400.15
400.15
399.865
399.865
399.865
400.12
400.12
400.12
400.12
400.13
400.61
400.58
400.58
400.58
400.58
401.09
401.3
401.3
401.715
401.715
401.715
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
401.315
401.315
401.315
401.315
401.315
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
402.01
401.85
401.85
401.85
401.85
401.85
401.85
401.855
401.855
401.855
401.855
401.855
401.855
401.855
401.855
401.855
401.855
402.08
402.08
402.08
402.08
402.08
402.08
402.08
402.08
402.08
402.08
401.615
401.615
401.615
401.96
402.26
402.26
402.21
402.21
402.15
402.15
402.15
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.16
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.37
402.55
402.55
402.69
402.69
402.69
402.69
402.69
402.21
402.21
402.21
402.21
402.21
402.21
402.21
402.21
402.21
402.21
402.21
402.84
402.84
402.84
403.02
403.02
403.02
403.02
403.02
403.02
403.02
403.02
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.73
402.53
402.53
402.53
402.53
402.53
402.53
402.53
402.53
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.04
402.04
402.04
402.04
402.04
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.26
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.52
402.515
402.515
402.515
402.515
402.515
402.515
402.515
402.515
402.515
402.33
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
402.49
401.66
401.795
401.795
401.795
401.795
401.795
401.795
401.795
401.795
402.14
402.24
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.235
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
402.255
401.42
401.42
401.42
401.42
401.42
401.16
401.055
401.055
401.0
401.0
400.875
400.875
400.705
400.55
400.68
400.68
400.68
400.68
400.68
400.97
401.43
401.43
401.43
401.43
401.965
401.965
401.965
402.45
402.6
402.66
402.66
403.02
403.02
403.2
403.2
403.18
403.18
402.99
403.02
""
""
""
""
""
401.43
401.43
401.43
401.43
401.43
401.43
399.645
399.645
400.41
399.765
399.765
398.24
396.68
396.68
397.61
398.375
399.54
399.54
399.54
399.8
399.8
399.8
399.8
399.6
399.505
399.505
399.505
398.735
398.735
398.735
398.775
398.775
399.06
399.06
399.26
399.26
399.26
399.26
399.26
399.26
399.26
398.38
398.38
398.38
398.38
398.09
398.09
398.96
398.765
398.765
398.765
397.91
397.68
397.68
397.68
396.06
396.06
396.06
396.43
396.43
396.43
396.43
397.27
397.98
397.98
397.98
397.98
397.355
397.355
396.995
396.995
396.995
396.995
396.995
396.995
396.995
396.995
396.995
396.675
396.88
396.88
396.88
396.88
397.59
397.59
397.715
397.715
397.715
398.325
398.325
398.325
398.515
398.515
398.515
398.515
398.515
398.515
398.515
398.515
398.61
398.985
398.985
398.985
398.985
398.985
399.3
399.3
399.3
399.3
399.3
399.3
398.335
398.56
398.56
398.56
398.56
398.56
398.56
398.56
398.56
398.56
398.56
398.56
398.56
395.57
395.57
395.57
395.57
395.57
395.57
395.57
395.895
395.965
395.965
395.965
395.965
395.965
395.965
395.965
395.965
395.965
395.65
395.65
395.65
395.65
395.65
395.65
395.65
395.19
395.19
395.19
395.19
395.19
395.19
395.19
395.19
395.19
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
395.245
393.08
393.08
393.08
393.08
393.08
392.2
392.605
392.96
392.96
392.96
392.88
392.88
392.645
392.645
392.945
393.35
393.4
393.4
393.4
393.4
393.4
393.4
393.4
393.4
393.4
393.4
393.4
392.415
392.415
392.85
392.85
392.85
392.85
392.85
392.85
392.34
392.34
392.34
392.34
392.34
392.34
392.34
391.755
391.75
391.75
391.75
391.75
391.75
391.75
391.75
391.75
391.15
391.15
391.15
391.15
391.15
390.87
390.87
390.87
390.87
390.87
390.87
390.87
391.17
391.17
391.62
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.72
391.72
391.72
391.72
391.72
391.165
391.165
390.78
390.78
390.78
390.43
390.28
390.28
390.28
390.28
390.28
390.28
390.82
390.82
389.85
390.4
390.5
390.25
390.25
390.25
389.17
389.17
389.15
389.345
389.345
389.345
389.345
389.765
389.765
389.765
388.95
388.29
388.29
387.86
387.86
387.86
387.86
387.86
387.86
388.53
389.27
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
389.03
390.275
390.275
390.275
390.275
390.275
390.275
390.275
390.275
390.275
390.275
390.275
390.275
391.56
391.57
391.57
391.57
391.595
391.595
391.595
391.26
391.28
391.28
391.28
391.28
391.28
391.28
390.92
391.15
391.05
391.05
391.05
391.05
391.05
391.05
391.05
391.05
391.05
390.58
390.58
390.58
390.58
390.58
390.58
390.86
390.86
390.86
390.95
390.95
390.95
390.95
390.95
390.92
391.29
391.29
391.33
391.77
391.6
392.36
392.33
392.55
392.1
392.145
392.96
392.92
392.92
392.92
392.23
392.23
392.04
""
""
395.7
395.7
395.7
395.7
395.38
395.38
395.38
395.38
395.38
395.38
397.1
397.1
397.1
397.35
397.35
397.35
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
398.39
397.61
397.61
397.59
397.59
397.59
400.49
400.49
399.67
399.265
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
399.64
398.9
398.9
398.9
398.75
398.75
398.75
398.75
398.75
398.75
398.75
398.75
398.75
398.75
398.75
398.47
397.34
397.34
397.34
397.225
397.225
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
395.97
393.58
393.58
393.58
393.58
392.71
392.71
392.71
392.71
392.71
392.71
392.71
392.71
392.39
392.39
392.39
392.39
392.39
392.39
392.39
391.09
391.09
391.09
391.09
391.09
390.35
391.07
390.71
390.965
391.015
391.015
391.015
391.015
391.015
391.015
391.015
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
390.49
389.62
389.62
389.62
389.62
389.62
389.73
389.9
389.9
389.9
389.9
389.9
389.235
389.235
389.235
389.235
388.995
388.995
389.42
389.42
389.42
389.42
389.42
389.42
389.42
389.88
389.88
389.88
389.88
389.88
389.88
389.88
389.88
389.88
389.88
389.88
388.47
388.47
388.47
388.47
388.47
388.47
388.12
388.12
388.12
388.12
388.12
388.12
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
389.495
389.495
389.495
389.495
389.495
389.495
389.495
389.495
389.495
389.495
389.495
389.495
388.55
388.55
388.55
388.55
388.55
388.55
388.355
388.355
388.355
388.355
388.355
387.72
387.67
387.67
387.67
387.67
387.67
387.67
387.67
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
386.99
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.52
388.27
388.27
388.27
388.51
388.51
388.51
388.51
388.51
388.93
388.93
388.93
388.93
388.93
388.965
389.015
388.74
388.74
388.01
388.21
388.21
388.145
388.87
388.87
388.87
388.87
389.33
389.33
389.315
389.315
389.315
389.74
390.88
390.88
390.88
390.88
391.38
391.28
391.28
391.28
391.28
391.28
391.28
391.28
391.28
391.28
391.28
390.695
390.695
390.695
390.695
391.32
391.32
391.32
391.32
391.32
391.32
391.32
391.32
391.32
391.32
391.32
392.3
392.3
392.09
392.09
392.09
392.09
391.97
391.85
391.85
391.68
391.68
391.68
391.68
391.68
391.68
391.91
391.91
391.91
391.91
391.91
390.93
390.93
390.93
390.85
390.85
390.85
390.85
390.85
390.85
390.73
390.73
390.73
390.73
390.73
391.84
392.36
392.18
392.18
392.79
392.73
392.73
392.63
392.63
392.63
392.6
392.36
392.36
391.74
391.93
""
""
""
""
""
""
387.565
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
388.72
387.65
387.65
387.65
387.65
387.65
390.29
390.29
390.29
390.29
390.29
390.29
389.91
389.835
391.335
391.16
391.43
391.535
391.5
391.85
392.14
392.285
392.285
392.285
394.035
394.035
394.035
394.035
394.035
394.035
394.035
395.125
395.095
395.095
395.095
393.54
393.88
393.88
393.88
393.88
393.88
394.57
394.57
394.345
394.345
394.345
394.345
394.39
394.39
394.39
394.39
394.39
394.39
394.39
394.39
394.39
394.18
393.71
393.71
393.71
393.71
393.71
393.71
393.71
393.71
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
395.065
395.065
395.065
395.065
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
395.89
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
391.87
390.28
390.28
390.28
390.28
390.28
390.28
390.28
390.28
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
391.53
390.84
390.84
390.84
390.84
390.84
391.005
391.005
391.005
391.005
391.005
391.005
391.005
391.005
392.185
392.185
392.185
392.185
392.185
392.185
392.185
392.185
392.185
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.3
392.36
392.94
392.94
393.08
393.08
393.08
393.52
393.52
393.52
393.52
393.6
393.6
393.6
393.6
393.6
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
392.44
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
393.95
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.21
395.105
395.105
395.25
394.675
394.675
394.675
393.51
393.51
393.51
393.51
393.51
393.36
393.44
394.17
394.49
394.12
""
""
""
""
""
392.94
392.94
391.56
392.94
392.94
392.94
392.94
392.94
392.94
392.94
391.6
391.6
391.6
391.6
391.6
391.6
391.6
391.6
391.6
391.6
391.6
391.55
391.55
391.55
391.55
391.55
391.55
392.2
392.2
392.2
392.2
392.2
392.2
392.53
392.53
392.53
392.53
392.53
392.53
391.8
391.685
391.685
391.685
391.685
391.685
391.685
391.685
394.48
394.48
394.42
394.42
394.42
394.25
394.25
394.25
395.285
395.285
395.285
396.64
396.6
396.6
396.6
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
395.37
391.81
391.81
391.81
391.81
391.81
392.05
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.04
392.625
392.625
392.625
392.625
392.625
392.625
392.56
392.56
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
392.84
394.42
394.42
394.42
394.42
394.42
394.8
394.8
394.73
394.73
394.73
394.73
394.73
394.73
394.73
394.73
394.73
395.6
395.6
395.6
395.6
395.75
395.75
395.75
395.75
395.75
395.75
395.75
395.75
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.35
394.41
394.41
394.41
394.41
394.41
394.41
394.41
394.41
394.13
394.13
394.13
394.13
394.13
394.13
394.13
394.13
394.13
393.85
393.85
393.85
393.85
393.85
393.85
393.85
393.85
393.85
393.85
392.97
392.97
392.97
392.85
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
392.5
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.295
393.16
392.27
392.27
392.33
392.33
392.33
392.33
392.23
392.23
392.23
392.23
392.23
392.23
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
392.73
393.5
393.5
393.5
393.5
393.5
393.5
393.5
393.5
393.5
393.5
393.5
393.5
392.7
392.7
392.425
392.425
392.425
392.425
392.535
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
392.555
393.73
393.73
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
393.41
392.36
392.36
392.36
392.36
392.36
392.36
392.36
391.955
391.955
391.955
391.955
391.955
391.955
391.295
391.295
391.295
391.295
391.295
391.295
391.295
391.295
391.295
391.295
392.14
392.14
392.58
392.58
392.84
392.87
392.4
392.04
391.92
391.92
391.92
391.92
392.11
392.44
392.52
""
""
""
""
""
""
""
""
""
""
393.53
393.53
393.53
393.53
393.53
393.53
393.53
394.91
394.91
394.91
394.91
394.91
394.91
392.765
391.15
394.085
392.37
392.37
390.835
390.7
392.34
392.51
392.51
392.51
390.51
390.14
390.31
390.635
390.57
390.57
390.915
390.915
390.915
390.915
390.915
390.915
390.915
390.915
390.915
390.915
390.99
390.99
390.99
390.99
390.99
390.99
390.99
390.99
390.99
390.99
390.99
395.9
395.9
395.9
395.9
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
395.425
397.07
397.07
397.07
397.6
397.6
397.6
397.6
397.6
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.97
394.5
393.94
393.94
393.94
393.94
393.94
393.94
394.725
394.725
394.725
394.725
394.725
394.725
394.725
394.725
394.725
393.61
393.825
393.825
393.5
393.67
393.67
393.67
391.98
391.98
391.98
391.83
391.24
391.42
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
392.02
393.85
393.85
393.85
393.85
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
393.245
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
394.11
392.66
392.66
392.66
392.66
392.66
392.66
392.66
392.66
392.66
391.4
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.11
390.78
390.78
390.78
390.78
390.78
391.46
391.46
391.46
391.27
391.27
391.27
391.27
391.27
391.27
391.27
391.27
391.27
391.27
391.27
391.27
390.9
390.87
390.87
390.65
390.65
390.65
390.74
390.74
390.74
389.92
389.92
389.92
389.92
389.92
390.01
390.01
390.01
389.825
389.825
389.825
389.825
389.825
389.11
389.11
389.11
389.11
389.11
389.11
388.595
388.595
388.595
388.595
388.595
387.0
386.27
386.27
386.27
386.27
386.95
386.95
386.07
386.07
386.07
387.78
387.78
387.42
387.42
387.42
386.615
386.615
386.46
386.46
387.02
387.51
387.56
387.56
387.74
388.53
388.53
388.53
387.51
387.51
387.51
387.085
387.1
387.295
387.135
386.98
386.98
386.98
386.98
386.98
386.98
386.98
386.98
386.98
386.98
385.76
385.76
385.76
386.105
386.105
386.105
386.105
386.105
386.105
386.105
386.065
386.065
386.065
386.065
386.065
386.065
386.065
386.065
386.065
386.065
383.65
383.96
383.62
383.62
383.825
383.52
383.52
383.67
383.67
383.67
383.45
384.27
384.37
384.8
384.8
384.8
384.8
384.8
384.8
384.8
384.8
384.71
385.03
385.03
385.03
385.03
383.8
383.8
383.8
383.8
382.93
382.93
383.455
383.455
382.97
383.45
383.36
384.58
384.23
384.9
384.11
383.28
383.28
383.63
383.63
381.64
381.08
382.03
381.52
381.99
""
""
""
""
""
379.19
377.58
378.66
378.66
378.66
375.73
375.53
375.53
376.53
376.53
377.31
378.5
378.5
378.5
378.5
378.55
379.82
379.82
379.82
378.89
378.89
378.89
378.89
380.015
380.37
379.08
379.31
379.65
379.27
377.68
377.75
378.16
378.16
379.22
379.22
379.11
379.515
379.515
379.515
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
377.25
376.61
376.61
376.61
376.0
375.74
375.74
375.74
375.74
375.74
375.855
376.34
376.34
375.575
375.575
375.575
375.355
375.355
375.68
375.68
375.68
375.68
375.68
375.39
375.39
375.385
375.385
375.385
375.105
375.105
374.905
374.905
374.905
374.905
374.905
374.905
374.905
374.69
374.69
374.69
374.825
374.825
375.41
375.41
373.87
373.855
373.855
373.1
373.1
374.0
374.82
373.3
372.41
372.41
372.41
372.41
372.41
374.03
374.03
374.03
373.69
374.83
374.83
374.83
374.83
374.83
374.83
374.83
374.83
374.83
374.83
374.83
374.83
375.47
375.895
375.28
375.28
375.28
375.28
375.28
377.92
377.92
378.02
378.63
378.52
378.52
378.42
378.42
380.13
380.13
380.13
379.67
379.67
379.67
379.67
379.67
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
378.54
379.13
379.13
379.99
379.99
379.99
379.99
379.99
379.99
380.815
380.5
379.88
379.88
379.88
379.88
379.88
379.88
379.155
379.155
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.53
379.205
378.9
378.635
379.215
379.215
379.89
380.2
379.79
379.79
379.77
379.77
378.855
378.855
378.855
378.855
378.855
378.71
378.71
378.71
378.71
378.71
379.08
379.08
379.08
379.08
379.08
380.73
380.73
382.39
381.25
381.25
381.25
381.25
381.25
381.13
381.01
381.47
381.01
381.01
381.01
381.64
381.64
381.08
381.08
381.08
380.09
380.09
380.09
380.085
380.085
380.085
379.6
379.6
379.01
379.01
379.01
379.01
379.05
379.05
379.05
378.865
378.23
377.7
377.7
377.7
377.72
377.72
377.92
377.92
377.92
377.92
378.82
378.82
378.345
378.345
378.345
378.345
378.345
378.77
378.615
378.615
378.615
377.28
377.28
377.28
377.28
378.36
378.36
378.36
378.36
376.22
377.07
377.9
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
377.15
372.095
372.095
372.095
371.59
371.59
371.59
371.59
369.915
369.915
368.98
368.98
369.64
370.31
369.85
369.85
373.65
373.85
373.85
371.11
371.9
371.9
371.06
371.06
371.38
371.38
371.38
371.38
374.35
373.56
373.56
372.78
371.48
371.28
371.28
371.63
371.63
373.52
373.52
375.845
375.38
375.38
375.38
375.94
375.94
376.535
376.535
376.535
375.75
376.66
376.66
376.66
376.66
375.775
376.05
376.05
375.49
375.49
374.4
374.4
374.4
375.14
375.14
375.14
374.47
374.51
375.14
373.43
373.73
373.63
373.3
371.71
371.71
372.28
372.43
372.77
372.88
372.96
372.44
372.33
372.33
372.4
372.095
376.52
376.52
374.905
374.905
374.905
374.905
376.15
375.425
376.01
375.33
375.97
375.97
375.97
375.97
375.82
375.515
375.515
375.515
375.515
375.515
375.515
375.515
378.64
378.64
378.64
378.64
378.64
378.22
378.22
376.19
376.19
378.57
378.57
379.1
379.1
378.21
378.21
378.21
378.21
378.21
378.1
378.1
376.29
376.29
376.45
376.26
376.26
375.455
375.455
375.455
375.02
375.44
375.44
376.115
376.375
376.375
376.125
376.125
376.845
376.775
376.865
377.35
376.76
376.76
376.76
378.365
378.62
378.62
378.62
378.62
378.62
378.62
378.915
378.925
378.875
378.875
378.875
378.94
378.94
378.94
378.94
378.94
378.94
378.94
378.94
378.94
378.82
378.84
378.49
378.49
378.395
378.395
378.395
378.395
378.395
376.87
376.87
376.87
378.32
378.32
378.32
378.32
378.32
378.32
379.14
378.86
378.885
378.075
378.525
378.525
378.54
378.54
378.54
378.54
379.39
379.39
379.39
379.39
378.82
378.58
378.58
378.58
378.92
378.92
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
379.8
377.045
377.045
377.68
377.68
378.2
378.2
378.915
378.46
378.555
378.555
378.555
378.555
378.555
378.24
377.675
377.675
377.76
378.01
378.37
378.09
378.09
377.67
377.67
377.94
377.94
377.94
377.94
377.94
378.08
378.08
378.08
378.25
378.08
378.08
378.08
377.49
377.475
377.475
377.915
377.915
377.915
377.915
377.505
377.31
377.06
377.06
377.06
377.06
376.78
377.035
376.64
377.2
376.945
376.945
376.945
376.375
376.375
376.375
375.85
375.94
375.94
374.83
374.83
374.37
374.37
374.37
374.37
374.37
374.37
374.37
374.37
374.37
375.69
375.69
375.69
375.18
376.55
377.285
377.63
377.63
376.98
376.98
376.98
376.98
376.98
376.95
376.95
376.95
376.95
376.95
376.95
376.95
376.95
376.705
376.705
376.705
376.705
376.705
376.705
376.705
378.715
378.715
378.715
378.715
376.93
376.93
378.21
378.21
378.21
377.455
377.56
377.56
377.56
377.56
377.56
377.56
377.63
377.63
377.63
377.63
379.85
379.85
379.85
379.85
379.85
379.48
379.48
379.48
379.48
379.48
379.48
379.48
379.48
379.48
379.48
377.76
377.76
377.76
377.76
378.44
377.94
377.94
377.94
377.525
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.17
377.73
377.67
377.91
377.91
377.91
377.91
377.91
377.91
377.91
377.91
377.91
377.91
377.91
377.91
378.76
378.76
378.63
378.63
378.63
378.63
378.63
378.63
378.69
378.69
378.69
379.53
379.76
379.76
380.04
380.04
380.04
380.2
380.2
380.46
380.46
380.46
380.68
380.68
380.68
381.175
381.175
381.175
381.31
381.99
381.99
382.28
382.28
381.725
381.725
381.725
381.725
381.615
381.615
381.615
381.81
381.81
381.81
381.77
381.77
381.77
383.11
382.58
382.58
383.27
382.95
382.95
382.985
383.345
383.61
383.64
383.26
382.63
382.695
382.695
383.315
383.42
383.42
383.42
383.42
384.1
383.68
383.855
384.04
384.04
384.435
384.435
384.445
384.38
384.38
384.94
384.995
385.68
385.0
384.21
""
""
""
383.89
383.89
383.89
383.89
383.89
383.89
381.74
381.74
