ALXN
137.79
137.7
137.75
137.75
137.63
137.63
137.7
137.7
137.7
137.7
137.7
137.55
137.55
137.55
137.55
137.425
137.425
137.51
137.51
137.51
137.7
137.7
137.63
137.63
137.63
137.63
137.63
137.63
137.775
137.775
137.775
137.775
137.775
137.94
137.94
137.94
137.94
137.94
137.79
137.79
137.81
137.81
137.81
137.75
137.75
137.75
137.75
137.64
137.64
137.52
137.52
137.38
137.38
137.38
137.38
137.19
137.29
137.29
137.29
137.29
137.2
137.22
137.22
137.23
137.23
137.12
137.0
136.88
136.68
136.64
136.65
136.81
136.78
136.7
136.55
136.57
136.57
136.47
136.47
136.47
136.16
136.22
136.125
136.12
136.21
136.38
136.38
136.38
136.38
136.38
136.42
136.5
136.5
136.72
136.72
136.72
136.71
136.71
136.89
136.74
136.74
136.575
136.65
136.51
136.51
136.57
136.57
136.57
136.57
136.22
136.37
136.37
136.46
136.46
136.54
136.55
136.55
136.58
136.58
136.68
136.66
136.595
136.71
136.69
136.735
136.76
136.61
136.53
136.5
136.57
136.57
136.69
136.69
136.685
136.685
136.75
136.69
136.7
136.835
136.78
136.75
136.83
136.775
136.81
136.795
136.75
136.67
136.69
""
""
""
""
""
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
136.37
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.91
135.49
135.6
135.6
135.6
135.6
135.6
135.6
135.71
135.71
135.71
135.08
135.025
134.9
134.9
134.87
134.875
134.74
134.74
134.74
134.92
134.92
134.92
134.92
134.605
134.605
134.5
134.37
134.37
134.37
134.37
134.37
134.37
134.265
134.2
134.41
134.41
134.465
134.38
134.38
134.21
134.21
134.21
134.21
134.14
134.11
134.11
134.225
134.225
134.225
134.225
134.225
134.41
134.41
134.31
134.615
134.7
134.94
134.76
134.92
134.86
134.86
134.795
134.84
134.84
134.925
134.925
134.925
134.925
135.37
135.2
135.2
135.2
135.37
135.37
135.4
135.06
135.2
135.09
135.09
135.26
135.19
135.4
135.4
135.17
135.17
135.35
135.31
135.0
135.0
135.035
134.84
134.51
134.51
134.51
134.57
134.57
134.57
134.35
134.35
134.35
134.35
134.35
134.46
134.46
134.46
134.62
134.62
134.62
134.51
134.52
134.52
134.52
134.64
134.64
134.64
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.49
134.525
134.525
134.525
134.525
134.525
134.525
134.525
134.525
134.525
134.525
133.85
133.815
133.58
133.58
133.58
133.5
133.45
133.45
133.45
133.45
133.45
133.45
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.39
133.51
133.61
133.61
133.55
133.55
133.55
133.49
133.405
133.415
133.415
133.415
133.32
133.32
133.235
133.32
133.32
133.32
133.32
133.32
133.48
133.48
133.48
133.48
133.48
133.42
133.42
133.42
133.495
133.495
133.495
133.495
133.495
133.495
133.495
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.98
133.98
133.98
133.98
133.98
133.93
133.93
133.93
133.93
133.93
133.93
133.645
133.72
133.72
133.46
133.46
133.46
133.45
133.45
133.69
133.68
133.57
133.57
133.92
133.81
133.72
133.72
133.83
133.61
133.61
133.75
133.75
133.75
133.79
133.69
133.565
133.565
133.33
133.33
132.92
132.74
132.865
132.865
132.785
132.81
132.81
132.81
132.7
132.7
132.8
132.8
132.8
132.8
132.8
132.8
132.84
132.84
132.84
132.84
132.84
132.84
132.84
133.22
133.29
133.29
133.43
133.43
133.36
133.36
133.39
133.39
133.39
133.39
133.39
133.39
133.455
133.445
133.445
133.61
133.61
133.61
133.61
133.61
133.61
133.61
133.61
133.61
133.33
133.33
133.33
133.33
133.33
133.33
133.33
133.33
133.33
133.38
133.455
133.49
133.49
133.49
133.49
133.49
133.49
133.49
133.49
133.44
133.44
133.24
133.265
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.25
133.34
133.295
133.375
133.62
133.71
133.67
133.64
133.64
133.68
133.75
133.76
133.83
133.64
133.65
133.72
133.57
""
133.59
135.08
135.08
135.08
134.89
134.89
134.89
135.67
135.67
135.5
135.17
135.19
134.73
135.185
135.185
135.185
135.145
135.34
135.23
135.11
135.11
135.11
134.94
134.94
134.94
135.315
135.315
135.315
135.315
135.315
135.315
135.95
135.95
135.355
135.355
135.815
135.815
135.625
135.52
135.52
135.52
135.52
135.35
135.35
135.35
135.22
135.15
135.11
135.11
135.11
135.11
135.175
135.33
135.27
135.27
135.35
135.28
135.31
135.475
135.38
135.38
135.38
135.225
135.14
135.175
135.075
134.985
135.045
134.985
134.83
134.82
134.82
134.78
134.75
134.475
134.5
134.5
134.215
134.285
134.285
134.17
134.05
134.035
134.035
134.045
134.045
134.06
134.0
134.0
134.0
134.0
133.655
133.7
133.785
133.695
133.74
133.74
133.545
133.545
133.26
133.26
133.26
133.23
133.23
133.3
133.3
133.11
133.11
133.11
133.11
132.73
132.73
132.74
132.74
132.74
132.74
132.74
132.74
132.74
132.8
132.8
132.8
132.8
132.8
132.8
132.8
132.61
132.61
132.82
132.765
132.765
132.795
132.795
132.725
132.725
132.51
132.51
132.53
132.53
132.53
132.31
131.74
131.89
131.9
131.75
131.75
131.9
131.81
131.79
131.64
131.87
131.87
131.87
132.05
131.92
131.865
131.89
131.89
131.87
131.89
131.89
131.89
131.92
131.81
131.86
131.86
131.77
131.74
131.41
131.44
131.52
131.54
131.54
131.49
131.42
131.38
131.11
131.1
131.1
131.06
130.915
130.82
130.82
130.98
130.86
130.86
130.91
130.965
130.965
130.91
130.91
130.72
130.82
130.7
130.7
130.72
130.91
130.91
130.91
130.91
130.91
130.91
131.1
131.1
131.19
131.19
131.42
131.42
131.42
131.42
131.42
131.01
131.01
131.01
131.01
131.21
131.21
131.08
130.99
131.075
131.045
131.045
131.1
131.1
131.09
131.09
131.09
131.02
130.9
130.9
130.9
130.6
130.595
130.6
130.6
130.6
130.6
130.6
130.6
130.76
130.76
130.76
130.76
130.73
130.63
130.42
130.305
130.11
130.2
130.45
130.685
130.675
130.58
130.68
130.68
130.82
131.03
130.92
131.0
131.0
131.0
131.0
130.695
130.7
130.7
130.6
130.57
130.78
130.82
130.91
130.89
130.93
130.93
130.95
131.0
131.05
131.05
131.05
130.7
130.81
130.77
130.76
130.745
130.745
130.72
130.91
130.99
131.15
131.195
131.185
131.1
130.9
130.905
130.81
130.65
130.54
130.48
130.45
130.395
130.39
130.64
130.7
131.11
130.88
130.88
130.82
130.71
130.67
130.67
130.55
130.55
130.65
130.6
130.58
130.58
130.785
130.785
130.785
130.785
130.785
130.785
130.785
130.785
130.835
130.835
130.69
130.49
130.49
130.59
130.54
130.54
130.4
130.4
130.4
130.33
130.395
130.64
130.64
130.76
130.785
130.785
130.785
130.66
130.66
130.66
130.66
130.66
130.99
130.91
130.85
130.85
130.85
131.21
131.13
131.04
131.04
130.69
130.915
131.1
131.08
131.08
130.88
130.89
130.83
130.855
130.92
130.89
130.89
130.77
130.755
130.55
130.685
130.7
130.69
130.8
131.0
131.06
131.07
131.07
131.07
131.07
131.07
131.07
131.0
131.03
130.96
130.9
130.72
130.785
""
131.28
131.28
131.28
130.0
130.02
129.83
129.87
129.55
129.085
128.98
128.98
129.13
129.13
129.13
128.55
128.29
128.21
128.28
128.28
128.415
128.43
128.46
128.3
128.76
128.76
128.76
128.76
128.56
128.56
128.56
128.56
128.42
128.74
128.975
128.85
128.85
128.89
129.13
129.13
129.13
129.37
129.24
129.36
129.36
129.29
129.29
129.29
129.39
129.39
129.19
128.975
128.975
128.78
128.865
128.865
128.865
128.865
128.865
129.29
129.27
129.27
129.205
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.24
129.27
129.27
128.93
128.93
128.87
128.87
128.87
128.87
129.12
129.12
129.06
129.12
128.74
128.74
128.74
128.74
128.74
128.74
128.74
128.97
128.74
128.74
128.72
128.72
128.72
128.72
128.99
128.86
128.86
128.865
128.865
128.865
128.865
129.03
129.03
129.03
128.99
129.045
129.04
129.04
129.03
129.03
129.115
129.115
128.985
128.745
128.745
128.715
128.715
128.71
128.71
128.59
128.65
128.69
128.69
128.51
128.51
128.51
128.51
128.51
128.22
128.22
128.38
128.25
128.25
128.25
128.25
127.9
127.94
128.04
128.04
128.1
128.1
128.065
128.065
128.065
127.945
127.945
127.92
127.92
127.92
127.99
127.99
127.87
127.9
127.87
127.87
127.96
127.96
127.92
128.06
128.06
128.06
128.06
128.05
127.965
127.915
127.89
127.89
127.83
127.83
127.83
128.1
128.14
128.14
128.14
128.14
128.13
128.13
128.13
128.13
128.13
128.13
128.04
127.965
127.965
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.05
128.03
127.96
127.96
127.96
127.96
127.73
127.73
127.73
127.73
127.73
127.73
127.63
127.59
127.59
127.59
127.46
127.44
127.475
127.53
127.515
127.515
127.49
127.6
127.685
127.73
127.73
127.73
127.84
127.84
127.84
127.84
127.84
127.84
127.84
127.48
127.48
127.48
127.48
127.48
127.48
127.48
127.48
127.48
127.48
127.805
127.85
127.85
127.85
127.85
127.85
128.2
128.2
128.2
128.35
128.35
128.35
128.35
128.26
128.26
128.26
128.26
128.26
128.26
128.32
128.32
128.32
128.32
128.275
128.275
128.275
128.275
128.275
128.275
128.24
128.135
128.135
128.135
128.29
128.29
128.29
128.46
128.6
128.51
128.555
128.73
128.73
128.73
128.73
128.73
128.73
128.73
128.73
128.73
128.66
128.66
128.8
128.8
128.95
128.95
128.79
128.79
128.79
128.81
128.81
128.81
128.73
128.73
128.73
128.995
128.995
128.86
128.805
128.805
128.805
128.805
128.78
128.82
128.87
128.87
128.85
128.89
128.95
129.07
129.175
129.175
129.175
129.18
129.18
129.18
129.18
128.97
128.97
128.91
128.91
128.99
129.01
129.01
129.175
129.175
129.175
129.175
129.175
129.175
129.22
129.21
129.21
129.2
129.2
129.37
129.42
129.42
129.22
129.22
129.13
129.13
129.13
129.13
129.13
129.03
129.03
129.125
129.125
129.125
129.125
129.125
129.15
129.05
129.05
129.06
129.05
129.05
129.09
129.11
129.11
129.25
129.245
129.21
129.24
129.2
129.2
129.26
129.22
129.17
129.17
129.17
129.065
129.08
128.98
129.05
129.215
129.31
129.36
129.4
129.48
129.46
130.125
130.125
129.91
129.91
130.295
130.55
130.55
130.13
130.13
129.34
129.34
129.34
129.14
129.38
129.34
129.19
129.18
129.18
129.18
129.01
129.01
129.09
129.16
129.235
129.235
129.235
129.625
129.61
129.61
129.76
129.82
129.82
129.92
130.17
130.17
130.17
130.17
130.17
130.17
130.54
130.54
130.56
130.56
130.34
130.46
130.46
130.68
130.68
130.68
130.68
130.68
131.035
131.035
131.41
131.63
131.63
131.74
131.89
132.045
131.97
132.02
132.085
132.1
132.1
131.885
132.06
131.83
131.74
131.78
131.64
131.57
131.57
131.57
131.57
131.57
131.57
131.57
131.55
131.55
131.55
131.55
130.865
130.8
130.55
130.55
130.55
130.55
130.55
130.55
130.41
130.325
130.405
130.405
130.405
130.405
130.35
130.425
130.475
130.475
130.39
130.39
130.39
130.39
130.625
130.625
130.625
130.625
130.94
130.865
130.865
130.865
130.865
131.08
131.08
131.145
131.055
131.29
131.41
131.41
131.41
131.41
131.41
131.41
131.245
131.245
131.245
131.245
131.29
131.29
131.35
131.35
131.3
131.26
131.2
131.195
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.65
131.65
131.56
131.56
131.59
131.59
131.5
131.42
131.42
131.25
131.25
131.44
131.5
131.5
131.5
131.5
131.5
131.5
131.1
131.1
131.1
131.095
131.095
131.12
131.12
131.055
131.16
131.16
131.345
131.35
131.35
131.285
131.285
131.285
131.285
131.285
131.015
131.015
131.0
131.0
131.04
131.05
131.05
131.05
131.05
131.05
131.05
130.67
130.46
130.67
130.67
130.67
130.82
130.82
130.82
130.85
130.885
130.885
130.86
130.94
130.94
130.94
130.68
130.68
130.68
130.55
130.55
130.55
130.55
130.54
130.54
130.6
130.6
130.6
130.6
130.6
130.6
130.6
130.6
130.82
130.82
130.72
130.72
130.72
130.72
130.72
130.72
130.72
130.72
130.72
130.72
130.72
131.05
131.05
131.05
131.29
131.3
131.3
131.235
131.235
131.235
131.235
131.235
131.235
131.235
131.13
131.13
131.13
131.13
131.13
131.13
131.29
131.29
131.29
131.29
131.18
131.06
131.06
131.06
131.06
131.06
131.235
131.27
131.13
131.05
131.05
131.15
131.15
131.15
131.15
130.8
130.8
130.8
130.8
130.8
130.8
130.8
130.8
131.19
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.12
131.08
131.08
131.06
131.06
131.06
131.06
131.06
131.06
131.06
131.03
131.03
131.03
130.9
130.9
130.9
130.995
130.995
130.91
130.88
130.88
130.88
130.85
130.85
130.69
130.91
130.91
130.95
131.29
131.34
131.45
131.58
131.58
131.58
131.41
131.41
131.41
131.11
131.11
131.32
131.24
131.0
131.0
131.0
131.0
131.01
131.01
131.01
131.01
130.94
130.9
130.9
130.9
130.9
130.77
130.77
130.77
130.77
130.77
130.77
130.77
130.77
130.77
130.46
130.47
130.47
130.385
130.44
130.51
130.44
130.44
130.39
130.39
130.36
130.36
130.295
130.3
130.3
130.3
130.3
130.19
130.19
130.3
130.3
130.47
130.6
130.59
130.54
130.43
130.325
130.32
130.48
130.485
130.465
130.44
130.48
130.59
129.01
129.95
128.74
128.7
128.16
128.78
128.95
128.95
128.86
128.845
129.505
129.915
129.83
129.91
129.91
129.53
129.12
129.23
129.35
129.16
128.59
128.69
128.49
128.31
128.39
128.57
128.57
128.13
127.865
127.845
127.5
127.37
127.28
127.27
127.28
127.21
127.35
127.45
127.41
127.74
127.74
127.91
127.91
128.39
128.21
128.16
128.16
128.16
128.16
128.315
128.41
128.41
128.41
128.41
128.41
128.9
128.9
128.9
128.9
128.9
128.9
128.9
128.86
128.95
128.95
128.95
128.95
128.95
129.27
129.27
129.27
129.27
128.91
128.91
128.91
128.91
128.99
128.88
128.895
128.895
128.81
128.99
128.99
128.8
128.8
128.58
128.31
128.31
128.31
128.31
128.42
128.25
128.31
128.22
127.95
127.85
127.85
127.73
127.76
127.68
127.68
127.78
127.78
128.11
128.11
128.11
128.11
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
128.15
127.89
127.89
127.63
127.55
127.39
127.37
127.315
127.315
127.18
127.29
127.33
127.33
127.33
127.33
127.33
127.33
127.33
127.33
127.81
127.81
127.96
127.96
127.96
127.96
127.96
127.96
127.83
127.78
127.78
127.78
127.78
127.78
127.67
127.67
127.67
127.4
127.16
127.16
127.07
127.1
127.105
127.105
127.275
127.28
127.28
127.5
127.5
127.67
127.67
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.75
127.53
127.5
127.5
127.39
127.28
127.28
127.39
127.39
127.15
127.15
127.09
127.09
127.09
127.09
127.04
127.04
127.16
127.26
127.26
127.27
127.31
127.31
127.31
127.33
127.33
127.345
127.345
127.44
127.44
127.44
127.44
127.44
127.44
127.44
127.44
127.44
127.03
127.03
127.03
127.03
127.03
127.34
127.33
127.33
127.33
127.54
127.41
127.41
127.41
127.76
127.76
127.76
127.76
127.76
127.76
127.76
127.76
127.76
127.52
127.52
127.52
127.485
127.44
127.38
127.38
127.38
127.49
127.45
127.45
127.34
127.34
127.3
127.48
127.48
127.24
127.24
127.24
127.24
127.24
127.44
127.42
127.42
127.42
127.21
127.17
127.02
127.02
127.02
127.02
126.795
126.795
126.795
126.69
126.75
126.73
126.51
126.31
126.15
126.09
126.09
125.82
125.82
125.82
125.82
125.74
125.61
125.61
125.92
126.02
125.97
125.97
125.97
125.97
125.35
125.35
125.35
125.425
125.325
125.325
125.325
125.325
125.325
125.325
125.69
125.78
125.78
125.65
125.65
125.565
125.54
125.48
125.48
125.48
125.41
125.41
125.24
125.24
125.24
125.29
125.29
125.29
125.29
125.1
125.18
125.18
125.35
125.35
125.35
125.555
125.455
125.46
125.44
125.435
125.46
125.48
125.51
125.53
125.37
125.11
125.21
125.21
125.16
125.05
124.975
124.97
124.95
125.05
125.22
125.06
124.995
124.91
124.95
124.95
125.09
125.09
125.49
125.49
125.22
125.29
125.41
125.41
125.41
125.32
125.32
125.32
125.28
125.15
125.08
125.0
124.95
125.0
124.835
124.78
124.8
124.92
124.93
124.85
124.8
124.99
125.2
125.2
125.03
124.81
124.87
124.77
124.6
124.27
124.07
124.14
123.96
124.08
123.79
123.79
123.79
123.84
123.84
123.84
122.68
122.68
122.68
122.37
122.35
122.35
122.73
122.76
123.0
122.795
123.29
123.55
123.55
123.66
123.535
123.96
124.135
124.06
124.27
124.19
124.13
124.13
124.49
124.22
124.245
124.37
124.36
124.36
123.72
123.64
123.79
123.97
123.97
124.37
124.37
123.91
123.705
123.7
123.765
123.8
123.25
123.04
122.87
122.78
122.81
122.61
122.52
122.675
122.7
122.77
122.95
122.95
123.075
122.86
122.86
123.18
123.18
123.18
122.65
122.65
122.65
122.85
122.85
122.53
122.53
122.52
122.52
122.52
122.17
122.01
121.82
121.98
122.0
122.06
122.02
122.02
121.97
121.97
121.97
121.96
121.96
121.96
121.96
121.9
121.9
121.64
121.49
121.49
121.07
120.88
121.08
121.08
121.14
121.14
120.94
120.45
120.34
120.27
120.35
120.34
120.34
120.85
120.85
120.81
120.8
120.98
120.81
120.87
120.87
120.61
120.505
120.505
120.505
120.41
120.41
120.55
120.55
120.55
120.52
120.57
120.39
120.39
120.38
120.45
120.89
120.89
120.89
121.04
121.175
121.09
121.43
121.56
121.56
121.75
122.2
122.2
122.28
122.74
122.64
122.65
122.68
122.68
122.68
122.21
122.21
122.21
122.4
122.09
122.09
122.09
122.09
122.09
122.09
122.09
122.09
122.09
122.09
122.14
122.14
122.14
122.14
122.42
122.42
122.42
122.46
122.46
122.46
122.46
122.46
122.855
122.855
122.855
122.66
122.66
122.66
122.32
122.32
122.32
122.32
122.32
122.32
122.32
122.32
122.32
122.315
122.19
122.19
122.19
122.19
122.07
122.02
122.02
122.07
122.07
122.07
122.07
122.07
122.07
122.27
122.27
122.27
122.27
122.25
122.25
121.97
121.97
121.97
121.97
121.97
121.97
121.97
121.83
121.83
122.04
122.04
122.045
122.27
122.29
122.53
122.5
122.5
122.5
122.5
122.62
122.62
122.62
122.6
122.6
122.6
122.45
122.45
122.26
122.26
122.29
122.29
122.29
122.29
122.29
122.29
122.17
122.17
122.17
122.17
122.17
122.17
122.17
122.24
122.24
122.24
121.94
121.94
121.94
121.94
122.01
121.59
121.45
121.45
121.45
121.45
121.45
121.45
121.45
121.45
121.45
121.88
121.55
121.34
121.4
121.4
121.4
121.4
121.4
121.4
121.46
121.51
121.21
121.21
121.0
120.95
120.95
120.95
120.95
120.95
121.03
121.03
121.03
121.03
121.1
120.74
120.74
120.62
120.65
120.65
120.65
120.65
120.65
120.43
120.29
120.29
120.05
119.88
119.88
119.88
119.88
119.96
119.48
119.59
119.25
119.285
118.68
118.6
118.83
118.78
118.78
118.99
118.74
119.29
119.225
119.415
119.505
119.25
119.49
119.08
119.64
119.395
119.01
119.185
119.35
119.87
119.83
119.83
119.85
119.61
119.37
119.14
118.99
118.99
118.99
120.0
120.03
120.3
120.71
120.71
120.91
120.93
120.93
120.93
120.69
120.76
121.14
121.03
120.92
120.89
120.67
120.36
120.36
120.72
120.72
120.61
120.44
120.44
119.91
120.29
120.43
120.15
120.15
120.14
120.14
119.94
119.78
119.94
119.65
119.49
119.35
119.545
119.77
119.93
119.82
119.71
119.845
119.75
119.72
119.63
119.3
122.41
122.09
121.86
122.23
122.23
121.135
121.27
121.27
121.98
121.98
122.02
122.02
121.58
121.58
121.58
121.49
121.49
121.31
121.375
121.31
121.635
121.47
121.595
121.545
121.51
121.465
121.65
121.82
121.85
121.85
122.41
121.42
121.42
121.42
121.67
121.5
121.57
121.57
121.54
121.54
121.49
121.49
121.51
121.31
121.44
121.21
121.27
121.02
121.02
121.02
121.0
120.71
121.055
121.055
121.0
120.68
120.68
120.79
120.79
120.79
120.79
120.68
121.01
121.19
121.69
121.67
121.67
121.87
122.235
122.22
122.22
122.22
122.22
122.15
122.18
122.18
121.62
121.39
121.335
121.2
121.4
121.61
121.53
121.58
121.57
121.65
121.31
121.12
121.01
121.01
121.01
121.04
120.88
120.88
120.44
120.44
120.55
120.44
120.44
120.89
121.16
121.18
121.24
121.24
121.24
121.24
121.24
121.24
120.77
120.77
120.77
120.77
120.86
120.86
120.8
120.845
120.845
120.54
120.54
120.48
120.48
120.62
120.46
120.46
120.43
120.43
120.37
120.41
119.83
119.77
119.77
119.635
119.62
119.515
119.42
119.245
119.23
119.12
119.17
119.17
119.17
119.25
119.155
119.36
119.36
119.2
119.27
119.27
119.125
119.21
119.21
118.75
118.75
118.84
118.56
118.49
118.49
118.49
118.57
118.79
118.79
118.7
118.93
118.93
119.25
119.05
119.0
119.0
119.04
119.04
119.04
119.03
118.99
119.08
119.21
119.21
119.08
118.74
118.59
118.675
118.675
118.78
118.9
118.9
118.61
118.665
118.57
118.3
118.23
118.43
118.53
118.34
118.28
118.45
118.31
118.32
118.32
118.32
118.72
118.69
118.69
119.07
119.0
119.18
119.475
119.63
119.81
119.93
119.86
119.705
119.705
119.705
119.205
119.205
119.205
119.71
119.61
119.57
119.57
120.0
119.97
119.97
119.87
119.87
119.87
119.78
119.78
119.61
119.61
119.55
119.55
119.84
120.06
120.19
120.19
120.19
120.23
120.195
120.05
120.05
119.91
119.825
119.825
119.9
119.915
119.92
119.92
119.92
119.525
119.805
119.805
119.805
119.865
119.865
119.88
119.88
119.88
120.58
120.58
120.6
120.6
120.625
120.64
120.64
120.64
120.63
120.61
120.61
120.56
120.59
120.59
120.19
120.035
120.035
120.035
120.035
120.035
120.035
120.07
120.23
119.66
119.66
120.0
119.93
119.93
119.75
119.75
119.95
119.96
119.96
120.13
120.13
119.83
119.83
119.83
120.07
120.07
120.07
120.06
120.67
120.38
120.38
120.29
120.29
120.29
120.29
120.29
120.29
120.105
120.105
120.105
120.06
120.06
120.1
120.1
120.35
120.37
120.26
120.26
120.26
120.26
120.26
120.445
120.53
120.53
120.53
120.53
121.01
121.165
121.09
121.255
121.255
121.255
121.255
121.255
121.07
121.085
121.085
121.125
121.49
121.49
121.54
121.54
121.54
121.2
121.2
121.2
121.2
121.2
121.175
121.52
121.52
121.52
121.4
121.375
121.43
121.72
121.72
121.72
121.735
121.735
121.64
121.555
121.83
121.895
121.855
121.855
121.54
121.46
121.23
121.34
121.4
121.64
121.51
121.58
122.02
121.85
121.74
122.01
121.93
122.075
122.275
122.13
122.14
